"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	6814	0	0	0	0	0	0	0	0	3427	3509	0	0	0	0	0	0	0	0	12844	13394	3468	3555	0	12844	13394	41	46	0	0	1534	0	0	0	1534	4391	4407	6067	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	39168	7054	7295	0	0	0	0	41703	43361	49839	52268	0	0	0	0	0	0	0	0	63926	67285	57950	60620	0	19622	21197	0	0	0	0	20474	0	0	4500	15974	47013	41982	11419	0	4	0	0	0	3654	0	0	0																									0	0	0	0	0	0	0	0	2601	2727	
1829																																																																																																																																																														0	0	11188	0	0	0	0	0	0	0	0	10546	10691	0	0	999	1000	0	0	0	0	0	0	75522	77835	0	0	0	18703	19483	4749	4777	265	1839	1258	240	0	265	2629	20987	7053	369	99	43	221	31549	13122	0	0																									0	0	0	0	0	0	1128	1208	0	0	
1856																																																																																																																																																														0	0	27605	0	0	0	0	0	0	0	0	12487	12250	0	0	0	0	0	0	0	0	2285	2296	28488	29265	0	0	0	1365	1407	0	0	2501	0	0	2501	0	0	0	9749	1407	0	0	0	0	0	0	17892	0																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	24737	0	0	0	0	2154	2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42589	43307	0	0	0	19744	20873	0	0	1192	0	0	1354	1001	2892	4921	11869	2067	0	0	110	0	8483	0	6469	4142																									0	0	0	0	0	0	0	0	0	0	
2161																																																																																																																																																														0	0	22332	0	0	0	0	2231	2260	0	0	5276	5403	0	0	0	0	0	0	0	0	1	1	39195	40449	0	0	0	7733	8139	641	677	600	0	0	0	600	566	6873	6607	1156	0	0	0	0	22032	2134	482	0																									0	0	0	0	1	1	0	0	0	0	
2376																																																																																																																																																														0	0	506860	0	0	0	0	0	0	0	0	89174	89602	0	0	2000	2002	0	0	0	0	35934	37151	686523	697822	0	0	0	0	0	14300	14302	2002	0	0	2002	0	0	89602	10331	0	11405	14068	651	13720	73996	5094	234094	278793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3363	3497	0	0	23760	24715	
2554																																																																																																																																																														0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	422	408	0	0	100	97	0	0	1675	1670	804	0	0	1040	1052	0	0	229	13	13	80	149	465	583	360	20	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	32146	0	0	0	0	0	0	0	0	10030	10302	0	0	550	550	0	0	0	0	0	0	83103	85326	0	0	0	72523	74474	0	0	12610	0	0	8042	4868	34962	26165	11289	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	9144	0	0	0	0	0	0	0	0	4798	4843	0	0	3299	3243	0	0	0	0	0	0	16849	17009	0	0	0	3415	3473	5595	5621	437	0	0	75	275	595	523	9026	1065	483	676	495	2237	936	468	0	155																									0	0	0	0	0	0	4310	4388	0	0	
3252																																																																																																																																																														0	0	59139	0	0	0	0	896	903	0	0	1700	1703	0	0	702	694	0	0	0	0	653	650	65848	66872	0	653	650	14278	14524	1551	1547	997	0	0	1354	709	2792	4897	8332	395	771	0	47	1106	4157	5404	0	37561																									0	0	0	0	0	0	2742	2897	0	0	
3458																																																																																																																																																														0	0	8103	0	0	0	0	0	0	0	0	7443	7542	0	0	452	476	0	0	0	0	2595	2742	7895	8018	0	2595	2742	0	0	0	0	972	0	0	566	406	1106	3649	4661	225	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3720																																																																																																																																																														0	0	25015	0	0	0	0	0	0	0	0	13262	13593	0	0	0	0	0	0	0	0	3937	4011	41743	43441	0	3937	4011	9294	9696	2248	2264	3267	0	0	252	3012	4180	9978	9802	0	0	2	253	66	18797	1004	31	0																									0	0	0	0	0	0	6572	6875	0	0	
3953																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																														0	0	18345	2523	2533	0	0	0	0	0	0	16837	17033	0	0	0	0	0	0	0	0	0	0	37174	38159	0	0	0	16812	17565	250	247	8683	0	0	419	8264	10564	9462	7939	483	0	0	0	0	1028	0	0	0																									0	0	0	0	0	0	495	511	0	0	
4231																																																																																																																																																														0	0	21023	0	0	0	0	0	0	0	0	10695	10740	0	0	0	0	0	0	0	0	0	0	34017	34374	0	0	0	5714	5843	7698	7729	0	0	0	0	0	100	0	14391	2092	0	0	0	0	6813	10743	0	235																									0	0	0	0	0	0	0	0	0	0	
4437																																																																																																																																																														0	0	24768	0	0	0	0	0	0	0	0	47768	48569	0	0	527	608	0	0	0	0	380	389	83677	86287	0	380	389	23130	24499	4400	4462	2327	0	0	0	2327	14733	22421	34228	347	0	0	0	0	11555	1056	0	0																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	12710	0	0	0	0	8263	8301	0	0	704	710	0	0	1495	1437	0	0	0	0	0	0	52159	52774	0	0	0	21256	21724	495	486	756	0	0	2336	550	242	1618	23439	3987	0	0	0	0	8277	8823	1367	2134																									0	0	0	0	0	0	2780	2804	0	0	
5005																																																																																																																																																														0	0	11601	0	0	0	0	1007	1060	0	0	13997	14045	0	0	7434	7792	0	0	0	0	0	0	69683	72066	0	0	0	7246	7727	803	826	1791	1736	1901	0	1690	7016	1992	18866	1060	101	0	28	46	19021	4687	29	15629																									0	0	0	0	0	0	425	440	0	0	
5069																																																																																																																																																														0	0	0	1127	1268	0	0	0	0	0	0	0	0	0	0	13440	13481	0	0	1000	1000	0	0	34001	34842	0	0	0	13787	14638	5000	4784	0	4647	4455	3494	0	52	3062	4695	19084	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
