"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1669	0	0	0	0	0	0	21	0				2	128	62		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				33	2	33	15	
1856	0	0	0	0	0	0	3	2				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	1	0	0	
2040	0	0	0	0	0	0	111	49				0	52	10		0							0	0	0	0			0	0	0	0	39	0			0	0	0	62	0	0	0	0				0	0	3	0	
2161	0	0	0	0	0	0	11	0				3	43	15		11				5		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	15	7	
2376	0	0	0	0	0	0	258	0		0		0	94	0		0		0	0	0	0	0	0	0	94	2			0	0	31	0	0	0			0	0	0	0	0	78	0	147	0	0		0	0	0	0	
2554	0	0	0	0	0	0	0	0				0	25	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	25	0	
2732	0	0	0	0	0	0	152	143				0	165	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	160	0	0	3				5	6	0	0	
2750	0	0	0	0	0	0	5	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	4	
3252	0	2	0	0	0	0	251	49				8	985	284		445				445		8	0	0	0	0			0	0	1	0	0	0			0	0	29	2	0	0	0	0				20	43	207	146	
3458	0	0	0	0	0	0	5	0				0	93	0		72				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	18	5	
3720	0	0	0	0	0	0	2	0				0	10	0		0				0		0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0				3	0	7	0	
3971	37	37	0	0	25	11	835	57				209	1665	10		148				148		209	0	0	0	6			0	0	151	10	131	0			0	103	0	12	9	0	0	16				0	0	1305	223	
4156	0	0	0	0	0	0	44	37				0	64	61		0				0		0	0	0	0	0			0	0	7	0	0	3			0	0	0	0	0	0	0	0				0	0	0	0	
4231	0	0	0	0	0	0	46	1				0	322	1		42							0	0	0	0			0	0	0	0	51	0			0	0	0	31	0	0	203	0				6	6	19	8	
5069	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
5135	55	0	0	0	0	0	46	25				10	361	106		87				87		10	0	0	0	0			2	0	2	0	44	13			0	0	0	0	25	0	0	0				16	2	13	7	
5210	0	0	0	0	0	0	167	18		0		15	1499	845		66		0	0	0	0	0	0	0	0	0			0	0	7	23	489	0			0	103	0	0	0	0	33	0	0	0		0	0	66	1	
5461	0	0	0	0	0	0	106	0				0	102	0		0				0		0	0	0	0	0			0	0	0	0	0	95			0	88	0	0	0	0	0	7				0	0	7	11	
5751	0	0	0	0	0	0	118	114				0	117	111		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	4	0	0	
6039	0	0	0	0	0	0	80	0				0	80	25		0				0		0	0	0	0	0			0	0	15	0	0	0			0	0	0	0	0	4	29	56				3	1	23	4	
6329	0	0	0	0	0	0	817	59		0		8	5823	205		2		0	0	2	0	8	0	0	0	0			13	13	15	0	37	30			0	1	0	4	0	0	0	0	0	0		4617	569	919	148	
7009	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7045	0	0	0	0	0	0	31	0				0	92	0		0				0		0	0	0	0	0			1	0	0	0	31	0			0	0	0	0	0	0	0	0				52	21	8	10	
7072	0	0	0	0	0	0	37	11				0	536	0		0							0	0	0	0			0	0	24	0	224	0			0	0	0	0	288	0	23	1				0	0	1	1	
7456	0	0	0	0	0	0	1	1				0	59	59		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	37	14				4	75	29		31							0	0	0	0			0	0	5	0	0	15			0	0	0	9	0	0	0	0				0	5	0	0	
8033	0	0	0	0	0	0	3	2				1	182	0		7							0	0	0	0			0	0	0	0	0	0			0	0	0	0	175	0	0	0				0	0	0	0	
8462	0	0	0	0	0	0	13	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	13	
8631	0	0	0	0	0	0	1	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
9357	0	0	0	0	0	0	3	3		0		0	102	102		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	3	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	52	0	0	2948	63		0		0	88	47		2		0	0	0	0	0	0	0	14	1035			0	0	659	0	16	0			0	0	9	296	0	0	0	843	0	0		0	0	0	0	
9955	0	0	0	0	0	0	3	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0				0	0	3	3	
10250	0	0	0	441	0	0	687	55				29	81	0		54				0		0	0	0	0	5			17	1	0	29	0	0			0	0	0	10	2	0	0	116				6	0	2	1	
10849	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
11145	0	0	0	0	0	0	43	2				0	158	61		0							0	0	0	3			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	97	34	
11640	0	0	0	0	0	0	125	83				40	465	98		82				0		0	0	0	0	0			0	0	0	0	0	0			0	0	206	0	0	0	0	0				0	1	79	1	
11837	0	0	0	0	0	0	10	4				1	4	0		4							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	0	0	
12030	2863	2215	0	0	0	0	7618	1304				113	8054	1071		311				181		30	0	0	0	0			0	0	934	7	1202	0			10	1	8	93	1396	1936	499	552				282	122	412	341	
12142	0	0	0	0	0	0	64	0				55	74	13		40							0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	17	9	
12179	0	0	0	0	0	0	3	0				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	3	
12311	298	29	1	548			86710		19775	0	0	4654	180257		0	24974	23546	0	0	202	0	413	24	924	13210	7247			36144	4153	5053	2268	7754	2049	0	7415	17	91	455	495	4587	5060	2387	13320	0	0	339	42331	18099	14887	5166	
12647	0	0	0	0	0	0	33	3				0	7	1		0				0		0	0	0	0	0			0	0	21	0	2	0			0	0	0	0	0	0	0	0				0	0	4	9	
12656	0	0	0	0	0	0	2	0				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	2	2	0	
12937	0	0	0	0	0	0	9	0				0	0	0		0							0	0	0	9			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12946	22	0	0	7	0	0	448	59		0		38	2158	365		44		0	0	43	0	38	0	0	0	0			49	1	96	2	270	198			0	2	0	4	632	16	25	1	0	0		0	0	553	222	
13103	0	0	0	0	0	0	79	1		0		0	404	33		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	194	6	0	0	0	0		149	67	28	5	
13251	0	0	0	0	0	0	39	32				0	23	18		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	7	
13457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	7	0				0	2	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	3				0	0	2	2	
14155	0	0	0	0	0	0	75	18				22	70	17		22				0		0	0	0	0	0			0	0	0	0	28	0			0	0	0	0	0	0	0	0				2	30	1	5	
14650	0	0	0	0	0	0	8	0				0	187	2		7							0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				17	0	161	4	
14753	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	2	0	0	0	0	0	114	4				63	124	0		110				110		63	0	0	0	0			9	0	0	0	0	0			0	0	0	0	0	47	0	0				0	0	3	0	
14977	0	0	0	0	0	0	11	0				0	71	0		40				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				31	11	0	0	
16551	0	0	162	57	0	0	75	6				0	210	0		0				0		0	0	0	0	0			12	3	1	0	17	0			0	6	0	0	0	0	0	0				4	2	15	0	
16748	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	353	346	111	317	0	0	5066	2051		0		9	7255	1930		49		0	0	49	0	9	0	0	586	148			17	0	676	91	1258	203			0	0	742	6	1180	742	317	447	0	0		239	126	270	107	
17259	0	0	0	0	0	0	2	0				2	8	0		8				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17950	0	0	0	0	0	0	38	10				1	63	21		20				20		1	0	0	0	0			0	0	26	0	0	0			0	0	0	0	0	0	0	0				1	0	21	1	
17978	0	0	0	0	0	0	2	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	2	5	0	
18050	0	0	0	0	0	0	46	3				0	123	16		0				0		0	0	0	0	0			0	0	11	0	30	0			0	0	0	0	0	0	0	0				2	2	75	30	
18135	0	0	0	0	0	0	86	72				0	19	0		0							0	0	0	0			0	0	0	14	0	19			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	88	184	2		0		52	329	20		0		0	0	0	0	0	0	0	0	3			0	0	12	0	163	0			0	0	0	0	13	25	0	0	0	0		0	0	133	2	
18836	0	1	0	0	0	0	33	0				0	87	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	28	0	0	0				3	8	56	24	
18854	0	1	0	0	0	0	73	68		0		0	99	74		0		0	0	0	0	0	0	0	0	0			0	0	3	0	25	0			0	0	0	0	0	0	0	0	0	0		0	1	0	0	
19356	0	0	0	0	0	0	21	1				0	41	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				24	19	16	1	
19936	0	0	0	0	0	0	34	1				4	47	12		15				0		0	0	0	0	0			0	0	0	1	4	0			0	0	0	25	0	0	0	0				4	0	12	3	
19972	0	0	0	0	0	0	0	0				0	8	0		0							0	0	0	0			0	0	0	0	0	8			0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	13	0				0	4	0		1				0		0	0	0	0	1			0	10	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	2	
20633	0	0	0	0	0	0	43	0				2	308	0		23							0	0	0	0			0	0	41	0	64	0			0	0	0	0	214	0	0	0				0	0	7	0	
20857	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
21256	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	19	0	0	0	0	0	0	0				0	421	0		26				26		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	375	0				0	0	1	0	
21658	0	0	0	0	0	0	12	3				3	74	46		21				18		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	6	
22048	0	0	0	0	0	0	28	10				0	467	105		0							0	0	0	0			0	0	5	0	216	0			0	0	0	0	0	0	0	0				85	7	61	6	
22543	0	0	0	0	0	0	17	0				0	27	0		0							0	0	0	0			0	0	0	16	0	0			0	0	0	0	25	0	0	0				2	1	0	0	
22552	0	0	0	0	0	0	127	5				1	1	1		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	120				0	0	0	1	
22730	0	0	0	0	0	0	153	0				0	210	0		0							0	0	0	0			0	0	2	0	33	0			0	0	0	0	0	38	0	0				0	2	177	111	
22936	0	5	0	0	0	0	68	11				2	195	153		27				18		0	0	0	0	29			0	0	14	5	0	0			0	0	0	1	0	0	0	0				0	0	15	1	
23456	0	0	0	0	0	0	5	2				2	67	21		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	15	0	0	0				19	0	12	1	
23504	0	0	0	0	0	0	498	440		0		0	1736	1709		0		0	0	0	0	0	0	0	23	2			0	0	0	0	0	0			0	0	0	54	0	0	0	0	0	0		0	0	4	2	
23643	0	0	0	0	0	0	114	0				0	204	11		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				148	106	45	8	
23755	0	0	0	0	0	0	205	0				0	22	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	200	0	0				12	0	10	5	
24006	0	0	0	0	0	0	613	10		0		0	263	10		0		0	0	0	0	0	0	0	0	19			0	0	3	0	179	0			0	0	44	0	0	0	0	581	0	0		0	0	30	0	
24378	0	0	0	0	0	0	8	0				0	19	0		0							0	0	0	0			0	0	2	6	16	2			0	0	0	0	0	0	0	0				1	0	0	0	
24453	0	0	0	0	0	0	148	1				1	1529	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1527	146	
24659	0	0	0	0	0	0	3	0				0	129	0		129				129		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
24668	0	0	0	0	0	0	234	223		0		0	2268	2257		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	11	11	
24949	0	0	0	0	0	0	424	17				0	63	0		0				0		0	0	0	0	1			6	3	32	2	8	26			0	0	0	58	0	18	0	289				0	0	23	4	
25357	150	0	0	0	0	0	35	0				33	652	0		152				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	318	0				0	0	32	2	
25647	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	114	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	114	0	0				0	0	0	0	
26242	0	0	0	0	0	0	144	0				0	213	0		0				0		0	0	0	0	0			18	10	5	0	42	0			0	0	0	0	0	0	0	0				14	8	139	121	
26457	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	112	41				0	4004	4001		0				0		0	0	0	0	0			0	0	52	0	0	0			0	0	0	5	0	3	0	0				0	0	3	11	
27070	0	0	0	0	0	0	0	0				0	90	0		0				0		0	0	0	3	0			16	0	0	0	71	0			0	0	0	0	0	0	0	0				0	0	0	0	
27548	0	0	0	0	0	0	1013	703		0		73	335	75		132		0	0	0	0	0	0	0	6	5			0	0	135	43	91	0			0	0	0	3	0	46	25	0	0	0		0	0	6	5	
27614	0	0	0	0	0	0	20	4				0	44	0		0				0		0	0	0	0	0			0	0	1	4	25	0			0	0	0	0	0	1	0	0				4	4	15	6	
27847	1	26	0	0	0	0	201	32				0	284	11		0				0		0	0	0	0	0			0	0	3	0	49	0			0	0	0	0	179	107	0	0				34	13	10	20	
28013	0	0	0	26	0	0	99	20		0		7	580	72		1		0	0	0	0	0	0	0	0	0			0	0	7	2	3	60			0	0	0	0	0	0	444	37	0	0		0	0	0	0	
28152	0	0	0	0	0	0	5	5				0	12	0		0				0		0	0	0	0	0			0	0	0	0	11	0			0	0	0	0	0	0	0	0				0	0	1	0	
28255	0	0	0	0	0	0	43	21				3	242	0		12				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	226	18				0	0	4	1	
28406	0	0	0	0	0	0	19	11		0		0	435	178		0		0	0	0	0	0	0	0	0	0			0	0	0	0	194	0			0	0	0	0	0	0	0	0	0	0		0	8	63	0	
28675	0	0	0	0	0	0	0	0				0	36	0		0							0	0	0	0			0	0	0	0	29	0			0	0	0	0	0	0	0	0				7	0	0	0	
28732	0	82	0	0	0	0	82	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	8	0	
29476	0	0	0	0	0	0	5	0				3	28	0		2				0		0	0	0	0	0			0	0	2	0	26	0			0	0	0	0	0	0	0	0				0	0	0	0	
29636	0	0	0	0	0	0	364	2		0		0	351	17		0		0	0	0	0	0	0	0	0	1			59	27	76	0	99	31			73	10	0	4	0	202	14	0	0	0		23	18	35	24	
29878	0	0	0	0	0	0	178	0		0		0	16	0		0		0	0	0	0	0	0	0	0	0			0	0	133	0	14	0			0	0	0	0	2	45	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	0	0				0	5	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
30502	0	0	0	0	0	0	179	54		0		50	598	177		132		0	0	0	0	0	0	0	65	5			0	0	40	5	29	0			0	0	20	0	0	2	55	0	0	0		0	3	120	20	
30650	0	0	0	0	0	0	5	5				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
30810	0	0	0	0			417308		463	0	0	0	2343306		0	0	2553	0	0	0	0	0	0	0	498	31			2018735	382510	4	77	66	88	441692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321366	34223	
31134	0	0	0	0	0	0	34	0				0	99	22		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				14	9	61	25	
31255	0	0	0	0	0	0	135	129		0		1	4	0		3		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	1	5	0	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	35	28				0	33	27		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	7	
31826	0	0	0	0	0	0	65	0				8	146	2		8							0	0	0	0			0	0	30	0	36	0			0	0	0	0	0	0	0	4				28	8	72	15	
31835	0	0	0	0	0	0	74	32				4	162	31		0				0		4	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				32	29	99	9	
32234	0	0	0	0	0	0	7	1				0	12	1		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	6	
32766	0	0	0	0	0	0	3	0				0	125	0		0							0	0	0	0			0	0	0	0	107	0			0	0	0	0	0	0	0	0				17	3	1	0	
32971	0	0	0	0	0	0	52	2				0	150	0		0							0	0	5	2			0	0	26	1	116	1			0	0	0	0	0	0	0	0				0	1	28	20	
33147	0	0	0	0	0	0	47	40		0		2	213	107		0		0	0	0	0	2	0	0	0	0			0	0	1	0	32	0			0	0	0	0	47	0	0	0	0	0		5	3	22	1	
33259	0	0	0	0	0	0	23	10				0	74	53		0				0		0	0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	3	0	0				5	0	16	1	
33268	0	0	0	0	0	0	2	0				2	22	0		19				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
33370	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33857	0	0	0	0	0	0	119	49		0		1	1556	648		520		0	0	0	0	0	0	0	0	0			0	0	0	0	120	0			0	0	0	0	3	0	0	0	0	0		174	58	91	11	
34425	0	0	0	0	0	0	415	1		0		0	1379	116		0		0	0	0	0	0	0	0	27	0			0	0	75	26	51	40			0	0	50	1	0	1	0	0	0	0		42	9	1053	302	
34434	97	0	0	0	0	0	20	0				0	485	8		24				0		0	0	0	0	0			18	7	0	2	3	19			0	0	0	0	0	0	0	0				175	3	141	8	
34452	0	0	0	0	0	0	36	34				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	2	0	0	
34537	0	35	0	17	0	0	1476	211		0		0	4121	2985		0		0	0	0	0	0	0	0	0	80			5	7	524	129	52	0			0	0	0	13	0	69	152	147	0	0		94	4	833	240	
34555	0	108	0	0	0	0	119	0				0	78	0		54				54		0	0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	0				10	6	10	5	
34742	0	0	0	0	0	0	4	1				0	119	0		8				8		0	0	0	0	0			0	0	0	0	58	0			0	1	0	0	0	0	0	0				0	0	53	2	
35057	0	0	0	0	0	0	14	0				2	24	0		12				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	12	7	
35301	0	0	0	0			0		0	0	0	0	1310		0	0	680	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	454	17	0	0	11507	9366		0		0	20158	6134		0		0	0	0	0	0	0	0	686	5			0	0	1254	19	5160	325			0	0	0	0	621	299	5996	541	0	0		11	0	771	6	
35646	0	0	0	0	0	0	1	1				0	35	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	35	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	1	0				0	23	0		0							0	0	0	0			2	0	1	0	0	0			0	0	0	0	0	0	0	0				3	0	18	0	
36456	0	1	0	0	0	0	59	3				45	41	25		0				0		45	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	8	5	2	
36933	38	0	0	0	0	0	18	6				2	61	10		0							0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0				7	4	3	6	
37051	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
37341	0	0	0	0	0	0	3	0				1	28	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	25	2	
37435	0	0	0	0	0	0	663	71		0		0	716	52		0		0	0	0	0	0	0	0	0	15			90	17	91	3	37	0			0	0	428	111	0	239	0	8	0	0		43	49	66	59	
37640	0	20	0	0	0	0	396	75		0		223	2109	1500		425		0	0	0	0	0	0	0	26	11			63	6	34	5	20	1			0	4	0	0	12	0	0	13	0	0		1	2	61	3	
