"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	6625	0	0	0	0	0	0	0	0	1905	1932	0	0	0	0	0	0	0	0	17454	17972	2541	2581	0	17454	17972	636	649	0	0	0	0	0	201	2943	4554	4689	7648	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	34793	8028	8227	0	0	0	0	28232	28957	61757	63550	0	0	0	0	0	0	0	0	49627	51944	70551	72552	0	20029	21546	0	0	0	0	21882	0	0	6606	15277	44425	41942	11788	0	3	0	0	0	2138	0	0	0																									0	0	0	0	0	0	0	0	1366	1441	
1829																																																																																																																																																														0	0	12622	0	0	0	0	0	0	0	0	13830	13988	0	0	999	1057	0	0	0	0	0	0	74855	77696	0	0	0	14818	15855	7496	7525	6	1843	1713	0	0	1592	5014	17056	7238	189	6	64	683	23613	20528	0	0																									0	0	0	0	0	0	2655	2684	0	0	
1856																																																																																																																																																														0	0	7618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7628	7773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7773	0																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	26027	0	0	0	0	5549	5685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44244	45349	0	0	0	23876	24813	0	0	948	0	0	1179	846	2574	5190	12462	9246	0	21	0	522	4831	0	3698	4779																									0	0	0	0	0	0	526	522	0	0	
2161																																																																																																																																																														0	0	21678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	41697	42480	0	0	0	18257	18570	0	0	141	0	0	141	0	257	484	15399	2289	0	0	0	0	22601	0	0	1310																									0	0	0	0	1	1	1705	1719	0	0	
2376																																																																																																																																																														0	0	335682	0	0	0	0	9986	10339	0	0	0	0	0	0	0	0	0	0	0	0	33974	35807	388913	398777	0	0	0	0	0	0	0	154	0	0	0	0	10339	4910	10523	0	9264	10987	0	7715	50496	4546	313834	10137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3096	3247	0	0	19053	20257	
2554																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	770	0	0	100	110	0	0	2825	2888	0	0	0	1943	1960	0	0	181	48	48	276	181	1410	612	191	170	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	33187	0	0	0	0	0	0	0	0	16762	16963	0	0	700	694	0	0	550	550	0	0	79731	81421	0	0	0	61719	63214	0	0	15081	0	0	1775	14300	41673	23673	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	7412	0	0	0	0	879	879	0	0	3297	3297	0	0	2058	2092	0	0	0	0	0	0	12607	12736	0	0	0	3719	3755	2293	2306	47	0	0	879	551	307	359	4999	2927	212	517	599	395	208	215	0	568																									0	0	0	0	0	0	1632	1670	0	0	
3177																																																																																																																																																														0	0	88565	68	69	0	0	10000	10021	0	0	30000	30002	0	0	8952	8651	0	0	0	0	9785	9843	101625	102413	0	9143	9143	0	0	0	0	9175	3	13	7641	29199	21008	0	37	0	228	1930	322	1	2846	3531	0	45442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	60	1055	1169	591	640	
3252																																																																																																																																																														0	0	50528	0	0	0	0	711	726	0	0	0	0	0	0	251	253	0	0	0	0	727	727	74555	75450	0	727	727	16827	17193	0	0	1639	0	0	991	1763	3389	4577	8179	0	620	0	750	0	8674	3547	0	43687																									0	0	0	0	0	0	4696	4833	0	0	
3458																																																																																																																																																														0	0	7977	0	0	0	0	0	0	0	0	7206	7254	0	0	202	237	0	0	0	0	2611	2780	8041	8124	0	2611	2780	0	0	0	0	120	0	0	100	20	2232	3073	4400	277	0	0	0	0	0	633	0	0																									0	0	0	0	0	0	0	0	0	0	
3720																																																																																																																																																														0	0	20262	0	0	0	0	3258	3324	0	0	10997	11026	0	0	0	0	0	0	0	0	1380	1394	35251	36319	0	1380	1394	10071	10536	1500	1488	1535	0	0	1063	431	3335	4824	15092	1522	2	39	12	459	10831	90	0	0																									0	0	0	0	0	0	3700	3900	0	0	
3971																																																																																																																																																														0	0	14454	0	0	0	0	0	0	0	0	32050	32074	0	0	9995	9690	0	0	0	0	0	0	83713	84831	0	0	0	0	0	29033	29055	0	500	523	9690	0	0	0	32074	0	0	0	0	0	17844	4650	20050	0																									0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																														0	0	27461	1001	1004	0	0	0	0	0	0	22328	22620	0	0	0	0	0	0	0	0	0	0	50314	51187	0	0	0	24269	24792	250	251	9542	0	0	5271	4271	12690	10716	15011	457	0	0	0	1232	1539	0	0	0																									0	0	0	0	0	0	393	412	0	0	
4231																																																																																																																																																														0	0	25619	0	0	0	0	0	0	0	0	3750	3759	0	0	0	0	0	0	0	0	0	0	34545	34775	0	0	0	9833	9909	3750	3759	100	0	0	100	0	0	146	3538	9883	0	0	0	0	9127	11802	0	178																									0	0	0	0	0	0	0	0	0	0	
4437																																																																																																																																																														0	0	28865	0	0	0	0	0	0	0	0	48929	49474	0	0	539	604	0	0	0	0	0	0	91381	93952	0	0	0	20619	22071	3000	3017	3746	0	0	1491	2255	6897	14023	47125	358	0	0	0	0	17106	1716	995	1986																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	13119	0	0	0	0	10534	10730	0	0	0	0	0	0	1996	2022	0	0	0	0	0	0	75416	76120	0	0	0	22544	22859	0	0	198	0	0	4669	198	687	3162	24870	4531	0	0	0	0	7467	18303	7654	4579																									0	2506	0	2478	0	0	4936	4950	0	0	
