"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		24995																																																																																															
1669																																																																																																																																																		73430																																																																																															
1829																																																																																																																																																		83156																																																																																															
1856																																																																																																																																																		22757																																																																																															
2040																																																																																																																																																		60749																																																																																															
2161																																																																																																																																																		27674																																																																																															
2376																																																																																																																																																		316516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2584	0	0	2584	0	0	316516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319100	0	0	319100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2584	0	0	2584	0	0	
2554																																																																																																																																																		2704																																																																																															
2732																																																																																																																																																		91164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90614	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91164	0	0	90614	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		16314																																																																																															
3177																																																																																																																																																		121974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121974	0	121974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		67416																																																																																															
3458																																																																																																																																																		12896																																																																																															
3720																																																																																																																																																		40684																																																																																															
3971																																																																																																																																																		78176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	77674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78176	0	502	77674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		49069																																																																																															
4231																																																																																																																																																		44837																																																																																															
4437																																																																																																																																																		88866																																																																																															
4839																																																																																																																																																		72184																																																																																															
5005																																																																																																																																																		57281																																																																																															
5069																																																																																																																																																		34028																																																																																															
5135																																																																																																																																																		23498																																																																																															
5210																																																																																																																																																		140676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053	139623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140676	0	1053	139623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																		127782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8606	119176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127782	0	8606	119176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																		60816																																																																																															
6039																																																																																																																																																		10102																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		41226																																																																																															
7009																																																																																																																																																		490727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110243	380484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	25	0	0	490752	0	110268	380484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		87015																																																																																															
7072																																																																																																																																																		8652																																																																																															
7157																																																																																																																																																		21096																																																																																															
7456																																																																																																																																																		10922																																																																																															
7634																																																																																																																																																		6471																																																																																															
8033																																																																																																																																																		8250																																																																																															
8462																																																																																																																																																		87965																																																																																															
8631																																																																																																																																																		13710																																																																																															
9357																																																																																																																																																		41301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	994	40307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41301	0	994	40307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																		62599																																																																																															
9807																																																																																																																																																		206308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93268	0	0	93268	0	59386	146922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299576	0	59386	240190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2142	0	0	2142	0	0	0	0	0	0	337	0	0	337	0	92931	
9955																																																																																																																																																		33386																																																																																															
10250																																																																																																																																																		61225																																																																																															
10849																																																																																																																																																		59527																																																																																															
10858																																																																																																																																																		100877																																																																																															
11145																																																																																																																																																		18415																																																																																															
11275																																																																																																																																																		35423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952	0	0	952	0	0	35423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36375	0	0	36375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952	0	0	952	0	0	0	0	0	0	952	0	0	952	0	0	
11640																																																																																																																																																		110911																																																																																															
11837																																																																																																																																																		59249																																																																																															
12030																																																																																																																																																		14371																																																																																															
12142																																																																																																																																																		79015																																																																																															
12179																																																																																																																																																		1487																																																																																															
12245																																																																																																																																																		37077																																																																																															
12311	6453279	248016	107346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38310	60591	766	60591	0	65430	6176963	210886	0	0	0	0	0	418386	0	0	418386	0	91140	0	0	0	91140	0	47055	199380	1581	0	0	0	0	0	7249131	60591	113251	6855320	341151	0	0	0	0	0	46556	16487	136970	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139497	46556	18083	162163	5807	37544	0	0	0	37544	766	60591	766	60591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32151	0	1596	25193	5362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37544	32151	0	1596	25193	5362	6453279	246016	107346																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		0																																																																																															
12946																																																																																																																																																		137647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	1237	131334	5076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137757	0	1237	131334	5186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	
12955																																																																																																																																																		4																																																																																															
13103																																																																																																																																																		296308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296308	0	296308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		3368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3368	0	3368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		6534																																																																																															
14052																																																																																																																																																		9151																																																																																															
14155																																																																																																																																																		5767																																																																																															
14650																																																																																																																																																		23																																																																																															
14753																																																																																																																																																		5366																																																																																															
14865																																																																																																																																																		14156																																																																																															
14977																																																																																																																																																		6734																																																																																															
16458																																																																																																																																																		60384																																																																																															
16551																																																																																																																																																		32304																																																																																															
16748																																																																																																																																																		6651																																																																																															
16944																																																																																																																																																		20195																																																																																															
16953																																																																																																																																																		10530																																																																																															
