"IDRSSD"	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONS396	RCONS397	RCONS398	RCONS399	
96553																																																																																													73211	1384	0	663	57687	10160	7613	2547	0	4483	701	1328	2454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2279	0	124	0	2155	8314	6649	11569	46908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1735	868	0	0	0	868	8314	6649	11569	48839	0	1330	5785	48839	57024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97055																																																																																													252433	2234	0	0	230945	2808	0	2808	0	0	0	0	0	0	32168	2738	25272	3789	0	0	0	0	0	0	0	0	0	0	10380	20	2898	19	7395	2758	32832	4067	214236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1255	628	0	0	0	628	2758	32832	4067	221617	0	6566	2034	221617	230945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97279																																																																																													54239	180	0	0	21563	9885	392	9493	0	0	0	0	0	0	21225	2060	18769	155	0	0	0	0	0	0	0	0	0	0	1833	41	395	28	1369	2493	28943	14686	7764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	309	0	0	161	148	2493	28943	14847	7912	0	5789	7424	7912	21563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97457																																																																																													60653	332	0	0	45955	4863	2276	2587	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5892	0	0	0	5621	2436	2588	23394	32296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1530	765	0	0	0	765	2436	2588	23394	33469	0	518	11697	33469	45955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	271	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	
97804																																																																																													853500	8964	0	110	710656	15059	7601	7458	0	0	0	0	0	0	88338	9713	70702	1000	6381	0	0	0	0	0	0	0	0	0	68698	25	7662	699	57385	17339	93603	300843	385428	0	0	0	0	0	0	1123	562	0	0	0	562	35	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	65716	32858	0	0	1198	26067	17339	93741	303301	428770	0	18748	151651	428770	710546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97943																																																																																													284256	1436	0	0	207166	5959	1840	4119	0	0	0	0	0	0	81104	0	70843	7929	0	0	0	0	0	0	0	0	0	0	5057	0	1125	0	3932	1840	76087	49864	150953	606	606	0	0	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1661	1661	0	0	1661	0	9135	4568	0	0	4568	0	1840	76087	56093	156978	0	15217	28047	156978	207166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
98351																																																																																													103545	45	0	0	37663	26112	25951	161	0	1003	0	1003	0	0	44984	0	45166	0	0	250	0	250	0	0	0	0	0	0	3652	792	12	0	2848	26743	46592	5706	24730	0	0	0	0	0	0	197	99	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26743	46592	5706	25492	0	9318	2853	25492	37663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
98463																																																																																													652131	3236	0	0	399920	97607	71223	26384	0	466	0	0	466	0	179221	0	179044	0	0	0	0	0	0	0	0	0	0	0	30458	0	1200	5	23212	71223	206628	40228	326544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71223	206628	40228	326544	0	41326	20114	326544	399920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6041	5147	0	0	6041	0	0	0	0	0	0	0	0	0	0	0	0	
98717																																																																																													187416	2357	0	667	135637	22919	22382	537	0	0	0	0	0	0	47184	3	21663	0	24145	200	0	200	0	0	0	0	0	0	8141	180	339	0	7622	23434	22739	22817	119411	74	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23434	22739	22817	119680	0	4548	11409	119680	134970	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99143																																																																																													245371	1247	0	0	175270	11827	3863	7964	0	3038	70	1771	1197	0	68254	7723	56873	3334	480	0	0	0	0	0	0	0	0	0	17256	0	0	0	15646	11656	69484	31439	131298	424	424	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11123	5562	0	0	0	5562	11656	69484	31439	143400	0	13897	15720	143400	175270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1610	322	0	0	1610	0	0	0	0	0	0	0	0	0	0	0	0	
99255																																																																																													62030	527	0	0	45617	10099	9070	1029	0	0	0	0	0	0	12588	0	8251	4229	0	0	0	0	0	0	0	0	0	0	3196	0	68	0	3077	9070	10665	4229	38434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	60	0	0	0	60	9070	10665	4229	41369	0	2133	2115	41369	45617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99376																																																																																													2116794	14622	0	0	1881410	248831	216092	30072	2667	13578	0	13578	0	0	92066	0	90282	0	920	1222	0	1222	0	0	0	0	0	0	65409	0	10932	1016	50780	216092	153587	503711	1204113	497	497	0	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	171	0	0	0	171	602323	301162	0	0	4083	297079	236807	153587	509083	1520599	0	30717	254542	1520599	1881410	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99442																																																																																													343871	4125	0	971	252334	12247	2098	10149	0	0	0	0	0	0	76687	15358	11458	47273	0	0	0	0	0	0	0	0	0	0	16875	0	0	0	15108	17456	21607	129665	161369	0	0	0	0	0	0	214	107	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6128	3064	3064	0	0	0	20520	21607	129665	161476	0	4321	64833	161476	251363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1767	1404	0	0	1767	0	0	0	0	0	0	0	0	0	0	0	0	
99536																																																																																													429037	1241	0	0	187359	42011	39210	2801	0	1676	0	1676	0	0	153697	153357	0	0	0	0	0	0	0	0	0	0	0	0	17785	270	591	514	11700	192837	5068	109786	117495	67	67	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7960	3980	0	0	0	3980	192837	5068	109786	126679	0	1014	54893	126679	187359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4710	4710	0	0	4710	0	0	0	0	0	0	0	0	0	0	0	0	
99853																																																																																													49189	181	0	0	20350	15470	1317	14153	0	0	0	0	0	0	11811	7777	2942	425	553	2500	0	2500	0	0	0	0	0	0	2468	0	0	0	2468	9094	19595	8908	11457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	178	0	0	0	177	9094	19595	8908	11674	0	3919	4454	11674	20350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100236																																																																																													231363	3489	0	1497	159332	41150	30844	10306	0	5252	0	4576	676	0	22507	2730	19600	0	0	4000	0	4000	0	0	0	0	0	0	13142	0	0	0	12076	33574	38482	43050	114662	1096	1096	0	0	0	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881	881	0	881	0	0	7448	3724	0	0	0	3724	33574	39363	43050	123106	0	7873	21525	123106	157835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1066	1066	0	0	1066	0	0	0	0	0	0	0	0	0	0	0	0	
100357																																																																																													610991	5817	0	187	450464	8543	3853	4690	0	0	0	0	0	0	152733	687	142765	7250	0	0	0	0	0	0	0	0	0	0	51155	420	1067	2204	35700	4960	153270	99480	339041	2277	2277	0	0	0	2277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21979	10990	0	0	0	10990	4960	153270	99480	360677	0	30654	49740	360677	450277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100562																																																																																													4393254	36388	0	0	3176371	388878	341226	47652	0	705133	366	704767	0	0	477454	4500	461684	0	3000	0	0	0	0	0	0	0	0	0	314390	0	16956	0	221143	372139	1235815	311907	2403908	981	981	0	0	0	981	7171	3586	0	0	0	3586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632574	316287	0	0	0	316287	372139	1235815	311907	2740306	0	247163	155954	2740306	3176371	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100777																																																																																													527067	1002	0	0	231472	59321	38024	21297	0	107019	3879	103140	0	0	50286	0	50383	0	0	0	0	0	0	0	0	0	0	0	35488	12	1386	0	33035	41915	183557	222204	79299	407	407	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41915	183557	222204	83455	0	36711	111102	83455	231472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100843																																																																																													375588	4043	0	766	262158	10996	3917	7079	0	6663	0	3384	3279	0	96661	26640	37443	30763	0	0	0	0	0	0	0	0	0	0	25851	540	2941	0	20519	34289	52212	99727	187090	0	0	0	0	0	0	0	0	0	0	0	0	668	134	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	2412	1206	0	0	0	1206	34289	53077	100315	190904	0	10615	50158	190904	261392	498	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1851	1851	0	0	1851	0	0	0	0	0	0	0	0	0	0	0	0	
101019	0	0	0	475988	95198	0	36271	0	58927	0	0	0	0	21127	0	0	0	21127	0	0	0	0	0	0	0	0	0	0	0	0	0	173175	0	0	0	0	0	0	0	0	0	259763	0	0	0	0	0	0	4827313	0	0	0	29267	806165	9288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				0	0	0	0																																																																																																																														
101037																																																																																													863399	13549	0	7330	497548	57870	51692	6178	0	0	0	0	0	0	286486	30044	234227	18113	0	0	0	0	0	0	0	0	0	0	30463	146	2077	545	27664	88428	242482	214200	314734	1942	1942	0	0	0	1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22976	11488	0	0	11431	57	97606	242482	225631	316733	0	48496	112816	316733	490218	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101439																																																																																													165194	2962	0	1744	97482	28544	7165	21379	0	0	0	0	0	0	34029	11906	17166	4091	734	0	0	0	0	0	0	0	0	0	6581	24	236	263	6039	19095	40253	48579	58159	850	850	0	0	0	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6450	3225	0	0	0	3225	19095	40253	48579	62234	0	8051	24290	62234	95738	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101671																																																																																													779153	3216	0	0	375880	25502	25067	435	0	9625	0	9606	19	0	251711	160245	86652	1623	498	1101	0	1101	0	0	0	0	0	0	29194	1944	2544	0	22683	247734	105940	154936	261132	4225	4225	0	0	0	4225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247734	105940	154936	265357	0	21188	77468	265357	375880	0	0	0	0	0	0	0	0	11018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101738																																																																																													290269	1458	0	0	117625	28087	28075	12	0	17061	0	17061	0	0	134345	43508	89867	0	0	1907	0	1907	0	0	0	0	0	0	8290	385	727	0	7178	71994	111693	34802	72268	185	185	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6610	3305	0	0	719	2586	71994	111693	35530	77521	0	22339	17765	77521	117625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101952																																																																																													115795	1093	0	308	62857	13229	1974	11255	0	7	0	7	0	0	47986	0	44115	3870	0	0	0	0	0	0	0	0	0	0	4491	33	279	267	3365	3314	55656	17480	38446	91	91	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3466	1733	0	0	0	1733	3314	55656	17480	40270	0	11131	8740	40270	62549	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	541	0	0	541	0	0	0	0	0	0	0	0	0	0	0	0	
102155																																																																																													46508	145	0	0	37957	2236	1354	882	0	0	0	0	0	0	7110	0	6907	0	0	2034	0	2034	0	0	0	0	0	0	2742	0	78	0	2600	1562	10167	577	34080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725	1363	0	0	0	1363	1562	10167	577	35635	0	2033	289	35635	37957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102173																																																																																													120145	2210	0	1057	92622	3572	1609	1963	0	29	29	0	0	0	2559	0	2524	0	0	0	0	0	0	0	0	0	0	0	8819	2	656	183	7558	2162	5143	61506	46495	0	0	0	0	0	0	1458	729	32	0	0	697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7344	3672	0	0	0	3672	2194	5143	61506	50949	0	1029	30753	50949	91565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102333																																																																																													47869	574	0	280	23460	4981	599	4382	0	0	0	0	0	0	15650	2849	9933	1912	1006	2210	0	2210	0	0	0	0	0	0	430	0	0	0	430	3448	16525	17034	11486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	152	0	0	0	152	3448	16525	17034	11638	0	3305	8517	11638	23180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102342																																																																																													237881	2078	0	44	162733	22624	5172	17452	0	0	0	0	0	0	59770	5439	52552	1580	0	0	0	0	0	0	0	0	0	0	6345	0	1784	0	4561	10611	71788	29486	127581	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10611	71788	29486	133191	0	14358	14743	133191	162689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102539																																																																																													47201	236	0	0	23968	17600	1610	15990	0	9049	0	7790	1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581	0	0	0	581	1610	23780	6035	15955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1610	23780	6035	16108	0	4756	3018	16108	23968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102557																																																																																													79350	510	0	0	69910	3020	2120	900	0	0	0	0	0	0	6810	6153	650	0	0	0	0	0	0	0	0	0	0	0	2849	0	0	0	2849	8273	3569	0	68010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11849	5925	0	5924	0	1	8273	9493	0	68011	0	1899	0	68011	69910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102874																																																																																													161349	541	0	0	88888	30250	4356	25894	0	3629	4	3625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3404	0	1162	0	2242	4360	36378	90946	29986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4360	36378	91316	29986	0	7276	45658	29986	88888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103134																																																																																													61547	632	0	84	43884	3355	3355	0	0	0	0	0	0	0	14852	1753	11980	1049	0	6075	0	6075	0	0	0	0	0	0	2787	0	29	0	2758	5108	18084	6660	32257	1902	1902	0	0	0	1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5555	2778	0	0	0	2778	5108	18084	6660	36937	0	3617	3330	36937	43800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103255																																																																																													2506144	23655	0	3448	1659264	51640	35915	15711	0	0	0	0	0	0	858599	113496	656617	59959	0	0	0	0	0	0	0	0	0	0	124478	1994	12302	659	107060	165181	685535	467498	1125622	2733	2733	0	0	0	2733	3980	1990	0	0	0	1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126970	63485	0	1119	0	62367	165181	686654	467498	1220815	0	137331	233749	1220815	1655816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4427	4427	0	0	4427	0	0	0	0	0	0	0	0	14	0	0	0	
103563																																																																																													85628	321	0	12	24721	8538	6412	2126	0	0	0	0	0	0	62322	8112	53147	0	0	1000	0	1000	0	0	0	0	0	0	1234	45	203	0	986	15244	56476	892	11378	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15269	56476	892	11636	0	11295	446	11636	24709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
104234																																																																																													106662	454	0	0	51838	7487	6880	607	0	0	0	0	0	0	44601	3240	35575	5747	0	0	0	0	0	0	0	0	0	0	3909	0	67	0	3842	10120	36249	35253	25449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4590	2295	0	0	1583	712	10120	36249	36836	26161	0	7250	18418	26161	51838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
