"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		4655		0																																																																																													
1669																																																																																																																																																		56531																																																																																															
1829																																																																																																																																																		74709																																																																																															
1856																																																																																																																																																		62507																																																																																															
2040																																																																																																																																																		44714																																																																																															
2161																																																																																																																																																		38966																																																																																															
2376																																																																																																																																																		595837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595837	0	0	595837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																																																		314																																																																																															
2732																																																																																																																																																		79879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79329	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79879	0	0	79329	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		17460																																																																																															
3252																																																																																																																																																		54843																																																																																															
3458																																																																																																																																																		8789																																																																																															
3720																																																																																																																																																		44830																																																																																															
3953																																																																																																																																																		4																																																																																															
4156																																																																																																																																																		32637																																																																																															
4231																																																																																																																																																		33873																																																																																															
4437																																																																																																																																																		79112																																																																																															
4839																																																																																																																																																		44050																																																																																															
5005																																																																																																																																																		50629																																																																																															
5069																																																																																																																																																		33510																																																																																															
5135																																																																																																																																																		24489																																																																																															
5210																																																																																																																																																		206995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055	205940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206995	0	1055	205940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5331																																																																																																																																																		214426																																																																																															
5461																																																																																																																																																		65376																																																																																															
5751																																																																																																																																																		57172																																																																																															
6039																																																																																																																																																		5023																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		40314																																																																																															
6972																																																																																																																																																		94202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	93704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94202	0	498	93704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																		333550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9187	324363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	333555	0	9192	324363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		46006																																																																																															
7157																																																																																																																																																		21453																																																																																															
7456																																																																																																																																																		19122		0																																																																																													
7634																																																																																																																																																		6151																																																																																															
8033																																																																																																																																																		8380																																																																																															
8462																																																																																																																																																		77154																																																																																															
8631																																																																																																																																																		11109																																																																																															
9357																																																																																																																																																		64070																																																																																															
9553																																																																																																																																																		26290																																																																																															
9807																																																																																																																																																		102593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83760	0	0	83760	0	66237	36356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186353	0	66237	120116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1954	0	0	1954	0	0	0	0	0	0	607	0	0	607	0	83153	
9955																																																																																																																																																		26302																																																																																															
10250																																																																																																																																																		42363																																																																																															
10849																																																																																																																																																		31578																																																																																															
10858																																																																																																																																																		83581																																																																																															
11145																																																																																																																																																		19079																																																																																															
11640																																																																																																																																																		92749																																																																																															
11837																																																																																																																																																		56614																																																																																															
12030																																																																																																																																																		4652																																																																																															
12142																																																																																																																																																		46869																																																																																															
12245																																																																																																																																																		32315																																																																																															
12311	7753622	252752	208834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158784	77904	4373	125217	0	102591	7272718	378313	0	0	0	0	0	222880	0	0	222880	0	400935	0	0	0	400935	0	0	252752	0	7917	0	0	7917	0	8796890	77904	106964	7881484	886346	0	0	0	0	0	0	0	207473	1361	0	0	0	0	0	231017	0	0	231017	0	0	0	0	0	0	448914	0	8646	438584	1684	104997	0	0	0	104997	53787	77904	4373	125217	2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6999	0	6582	94	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107098	9063	0	8646	94	323	7753622	252752	208834																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		497																																																																																															
12946																																																																																																																																																		130782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	848	127393	2541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130892	0	848	127393	2651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	
12955																																																																																																																																																		7																																																																																															
13103																																																																																																																																																		278502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278502	0	278502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		4398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4398	0	4398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		4409																																																																																															
14052																																																																																																																																																		11240		0																																																																																													
14155																																																																																																																																																		6555																																																																																															
14650																																																																																																																																																		24																																																																																															
14753																																																																																																																																																		10710																																																																																															
14865																																																																																																																																																		22551																																																																																															
14977																																																																																																																																																		7726																																																																																															
16458																																																																																																																																																		81990																																																																																															
16551																																																																																																																																																		13628																																																																																															
16748																																																																																																																																																		9870																																																																																															
16944																																																																																																																																																		16302																																																																																															
16953																																																																																																																																																		10010																																																																																															
17110																																																																																																																																																		19963																																																																																															
17147																																																																																																																																																		587950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3783	0	0	0	0	0	587770	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591733	0	0	587770	3963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3939	0	0	0	3939	0	0	0	0	0	3783	0	0	0	3783	0	
17259																																																																																																																																																		25314																																																																																															
17464																																																																																																																																																		124121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116323	0	0	0	0	0	124121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240444	0	0	124121	116323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79211	
17950																																																																																																																																																		114373																																																																																															
18050																																																																																																																																																		100902																																																																																															
18135																																																																																																																																																		44588																																																																																															
18377																																																																																																																																																		8845																																																																																															
18827																																																																																																																																																		57565																																																																																															
18836																																																																																																																																																		12333																																																																																															
18854																																																																																																																																																		8277																																																																																															
18957																																																																																																																																																		4372																																																																																															
19356																																																																																																																																																		31354																																																																																															
19730																																																																																																																																																		169545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169545	0	0	169545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																																																																																																																																																		20417																																																																																															
19972																																																																																																																																																		0		0																																																																																													
20053																																																																																																																																																		11459																																																																																															
20512																																																																																																																																																		38410																																																																																															
20633																																																																																																																																																		71417																																																																																															
