"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
2732													0	0	0	15	0	0																			
2750													0	0	0	0	0	0																			
3252													48	0	17	197	0	82																			
3458													53	7	7	59	2	6																			
3720				0	0	0	0	0	0	0	0	0	37	3	0	50	17	0	0	0	0	0	0	0	0	0	0	0	0	0							
3971													0	0	0	7	0	1																			
4156													0	0	0	2	0	0																			
4231													41	0	0	28	0	15																			
5069													0	0	0	0	0	0																			
5135													20	29	0	114	10	43																			
5210													0	0	0	156	5	0																			
5461													0	0	0	0	0	0																			
5751													22	0	0	31	0	0																			
6039				0	0	0	0	0	0	0	0	0	19	0	28	23	8	8	0	0	0	0	0	0	0	0	0	0	0	0							
6329	0	0	0	0	0	0	0	0	0	0	0	0	7132	61	1094	1125	56	62	0	0	81	0	0	0	0	0	0	0	0	0							
7009													0	0	0	0	0	0																			
7045				0	0	0	0	0	0	0	0	0	110	0	27	14	0	31	0	0	0	0	0	0	0	0	0	0	0	0							
7072													0	0	0	0	0	0																			
7456													0	0	0	0	0	0													0	0	0	0	0	0	
7634													0	0	0	179	4	75																			
8033													46	0	0	47	0	0																			
8462													134	96	0	74	0	0																			
8631													16	0	0	17	0	0																			
9357													0	0	0	0	0	0																			
9553													12	0	0	11	0	0																			
9807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
9955													0	0	0	2	0	0																			
10250													5	0	0	0	0	0																			
10849													0	0	0	0	0	0																			
11145				0	0	0	0	0	0				10	3	0	165	0	44	0	0	0	0	0	0	0	0	0	0	0	0							
11640													15	0	10	0	0	1																			
11837													0	0	0	0	0	0																			
12030													297	0	12	414	3	6																			
12142													69	0	0	41	6	0																			
12311							0	2881	0																												
12647				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
12656													0	24	0	16	0	0																			
12946													145	0	50	161	40	49																			
13103	0	0	0	0	0	0	0	0	0	0	0	0	718	0	183	5	0	7	0	0	44	0	0	0	0	0	0	0	0	0							
13251													0	0	0	0	0	0																			
13457													0	0	0	0	0	0																			
14155													44	0	0	69	0	22																			
14650													17	0	21	57	0	66																			
14753													0	0	0	1	0	0																			
14865													0	0	0	2	0	2																			
14977				0	0	0	0	0	0	0	0	0	72	0	0	53	6	0	0	0	0	0	0	0	0	0	0	0	0	0							
16551													8	0	4	6	0	13																			
16748													0	0	0	0	0	0																			
17110				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
17147	0	0	0	0	0	0	0	0	0	0	0	0	220	0	20	282	0	83	0	0	229	0	0	0	0	0	0	0	0	0							
17259													34	1	0	81	6	0																			
17950													19	0	0	30	0	0																			
17978													0	2	0	1	23	0																			
18050													63	5	0	102	5	1																			
18135													0	0	0	49	0	23																			
18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	133	0	0	0	0	0	0	0	0	0							
18836													30	3	0	326	33	83																			
18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
19356													25	38	0	22	0	13																			
19936													70	0	37	55	0	48																			
19972													0	0	0	0	0	0													0	0	0	0	0	0	
20053													0	0	0	0	0	0																			
20633													8	0	0	0	0	0																			
20857													0	0	0	0	0	0																			
21256													2	0	0	0	0	0																			
21359													0	13	0	8	4	2																			
21658				0	0	0	0	0	0	0	0	0	7	0	10	72	0	38	0	0	0	0	0	0	0	0	0	0	0	0							
22048													31	0	23	58	0	4																			
22543													0	0	0	9	0	0																			
22552													5	0	0	1	0	0																			
22730													0	0	0	54	0	0																			
23456													55	10	0	79	1	0																			
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	12	0	0	436	0	0	0	0	0	0	0	0	0							
23643													189	0	42	180	2	17																			
23755													9	0	21	26	0	0																			
24006													0	0	0	0	0	0																			
24378													0	0	0	0	0	0													0	0	0	0	0	0	
24453													0	0	0	510	166	19																			
24659													48	51	0	0	0	0																			
24668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
24949													0	0	0	0	0	21																			
25357													119	1	43	64	2	22																			
25647				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
26176													0	0	0	0	0	0																			
26457													7	0	0	4	0	0																			
26765													0	0	0	12	0	0																			
27070													0	0	7	0	0	0																			
27548	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	394	0	0	0	0	0	0	0	0	0							
27614													0	0	0	0	0	44																			
27847													39	0	33	117	0	34																			
28013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	255	0	0	0	0	0	0	0	0	0	0							
28152				0	0	1	0	0	0	0	0	0	27	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1							
28675				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
28732													14	0	0	1	0	0																			
29476													0	0	0	0	0	0																			
29636													45	0	60	95	0	5																			
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
30052													0	0	0	0	0	0																			
30502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	32	1	0	165	0	0	0	0	0	0	0	0	0							
30650													0	0	0	0	0	0																			
30810							0	0	0																												
31134				0	0	0	0	0	0	0	0	0	135	50	70	203	116	121	0	0	0	0	0	0	0	0	0	0	0	0							
31255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
31657													44	0	0	1	0	0																			
31826				0	0	0	0	0	0				170	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
31835													100	10	47	15	52	322																			
32234													0	0	0	0	0	0																			
32766													6	1	0	2	0	0																			
32971													46	0	0	0	0	0																			
33147													76	0	96	70	0	2																			
33259													0	0	0	8	0	0																			
33268				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
33370													0	0	0	0	0	0																			
33839													27	0	0	0	0	0																			
33857	0	0	0	0	0	5146	0	0	0	0	0	5146	29	9	68	161	0	78	0	0	34	0	0	0	0	0	0	0	0	0							
34425													23	0	71	193	0	209																			
34434													67	22	51	22	0	12																			
34537	0	0	0	0	0	1995	0	0	1816	0	0	0	46	0	0	948	0	109	0	0	0	0	0	0	0	0	0	0	0	0							
34555				0	0	0	0	0	0	0	0	0	150	84	0	28	17	0	0	0	0	0	0	0	0	0	0	0	0	0							
34742													0	0	12	0	0	0																			
35057				0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
35301							0	0	0																												
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5571	0	38	0	0	5191	0	0	0	0	0	0	0	0	0							
35646													0	0	5	0	0	0																			
35879													0	0	0	159	0	32																			
36456													20	49	10	0	0	0																			
36933													90	0	25	64	0	19																			
37051													0	0	0	0	0	0																			
37341													12	0	2	28	0	21																			
37435													133	0	22	344	0	109																			
37640	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
37659				0	0	0	0	0	0	0	0	0	16	0	8	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0							
37949													0	0	0	0	0	0																			
38740													26	25	0	1	1	0																			
39327													0	0	0	3	0	0																			
39756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	70	0	0	0	0	0	0	0	0	0							
40033													40	0	0	0	0	0																			
40499	0	0	0	0	0	0	0	0	0	0	0	0	1984	0	539	83	0	16	0	0	1097	0	0	0	0	0	0	0	0	0							
40855													24	0	0	0	0	0																			
41245													0	0	3	39	2	32																			
41553													0	0	0	19	0	0																			
41629													899	101	0	88	9	0																			
41825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
41937													3	0	0	0	0	0																			
41955													0	0	0	4	2	14																			
42037													15	0	0	76	23	44																			
42354													17	0	0	26	0	0																			
42372													0	0	0	16	0	0																			
42420	0	0	0	0	0	120	0	0	0	0	0	0	2465	254	253	1432	464	62	0	0	3060	0	0	0	0	0	120	0	0	0							
42448	0	0	0	0	0	0	0	0	0	0	0	0	371	5	190	66	0	10	0	0	0	0	0	0	0	0	0	0	0	0							
42457													24	0	0	0	0	0																			
43052													0	0	10	3	0	13																			
43351													20	0	0	0	0	0																			
43856													5	0	0	0	0	0																			
43959													6	0	0	0	0	5																			
44040													28	0	0	16	0	0																			
44433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1006	0	0	0	0	0	0	0	0	0	0	0	0							
44741													124	60	50	75	0	39																			
44750													39	0	20	0	0	0																			
44929				0	0	0	0	0	0				8	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
45038				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
45047													81	0	22	72	0	5																			
45056													0	0	0	7	0	2																			
45430													26	0	20	22	0	1																			
45458													9	0	2	6	0	0																			
45551													18	0	0	12	0	0																			
45560	0	0	0	0	0	2	0	0	0	0	0	0	101	0	0	100	0	181	0	0	59	0	0	0	0	0	0	0	0	2							
45775													0	0	0	0	0	0																			
46053													11	0	0	0	0	0																			
46941													12	0	0	3	0	0																			
47247	0	0	0	269	0	211	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
47256													0	0	0	0	0	0																			
47452													0	0	0	13	4	0																			
47500													13	0	0	76	0	10																			
48057													49	0	0	10	0	0													0	0	0	0	0	0	
48150													0	0	0	1	0	0																			
48374	0	0	0	0	0	1072	0	0	1072	0	0	0	225	0	82	445	0	104	0	0	0	0	0	0	0	0	0	0	0	0							
48440													92	0	6	4	0	0																			
49054													0	0	0	0	166	0																			
49148													13	0	0	6	13	0																			
49241													25	0	0	243	27	0																			
49652													0	0	0	0	0	0																			
49858													0	0	0	0	0	0																			
49951													8	0	27	31	0	34																			
50144													28	0	25	2	1	4													0	0	0	0	0	0	
50461				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
50872													0	0	0	0	0	0													0	0	0	0	0	0	
51253	0	0	0	0	0	53	0	0	47	0	0	0	10	0	0	260	81	31	0	0	0	0	0	0	0	0	0	0	0	6							
51356				0	0	0	0	0	0	0	0	0	17	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
51459													3	0	0	12	0	22																			
51842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
52951													307	0	33	454	2	41																			
53051													30	9	0	14	0	0																			
53752													0	0	0	0	0	0																			
54058	0	0	0	0	0	1104	0	0	0	0	0	1104	89	0	0	86	15	3	0	0	0	0	0	0	0	0	0	0	0	0							
54656	0	0	0	0	0	8	0	0	0	0	0	0	55	0	0	112	0	8	0	0	22	0	0	0	0	0	0	0	0	0							
54973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5722	0	4632	0	0	592	0	0	0	0	0	0	0	0	0							
55336													0	0	0	19	0	0																			
55635													131	0	0	10	0	23																			
55653													198	48	0	0	0	0																			
55970													0	0	0	0	0	0																			
56258													9	0	34	12	0	0																			
56351	0	0	0	0	0	0	0	0	0	0	0	0	641	42	0	417	30	1	0	0	3205	0	0	0	0	0	0	0	0	0							
56548													0	0	0	0	0	0																			
56717													0	0	0	29	0	9																			
57040				0	0	0	0	0	0	0	0	0	18	0	8	41	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
57451													0	0	2	20	0	6																			
58225													113	0	133	75	0	2																			
58243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
58355													0	0	0	0	0	0																			
58551													176	3	101	36	0	20																			
58636													419	28	157	223	0	32																			
58757													15	0	0	13	2	12																			
58971	0	0	0	0	0	0	0	0	0	0	0	0	34	0	11	326	0	197	0	0	6370	0	0	0	0	0	0	0	0	0							
59316													296	0	57	33	0	0																			
59352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
59370													0	0	0	334	0	56																			
59754													18	8	0	0	0	0																			
60143							0	0	0																												
60330	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
60545													47	34	20	3	23	10																			
60554													1	0	0	3	0	0																			
60648													9	0	0	5	0	0																			
61122	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	110	13	6	0	0	0	0	0	0	0	0	0	0	0	0							
61355													50	0	0	43	0	94																			
61476				0	0	0							0	0	0	0	0	0																			
61757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
61832													9	0	0	2	0	6																			
61953													24	0	0	0	0	0																			
62044													5	0	0	12	0	0																			
62110													0	0	0	0	0	0																			
62147													0	0	0	0	0	0																			
62772													0	0	0	964	0	1933																			
63050													62	4	13	0	0	0																			
63069							0	0	0																												
63201													0	0	0	8	0	0																			
63573													0	0	0	0	0	0																			
63733	0	0	0	3	0	17	0	0	0	0	0	0	495	3	120	1045	1229	183	0	0	0	0	0	0	0	0	10	3	0	7							
63742													0	0	0	0	0	4																			
63751				0	0	0	0	0	0				85	50	5	10	3	4	0	0	0	0	0	0	0	0	0	0	0	0							
64150													0	0	0	185	60	0																			
64552				0	0	0	0	0	0				12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
64730													3	0	0	16	0	0																			
65205													0	0	0	5	0	3																			
65513							0	0	0																												
65559	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
65746	0	0	0	0	0	116	0	0	100	0	0	0	12	16	0	12	1	16	0	0	0	0	0	0	0	0	0	0	0	16							
65858													10	0	14	68	0	30																			
66154													153	0	10	33	0	0																			
66275													0	0	2	46	75	0																			
66677				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
67142													0	3	0	100	0	0																			
67151													0	0	0	0	0	0																			
67209													0	0	0	64	8	0																			
67254													3	0	0	2	0	0																			
67656	0	0	0	0	0	376	0	0	0	0	0	0	19	0	0	12	9	5	0	0	438	0	0	376	0	0	0	0	0	0							
67870													0	0	0	0	0	0																			
68448													0	0	0	10	0	0																			
68671													0	0	0	0	0	0																			
68756	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	62	0	14	0	0	0	0	0	0	0	0	0	0	0	0							
68831													80	0	18	0	0	0																			
69333	0	0	0	0	0	0	0	0	0	0	0	0	1066	0	113	210	1	60	0	0	0	0	0	0	0	0	0	0	0	0							
69678									726				0	0	0	24	0	0																			
70058													43	0	15	24	4	25																			
70218				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
70414													13	0	0	7	0	0																			
70638													145	0	8	415	1	75																			
70955													0	0	0	3	0	0																			
71073													0	0	0	0	0	0																			
71318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	133	0	0	0	0	0	0	0	0	0	0	0	0							
71457													0	0	0	0	0	0																			
71859													0	0	0	0	0	0													0	0	0	0	0	0	
72258													0	0	0	0	0	0																			
72351													15	0	0	11	3	1																			
72454													16	0	0	1	0	0													0	0	0	0	0	0	
72678													176	0	29	128	0	25																			
73116													0	0	0	5	3	0																			
73152													4	0	0	29	0	0																			
73554													107	22	0	0	3	16																			
73956													0	0	0	0	0	0																			
74056				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
74140	0	0	0	0	0	3309	0	0	2229	0	0	1080	86	0	0	76	0	0	255	0	0	0	0	0	0	0	0	0	0	0							
74403	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	140	0	240	0	0	62	0	0	0	0	0	0	0	0	0							
74449													17	0	0	1	0	0																			
75259													0	0	0	0	0	0																			
75446													0	0	0	60	15	0																			
75455													2	0	1	44	0	0																			
75558													44	0	6	36	28	0																			
75633							392	0	43680																												
75651													43	20	0	2	0	0																			
76153				0	0	0	0	0	0	0	0	0	295	0	13	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0							
76443													3	0	2	13	0	2																			
76854													0	0	0	0	0	0																			
77150				0	0	777	0	0	0	0	0	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
77253													48	0	0	0	0	0																			
77422													0	0	0	0	0	0																			
77851	0	0	0	0	0	1359	0	0	780	0	0	579	22	0	6	33	25	0	0	0	0	0	0	0	0	0	0	0	0	0							
78157													0	0	0	0	4	0																			
78241													37	17	1	13	0	0																			
78559													29	9	0	0	0	0																			
79042				0	0	0	0	0	0				41	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
79127				0	0	0	0	0	0				160	0	129	23	0	25	0	0	0	0	0	0	0	0	0	0	0	0							
79145													0	0	0	0	0	0																			
79257													0	0	0	13	0	3																			
79855													2	0	0	77	24	0													0	0	0	0	0	0	
80150													64	12	0	110	37	24																			
80374													0	0	0	0	0	0																			
80431													29	0	17	27	0	86																			
81175													2	0	2	0	0	0																			
82033						0							0	0	0	0	0	168																			
82257													0	0	0	0	0	0													0	0	0	0	0	0	
82350													94	17	0	70	8	16																			
82659				0	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0							
83151													0	0	0	0	0	0																			
83236													0	0	0	0	0	0																			
83375													0	0	2	71	0	118																			
83638	0	0	0	0	0	9	0	0	0	0	0	0	18	0	25	316	0	91	0	0	2726	0	0	0	0	0	0	0	0	0							
83834				0	0	0	0	0	0				0	0	0	38	6	0	0	0	0	0	0	0	0	0	0	0	0	0							
83852													9	1	0	34	1	0																			
83955													69	0	5	26	0	13													0	0	0	0	0	0	
84046													0	0	0	0	0	0																			
84541													4	0	32	75	17	40																			
84804													10	0	0	0	0	0																			
85052													0	0	0	0	1	0																			
85454													20	0	0	251	0	158																			
85472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	207	0	0	0	0	0	0	0	0	0							
85931													0	0	0	0	0	0																			
86349													177	0	57	505	0	89																			
86675													0	0	0	1	0	0																			
87047													0	0	0	0	0	0																			
87159													8	0	11	3	0	0																			
87234													0	0	0	0	0	0																			
87476													0	0	0	0	0	43																			
87579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
88231	0	0	0	0	0	0	0	0	0	0	0	0	5	0	24	24	0	19	0	0	0	0	0	0	0	0	0	0	0	0							
88259													0	0	0	0	0	0																			
88352				0	0	0	0	0	0	0	0	0	12	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
88455													21	0	8	9	0	8																			
88950													9	0	0	0	0	0																			
89032													7	0	0	70	0	12																			
89135													9	0	0	0	0	24																			
89854													7	0	0	0	0	0																			
89957													6	0	0	0	0	0																			
90047													0	0	0	3	0	14													0	0	0	0	0	0	
90177													0	0	0	147	0	0																			
90328													4	0	0	6	0	0																			
90337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	53	0	0	0	0	0	0	0	0	0	0	0	0							
90579													0	0	0	0	0	0																			
91615													13	0	6	11	0	0																			
91754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
91950													0	3	2	1	0	3																			
92144													0	8	0	13	0	0																			
92676	0	0	0	0	0	22	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
92706													0	0	0	88	17	0																			
92902													52	0	0	21	0	60																			
93244													0	0	3	16	0	0																			
93543													72	17	0	26	0	0																			
93619				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94139													524	0	345	633	0	53																			
94522													139	33	0	69	0	0																			
94755													63	0	8	1	0	0																			
94858													153	2	12	0	0	0																			
95051				0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0							
95677													0	0	0	0	0	0																			
96553													61	2	8	16	0	7																			
97055													0	0	0	6	0	0																			
97279													33	0	1	2	0	4																			
97457													42	0	12	0	0	10													0	0	0	0	0	0	
97804													0	0	0	105	19	0													0	0	0	0	0	0	
97943													7	0	0	5	0	0																			
98351													0	0	0	0	0	0																			
98463													0	0	0	0	0	0																			
98717				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
99143													164	50	203	131	5	11																			
99255				0	0	0	0	0	0	0	0	0	0	23	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0							
99376	0	0	0	0	0	0	0	0	0	0	0	0	94	18	0	0	0	0	0	0	820	0	0	0	0	0	0	0	0	0							
99442													719	1	27	57	0	0																			
99536													0	0	0	73	8	0																			
99853													10	0	0	49	2	21																			
100236													120	0	76	20	32	12																			
100357													8	0	0	20	0	0																			
100562	0	0	0	0	0	582	0	0	582	0	0	0	280	0	49	27	0	8	0	0	1417	0	0	0	0	0	0	0	0	0							
100777													0	0	0	0	0	0																			
100843													199	0	139	86	0	4																			
101019							0	0	0																												
101037													0	0	0	115	0	25																			
101439				0	0	0	0	0	0	0	0	0	102	3	2	95	14	16	0	0	0	0	0	0	0	0	0	0	0	0							
101671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	10	0	0	0	0	0	0	0	0	0	0	0	0	0							
101738													1079	5	0	524	210	0																			
101952													0	0	0	0	0	0																			
102333													48	23	0	89	14	2																			
102342													31	0	0	0	0	0													0	0	0	0	0	0	
102539													0	0	0	0	0	0																			
102557													0	0	0	0	0	0																			
102874				0	0	0	0	0	0				0	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
103134				0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
103255	0	0	0	0	0	0	0	0	0	0	0	0	24	0	3	134	0	18	0	0	1118	0	0	0	0	0	0	0	0	0							
103563													30	0	7	0	0	0																			
104234													43	0	0	7	0	0																			
104542													184	55	0	205	6	76																			
104971													0	0	0	0	0	0																			
105026													31	0	21	69	0	0																			
105222													61	0	0	0	0	0																			
105473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
105530													57	0	6	28	16	48																			
106359	0	0	0	0	0	12	0	0	12	0	0	0	484	0	43	35	0	35	0	49	0	0	0	0	0	0	0	0	0	0							
106452													0	0	0	0	0	0																			
106676													0	0	0	0	0	0																			
107244	0	0	0	0	0	1036	0	0	741	0	0	10	1084	0	749	2390	0	1214	0	0	258	0	0	0	0	0	255	0	0	30							
107459													12	0	0	25	0	0																			
107570													112	0	27	7	0	103																			
107758													12	0	0	46	2	5													0	0	0	0	0	0	
108072													13	0	0	0	0	0													0	0	0	0	0	0	
108269													5	0	0	17	0	0													0	0	0	0	0	0	
108652													0	0	0	0	0	0																			
108746													0	0	0	0	0	0													0	0	0	0	0	0	
108951													19	0	0	44	0	15																			
109136													32	0	0	0	0	0																			
109154													0	0	0	0	0	0													0	0	0	0	0	0	
109453													0	0	18	6	2	3																			
109574													0	0	0	0	0	0																			
109659													0	0	0	24	8	0																			
110413	0	0	0	0	0	1626	0	0	1626	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
110936													0	0	0	0	0	0																			
110945													3	0	19	9	0	17																			
110972													0	0	4	0	0	0																			
111157				0	0	0	0	0	0	0	0	0	0	0	0	3	0	23	0	0	0	0	0	0	0	0	0	0	0	0							
111205													0	0	0	11	140	0																			
111942													0	0	0	123	0	19																			
111979													0	0	0	16	0	0																			
112163	0	0	0	0	0	0	0	0	0	0	0	0	92	0	52	330	0	162	0	0	0	0	0	0	0	0	0	0	0	0							
112332													72	0	3	122	0	51																			
112444													34	0	0	31	0	49																			
112510													14	0	0	0	0	0																			
112556													5	26	0	10	0	0																			
112837							0	0	0																												
