"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
212465	14041	4013356	0	0	0	0	72177473	0	0	0	3153254	1725661	0	4916918	493340	619630	206138	687288	0	0	0	0	0	1068615	2540000	0	0	0	100981307	6929762	0	0	0	0	0	0	0	0	0	0	1460595	315463	90570	43877	2696510	315463	90570	43877	118185	248118	0	327216	1165269	76791	299325	8656	511459	259138	0	24477	487759	167456	0	18132	7815	108	12873	24	2050	108	15476	24	226662	178690616	8171186	0	0	0	2296	107	0	0	0	101000	0	0	0	0	0	0	4013356	112711	2672106	0	0	0	66000	35000	0	0	0	0	0	0	0	0	61000	35000	5000	0	134251	0	0	504112	139461	0	0	3850	0	0	0	0	0	0	0	10724	10064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149525	0	0	14574	1329133	396528	19494000	8721639	3537753																																																																																										
212522																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	26533	18424	0	2758	0	2116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2796	0	0	0	0	0	0	0	0	0	0	0	2796	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212577																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	223854	0	0	8825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1861	0	0	0	0	0	0	0	0	0	0	0	1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213471																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
213538																																																																																																																																																								0	0	0	0				0	0	0	0	0		12		0			0	0	0	0	0	0																																																								0	0									
213912																																																																																																																																																								11	0	0	0	0	0	0	0	0	0	6882	0	0	11		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213958																																																																																																																																																								0	0	0	0	0	0	2418	0	0	0	2271	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	975	0	0	0	0	0	0	0	4368	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	42	0	0	0	0	0	2418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214106																																																																																																																																																								0	55000	0	0	0	0	0	0	0	0	11904	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214414																																																																																																																																																								0	0	0	0	0	0	1068	0	0	0	36014	20993	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	68834	0	0	0	0	0	0	0	0	
214722																																																																																																																																																								508	0	0	0	0	0	0	0	0	0	33288	0	0	0		1320		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3394237	0	0	0	0	0	0	0	0	0	
214807																																																																																																																																																								10000	0	0	0	0	0	16626000	0	0	0	148000	0	0	641000	164000	49000	0	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16626000	0	0	0	0	0	0	0	0	0	0	0	49000	0	0	0	83000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214843																																																																																																																																																								0	0	0	0				0	0	0	3195	0		599		0			0	0	0	0	0	0																																																								0	0									
215345																																																																																																																																																								0	0	0	0				0	0	0	4210	1446		1027		0			0	0	0	0	0	0																													4469																				0							2520	0									
215354																																																																																																																																																								0	5213	0	1749				213	0	0	4151	1612		0		114			0	0	0	0	0	0																																																								12	0									
215653																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
215662																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	3935	0	557		7250		0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215710																																																																																																																																																								8925	0	0	0				0	0	0	14468	0		636		2113			0	0	0	0	0	0																																																								0	0									
216164																																																																																																																																																								0	0	0	0				0	0	0	0	0		3136		0			0	0	0	0	0	0																																																								0	0									
216230																																																																																																																																																								0	0	0	0				0	0	0	283	0		41		15			0	0	0	0	0	0																																																								0	0									
216632																																																																																																																																																								0	0	0	0				0	0	0	4531	0		305		0			0	0	0	0	0	0																																																								0	0									
216922																																																																																																																																																								0	190000	0	0	0	0	0	0	0	0	340309	123707	0	15705	15705	0	0	0	0	0	0	0	0	0	0	0	0	0	4198	0	0	0	0	0	0	0	0	0	0	0	8521	0	0	0	0	0	0	0	0	0	0	0	12719	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
217059																																																																																																																																																								0	240	0	0	240	0	0	0	0	0	12666	0	0	2222		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3179	0	0	0	0	0	0	0	0	0	0	0	3179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218131																																																																																																																																																								0	0	0	0				0	0	0	2165	0		0		556			0	0	0	0	0	0																													459																				0							0	0									
218261																																																																																																																																																								0	0	0	0				0	0	0	0	0		857		0			0	0	0	0	0	0																																																								0	0									
218850																																																																																																																																																								0	0	0	0				0	0	0	0	72		0		0			0	0	0	0	0	0																																																								0	0									
218878																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4380	0	0	35		0		0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
219044																																																																																																																																																								0	0	0	0				0	0	0	2316	157		11		0			0	0	0	0	0	0																													767																				0							0	0									
219343																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	73411	0	0	1019	0	0	0	0	0	0	0	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4973	0	0	0	0	0	0	0	0	0	0	0	4973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
219651																																																																																																																																																								0	0	0	0				0	0	0	4306	0		504		0			0	0	0	0	0	0																													0																				0							0	0									
219679																																																																																																																																																								0	0	0	0				0	0	0	458	0		0		0			0	0	0	0	0	0																																																								0	0									
220059																																																																																																																																																								0	0	0	0				0	0	0	6572	0		85		307			0	0	0	0	0	0																													2192																				0							0	0									
220527																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	102675	0	0	1656	1656	1995	1995	0	0	0	0	0	0	3095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2425	0	0	0	0	0	0	0	0	0	0	0	2425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
220844																																																																																																																																																								0	0	0	0				0	0	0	609	0		76		0			0	0	0	0	0	0																													300																				0							0	0									
220974																																																																																																																																																								89	0	0	0				0	0	0	16369	0		278		1703			0	0	0	0	0	1																													0																				5186							0	0									
221775																																																																																																																																																								0	0	0	0				0	0	0	9319	0		0		0			0	0	0	0	0	0																																																								0	0									
222156																																																																																																																																																								0	0	0	0				0	0	0	1957	0		125		0			0	0	0	0	0	0																													472																				0							0	0									
222446																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	14606	0	0	2306		0		0	0	0	0	0	0	0	0	0	0	0	1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
222558																																																																																																																																																								0	0	0	0				0	0	0	0	0		2698		0			0	0	0	0	0	0																																																								0	0									
222754																																																																																																																																																								287	0	0	0	0	0	7230	0	0	0	3299	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	7230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
223005																																																																																																																																																								0	0	0	0				0	0	0	10695	0		75		320			0	0	0	0	0	0																																																								0	0									
223322																																																																																																																																																								0	126318	0	0	0	0	0	0	0	0	21230	0	0	5231	5231	19078	19078	0	0	0	0	0	0	0	0	0	0	0	2906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2906	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120327	120327	0	0	0	0	0	0	0	0	
223331																																																																																																																																																								0	0	0	0	0	0	36504	0	0	0	24890	25851	0	8468	0	52	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27500	0	0	0	219	0	0	0	249	0	0	0	1067	0	0	0	0	0	0	0	9004	0	27500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
223452																																																																																																																																																								0	0	0	0				0	0	0	195	0		0		0			0	0	0	0	0	0																																																								0	0									
223751																																																																																																																																																								0	0	0	0				0	0	0	105	0		0		0			0	0	0	0	0	0																																																								0	0									
223845																																																																																																																																																								0	0	0	0				0	0	0	248	1234		1444		0			0	0	0	0	0	0																																																								0	0									
224552																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	153		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
224954																																																																																																																																																								65	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
225054																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4132	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
225157																																																																																																																																																								0	375	0	0				0	0	0	0	0		3007		0			0	0	0	0	0	0																																																								0	0									
225241																																																																																																																																																								0	5000	0	0	0	0	0	0	0	0	1002	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
225335																																																																																																																																																								0	0	0	0				0	0	0	14312	0		0		4525			0	0	0	0	0	0																													0																				4199							0	0									
225559																																																																																																																																																								0	0	0	0				0	0	0	43682	0		73		1471			0	0	0	0	0	0																																																								0	0									
225942																																																																																																																																																								0	0	0	0				0	0	0	238	454		0		25			0	0	0	0	0	0																													200																				0							0	0									
226949																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
227151																																																																																																																																																								0	0	0	0				0	0	0	2093	0		535		0			0	0	0	0	0	0																																																								0	0									
227357																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		673			0	0	0	0	0	0																																																								0	0									
227656																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	23	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
227777																																																																																																																																																								0	0	0	0				0	0	0	45803	0		0		0			0	0	0	0	0	0																													3027																				0							0	0									
228000																																																																																																																																																								0	0	0	0				0	0	0	32338	0		135		0			0	0	0	0	0	0																																																								0	0									
228055																																																																																																																																																								0	0	0	0				0	0	0	0	0		49		0			0	0	0	0	0	0																																																								0	0									
228158																																																																																																																																																								0	0	0	0				0	0	0	831	5956		3056		1938			0	0	0	0	0	0																													162																				0							0	0									
228279																																																																																																																																																								0	0	0	0				0	0	0	30862	0		145		177			0	0	0	0	0	0																																																								0	0									
228345																																																																																																																																																								0	0	0	0				0	0	0	0	954		1623		259			0	0	0	0	0	0																													0																				0							0	1620									
229070																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
229173																																																																																																																																																								0	0	0	0				0	0	0	5205	0		0		0			0	0	0	0	0	0																																																								0	0									
229342																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1935	0	0	2490		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3681	0	0	0	0	0	0	0	0	0	
229454																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
229801																																																																																																																																																								3100	0	0	0	0	0	4065774	0	0	0	661355	66229	0	244399	0	50705	0	0	0	0	0	0	0	21838	0	0	0	0	58897	0	0	0	0	0	0	0	0	0	0	0	46351	0	0	0	20113	0	0	0	0	0	0	0	534086	0	0	0	48487	0	0	0	22942	0	0	0	503	0	0	0	400	0	0	0	3657048	0	339536	0	9	503	0	0	0	0	0	0	0	0	0	42486	66931	
229913	0	0	0	0	0	0	218347	0	0	0	0	0	0	728682	84983	41282	2637	62519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165290	0	0	0	414	1619	0	0	54	0	0	0	2040	0	0	0	268	0	0	0	0	53057	62519	165290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																					0	0	2082413	483235	467698																																																																																										
230423																																																																																																																																																								0	0	0	0				0	0	0	2026	4364		0		22			0	0	0	0	0	0																																																								19459	0									
230610																																																																																																																																																								0	12500	0	0				0	0	0	2754	0		159		0			0	0	0	0	0	0																																																								0	0									
230759																																																																																																																																																								0	0	0	0	0	0	7153	0	0	0	1574	0	0	2042		3857		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7153	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
231149																																																																																																																																																								0	0	0	0				0	0	0	8577	0		1654		0			0	0	0	0	0	0																																																								0	0									
231279																																																																																																																																																								750	0	0	0				0	0	0	1423	0		0		0			0	0	0	0	0	0																																																								0	0									
231336																																																																																																																																																								0	0	0	0				0	0	0	4107	0		0		57			0	0	0	0	0	0																																																								0	0									
231671																																																																																																																																																								0	0	0	0				0	0	0	8693	0		0		0			0	0	0	0	0	0																																																								0	0									
232258																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
232847																																																																																																																																																								0	0	10997	0				0	0	0	3841	0		619		0			0	0	0	0	0	0																																																								0	0									
232856																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		638			0	0	0	0	0	0																													2050																				1293							916	0									
233031	43902	0	0	0	0	0	64318029	0	0	0	7043387	6717613	0	1102829	95842	325039	9819	0	0	0	0	0	0	1230516	1103500	0	0	0	6857427	1233421	0	0	0	0	0	0	20000	0	0	0	3213274	112711	0	270694	7194852	112711	0	270694	0	565425	0	1106813	16942127	0	0	0	256134	15030	0	64874	259599	12495	0	64066	82538	0	0	0	12279	0	0	0	25282	65764955	1458842	1222821	0	5014	2065	0	0	0	42500	42500	0	0	0	0	3191437	1444481	0	1407687	2530822	0	0	3233937	0	1486981	118581	693558	113064	190236	1203647	914851	61500	586325	232270	48074	340862	217950	186589	0	0	116367	174622	0	0	589	0	0	0	0	0	0	0	0	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175191	0	0	589	5968709	748904	23285810	5949956	3239959																																																																																										
233246																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
233358																																																																																																																																																								0	0	0	0				0	0	0	62	0		798		0			0	0	0	0	0	0																																																								0	0									
233442																																																																																																																																																								0	13500	0	0				0	0	0	517	0		0		563			0	0	0	0	0	0																																																								0	0									
233527																																																																																																																																																								0	0	0	0				0	0	0	11386	0		1602		0			0	0	0	0	0	0																													0																				0							0	0									
233554																																																																																																																																																								0	0	0	0				0	0	0	16268	0		5682		0			0	0	0	0	0	0																													16473																				0							0	0									
234355																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	9216	0	0	107		0		0	0	0	0	0	0	0	8000	0	0	0	5000	0	0	0	5500	0	0	0	3500	0	0	0	10766	0	0	0	0	0	0	0	0	0	0	0	32766	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	51	0	0	0	0	0	0	0	0	0	0	5358	270	0	0	0	0	0	0	0	0	
234506																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6598	0	0	0		417		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234739																																																																																																																																																								0	45000	0	0	0	0	786	0	0	0	41214	11173	0	914		1246		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234841																																																																																																																																																								487	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
235174																																																																																																																																																								0	0	0	0				0	0	0	1024	0		0		0			0	0	0	0	0	0																																																								0	0									
235231																																																																																																																																																								0	0	0	0				0	0	0	0	0		43		100			0	0	0	0	0	0																																																								0	0									
235316																																																																																																																																																								0	1800	0	0				0	0	0	44	0		61		25			0	0	0	0	0	0																																																								0	0									
235446																																																																																																																																																								2061	33300	0	0				0	0	0	1603	0		0		0			0	0	0	0	0	9138																																																								0	0									
235530																																																																																																																																																								0	0	0	0				0	0	0	13294	0		2252		0			0	0	0	0	0	0																													3628																				0							0	0									
235558																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
235950																																																																																																																																																								0	0	0	0				0	0	0	491	0		0		0			0	0	0	0	0	391																																																								0	0									
236153																																																																																																																																																								0	170000	0	0	0	0	0	0	0	0	12918	48189	0	24006	0	1600	0	0	0	0	0	0	0	0	0	0	0	0	1110	0	0	0	0	0	0	0	0	0	0	0	9245	0	0	0	6829	0	0	0	0	0	0	0	17184	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236256																																																																																																																																																								0	0	0	0				0	0	0	0	0		56		0			0	0	0	0	0	0																																																								0	0									
236603																																																																																																																																																								0	15000	0	0				0	0	0	10636	2052		0		297			0	0	0	0	0	0																																																								314	0									
236706																																																																																																																																																								0	0	0	0	0	0	1347379	0	0	0	102224	0	0	9039	0	3628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347379	0	0	0	0	0	0	0	0	0	0	0	16826	0	0	0	16010	0	0	0	0	0	788690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236957																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	5346	455	0	0		2238		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237066																																																																																																																																																								0	176100	0	0	0	0	0	0	0	0	117	0	0	7647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237619																																																																																																																																																								0	173000	0	0	0	0	372284	0	0	0	42559	0	0	0	0	31813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1938	0	0	0	1938	0	0	0	0	0	0	0	0	0	0	0	5518	0	0	0	5518	0	0	0	0	0	0	0	0	0	0	0	376160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237954																																																																																																																																																								122	0	0	0				0	0	0	0	1354		0		0			0	0	0	0	0	0																																																								0	0									
238139																																																																																																																																																								0	0	0	0				0	0	0	7882	0		0		774			0	0	0	0	0	0																																																								2093	0									
238250																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		25			0	0	0	0	0	0																																																								0	0									
238737																																																																																																																																																								0	0	0	0				0	0	0	0	3468		1904		181			0	0	0	0	0	0																																																								0	0									
239275																																																																																																																																																								0	0	0	0	0	0	25000	0	0	0	63376	29	0	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3500	0	0	0	0	0	0	0	0	0	0	0	1627	0	0	0	0	0	0	0	0	0	0	0	30127	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	261	0	0	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239556																																																																																																																																																								0	0	0	0				0	0	0	20159	0		3375		0			0	0	0	0	0	0																																																								0	0									
239613																																																																																																																																																								0	48173	0	0	0	0	0	673	47500	0	18474	0	0	119	0	15121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239659																																																																																																																																																								0	32500	0	0				0	0	0	0	0		2450		0			0	0	0	0	0	0																													26154																				0							0	0									
239752																																																																																																																																																								0	0	0	0				0	0	0	198	0		778		0			0	0	0	0	0	0																																																								0	0									
240954																																																																																																																																																								0	0	0	0				0	0	0	407	0		34		0			0	0	0	0	0	0																																																								0	0									
241009																																																																																																																																																								0	0	0	0				0	0	0	1353	1349		0		0			0	0	0	0	0	0																																																								0	0									
