"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
1669																																																																																																								0	0	0							456	1375	163				50	0	0	0	0	0	0	0	0	0	0	0				0	0	0	28	18	0	0	0	0	0	0	0	0	0	0		348	0	748	51	26	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
1856																																																																																																								0	0	0							1100	7	0				0	0	0	0	0	0	0	0	1100	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
2161																																																																																																								0	0	0							3148	410	3	0	0	0	38	0	29	0	0	3119	0	0	0	0	0	0				0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	361	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	202	0	2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2732																																																																																																								0	0	0							1679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	69	0	0	0	0	0	0	0	0	0	0	0	0		197	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	1413	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
2750																																																																																																								0	0	0							1187	0	0	0	0	0	0	0	483	0	0	704	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3252																																																																																																								0	0	0							1988	802	1	142	340	0	300	0	947	0	0	690	0	0	0	0	0	0				0	0	0	340	0	142	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	158				0	0	0	0	0	150	0	0	140	0	0	0																																																				
3458																																																																																																								0	0	0							166	470	0	0	4	0	327	0	165	62	0	0	0	0	0	0	0	0				0	0	0	4	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3720																																																																																																								0	0	0							140	908	212	0	0	0	313	47	0	0	0	0	0	0	0	0	0	0				0	0	0	7	0	0	0	0	0	0	0	0	0	0	0		44	0	411	165	0	0								0	143	0	0	38	0	0	0	0	0	53	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3971																																																																																																								0	0	85							4422	8020	0	770	80	0	0	0	0	106	0	2323	0	0	0	0	0	0				33	0	54	80	0	770	0	0	0	0	0	0	0	0	0		1189	1	466	0	0	0								448	2693	0	0	0	0	4141	0	0	0	0	0				0	0	279	0	0	1196	0	0	1111	0	0	0																																																				
4156																																																																																																								0	0	0							357	0	0	0	0	0	0	0	18	0	0	73	0	0	0	0	0	0				0	0	120	0	0	118	0	0	0	0	0	0	0	0	0		27	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	82	0	0	82	0	0	0																																																				
4231																																																																																																								0	0	0							662	575	0				22	0	0	102	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		305	0	292	0	0	0								10	7	0	0	0	0	0	108	0	0	352	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
5069																																																																																																								0	0	0							7604	9072	3259	0	0	0	2247	0	0	0	0	0	0	0	0	0	0	0				0	0	79	0	0	0	0	0	0	0	0	0	0	0	0		791	95	0	2850	0	0								0	0	0	0	1700	4664	3854	2971	409	0	275	0				0	0	1763	0	0	0	0	0	0	0	0	0																																																				
5135																																																																																																								0	0	0							6453	604	502	2444	0	139	220	121	194	8	18	2981	0	0	0	0	0	0				0	0	0	0	139	2444	0	0	0	20	1	28	0	0	0		73	156	203	124	20	0								0	0	0	0	0	0	87	0	0	78	535	0				0	0	1615	0	0	0	0	0	0	0	0	0																																																				
5210																																																																																																								0	0	0							6885	2592	1744	0	0	0	177	23	46	286	0	258	0	0	0	0	0	0				666	122	0	21	1	0	0	0	0	0	0	0	0	0	0		101	0	1126	1580	18	18								0	0	0	0	0	0	0	193	0	0	6159	321				0	0	143	0	0	0	0	0	0	0	0	0																																																				
5461																																																																																																								0	0	0							4544	720	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0				55	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1601	446	352	0	0	0								0	0	0	0	0	0	172	0	0	0	427	1665				0	0	211	0	0	0	0	0	0	0	0	0																																																				
5751																																																																																																								0	0	0							2759	90	442	1567	0	0	11	37	101	0	405	467	0	0	0	0	0	0				0	0	0	0	0	1567	0	0	0	0	0	0	0	0	0		127	125	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	342				0	0	30	0	0	0	0	0	0	0	0	0																																																				
6039																																																																																																								0	0	0							3615	575	9	31	141	0	258	0	314	19	0	2195	0	0	0	0	0	0				0	0	0	144	0	31	0	0	0	38	1	0	0	0	0	0	33	0	38	0	0	0	0	0						0	0	0	0	0	0	0	19	0	0	0	1033	0	0	0	0	0	0	0	0	1163	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
6329																																																																																																								0	0	0	0	0	0	0	0	0	6789	11879	50	0	0	0	543	0	450	112	0	459	0	0	0	0	0	0	0	0	0	0	0	24	0	0	10	0	0	0	0	0	0	0	0	0	0	3456	20	2217	0	69	0	0	0			0	0	0	0	143	0	0	0	167	331	148	0	0	1003	233	0	0	601	0	0	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	219	0	0	34	
7009																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
