"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	
81175																																																																																																																																																																																																																																																	
81429																																																																																																																																																																																																																																																	
82033																																																																																																																																																																																																																																																	
82257																																																																																																																																																																																																																																																	
82350																																																																																																																																																																																																																																																	
82659																																																																																																																																																																																																																																																	
83151																																																																																																																																																																																																																																																	
83236																																																																																																																																																																																																																																																	
83375																																																																																																																																																																																																																																																	
83638	8297089	73474	3085	0	6594904	151793	101604	50161	0	0	0	0	0	0	2053885	761536	862688	69384	323510	0	0	0	0	0	462266	15076	46170	738	384881	944576	1034410	844212	5067312	3596	3596	3596	0	0	0	15041	7521	4594	0	0	2927	745	149	18	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	757710	378855	0	0	0	378855	1069606	1035810	844212	5481540	0	207162	422106	5481540	6591819	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	23506	13261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779709	0	0	774090	5619	61636	0	61636	54844	0	0	0	0	0	54844	4620082	0	66360	75391	0	4353302	125029	0	0	15206	0	0	0	0	0	0	0	185575	185575	0	101203	0	0	0	0	0	0	773	773	0	403	0	0	0	0	0	0	151586	254993	0	0	0	0	0	0	0	0	116822	116822	116822	0	0	0	0	
83834																																																																																																																																																																																																																																																	
83852																																																																																																																																																																																																																																																	
83955																																																																																																																																																																																																																																																	
84046																																																																																																																																																																																																																																																	
84251																																																																																																																																																																																																																																																	
84541																																																																																																																																																																																																																																																	
84804																																																																																																																																																																																																																																																	
85052																																																																																																																																																																																																																																																	
85258																																																																																																																																																																																																																																																	
85454																																																																																																																																																																																																																																																	
85472																																																																																																																																																																																																																																																	
85931																																																																																																																																																																																																																																																	
86349																																																																																																																																																																																																																																																	
86358																																																																																																																																																																																																																																																	
86554																																																																																																																																																																																																																																																	
86675																																																																																																																																																																																																																																																	
87047																																																																																																																																																																																																																																																	
87159																																																																																																																																																																																																																																																	
87177																																																																																																																																																																																																																																																	
87234																																																																																																																																																																																																																																																	
87476																																																																																																																																																																																																																																																	
87579																																																																																																																																																																																																																																																	
88231																																																																																																																																																																																																																																																	
88240																																																																																																																																																																																																																																																	
88259																																																																																																																																																																																																																																																	
88352																																																																																																																																																																																																																																																	
88455																																																																																																																																																																																																																																																	
88530																																																																																																																																																																																																																																																	
88772																																																																																																																																																																																																																																																	
88950																																																																																																																																																																																																																																																	
89032																																																																																																																																																																																																																																																	
89135																																																																																																																																																																																																																																																	
89751																																																																																																																																																																																																																																																	
89854																																																																																																																																																																																																																																																	
89957																																																																																																																																																																																																																																																	
90047																																																																																																																																																																																																																																																	
90177																																																																																																																																																																																																																																																	
90328																																																																																																																																																																																																																																																	
90337																																																																																																																																																																																																																																																	
90579																																																																																																																																																																																																																																																	
90645																																																																																																																																																																																																																																																	
91101																																																																																																																																																																																																																																																	
91156																																																																																																																																																																																																																																																	
91615																																																																																																																																																																																																																																																	
91651																																																																																																																																																																																																																																																	
91754																																																																																																																																																																																																																																																	
91950																																																																																																																																																																																																																																																	
92144																																																																																																																																																																																																																																																	
92676																																																																																																																																																																																																																																																	
92706																																																																																																																																																																																																																																																	
92902																																																																																																																																																																																																																																																	
93244																																																																																																																																																																																																																																																	
93543																																																																																																																																																																																																																																																	
93619																																																																																																																																																																																																																																																	
93758																																																																																																																																																																																																																																																	
94139																																																																																																																																																																																																																																																	
94522																																																																																																																																																																																																																																																	
94755																																																																																																																																																																																																																																																	
94858																																																																																																																																																																																																																																																	
95051																																																																																																																																																																																																																																																	
95659																																																																																																																																																																																																																																																	
95677																																																																																																																																																																																																																																																	
96553																																																																																																																																																																																																																																																	
97055																																																																																																																																																																																																																																																	
97279																																																																																																																																																																																																																																																	
97457																																																																																																																																																																																																																																																	
97804																																																																																																																																																																																																																																																	
97943																																																																																																																																																																																																																																																	
98351																																																																																																																																																																																																																																																	
98463																																																																																																																																																																																																																																																	
98717																																																																																																																																																																																																																																																	
99143																																																																																																																																																																																																																																																	
99255																																																																																																																																																																																																																																																	
99376																																																																																																																																																																																																																																																	
99442																																																																																																																																																																																																																																																	
99536																																																																																																																																																																																																																																																	
99853																																																																																																																																																																																																																																																	
100236																																																																																																																																																																																																																																																	
100357																																																																																																																																																																																																																																																	
100562																																																																																																																																																																																																																																																	
100777																																																																																																																																																																																																																																																	
100843																																																																																																																																																																																																																																																	
101019	6618119	43885	0	0	4982279	959596	873917	71897	0	90201	28118	59366	2717	0	1102071	402917	662707	0	25291	33449	0	0	0	0	310906	0	21221	0	208957	1342812	922400	185347	3828691	151105	151105	0	113216	0	37889	76716	38358	0	0	38358	0	113160	22632	0	0	0	22632	0	0	0	0	0	0	0	0	0	0	0	0	1012877	506439	0	146378	0	353252	1342812	1198237	239951	4294338	0	239647	119976	4294338	4982279	7448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73698	30609	0	0	73698	0	0	0	0	0	0	0	0	13782	0	0	0	0	11156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182630	0	0	182630	0	120760	0	120760	62199	0	0	0	0	0	62199	3739702	190	37860	107209	0	3594443	0	33449	0	7030	0	0	50475	50475	0	10095	0	10015	10015	0	2962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82212	182959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101037																																																																																																																																																																																																																																																	
101439																																																																																																																																																																																																																																																	
101671																																																																																																																																																																																																																																																	
101738																																																																																																																																																																																																																																																	
101952																																																																																																																																																																																																																																																	
102155																																																																																																																																																																																																																																																	
102173																																																																																																																																																																																																																																																	
102333																																																																																																																																																																																																																																																	
102342																																																																																																																																																																																																																																																	
102539																																																																																																																																																																																																																																																	
102557																																																																																																																																																																																																																																																	
102874																																																																																																																																																																																																																																																	
103134																																																																																																																																																																																																																																																	
103255																																																																																																																																																																																																																																																	
103563																																																																																																																																																																																																																																																	
104234																																																																																																																																																																																																																																																	
104542																																																																																																																																																																																																																																																	
104971																																																																																																																																																																																																																																																	
105026																																																																																																																																																																																																																																																	
105222																																																																																																																																																																																																																																																	
105473																																																																																																																																																																																																																																																	
105530																																																																																																																																																																																																																																																	
106359																																																																																																																																																																																																																																																	
106452																																																																																																																																																																																																																																																	
106676																																																																																																																																																																																																																																																	
107244																																																																																																																																																																																																																																																	
107459																																																																																																																																																																																																																																																	
107570																																																																																																																																																																																																																																																	
107758																																																																																																																																																																																																																																																	
108072																																																																																																																																																																																																																																																	
108269																																																																																																																																																																																																																																																	
108652																																																																																																																																																																																																																																																	
108746																																																																																																																																																																																																																																																	
108951																																																																																																																																																																																																																																																	
109136																																																																																																																																																																																																																																																	
109154																																																																																																																																																																																																																																																	
109453																																																																																																																																																																																																																																																	
109574																																																																																																																																																																																																																																																	
109659																																																																																																																																																																																																																																																	
110413																																																																																																																																																																																																																																																	
110936																																																																																																																																																																																																																																																	
110945																																																																																																																																																																																																																																																	
110972																																																																																																																																																																																																																																																	
111157																																																																																																																																																																																																																																																	
111205																																																																																																																																																																																																																																																	
111661																																																																																																																																																																																																																																																	
111942																																																																																																																																																																																																																																																	
111979																																																																																																																																																																																																																																																	
112163																																																																																																																																																																																																																																																	
112332																																																																																																																																																																																																																																																	
112444																																																																																																																																																																																																																																																	
112510																																																																																																																																																																																																																																																	
112556																																																																																																																																																																																																																																																	
112837	278660795	2226092	0	54187	187965479	47015633	4747112	42268406	0	19307001	8345601	10961400	0	0	24307857	11689628	12598636	0	19593	694657	0	0	0	0	28542919	1078037	1093325	2244	9233550	25860378	70557652	22819987	134184546	1962303	1962303	94149	0	0	1747080	32088	16044	1048	0	0	14996	13616	2723	0	0	0	2723	0	0	0	0	0	0	2836040	2836040	0	0	2175437	660603	21546801	10773401	0	0	0	10252604	25959620	70757295	24995424	148341202	0	14151459	12497712	148341202	187911292	1840587	0	0	0	0	0	0	0	0	0	0	0	0	3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1702472	407897	5641	0	1708113	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	264280	0	19469	234512	10299	4474	0	4474	200	0	0	0	0	0	200	951511	0	0	0	0	951511	0	28846945	0	59095	21110533	7677317	1539160	0	1539160	1472213	0	0	0	0	0	1472213	120177100	0	0	2412126	1472698	116292276	0	694657	0	15424373	0	0	0	0	0	0	0	4007067	4006453	613	5648533	0	202643	202643	0	761036	0	2408033	2408033	0	560273	0	313591	313591	0	68716	0	20510067	3019439	0	0	0	613	121074	0	0	0	0	0	0	0	0	0	0	
113003																																																																																																																																																																																																																																																	
113030																																																																																																																																																																																																																																																	
113441																																																																																																																																																																																																																																																	
113601																																																																																																																																																																																																																																																	
113740																																																																																																																																																																																																																																																	
113937																																																																																																																																																																																																																																																	
114149																																																																																																																																																																																																																																																	
114158																																																																																																																																																																																																																																																	
114251																																																																																																																																																																																																																																																	
114260																																																																																																																																																																																																																																																	
114457																																																																																																																																																																																																																																																	
114774																																																																																																																																																																																																																																																	
114840																																																																																																																																																																																																																																																	
114859																																																																																																																																																																																																																																																	
115100																																																																																																																																																																																																																																																	
115146																																																																																																																																																																																																																																																	
115575																																																																																																																																																																																																																																																	
116358																																																																																																																																																																																																																																																	
116554																																																																																																																																																																																																																																																	
116639																																																																																																																																																																																																																																																	
116732																																																																																																																																																																																																																																																	
116741																																																																																																																																																																																																																																																	
116871																																																																																																																																																																																																																																																	
117038																																																																																																																																																																																																																																																	
117074																																																																																																																																																																																																																																																	
117458																																																																																																																																																																																																																																																	
117672																																																																																																																																																																																																																																																	
