"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1557																																																																																							
1669																																																																																							
1856																																																																																							
2040																																																																																							
2161																																																																																							
2376																																												0	0	4199	200	0	0	10173	43	3308350	28544	0	0	3684	0	249994	1261	0	0	0	0	20555	224	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	13857	43	3583118	30229	0	0	
2554																																																																																							
2732																																																																																							
2750																																																																																							
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
4839																																																																																							
5069																																																																																							
5135																																																																																							
5210																																												0	0	24327	135	0	0	8504	117	330522	5093	0	0	480	342	430294	3633	0	0	2445	711	158780	2535	0	0	0	0	0	0	0	0	0	0	14323	815	0	0	767	11429	1170	958246	12978	0	0	
5461																																																																																							
5751																																																																																							
6039																																																																																							
6141																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7157																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												30035	0	429194	6726	0	0	38764	0	951712	17147	0	0	0	0	372044	452	0	0	1524	0	59504	1753	0	0	0	0	0	0	0	0	0	0	758	8	0	0	2241	70323	0	1813212	28327	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12179																																																																																							
12311	1289	0	1860556	16867	44	0	113782	1548	9222541	114933	42935	0	422444	5912	17277692	92086	3794	0	310603	9855	23454934	322972	28949	970	2189	1168	652055	30166	0	0	32416	1963	14468833	65482	0	0	0	882723	20446	66936611	642506	75722	970																																												
12647																																																																																							
12656																																																																																							
12937																																																																																							
12946																																												109	4	97208	1070	0	0	1981	498	374773	4314	2518	0	1511	118	321193	4572	120	0	6204	3259	179291	3532	246	0	0	0	1118	19	0	0	0	0	32558	508	0	0	0	9805	3879	1006141	14015	2884	0	
13103																																												0	0	79980	1047	0	0	7418	77	468067	7138	0	0	0	0	639613	2447	0	0	2871	0	115418	2278	0	0	0	0	0	0	0	0	0	0	280957	1548	0	0	1	10289	77	1584035	14459	0	0	
13251																																																																																							
13457																																																																																							
14052																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
17110																																																																																							
17147																																												0	0	441832	4147	557	0	20744	766	2122543	20323	24442	0	4396	465	1277645	12490	1577	0	3346	0	1635527	28908	648	0	0	0	540	0	0	0	7	0	79340	3372	0	0	0	28493	1231	5557427	69240	27224	0	
17259																																																																																							
17464																																												0	0	221251	0	223	0	0	0	958269	0	10339	0	0	0	452757	0	1419	0	0	0	360560	0	10851	0	0	0	8190	0	0	0	0	0	34662	0	0	0	0	0	0	2035689	0	22832	0	
17950																																																																																							
17978																																																																																							
18050																																																																																							
18135																																																																																							
18827																																												15	0	62902	411	0	0	6955	250	268974	1112	185	0	1686	138	344978	1385	0	0	5061	1808	161220	1273	1579	0	0	0	0	0	0	0	0	0	34212	196	0	0	851	13717	2196	872286	5228	1764	0	
18836																																																																																							
18854																																																																																							
19356																																																																																							
19936																																																																																							
19972																																																																																							
20053																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21630																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
22936																																																																																							
23456																																																																																							
23504																																												0	0	78589	577	0	0	9227	0	1724276	15425	5762	0	958	0	382463	1486	883	0	5140	544	568207	9426	3966	0	0	0	0	0	0	0	0	0	16838	86	0	0	0	15325	544	2770373	27000	10611	0	
23643																																																																																							
23755																																																																																							
24006																																												6007	997	28057	247	0	0	3422	2	465175	2779	1788	0	4871	136	254797	300	1525	26	3577	8	39459	576	42	0	0	0	0	0	0	0	0	0	233	0	0	0	79	17877	1143	787721	3981	3355	26	
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																												0	0	119649	1214	0	0	0	0	202200	1985	0	0	0	0	291720	1318	0	0	0	0	381637	3798	0	0	0	0	0	0	0	0	0	0	18370	195	0	0	2050	0	0	1013576	10560	0	0	
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26242																																																																																							
26457																																																																																							
26765																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	35531	229	0	0	19795	70	2439045	21803	8863	2	3775	126	467553	852	5634	721	166	5	52193	1527	13538	173	0	0	0	0	0	0	0	0	1821	97	0	0	0	23736	201	2996143	24508	28035	896	
28152																																																																																							
28255																																																																																							
28406																																												0	0	80114	1610	0	0	5024	0	735945	8987	0	0	7478	32	971201	5550	0	0	177	0	241108	3352	0	0	0	0	0	0	0	0	418	0	24937	386	0	0	0	13097	32	2053305	19885	0	0	
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																												0	0	29297	188	0	0	4210	403	184959	1555	0	0	478	145	103844	457	0	0	0	0	54075	670	0	0	0	0	1175	30	0	0	0	0	15221	58	0	0	0	4688	548	388571	2958	0	0	
29878																																												1086	15	56569	266	0	0	7603	1388	401347	2004	0	0	37697	6165	1161334	3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	1	0	0	2511	46386	7568	1619322	7783	0	0	
30052																																																																																							
30502																																																																																							
30650																																																																																							
30810																																												0	0	0	0	0	0	0	0	0	0	0	0	1353	15	280728	2538	0	0	4	1	185093	2733	0	0	1148253	190834	60500001	1787077	0	0	203747	44612	13345831	316079	2321512	32839	0	1353357	235462	74311653	2108427	2321512	32839	
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34425																																																																																							
34434																																																																																							
34452																																																																																							
34537																																												931	145	229530	1429	113	0	7752	238	1441043	9686	11476	0	20599	1247	990830	6175	702	0	752	209	446266	5252	841	0	0	0	477	19	0	0	481	64	178281	1536	0	0	0	30515	1903	3286427	24097	13132	0	
34555																																																																																							
34742																																																																																							
35057																																																																																							
35301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24252939	53587	0	0	0	0	0	0	0	0	0	0	246719	0	0	0	0	0	0	24499658	53587	0	0																																												
35570																																												0	0	399219	12133	0	0	92787	0	13179878	169123	6933	0	27378	1645	5219031	20380	1808	0	1580	0	684182	23857	0	0	0	0	0	0	0	0	266	11	246054	1085	166	0	1794	122011	1656	19728364	228372	8907	0	
35646																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																												351	0	89919	899	0	0	3682	0	218455	2405	0	0	1943	77	226691	3138	384	0	0	0	73203	1193	0	0	0	0	2791	133	0	0	0	0	28089	213	0	0	3641	5976	77	639148	11622	384	0	
37640																																												0	0	77818	350	1467	0	1095	250	967175	8064	4209	49	0	0	392009	804	2558	8	59	10	552238	4921	1243	3	0	0	8067	47	0	0	0	0	23805	218	0	0	596	1154	260	2021112	15000	9477	60	
37659																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39756																																																																																							
40033																																																																																							
40499																																												132	0	102921	965	0	0	256	9	569072	7137	0	0	39342	1250	735413	3184	0	0	3651	500	96171	1514	0	0	0	0	0	0	0	0	0	0	549657	1033	0	0	1589	43381	1759	2053234	15422	0	0	
40855																																																																																							
41245																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41937																																																																																							
41955																																																																																							
42037																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												0	0	249255	768	0	0	8697	309	1954304	7048	0	0	6978	35	1409948	2085	0	0	16917	1791	1182883	31699	0	0	0	0	7274	0	0	0	0	0	538508	4332	0	0	0	32592	2135	5342172	45932	0	0	
42448																																												0	0	86131	861	0	0	1858	0	353514	5172	0	0	861	0	351589	3902	0	0	0	0	242069	4235	0	0	0	0	3075	170	0	0	0	0	28797	377	0	0	55	2719	0	1065175	14772	0	0	
42457																																																																																							
43052																																																																																							
43351																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												0	0	152843	1110	0	0	1016	75	398312	3799	0	0	2406	1	386469	3085	0	0	390	260	132650	1332	0	0	0	0	0	0	0	0	6	0	21707	156	0	0	255	3818	336	1091981	9737	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49652																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50872																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53033																																												344	2	153245	1694	2888	0	4063	485	1315915	15212	29511	106	6331	288	1558475	8880	182431	6552	697	120	840428	7754	2165	93	0	0	74	0	0	0	83	12	16450	140	356	1	0	11518	907	3884587	33680	217351	6752	
53051																																																																																							
53752																																																																																							
54049																																																																																							
54058																																																																																							
54441																																																																																							
54656																																																																																							
54973																																												0	0	126672	4715	0	0	1289	73	805121	18767	0	0	28461	2087	2933363	7834	0	0	4283	939	643715	13613	0	0	0	0	0	0	0	0	68	30	201662	8298	0	0	0	34101	3129	4710533	53227	0	0	
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												368	50	108411	771	0	0	1291	0	278695	2863	0	0	207	26	350281	2094	0	0	4711	218	206971	2827	0	0	0	0	0	0	0	0	32	24	76200	1087	0	0	540	6609	318	1020558	10182	0	0	
56548																																																																																							
56557																																												1836	119	185862	2563	0	0	2847	95	1129156	11184	0	0	922	49	397346	3748	0	0	22106	2220	1291477	14561	0	0	0	0	0	0	0	0	84	84	22856	187	0	0	484	27795	2567	3026697	32727	0	0	
56717																																																																																							
57040																																																																																							
57228																																																																																							
57451																																																																																							
58177																																																																																							
58207																																																																																							
58225																																																																																							
58243																																												161	42	411685	5669	0	0	11455	2642	1136468	10734	0	0	2534	0	1065667	4039	0	0	10781	3188	867615	22424	0	0	0	0	13205	97	0	0	0	0	98987	2037	0	0	15124	24931	5872	3593627	60124	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												7421	753	364603	12240	0	0	0	0	1339456	14714	0	0	1129	102	654855	17374	0	0	528	77	1478019	39063	0	0	0	0	17077	523	0	0	134	134	90295	890	0	0	2111	9212	1066	3944305	86915	0	0	
59316																																												17673	93	0	0	0	0	334619	5228	0	0	514	0	233355	1254	0	0	831	0	84507	360	0	0	0	0	0	0	0	0	0	0	64052	484	0	0	0	0	0	734206	7419	0	0	1345	0	
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143	0	0	2857434	17206	0	0	41483	5295	8931598	88885	0	0	26599	1360	1949607	9119	42	0	467945	87327	32597094	461858	0	0	0	0	0	0	0	0	14212	150	2521149	33672	0	0	0	550239	94132	48856882	610740	42	0																																												
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												2380	36	109298	1164	0	0	12713	187	270861	3462	0	0	3382	86	399239	3459	0	0	290	0	73586	836	0	0	0	0	0	0	0	0	0	0	23629	192	0	0	500	18765	309	876613	9613	0	0	
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
62772																																																																																							
63050																																																																																							
63069	0	0	1551573	24399	4442	553	13687	1188	5195798	76251	134538	1688	46113	0	8676912	50052	4306	507	79694	20916	12229717	198624	741	691	0	0	51459	663	0	0	0	0	863008	15851	13	0	0	139494	22104	28568467	365840	144040	3439																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64543																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65241																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																												2773	418	82490	791	0	0	1719	249	476755	4754	0	0	1539	72	345768	2627	0	0	1723	386	253586	2724	0	0	0	0	4862	243	0	0	45	1	41807	868	0	0	1446	7799	1126	1205268	13453	0	0	
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67656																																																																																							
67870																																																																																							
68448																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
68840																																																																																							
68859																																																																																							
69333																																												774	0	63249	809	0	0	5326	325	386895	4197	0	0	4153	246	278357	3795	0	0	2274	0	156493	1717	0	0	0	0	0	0	0	0	72	0	30412	450	0	0	0	12599	571	915406	10968	0	0	
69678																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71318																																												0	0	63738	434	0	0	867	0	283424	1876	0	0	3674	38	392501	1980	1936	0	1514	0	62861	572	0	0	0	0	0	0	0	0	317	29	5693	56	0	0	282	6372	67	808217	5200	1936	0	
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												62	12	0	0	0	0	11507	544	461264	890	0	0	11058	1849	317682	813	0	0	4488	50	195726	1016	0	0	0	0	0	0	0	0	20	0	46691	597	0	0	1829	27135	2455	1021363	5145	0	0	
74403																																																																																							
74449																																																																																							
75053																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	8615	2900	1993325	37809	1384	0	155810	3776	7974682	55297	109160	20937	398134	50654	10198700	56345	38705	3411	265449	47768	40107549	284456	89137	20646	0	0	396651	27653	0	0	23772	0	3755996	29207	836	501	0	851780	105098	64426903	490767	239222	45495																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																												0	0	59250	452	0	0	4263	0	462852	5092	0	0	661	0	101298	338	0	0	3941	34	384345	6706	0	0	0	0	7713	178	0	0	0	0	19426	93	0	0	0	8865	34	1034884	12859	0	0	
78157																																																																																							
78241																																																																																							
78559																																																																																							
79042																																																																																							
79127																																																																																							
79145																																																																																							
79257																																																																																							
79855																																																																																							
80150																																																																																							
80374																																																																																							
80431																																																																																							
80552																																																																																							
80936																																																																																							
81175																																																																																							
81429																																																																																							
82033																																																																																							
82257																																																																																							
82350																																																																																							
82659																																																																																							
83151																																																																																							
83236																																																																																							
83375																																																																																							
83638	2719	0	492082	4696	0	0	11014	0	2241088	30282	0	0	2277	0	416027	2944	0	0	36855	3407	2751310	40244	0	0	0	0	31864	920	0	0	0	0	92129	213	0	0	0	52865	3407	6024500	79299	0	0																																												
83834																																																																																							
83852																																																																																							
83955																																																																																							
84046																																																																																							
84541																																																																																							
84804																																																																																							
85052																																																																																							
85258																																																																																							
85454																																																																																							
85472																																												4514	510	175303	1467	95	0	19102	303	1288967	9184	2704	0	19630	55	2203664	2251	2037	0	987	64	158191	2190	133	0	0	0	0	0	0	0	0	0	10035	116	0	0	417	44233	932	3836160	15625	4969	0	
85931																																																																																							
86349																																																																																							
86358																																																																																							
86554																																																																																							
86675																																																																																							
87047																																																																																							
87159																																																																																							
87177																																																																																							
87234																																																																																							
