"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
275255																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358																																																																																																																																																																																																																																																	
275479																																																																																																																																																																																																																																																	
275657																																																																																																																																																																																																																																																	
276074																																																																																																																																																																																																																																																	
276159																																																																																																																																																																																																																																																	
276551																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276579																																																																																																																																																												22003	76156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744848	0	107515	516644	0	44802	14580488	0	0	0	0	0	0	0	0	0	0	0	0	3897	18106	0	176070	0	119585	56485	0	15568211	0	275799	15171723	120689	0	2602	73554	0	49210	0	49210	0	0	233012	0	159327	73685	0	0	0	0	0	0	0	0	0	0	0	515855	0	0	515855	0	0	0	0	
276645																																																																																																																																																																																																																																																	
276654																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276850																																																																																																																																																																																																																																																	
276953																																																																																																																																																																																																																																																	
277053																																																																																																																																																																																																																																																	
277240																																																																																																																																																																																																																																																	
277277																																																																																																																																																																																																																																																	
277679																																																																																																																																																																																																																																																	
277736																																																																																																																																																																																																																																																	
277820																																																																																																																																																																																																																																																	
278078																																																																																																																																																																																																																																																	
278153																																																																																																																																																																																																																																																	
278256																																																																																																																																																																																																																																																	
278555																																																																																																																																																																																																																																																	
278733																																																																																																																																																																																																																																																	
278751																																																																																																																																																																																																																																																	
278818																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	25230	249564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274794	0	25230	249564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
278872																																																																																																																																																																																																																																																	
279105																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	1632	108596	5289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115517	0	1632	108596	5289	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
279842																																																																																																																																																																																																																																																	
279954																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	452	128736	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130188	0	452	128736	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
280110	696784	443016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2257	2076	2510	1823	0	0	18320911	10000	0	0	0	0	0	86862	0	0	86862	0	5264	0	0	0	5264	170227	68005	789941	9065	45203	0	53	45150	0	19167281	172303	70568	19244687	24329	0	0	0	0	0	581501	60851	963142	524	7383	0	0	7383	0	0	0	0	0	0	0	0	0	0	0	450399	581501	60851	970525	524	0	0	0	0	0	2257	2076	2510	1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90085	0	2041	88577	0	2125	18330911																																																																																						
280138																																																																																																																																																																																																																																																	
280352																																																																																																																																																																																																																																																	
280558																																																																																																																																																																																																																																																	
282048																																																																																																																																																																																																																																																	
282075																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	122	0	0	142244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142366	0	0	142366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282226																																																																																																																																																																																																																																																	
282824																																																																																																																																																																																																																																																	
283157																																																																																																																																																																																																																																																	
283438																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	192574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192574	0	192574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
283652																																																																																																																																																																																																																																																	
283737																																																																																																																																																																																																																																																	
283867																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13691	0	0	13691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284154																																																																																																																																																																																																																																																	
284239																																																																																																																																																																																																																																																	
284248																																																																																																																																																																																																																																																	
284556																																																																																																																																																																																																																																																	
284752																																																																																																																																																																																																																																																	
284958																																																																																																																																																																																																																																																	
285151																																																																																																																																																																																																																																																	
285348																																																																																																																																																																																																																																																	
285544																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1324	0	1262	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	17592	96179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113771	0	17592	96179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
285759																																																																																																																																																																																																																																																	
285777																																																																																																																																																																																																																																																	
285852																																																																																																																																																																																																																																																	
285928																																																																																																																																																																																																																																																	
286251																																																																																																																																																																																																																																																	
286457																																																																																																																																																																																																																																																	
286840																																																																																																																																																																																																																																																	
287007																																																																																																																																																																																																																																																	
287342																																																																																																																																																																																																																																																	
287856																																																																																																																																																																																																																																																	
287922																																																																																																																																																																																																																																																	
287959																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288152																																																																																																																																																																																																																																																	
288358																																																																																																																																																																																																																																																	
288376																																																																																																																																																																																																																																																	
288853																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	1410	2242	1565	2372	0	0	0	0	0	0	22231	0	0	13280	0	284356	3678540	0	0	0	0	0	0	239905	0	0	0	239905	0	0	0	0	0	0	0	0	0	4225032	0	284356	3691820	248856	0	0	0	0	0	0	0	0	0	251	0	0	215	36	8663	0	0	0	8663	0	0	0	0	0	0	0	0	0	0	0	0	0	
289056																																																																																																																																																																																																																																																	
289225																																																																																																																																																																																																																																																	
289515																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	125403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125403	0	0	125403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
289702																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921	0	0	921	0	42762	55426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99109	0	42762	56347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289739																																																																																																																																																																																																																																																	
289757																																																																																																																																																																																																																																																	
290052																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		918	0	0	0	0	0	156684	0	0	0	0	0	0	5963	0	0	0	5963	0	0	0	0	0	0	0	0	0	163565	0	0	156684	6881	0	0	0	0	0	0	0	0	0	221	0	0	0	221						918				918									
290230																																																																																																																																																																																																																																																	
290249																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	250990	1958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252948	0	0	250990	1958	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
290838																																																																																																																																																																																																																																																	
290922																																																																																																																																																																																																																																																	
291059																																																																																																																																																																																																																																																	
291273																																																																																																																																																																																																																																																	
291330																																																																																																																																																																																																																																																	
291376																																																																																																																																																																																																																																																	
291611																																																																																																																																																																																																																																																	
291732																																																																																																																																																																																																																																																	
292234																																																																																																																																																																																																																																																	
292467																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292850																																																																																																																																																																																																																																																	
292908																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	642	0	0	0	0	0	136539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137181	0	0	136539	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	642	0	0	0	642	0	0	0	0	0	0	0	0	0	0	0	0	0	
293053																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141519	0	0	141519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293352																																																																																																																																																																																																																																																	
293437																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293651																																																																																																																																																																																																																																																	
293754																																																																																																																																																																																																																																																	
294023																																																																																																																																																																																																																																																	
294564																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	807	0	0	807	0	0	0	0	0	0	0	0	0	
294676																																																																																																																																																																																																																																																	
294751																																																																																																																																																																																																																																																	
294779																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1154	0	237	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294827																																																																																																																																																																																																																																																	
295011																																																																																																																																																																																																																																																	
295057																																																																																																																																																																																																																																																	
295646																																																																																																																																																																																																																																																	
296456																																																																																																																																																																																																																																																	
296474																																																																																																																																																																																																																																																	
296559																																																																																																																																																																																																																																																	
296755																																																																																																																																																																																																																																																	
296858																																																																																																																																																																																																																																																	
297051																																																																																																																																																																																																																																																	
297257																																																																																																																																																																																																																																																	
297547																																																																																																																																																																																																																																																	
297631																																																																																																																																																																																																																																																	
297761																																																																																																																																																																																																																																																	
298049																																																																																																																																																																																																																																																	
298218																																																																																																																																																																																																																																																	
298245																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299046																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		243	0	0	0	0	0	421388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421631	0	0	421388	243	0	0	0	0	0	0	0	0	0	243	0	0	0	243						243				243									
299251																																																																																																																																																																																																																																																	
299868																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300009																																																																																																																																																																																																																																																	
300036																																																																																																																																																																																																																																																	
300063																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300157																																																																																																																																																																																																																																																	
300353																																																																																																																																																																																																																																																	
300456																																																																																																																																																																																																																																																	
300933																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300942																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300960																																																																																																																																																																																																																																																	
301574																																																																																																																																																																																																																																																	
301800																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	11019	64780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75799	0	11019	64780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
302030																																																																																																																																																																																																																																																	
302133																																																																																																																																																																																																																																																	
302553																																																																																																																																																																																																																																																	
302656																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	144998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145077	0	0	144998	79	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303550																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2237	0	0	2237	0	710599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	712836	0	710599	2237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2237			2237										
303653																																																																																																																																																																																																																																																	
303701																																																																																																																																																																																																																																																	
303747																																																																																																																																																																																																																																																	
303952																																																																																																																																																																																																																																																	
304155																																																																																																																																																																																																																																																	
304173																																																																																																																																																																																																																																																	
304520																																																																																																																																																																																																																																																	
304575																																																																																																																																																																																																																																																	
304762																																																																																																																																																																																																																																																	
304913																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059																																																																																																																																																																																																																																																	
305077																																																																																																																																																																																																																																																	
305237																																																																																																																																																																																																																																																	
305433																																																																																																																																																																																																																																																	
305442																																																																																																																																																																																																																																																	
305648																																																																																																																																																																																																																																																	
305750																																																																																																																																																																																																																																																	
306056																																																																																																																																																																																																																																																	
306140																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306159																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306337																																																																																																																																																																																																																																																	
306908																																																																																																																																																																																																																																																	
307062																																																																																																																																																																																																																																																	
307334																																																																																																																																																																																																																																																	
307361																																																																																																																																																																																																																																																	
307679																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	3514	98736	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102990	0	3514	98736	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
307932																																																																																																																																																																																																																																																	
308256																																																																																																																																																																																																																																																	
308340																																																																																																																																																																																																																																																	
308836																																																																																																																																																																																																																																																	
309150																																																																																																																																																																																																																																																	
309655																																																																																																																																																																																																																																																	
309851																																																																																																																																																																																																																																																	
310071																																																																																																																																																																																																																																																	
