"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	
186856																																																																																																																																																																																																																																																	
187648																																																																																																																																																																																																																																																	
187899																																																																																																																																																																																																																																																	
187947																																																																																																																																																																																																																																																	
188056																																																																																																																																																																																																																																																	
188177																																																																																																																																																																																																																																																	
188430																																																																																																																																																																																																																																																	
188449																																																																																																																																																																																																																																																	
188720																																																																																																																																																																																																																																																	
188739																																																																																																																																																																																																																																																	
188917																																																																																																																																																																																																																																																	
188926																																																																																																																																																																																																																																																	
189044																																																																																																																																																																																																																																																	
189129																																																																																																																																																																																																																																																	
189549																																																																																																																																																																																																																																																	
189745																																																																																																																																																																																																																																																	
189820																																																																																																																																																																																																																																																	
189950																																																																																																																																																																																																																																																	
190451																																																																																																																																																																																																																																																	
190563																																																																																																																																																																																																																																																	
190648																																																																																																																																																																																																																																																	
190947																																																																																																																																																																																																																																																	
190956																																																																																																																																																																																																																																																	
191355																																																																																																																																																																																																																																																	
191449																																																																																																																																																																																																																																																	
191935																																																																																																																																																																																																																																																	
192147																																																																																																																																																																																																																																																	
192558																																																																																																																																																																																																																																																	
192651																																																																																																																																																																																																																																																	
192857																																																																																																																																																																																																																																																	
193162																																																																																																																																																																																																																																																	
193247																																																																																																																																																																																																																																																	
193537																																																																																																																																																																																																																																																	
193649																																																																																																																																																																																																																																																	
193809																																																																																																																																																																																																																																																	
194440																																																																																																																																																																																																																																																	
194570																																																																																																																																																																																																																																																	
194936																																																																																																																																																																																																																																																	
195111																																																																																																																																																																																																																																																	
195157																																																																																																																																																																																																																																																	
195456																																																																																																																																																																																																																																																	
196743																																																																																																																																																																																																																																																	
196752																																																																																																																																																																																																																																																	
196800																																																																																																																																																																																																																																																	
197142																																																																																																																																																																																																																																																	
197254																																																																																																																																																																																																																																																	
197302																																																																																																																																																																																																																																																	
197478	37120068	287128	0	0	29643711	2494158	1143591	747435	0	0	0	0	0	0	3006487	2351249	553556	19193	135178	0	0	0	0	0	1708328	68380	23254	27892	954801	4134092	1837135	8493041	21120229	1599575	1599575	538190	13109	392504	655772	575	288	207	0	0	81	54298	10860	1271	0	0	9589	0	0	0	0	0	0	23726	23726	0	0	0	23726	4567877	2283939	24485	2201	38608	2218191	4709861	1892416	8928011	24317289	0	378483	4464006	24317289	29643711	46484	1050000	1050000	0	0	0	0	0	2115	120	0	0	0	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85148	85148	0	0	85148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603132	0	0	0	-52689	0	0	0	17356	0	0	13288	4068	0	0	0	0	0	0	0	0	0	0	60861	0	190	0	0	60671	0	7921298	0	120762	7378480	419941	79704	0	79584	102200	0	10	6832	0	0	95358	20922517	0	568437	351296	451056	19545570	6158	0	0	548212	0	0	0	0	0	0	0	10265	10264	0	3810	0	0	0	0	0	
197759																																																																																																																																																																																																																																																	
198046																																																																																																																																																																																																																																																	
198073																																																																																																																																																																																																																																																	
198149																																																																																																																																																																																																																																																	
198251																																																																																																																																																																																																																																																	
198961																																																																																																																																																																																																																																																	
199052																																																																																																																																																																																																																																																	
199137																																																																																																																																																																																																																																																	
199351																																																																																																																																																																																																																																																	
199436																																																																																																																																																																																																																																																	
199463																																																																																																																																																																																																																																																	
200042																																																																																																																																																																																																																																																	
200378																																																																																																																																																																																																																																																	
200435																																																																																																																																																																																																																																																	
200640																																																																																																																																																																																																																																																	
201254																																																																																																																																																																																																																																																	
201647																																																																																																																																																																																																																																																	
201834																																																																																																																																																																																																																																																	
202514																																																																																																																																																																																																																																																	
202541																																																																																																																																																																																																																																																	
202907																																																																																																																																																																																																																																																	
203043																																																																																																																																																																																																																																																	
203052																																																																																																																																																																																																																																																	
203070																																																																																																																																																																																																																																																	
203418																																																																																																																																																																																																																																																	
203575																																																																																																																																																																																																																																																	
204004																																																																																																																																																																																																																																																	
204077																																																																																																																																																																																																																																																	
204237																																																																																																																																																																																																																																																	
204826																																																																																																																																																																																																																																																	
205243																																																																																																																																																																																																																																																	
205346																																																																																																																																																																																																																																																	
205458																																																																																																																																																																																																																																																	
205542																																																																																																																																																																																																																																																	
205654																																																																																																																																																																																																																																																	
206156																																																																																																																																																																																																																																																	
206174																																																																																																																																																																																																																																																	
206473																																																																																																																																																																																																																																																	
206772																																																																																																																																																																																																																																																	
206950																																																																																																																																																																																																																																																	
207041																																																																																																																																																																																																																																																	
207050																																																																																																																																																																																																																																																	
207452																																																																																																																																																																																																																																																	
207470																																																																																																																																																																																																																																																	
207555																																																																																																																																																																																																																																																	
207845																																																																																																																																																																																																																																																	
207872																																																																																																																																																																																																																																																	
207957																																																																																																																																																																																																																																																	
208057																																																																																																																																																																																																																																																	
208244	17422977	50381	0	0	12429296	290431	260719	29712	0	684063	24119	465737	212805	0	3194303	296598	2585567	157536	211410	8385	0	0	0	8385	2159746	48178	80934	21553	919027	629614	3649243	3336691	8767441	39892	39892	0	0	0	39892	28850	14425	0	0	0	14425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1521260	760630	0	0	0	760630	1017093	3649243	3336691	9793366	0	729849	1668346	9793366	12429296	2986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177030	91280	0	0	177030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18598	0	-56808	0	0	0	17930	0	0	17930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3284533	0	0	2925298	359235	75370	0	75370	84407	0	0	0	0	84376	31	7673870	0	0	487293	1569	7185008	0	0	0	913024	0	0	0	0	0	0	0	320	320	0	8962	0	0	0	0	0	
208347																																																																																																																																																																																																																																																	
208440																																																																																																																																																																																																																																																	
208459																																																																																																																																																																																																																																																	
208570																																																																																																																																																																																																																																																	
208655																																																																																																																																																																																																																																																	
208972																																																																																																																																																																																																																																																	
209148																																																																																																																																																																																																																																																	
209362																																																																																																																																																																																																																																																	
209447																																																																																																																																																																																																																																																	
209559																																																																																																																																																																																																																																																	
209830																																																																																																																																																																																																																																																	
209858																																																																																																																																																																																																																																																	
210238																																																																																																																																																																																																																																																	
210256																																																																																																																																																																																																																																																	
210434	138163151	131239	0	0	67797038	50593247	40657317	8201572	214925	11867218	7689074	3991727	0	186417	31014798	9809859	18860774	277768	1834121	711456	0	0	0	0	6326816	103075	247697	25681	5162050	58259335	31397244	8815103	32431483	2735151	2735151	0	91445	11312	2631050	182710	91355	0	0	0	88947	37657	7531	0	0	0	7531	0	0	0	0	0	0	87417	87417	0	0	0	87417	20609130	10304565	0	28091	27438	10204197	58303629	37704253	8879057	53885144	0	7540851	4439529	53885144	67797038	1221528	1303277	1303277	0	0	0	0	0	0	0	0	0	0	891	0	0	0	11667	0	0	0	11667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1363121	156312	0	0	232276	0	0	0	0	0	0	0	0	0	0	0	20905	0	0	0	0	0	20905	33111	0	0	0	0	33111	0	8010521	0	0	7146827	863694	305101	0	305101	10619	0	0	0	0	0	10619	24211979	-1376	10	74474	1706	24137165	0	711456	0	787422	0	0	1137988	1137988	0	296833	0	2726354	2726354	0	615825	0	0	0	0	0	
210452																																																																																																																																																																																																																																																	
210779																																																																																																																																																																																																																																																	
211114																																																																																																																																																																																																																																																	
211271																																																																																																																																																																																																																																																	
211338																																																																																																																																																																																																																																																	
211851																																																																																																																																																																																																																																																	
212018																																																																																																																																																																																																																																																	
212335																																																																																																																																																																																																																																																	
212344																																																																																																																																																																																																																																																	
212465	118537345	434414	0	0	86730363	3335282	2310768	1024047	467	9854437	7760288	2176206	0	0	13915570	6522999	6185437	913928	537347	825150	0	117943	0	0	8784909	675564	213889	225648	4751173	17416254	9953171	41137464	42401572	5492956	5492956	99897	618614	5307	4655040	697844	348922	3432	117033	137	228320	31645	6329	0	221	0	6108	0	0	0	0	0	0	220585	220585	0	0	0	220561	24823284	12411642	32885	926592	14359	11241538	17552764	11836669	41274207	60022178	0	2367334	20637104	60022178	86730363	827940	34058	34058	0	0	0	0	0	0	0	0	0	0	3880	0	0	0	123	0	7	0	43	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146187	306875	264372	53780	0	0	410559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-82057	0	-244141	0	0	0	48215	0	5146	43069	0	0	0	0	0	0	0	0	0	0	0	506160	0	0	0	0	506160	0	40941681	0	49641	39449089	1442951	977255	0	977255	320245	0	36	0	0	0	320209	35996665	0	146599	180862	505730	35163474	0	707207	0	2504196	0	0	0	0	0	0	0	3418387	3418387	0	758808	0	0	0	0	0	
212522																																																																																																																																																																																																																																																	
212577																																																																																																																																																																																																																																																	
213471																																																																																																																																																																																																																																																	
213538																																																																																																																																																																																																																																																	
213912																																																																																																																																																																																																																																																	
213958																																																																																																																																																																																																																																																	
214106																																																																																																																																																																																																																																																	
214414																																																																																																																																																																																																																																																	
214722																																																																																																																																																																																																																																																	
214807																																																																																																																																																																																																																																																	
214843																																																																																																																																																																																																																																																	
215345																																																																																																																																																																																																																																																	
215354																																																																																																																																																																																																																																																	
215653																																																																																																																																																																																																																																																	
215662																																																																																																																																																																																																																																																	
215710																																																																																																																																																																																																																																																	
216164																																																																																																																																																																																																																																																	
216230																																																																																																																																																																																																																																																	
216632																																																																																																																																																																																																																																																	
216922																																																																																																																																																																																																																																																	
217059																																																																																																																																																																																																																																																	
218131																																																																																																																																																																																																																																																	
218261																																																																																																																																																																																																																																																	
218850																																																																																																																																																																																																																																																	
218878																																																																																																																																																																																																																																																	
219044																																																																																																																																																																																																																																																	
219343																																																																																																																																																																																																																																																	
219651																																																																																																																																																																																																																																																	
219679																																																																																																																																																																																																																																																	
220059																																																																																																																																																																																																																																																	
220527																																																																																																																																																																																																																																																	
220844																																																																																																																																																																																																																																																	
220974																																																																																																																																																																																																																																																	
221476																																																																																																																																																																																																																																																	
221775																																																																																																																																																																																																																																																	
222156																																																																																																																																																																																																																																																	
222446																																																																																																																																																																																																																																																	
222558																																																																																																																																																																																																																																																	
222754																																																																																																																																																																																																																																																	
223005																																																																																																																																																																																																																																																	
223322																																																																																																																																																																																																																																																	
223331																																																																																																																																																																																																																																																	
223452																																																																																																																																																																																																																																																	
223751																																																																																																																																																																																																																																																	
223845																																																																																																																																																																																																																																																	
224552																																																																																																																																																																																																																																																	
224954																																																																																																																																																																																																																																																	
225054																																																																																																																																																																																																																																																	
