"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	
99853																																																																																																																																																																																																																																																	
99974																																																																																																																																																																																																																																																	
100236																																																																																																																																																																																																																																																	
100357																																																																																																																																																																																																																																																	
100562																																																																																																																																																																																																																																																	
100777																																																																																																																																																																																																																																																	
100843																																																																																																																																																																																																																																																	
101019	5831407	45286	0	0	4794382	653924	590825	37038	0	58497	28693	27086	2718	0	776796	360231	391280	0	25292	64872	2644	0	666	30872	305861	0	9462	0	205842	1071401	493198	163251	3660591	123889	123889	0	85044	0	38845	73544	36772	0	0	36772	0	108980	21796	0	0	0	21796	0	0	0	0	0	0	0	0	0	0	0	0	849636	424818	0	127237	0	297581	1071401	746069	211166	4069553	0	149214	105583	4069553	4794382	6900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73637	28910	0	0	73637	0	0	0	0	0	0	0	0	26061	0	0	0	0	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159867	0	0	159867	0	155384	0	155384	94617	0	0	0	0	0	94617	3515925	0	89008	28332	0	3398585	0	30690	0	16920	0	0	48266	48266	0	9653	0	25361	25361	0	5578	0	17323	14318	3005	13326	0	0	0	0	0	0	0	0	0	0	0	116323	250001	0	0	0	3005	0	0	0	0	0	0	0	0	0	0	0	
101037																																																																																																																																																																																																																																																	
101439																																																																																																																																																																																																																																																	
101671																																																																																																																																																																																																																																																	
101738																																																																																																																																																																																																																																																	
101952																																																																																																																																																																																																																																																	
102155																																																																																																																																																																																																																																																	
102173																																																																																																																																																																																																																																																	
102333																																																																																																																																																																																																																																																	
102342																																																																																																																																																																																																																																																	
102539																																																																																																																																																																																																																																																	
102557																																																																																																																																																																																																																																																	
102874																																																																																																																																																																																																																																																	
103134																																																																																																																																																																																																																																																	
103255																																																																																																																																																																																																																																																	
103563																																																																																																																																																																																																																																																	
103602																																																																																																																																																																																																																																																	
104234																																																																																																																																																																																																																																																	
104542																																																																																																																																																																																																																																																	
104971																																																																																																																																																																																																																																																	
105026																																																																																																																																																																																																																																																	
105222																																																																																																																																																																																																																																																	
105473																																																																																																																																																																																																																																																	
105530																																																																																																																																																																																																																																																	
106359																																																																																																																																																																																																																																																	
106377																																																																																																																																																																																																																																																	
106452																																																																																																																																																																																																																																																	
106676																																																																																																																																																																																																																																																	
107226																																																																																																																																																																																																																																																	
107244																																																																																																																																																																																																																																																	
107459																																																																																																																																																																																																																																																	
107570																																																																																																																																																																																																																																																	
107758																																																																																																																																																																																																																																																	
108072																																																																																																																																																																																																																																																	
108269																																																																																																																																																																																																																																																	
108652																																																																																																																																																																																																																																																	
108746																																																																																																																																																																																																																																																	
108951																																																																																																																																																																																																																																																	
109136																																																																																																																																																																																																																																																	
109154																																																																																																																																																																																																																																																	
109453																																																																																																																																																																																																																																																	
109574																																																																																																																																																																																																																																																	
109659																																																																																																																																																																																																																																																	
110413																																																																																																																																																																																																																																																	
110936																																																																																																																																																																																																																																																	
110945																																																																																																																																																																																																																																																	
110972																																																																																																																																																																																																																																																	
111157																																																																																																																																																																																																																																																	
111205																																																																																																																																																																																																																																																	
111661																																																																																																																																																																																																																																																	
111942																																																																																																																																																																																																																																																	
111979																																																																																																																																																																																																																																																	
112163																																																																																																																																																																																																																																																	
112332																																																																																																																																																																																																																																																	
112444																																																																																																																																																																																																																																																	
112510																																																																																																																																																																																																																																																	
112556																																																																																																																																																																																																																																																	
112837	254436104	1777537	0	0	172051500	42182985	4846335	37336631	0	17676589	7001180	10675409	0	0	23654470	10310385	13277248	30871	35966	388825	0	0	0	0	26796004	1081046	383918	3009	9444700	23238946	64238716	26008403	117308468	1819979	1819979	0	1805958	7990	4779	35552	17776	0	17705	0	71	15997	3199	0	347	1036	187	0	0	0	0	0	0	2604583	2604583	0	0	1643598	960985	20696440	10348220	0	0	0	9722102	23238946	66123845	27661027	129491161	0	13224769	13830514	129491161	172051500	934230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1667512	1395933	5141	0	1672653	0	0	0	0	0	0	0	0	0	17	2	0	0	0	0	0	0	223315	0	32970	190345	0	3366	0	3366	22608	0	0	0	0	0	22608	317078	0	0	0	0	317078	0	32055767	0	64511	24367572	7623684	1697577	0	1697577	890697	0	0	0	0	0	890697	103119635	0	0	1816006	1416589	99887040	0	388825	0	14210678	0	0	0	0	0	0	0	4662612	4660497	2115	6721341	0	214194	214194	0	778600	0	1655896	1655893	3	1387486	0	450808	450808	0	317783	0	19352550	2614250	0	0	0	2118	1252	0	1629	0	0	0	0	0	0	0	0	
113003																																																																																																																																																																																																																																																	
113030																																																																																																																																																																																																																																																	
113441																																																																																																																																																																																																																																																	
113601																																																																																																																																																																																																																																																	
113740																																																																																																																																																																																																																																																	
113937																																																																																																																																																																																																																																																	
114149																																																																																																																																																																																																																																																	
114158																																																																																																																																																																																																																																																	
114251																																																																																																																																																																																																																																																	
114260																																																																																																																																																																																																																																																	
114457																																																																																																																																																																																																																																																	
114774																																																																																																																																																																																																																																																	
114840																																																																																																																																																																																																																																																	
114859																																																																																																																																																																																																																																																	
115100																																																																																																																																																																																																																																																	
115146																																																																																																																																																																																																																																																	
115575																																																																																																																																																																																																																																																	
116077																																																																																																																																																																																																																																																	
116358																																																																																																																																																																																																																																																	
116554																																																																																																																																																																																																																																																	
116639																																																																																																																																																																																																																																																	
116732																																																																																																																																																																																																																																																	
116741																																																																																																																																																																																																																																																	
116871																																																																																																																																																																																																																																																	
117038																																																																																																																																																																																																																																																	
117074																																																																																																																																																																																																																																																	
117458																																																																																																																																																																																																																																																	
117672																																																																																																																																																																																																																																																	
117775																																																																																																																																																																																																																																																	
118156																																																																																																																																																																																																																																																	
118660																																																																																																																																																																																																																																																	
118736																																																																																																																																																																																																																																																	
119153																																																																																																																																																																																																																																																	
119528																																																																																																																																																																																																																																																	
119779																																																																																																																																																																																																																																																	
119872																																																																																																																																																																																																																																																	
120476																																																																																																																																																																																																																																																	
120542																																																																																																																																																																																																																																																	
120609																																																																																																																																																																																																																																																	
120953																																																																																																																																																																																																																																																	
121642																																																																																																																																																																																																																																																	
121651																																																																																																																																																																																																																																																	
121679																																																																																																																																																																																																																																																	
121914																																																																																																																																																																																																																																																	
122153																																																																																																																																																																																																																																																	
122546																																																																																																																																																																																																																																																	
122573																																																																																																																																																																																																																																																	
122854																																																																																																																																																																																																																																																	
123075																																																																																																																																																																																																																																																	
123374																																																																																																																																																																																																																																																	
123646																																																																																																																																																																																																																																																	
124344																																																																																																																																																																																																																																																	
124830																																																																																																																																																																																																																																																	
125154																																																																																																																																																																																																																																																	
125471																																																																																																																																																																																																																																																	
125855																																																																																																																																																																																																																																																	
125873																																																																																																																																																																																																																																																	
125958																																																																																																																																																																																																																																																	
126012																																																																																																																																																																																																																																																	
126049																																																																																																																																																																																																																																																	
126375																																																																																																																																																																																																																																																	
126553																																																																																																																																																																																																																																																	
126740																																																																																																																																																																																																																																																	
126834																																																																																																																																																																																																																																																	
127055																																																																																																																																																																																																																																																	
127224																																																																																																																																																																																																																																																	
127701																																																																																																																																																																																																																																																	
128258																																																																																																																																																																																																																																																	
128511																																																																																																																																																																																																																																																	
128904																																																																																																																																																																																																																																																	
129349																																																																																																																																																																																																																																																	
129358																																																																																																																																																																																																																																																	
129479																																																																																																																																																																																																																																																	
129732																																																																																																																																																																																																																																																	
129853																																																																																																																																																																																																																																																	
129910																																																																																																																																																																																																																																																	
130345																																																																																																																																																																																																																																																	
130541																																																																																																																																																																																																																																																	
130671																																																																																																																																																																																																																																																	
130813																																																																																																																																																																																																																																																	
131034																																																																																																																																																																																																																																																	
131155																																																																																																																																																																																																																																																	
131173																																																																																																																																																																																																																																																	
131418																																																																																																																																																																																																																																																	
131436																																																																																																																																																																																																																																																	
131650																																																																																																																																																																																																																																																	
131717																																																																																																																																																																																																																																																	
131940																																																																																																																																																																																																																																																	
132107																																																																																																																																																																																																																																																	
132152																																																																																																																																																																																																																																																	
132451																																																																																																																																																																																																																																																	
132554																																																																																																																																																																																																																																																	
132778																																																																																																																																																																																																																																																	
132938																																																																																																																																																																																																																																																	
133579																																																																																																																																																																																																																																																	
133850																																																																																																																																																																																																																																																	
133971																																																																																																																																																																																																																																																	
134156																																																																																																																																																																																																																																																	
134437																																																																																																																																																																																																																																																	
134455																																																																																																																																																																																																																																																	
134848																																																																																																																																																																																																																																																	
135836																																																																																																																																																																																																																																																	
135854																																																																																																																																																																																																																																																	
136048																																																																																																																																																																																																																																																	
136338																																																																																																																																																																																																																																																	
136459																																																																																																																																																																																																																																																	
136655																																																																																																																																																																																																																																																	
137205																																																																																																																																																																																																																																																	
137447																																																																																																																																																																																																																																																	
137456																																																																																																																																																																																																																																																	
137559																																																																																																																																																																																																																																																	
