"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		29170																																																																																															
1669																																																																																																																																																		72174																																																																																															
1829																																																																																																																																																		92615																																																																																															
1856																																																																																																																																																		21530																																																																																															
2040																																																																																																																																																		58666																																																																																															
2161																																																																																																																																																		27036																																																																																															
2376																																																																																																																																																		339338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3559	0	0	3559	0	30400	308938	0	0	0	0	0	0	1742	0	0	1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344639	0	30400	314239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3559	0	0	3559	0	0	
2554																																																																																																																																																		3157																																																																																															
2732																																																																																																																																																		85702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85152	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85702	0	0	85152	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		13473																																																																																															
3177																																																																																																																																																		121859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121859	0	121859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		69120																																																																																															
3458																																																																																																																																																		12714																																																																																															
3720																																																																																																																																																		41538																																																																																															
3971																																																																																																																																																		86924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991	85933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86924	0	991	85933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		49829																																																																																															
4231																																																																																																																																																		43910																																																																																															
4437																																																																																																																																																		87759																																																																																															
4839																																																																																																																																																		67388																																																																																															
5069																																																																																																																																																		34130																																																																																															
5135																																																																																																																																																		25742																																																																																															
5210																																																																																																																																																		129111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	128078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129111	0	1033	128078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																		137865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13058	124807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137865	0	13058	124807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																		50767																																																																																															
6039																																																																																																																																																		11551																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		34625																																																																																															
7009																																																																																																																																																		499352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111419	387933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	28	0	0	499380	0	111447	387933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		89655																																																																																															
7072																																																																																																																																																		8666																																																																																															
7157																																																																																																																																																		21629																																																																																															
7456																																																																																																																																																		6416																																																																																															
7634																																																																																																																																																		9444																																																																																															
8033																																																																																																																																																		8158																																																																																															
8462																																																																																																																																																		88398																																																																																															
8631																																																																																																																																																		13601																																																																																															
9357																																																																																																																																																		62982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	62007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62982	0	975	62007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																		26011																																																																																															
9807																																																																																																																																																		187259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100838	0	0	100838	0	9655	177604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288097	0	9655	278442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1646	0	0	1646	0	0	0	0	0	0	952	0	0	952	0	99886	
9955																																																																																																																																																		28000																																																																																															
10250																																																																																																																																																		67331																																																																																															
10849																																																																																																																																																		64258																																																																																															
10858																																																																																																																																																		96275																																																																																															
11145																																																																																																																																																		21004																																																																																															
11275																																																																																																																																																		38617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	714	0	0	38617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39331	0	0	39331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	714	0	0	0	0	0	0	714	0	0	714	0	0	
11640																																																																																																																																																		110232																																																																																															
11837																																																																																																																																																		59903																																																																																															
12030																																																																																																																																																		15716																																																																																															
12142																																																																																																																																																		77635																																																																																															
12179																																																																																																																																																		1114																																																																																															
12245																																																																																																																																																		37009																																																																																															
12311	6960461	195014	101618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39872	46782	2330	49998	0	64162	6102204	794095	0	0	0	0	0	278928	0	0	278928	0	52286	0	0	0	52286	0	34444	157504	3066	0	0	0	0	0	7526561	46782	100936	6588634	883773	0	0	0	0	0	18312	20683	98802	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129274	18312	22787	124123	676	34326	0	0	0	34326	5546	46782	2330	49998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27656	0	2104	25321	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34326	27656	0	2104	25321	231	6960461	195014	101618																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		3999																																																																																															
12946																																																																																																																																																		157021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	1469	154530	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157631	0	1469	154530	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	
12955																																																																																																																																																		4																																																																																															
13103																																																																																																																																																		278311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278311	0	278311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3195	0	3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		6389																																																																																															
14052																																																																																																																																																		8432																																																																																															
14155																																																																																																																																																		5724																																																																																															
14650																																																																																																																																																		23																																																																																															
14753																																																																																																																																																		4592																																																																																															
14865																																																																																																																																																		14632																																																																																															
14977																																																																																																																																																		6187																																																																																															
16458																																																																																																																																																		58066																																																																																															
16551																																																																																																																																																		30081																																																																																															
16748																																																																																																																																																		5930																																																																																															
16944																																																																																																																																																		19968																																																																																															
16953																																																																																																																																																		10263																																																																																															
