"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1669	0	0	0	0	0	0	8	0				1	38	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				27	1	11	5	
1856	0	0	0	0	0	0	1	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2040	0	0	0	0	0	0	47	33				0	39	0		0							0	0	0	0			0	0	0	0	39	0			0	0	0	14	0	0	0	0				0	0	0	0	
2161	0	0	0	0	0	0	7	0				2	7	0		1				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	5	
2376	0	0	0	0	0	0	166	0		0		0	94	0		0		0	0	0	0	0	0	0	94	0			0	0	19	0	0	0			0	0	0	0	0	0	0	147	0	0		0	0	0	0	
2554	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2732	0	0	0	0	0	0	6	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	2				0	1	0	0	
2750	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
3252	0	0	0	0	0	0	83	24				4	338	113		108				108		3	0	0	0	0			0	0	1	0	0	0			0	0	26	0	0	0	0	0				7	11	84	43	
3458	0	0	0	0	0	0	0	0				0	75	0		72				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
3720	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3971	36	0	0	0	0	9	308	10				57	728	0		96				96		57	0	0	0	2			0	0	60	9	43	0			0	88	0	1	0	0	0	6				0	0	553	66	
4156	0	0	0	0	0	0	3	1				0	60	60		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
4231	0	0	0	0	0	0	3	0				0	36	0		0							0	0	0	0			0	0	0	0	16	0			0	0	0	0	0	0	20	0				0	1	0	2	
4839	0	0	0	0	0	0	1	0				0	336	4		0				0		0	0	0	0	0			0	0	0	0	150	0			0	0	0	0	162	0	0	0				0	0	20	1	
5069	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
5135	0	0	0	0	0	0	11	7				3	53	35		4				4		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	9	0	0	0				5	1	0	0	
5210	0	0	0	0	0	0	17	1		0		6	826	367		22		0	0	0	0	0	0	0	0	0			0	0	1	9	383	0			0	0	0	0	0	0	33	0	0	0		0	0	21	0	
5461	0	0	0	0	0	0	7	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	2				0	0	5	5	
5751	0	0	0	0	0	0	115	114				0	19	19		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
6039	0	0	0	0	0	0	59	0				0	59	20		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	18	56				0	0	21	2	
6329	0	0	0	0	0	0	282	31		0		2	1698	120		0		0	0	0	0	2	0	0	0	0			5	4	1	0	17	0			0	0	0	0	0	0	0	0	0	0		1223	200	333	44	
7009	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7045	0	0	0	0	0	0	8	0				0	30	0		0				0		0	0	0	0	0			0	0	0	0	24	0			0	0	0	0	0	0	0	0				2	7	4	1	
7072	0	0	0	0	0	0	12	2				0	215	0		0							0	0	0	0			0	0	9	0	31	0			0	0	0	0	161	1	23	0				0	0	0	0	
7456	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	6	2				2	3	2		1							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
8033	0	0	0	0	0	0	2	1				1	78	0		3							0	0	0	0			0	0	0	0	0	0			0	0	0	0	75	0	0	0				0	0	0	0	
8462	0	0	0	0	0	0	6	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	6	
8631	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9357	0	0	0	0	0	0	1	1		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	1	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	0	0	0	308	10		0		0	51	24		2		0	0	0	0	0	0	0	14	0			0	0	0	0	2	0			0	0	9	0	0	0	0	298	0	0		0	0	0	0	
9955	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
10250	0	0	0	114	0	0	157	19				11	23	0		16				0		0	0	0	0	0			0	1	0	1	0	0			0	0	0	0	1	0	0	10				6	0	0	1	
10849	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
11145	0	0	0	0	0	0	13	0				0	36	15		0							0	0	0	3			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	21	10	
11640	0	0	0	0	0	0	11	0				10	33	0		33				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
11837	0	0	0	0	0	0	1	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12030	0	116	0	0	0	0	2348	1003				36	1177	593		95				0		0	26	19	0	0			0	0	239	7	166	0			10	1	0	59	143	713	0	22				49	27	121	125	
12142	0	0	0	0	0	0	43	0				40	25	0		18							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	4	3	
12179	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
12311	236	0	1	476	4439	19	34969	6335		0		1655	72804	14090		8030		0	0	0	0	112	0	277	4458	2956			12030	947	2039	696	2374	910	0		17	57	273	404	2404	233	2134	11436	0	0		15923	5892	5485	1824	
12647	0	0	0	0	0	0	1	0				0	7	1		0				0		0	0	0	0	0			0	0	0	0	0	2			0	0	0	0	0	0	0	0				0	1	4	0	
12656	0	0	0	0	0	0	0	0				0	11	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	0	1	0	
12937	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	3			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12946	0	0	0	3	0	0	181	11		0		38	1034	54		22		0	0	22	0	38	0	0	0	0			0	1	30	0	82	1			0	1	0	1	631	3	25	1	0	0		0	0	219	92	
13103	0	0	0	0	0	0	33	0		0		0	142	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	85	1	0	0	0	0		50	28	7	4	
13251	0	0	0	0	0	0	28	26				0	23	18		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	2	
13457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	7	0				0	2	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	3				0	0	2	2	
14155	0	0	0	0	0	0	26	13				6	47	10		6				0		0	0	0	0	0			0	0	0	0	28	0			0	0	0	0	0	0	0	0				2	3	1	4	
14650	0	0	0	0	0	0	1	0				0	30	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	27	1	
14753	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	3	0	0	0	0	0	52	4				48	23	0		8				8		48	0	0	0	0			9	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
14977	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
16551	0	0	162	0	0	0	4	1				0	183	0		0				0		0	0	0	0	0			1	1	0	0	17	0			0	0	0	0	0	0	0	0				3	2	0	0	
16748	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	4	0	1	0	0	0	701	117		0		2	1813	560		49		0	0	49	0	2	0	0	275	22			3	0	96	36	546	123			0	0	4	2	51	214	1	123	0	0		49	42	147	47	
17259	0	0	0	0	0	0	1	0				1	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17950	0	0	0	0	0	0	4	2				0	5	1		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
17978	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
18050	0	0	0	0	0	0	23	2				0	47	12		0				0		0	0	0	0	0			0	0	11	0	11	0			0	0	0	0	0	0	0	0				1	0	23	10	
18135	0	0	0	0	0	0	7	0				0	10	0		0							0	0	0	0			0	0	0	7	0	10			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	88	151	1		0		49	80	0		0		0	0	0	0	0	0	0	0	3			0	0	1	0	72	0			0	0	0	0	0	8	0	0	0	0		0	0	8	1	
18836	0	0	0	0	0	0	20	0				0	47	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	28	0	0	0				2	8	17	12	
18854	0	0	0	0	0	0	0	0		0		0	55	55		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
19356	0	0	0	0	0	0	5	1				0	22	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				9	2	13	1	
19936	0	0	0	0	0	0	13	1				1	17	4		5				0		0	0	0	0	0			0	0	0	0	4	0			0	0	0	10	0	0	0	0				0	0	4	1	
19972	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	11	0				10	1	0		1				0		0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
20633	0	0	0	0	0	0	41	0				0	257	0		7							0	0	0	0			0	0	41	0	64	0			0	0	0	0	184	0	0	0				0	0	2	0	
20857	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21658	0	0	0	0	0	0	4	1				1	2	0		1				0		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
22048	0	0	0	0	0	0	10	1				0	122	0		0							0	0	0	0			0	0	4	0	45	0			0	0	0	0	0	0	0	0				71	2	6	3	
22543	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
22552	0	0	0	0	0	0	124	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	120				0	0	0	1	
22730	0	0	0	0	0	0	56	0				0	86	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	12	0	0				0	0	86	44	
22936	0	0	0	0	0	0	13	5				2	17	0		2				0		0	0	0	0	1			0	0	2	2	0	0			0	0	0	0	0	0	0	0				0	0	15	1	
23456	0	0	0	0	0	0	3	1				2	3	0		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	2	0	
23504	0	0	0	0	0	0	305	250		0		0	0	0		0		0	0	0	0	0	0	0	0	1			0	0	0	0	0	0			0	0	0	54	0	0	0	0	0	0		0	0	0	0	
23643	0	0	0	0	0	0	51	0				0	100	6		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				53	50	41	1	
23755	0	0	0	0	0	0	1	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
24006	0	0	0	0	0	0	229	0		0		0	130	10		0		0	0	0	0	0	0	0	0	19			0	0	0	0	107	0			0	0	13	0	0	0	0	210	0	0		0	0	0	0	
24378	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	0	1	1	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24453	0	0	0	0	0	0	39	1				0	445	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	445	38	
24659	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24668	0	0	0	0	0	0	126	122		0		0	1072	1071		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	4	
24949	0	0	0	0	0	0	87	6				0	31	0		0				0		0	0	0	0	1			4	0	11	0	8	15			0	0	0	55	0	8	0	4				0	0	4	2	
25357	0	0	0	0	0	0	13	0				13	390	0		63				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	317	0				0	0	10	0	
25647	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	114	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	114	0	0				0	0	0	0	
26242	0	0	0	0	0	0	49	0				0	76	0		0				0		0	0	0	0	0			3	2	4	0	28	0			0	0	0	0	0	0	0	0				0	0	45	43	
26457	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	15	7				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	2	0	1	0	0				0	0	1	5	
27070	0	0	0	0	0	0	0	0				0	50	0		0				0		0	0	0	0	0			5	0	0	0	45	0			0	0	0	0	0	0	0	0				0	0	0	0	
27548	0	0	0	0	0	0	188	49		0		36	53	0		39		0	0	0	0	0	0	0	6	2			0	0	60	4	2	0			0	0	0	1	0	34	0	0	0	0		0	0	6	2	
27614	0	0	0	0	0	0	2	0				0	22	0		0				0		0	0	0	0	0			0	0	0	1	14	0			0	0	0	0	0	0	0	0				0	0	8	1	
27847	0	26	0	0	0	0	145	7				0	12	6		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	107	0	0				4	0	2	4	
28013	0	0	0	0	0	0	42	20		0		1	64	0		1		0	0	0	0	0	0	0	0	0			0	0	5	1	3	60			0	0	0	0	0	0	0	15	0	0		0	0	0	0	
28152	0	0	0	0	0	0	5	5				0	11	0		0				0		0	0	0	0	0			0	0	0	0	10	0			0	0	0	0	0	0	0	0				0	0	1	0	
28255	0	0	0	0	0	0	8	0				1	228	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	225	7				0	0	2	0	
28406	0	0	0	0	0	0	7	0		0		0	240	25		0		0	0	0	0	0	0	0	0	0			0	0	0	0	194	0			0	0	0	0	0	0	0	0	0	0		0	7	21	0	
28675	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28732	0	0	0	0	0	0	0	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
29476	0	0	0	0	0	0	2	0				1	1	0		1				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
29636	0	0	0	0	0	0	72	1		0		0	129	1		0		0	0	0	0	0	0	0	0	0			11	3	41	0	83	0			0	2	0	2	0	0	14	0	0	0		9	14	11	9	
29878	0	0	0	0	0	0	0	0		0		0	7	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	5	0			0	0	0	0	2	0	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	0	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
30502	0	0	0	0	0	0	82	10		0		19	104	7		42		0	0	0	0	0	0	0	1	0			0	0	40	0	2	0			0	0	0	0	0	1	0	0	0	0		0	1	52	11	
30650	0	0	0	0	0	0	2	2				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30810	0	0	0	0	0	0	133831	147		0		0	768625	927		0		0	0	0	0	0	0	0	25	0			662196	123098	2	3	37	64	147576		0	0	0	0	0	0	0	0	0	0		0	0	105376	10581	
31134	0	0	0	0	0	0	6	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	6	5	
31255	0	0	0	0	0	0	19	16		0		1	1	0		1		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	2	0	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	17	17				0	28	27		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	1	0	0	0				0	0	0	0	
31826	0	0	0	0	0	0	41	0				4	37	0		0							0	0	0	0			0	0	28	0	10	0			0	0	0	0	0	0	0	2				8	1	19	6	
31835	0	0	0	0	0	0	14	4				4	109	20		0				0		4	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				26	3	63	3	
32234	0	0	0	0	0	0	1	0				0	5	1		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	1	
32766	0	0	0	0	0	0	3	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	3	0	0	
32971	0	0	0	0	0	0	28	1				0	60	0		0							0	0	5	1			0	0	19	0	45	1			0	0	0	0	0	0	0	0				0	0	9	7	
33147	0	0	0	0	0	0	24	22		0		1	44	11		0		0	0	0	0	1	0	0	0	0			0	0	0	0	32	0			0	0	0	0	0	0	0	0	0	0		0	1	1	0	
33259	0	0	0	0	0	0	4	1				0	2	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
33268	0	0	0	0	0	0	1	0				1	4	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
33370	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33857	0	0	0	0	0	0	41	1		0		1	593	38		410		0	0	0	0	0	0	0	0	0			0	0	0	0	10	0			0	0	0	0	0	0	0	0	0	0		122	36	13	3	
34425	0	0	0	0	0	0	220	0		0		0	387	15		0		0	0	0	0	0	0	0	0	0			0	0	19	8	31	0			0	0	0	0	0	0	0	0	0	0		6	2	335	191	
34434	86	0	0	0	0	0	2	0				0	344	8		24				0		0	0	0	0	0			9	0	0	0	3	0			0	0	0	0	0	0	0	0				106	1	108	1	
34452	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
34537	0	13	0	7	0	0	504	24		0		0	593	198		0		0	0	0	0	0	0	0	0	14			4	0	60	127	0	0			0	0	0	5	0	4	88	123	0	0		16	1	287	126	
34555	0	93	0	0	0	0	99	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	3	2	3	
34742	0	0	0	0	0	0	2	0				0	57	0		0				0		0	0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	0	0				0	0	51	2	
35057	0	0	0	0	0	0	3	0				0	5	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	5	2	
35301	0	0	0	0			0		0	0	0	0	572		0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	326	0	0	0	4782	3706		0		0	7107	1615		0		0	0	0	0	0	0	0	531	0			0	0	639	0	2487	100			0	0	0	0	576	0	1441	436	0	0		0	0	31	1	
35646	0	0	0	0	0	0	0	0				0	35	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	35	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	2	0				0	4	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
36456	0	0	0	0	0	0	47	0				45	1	0		0				0		45	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
36933	15	0	0	0	0	0	7	2				1	24	3		0							0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0				0	2	3	2	
37051	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
37341	0	0	0	0	0	0	0	0				0	22	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	18	0	
37435	0	0	0	0	0	0	172	20		0		0	279	18		0		0	0	0	0	0	0	0	0	6			26	6	45	1	0	0			0	0	200	50	0	11	0	0	0	0		12	17	23	16	
37640	0	0	0	0	0	0	100	1		0		79	1684	1500		117		0	0	0	0	0	0	0	15	1			29	6	2	2	1	0			0	2	0	0	0	0	0	5	0	0		1	1	21	1	
