"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
1669																																		0	411	0	0	0	0		0	0	411	0	0	3818	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
1856																																		98	0	0	98	0	30000		0	0	0	0	0	132	0	0			0	0	0	0	30000	0	0	0	0	0	0	0					0	0																																															
2161																																		0	0	0	0	0	0		0	0	0	0	0	1053	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.lamarnational.com	
2376																																		0	0	58418	0	0	444839		0	0	0	0	0	21521	3	0	false	0	0	58418	251812	87540	5000	0	18276	0	0	23793	0	42069	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true																										http://www.oritani.com	
2732																																		1112	0	0	0	0	0		0	0	0	0	0	30824	4	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1112																																															
2750																																		0	0	400	0	0	1025		0	0	0	0	0	653	1	0			625	400	0	0	0	0	625	0	0	0	0	625						0																																															
3252																																		0	283	1000	0	0	6200		0	202	0	0	81	2352	1	0			0	1000	2200	3000	0	0	0	0	0	0	0	0						0																																															
3458																																		0	0	0	0	0	941		0	0	0	0	0	0	0	0			0	0	941	0	0	0	0	0	0	0	0	0					0	0																																															
3720																																		0	966	0	0	0	0		714	0	0	0	252	2454	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.bankofclarendon.bank	
3971																																		9573	687	19968	489	0	112747		0	360	327	0	0	0	0	0			0	19968	45530	47011	0	0	0	0	0	238	0	238					0	9084																			1	true																											
4156																																		1783	0	500	1783	0	8500		0	0	0	0	0	19	0	0			0	5500	3000	0	0	0	0	0	0	0	0	0					0	0																																															
4231																																		0	937	0	0	0	0		878	0	0	0	59	120	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
5069																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
5135																																		1042	95	30000	1042	0	31424		0	0	95	0	0	10758	7	0			0	30000	0	0	1424	0	0	0	0	0	0	0						0																																															
5210																																		14766	0	22500	13272	0	67878		0	0	0	0	0	5121	3	0			39	22500	36716	5000	0	0	39	421	148	3054	0	3662					1044	1494																																															
5461																																		96	0	0	0	0	0		0	0	0	0	0	398	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	96																																															
5751																																		1182	109	0	1089	0	0		0	0	43	0	66	559	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	93																																															
6039																																		0	1112	0	0	0	0		668	0	39	0	405	737	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.pineland.bank	
6329																																		0	394	0	0	0	0		97	3	55	0	239	310	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.abbank.com	
7009																																		0	0	0	0	0	0		0	0	0	0	0	3240	2	0			0	0	0	0	0	0	0	0	0	0	0	0					13465	0																																															
7045																																		0	165	0	0	0	0		0	0	40	0	125	2236	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.banktpb.com	
7072																																		5479	0	10000	3707	891	19752		0	0	0	0	0	886	0	1407			0	10000	9752	0	0	0	0	0	0	0	0	0					0	881																			2	true																											
7456																																		0	0	0	0	0	0		0	0	0	0	0	459	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
7634																																		0	278	0	0	0	0		0	0	0	0	278	1559	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
8033																																		0	741	4000	0	0	16136		4	0	397	0	340	1271	0	0			0	4000	7000	5136	0	0	0	0	0	0	0	0					0	0																																															
8462																																		0	0	0	0	0	0		0	0	0	0	0	863	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
8631																																		0	90	0	0	0	0		0	0	90	0	0	29	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
9357																																		34029	0	0	28667	0	0		0	0	0	0	0	4	0	0			0	0	0	0	0	0	0	0	0	0	0	0						5362																																															
9553																																		0	0	10314	0	0	54467		0	0	0	0	0	218	0	0			1159	10314	1257	3491	37338	14409	1159	6	2	900	45	2067					0	0																																															
9807																																		0	23616	0	0	0	7359		15669	0	7944	3	0	2045	1	0	true	0	556	0	0	0	0	0	556	1171	523	5109	0	7359	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.amboybank.com	
9955																																		0	0	8326	0	0	20442		0	0	0	0	0	1195	1	0			0	8326	9230	2672	214	0	0	0	0	0	0	0					0	0																																															
10250																																		0	0	0	0	0	0		0	0	0	0	0	931	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
10849																																		694	2385	4400	694	0	4400		2385	0	0	0	0	3537	2	0			0	4400	0	0	0	0	0	0	0	0	0	0						0																																															
11145																																		450	981	3623	450	0	29019		0	0	281	0	700	2499	1	0	false	0	0	3623	5461	10691	9244	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.losb.com	
11640																																		0	0	0	0	0	0		0	0	0	0	0	13095	4	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
11837																																		0	620	0	0	0	0		620	0	0	0	0	569	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
12030																																		0	2277	0	0	0	0		50	1769	134	0	324	2135	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
12142																																		0	350	0	0	0	0		0	0	0	0	350	130	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
12311	2393972	11695	1001298	1938840	180972	6701800		168711	4	181400	true	0	2111465	1001298	1408	1989	976	0	2111465	1767761	1647968	168935	601718	0	0	0	274160	0	0				0								348	760	8597	0	1990																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						true	false	false	false	true					apply.huntington.com																www.Huntington.com	
12647																																		831	306	0	0	114	0		306	0	0	0	0	5341	2	114	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															Hancock CommunityBank		Saratoga CommunityBank													http://www.PORTAGECOUNTYBANK.COM	
12656																																		0	28	0	0	0	0		0	0	28	0	0	428	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
12946																																		17465	653	47034	16399	0	57829		523	0	30	0	100	5040	4	0			0	47034	551	5118	5126	0	0	0	0	0	0	0					2897	1066																																															
13103																																		20945	0	0	8105	0	27376		0	0	0	0	0	11085	3	0	false	0	0	0	25203	1645	528	0	0	0	0	0	0	0	false	false	0	0	0	12840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.bristolcountysavings.com	
13251																																		0	0	0	0	0	0		0	0	0	0	0	25	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
13457																																		0	0	0	0	0	0		0	0	0	0	0	51	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
14155																																		0	44	500	0	0	5000		0	0	0	0	44	740	0	0			0	500	4500	0	0	0	0	0	0	0	8200	0						0																																															
14650																																		90	0	0	90	0	0		0	0	0	0	0	28	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
14753																																		0	0	0	0	0	0		0	0	0	0	0	1474	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
14865																																		1640	953	0	0	0	0		0	953	0	0	0	1382	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1640																																															
14977																																		0	0	2100	0	0	2100		0	0	0	0	0	1582	1	0	false	0	0	2100	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://firstfedlfd.com	
16551																																		4210	363	0	2433	1602	3000		0	0	123	0	240	337	0	1602			0	0	3000	0	0	0	0	0	0	0	0	0					0	175																																															
16748																																		266	919	0	0	266	0		0	0	243	0	676	517	0	266			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
17110																																		0	0	0	0	0	0		0	0	0	0	0	3407	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.haverfordquality.com	
17147																																		580916	7156	43800	542751	1613	354609	true	6391	0	669	0	96	11878	4	1613	true	0	0	43800	160000	115000	35809	0	0	0	0	0	0	0	true	false	0	0		36552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															First Merchants Private Wealth Advisors, A Division of First Merchants B		Monroe Bank and Trust, a Division of First Merchants Bank													http://www.firstmerchants.com	
17259																																		0	51	0	0	0	0		0	0	51	0	0	849	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
17950																																		3603	680	0	2532	0	0		0	0	536	0	144	621	1	0			0	0	0	0	0	0	0	0	0	0	0	0						1071																																															
17978																																		0	1250	809	0	0	1345		805	0	70	0	375	476	0	0			0	809	524	12	0	0	0	0	0	0	0	0					0	0																			2	true																											
18050																																		0	52	0	0	0	0		0	0	52	0	0	3784	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
18135																																		0	0	0	0	0	0		0	0	0	0	0	1295	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
18827																																		11274	218	0	9122	0	20000		0	0	201	0	17	22351	4	0	true	0	0	0	20000	0	0	0	0	0	0	0	0	0	true	false	0	0		2152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.nextierbank.com	
18836																																		0	2589	60	0	0	4017		384	0	379	0	1826	1369	1	0			0	60	0	1540	2417	0	0	0	0	0	0	0					0	0																																															
18854																																		829	77	0	0	0	0		0	0	0	0	77	13592	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	829	0	0	987	0	0	0	0	2293	65	564	0	0	0	0	0	0																														www.bank7.com	
19356																																		805	76	0	762	0	0		0	0	61	0	15	10	0	0			0	0	0	0	0	0	0	0	0	0	0	0						43																																															
19936																																		0	36	99	0	0	7686		36	0	0	0	0	1719	1	0			0	99	2198	5198	191	0	0	0	0	0	0	0					0	0																																															
19972																																		0	0	0	0	0	0		0	0	0	0	0	750	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
20053																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
20633																																		0	9439	0	0	0	9206		50	0	1588	7801	0	1992	2	0			0	0	5000	2250	1956	0	0	0	0	0	0	0					0	0																																															
20857																																		142	0	10928	142	0	15334		0	0	0	0	0	27	0	0			0	10928	661	459	3180	1915	0	0	0	106	0	0					0	0																																															
21256																																		0	39	0	0	0	0		0	0	39	0	0	245	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
21359																																		165	0	0	0	0	24		0	0	0	0	0	0	0	0			9	0	0	0	0	0	9	15	0	0	0	0						165																																															
21658																																		0	317	0	0	0	14994		0	0	0	0	317	483	0	0	true	0	0	0	0	4400	10594	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.alliancebank.us	
22048																																		0	0	3205	0	0	10999		0	0	0	0	0	8539	5	0			0	3205	117	3519	4158	0	0	0	0	0	0	0					0	0																																														www.unionbnk.com	
22543																																		2048	208	0	0	2048	0		0	0	0	0	208	3488	2	2048			0	0	0	0	0	0	0	0	0	0	0	0					1130	0																																															
22552																																		0	0	0	0	0	4000		0	0	0	0	0	986	1	0			0	0	4000	0	0	0	0	0	0	0	11235	0						0																																															
22730																																		0	0	0	0	0	378		0	0	0	0	0	2181	1	0			0	0	0	0	378	0	0	0	0	0	0	0					0	0																																															
23456																																		0	46	0	0	0	369		0	0	24	0	22	703	0	0			0	0	0	0	0	0	0	0	369	0	0	0						0																																														www.fnbhenning.com	
23504																																		109840	0	337000	105950	1352	376064		0	0	0	0	0	18260	5	1589	true	0	4880	337000	0	0	0	0	4880	9734	8061	16389	0	39064	true	false	0	0		2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.bnbbank.com	
23643																																		0	679	0	0	0	7080		140	0	0	0	539	3322	4	0			7080	0	0	0	0	0	7080	0	0	0	0	7080	true	false				0																					false	false	false	false	false																						
23755																																		973	0	0	0	926	0		0	0	0	0	0	2340	2	1783			0	0	0	0	0	0	0	0	0	0	0	0					0	47																																															
24006																																		6404	856	45000	6106	0	136372		0	0	856	0	0	0	0	0			1801	45000	57500	5000	3685	0	14395	3451	2852	4489	0	25187					0	298																																															
24378																																		0	0	0	0	0	0		0	0	0	0	0	653	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
24453																																		2228	306	0	2150	0	0		306	0	0	0	0	721	1	0			0	0	0	0	0	0	0	0	0	0	0	0						78																																															
24659																																		0	7	0	0	0	0		0	0	7	0	0	210	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
24668																																		778	200	0	328	450	0		0	0	0	0	200	913	1	450	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.bthbank.com	
24949																																		920	369	0	0	920	0		0	0	262	0	107	164	0	1082			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
25357																																		3419	205	0	2225	0	0		0	0	205	0	0	407	0	0			0	0	0	0	0	0	0	0	0	0	0	0						1194																																															
25647																																		0	28	0	0	0	3000		0	0	0	0	28	0	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.firstsecurebank.com	
26176																																		9	0	29500	0	9	75000		0	0	0	0	0	0	0	9			0	29500	40500	5000	0	0	0	0	0	0	0	0					0	0																			1	true																											
26457																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
26765																																		13064	1913	0	3454	0	0		354	0	344	0	1215	33649	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	9610																																															
27070																																		0	0	0	0	0	3000		0	0	0	0	0	476	0	0			0	0	2000	1000	0	0	0	0	0	0	0	0					0	0																			2	true																											
27548																																		15618	319	0	10228	3044	10042		43	0	150	0	126	21976	5	3477	true	0	0	0	0	0	10000	10000	0	42	0	0	0	42	true	false	0	0	2376	2346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														www.blackhawkbank.com																www.blackhawkbank.com	
27614																																		2998	0	0	2654	0	15000		0	0	0	0	0	1548	0	0			0	0	15000	0	0	0	0	0	0	0	0	0					0	344																																															
27847																																		0	330	6000	0	0	16208		0	50	79	0	201	285	0	0			0	6000	208	0	10000	0	0	0	0	0	0	0					0	0																																															
28013																																		39353	0	245000	38411	109	684319		0	0	0	0	0	532	0	109	true	0	6161	245000	240000	112500	12500	0	6317	4139	3320	60543	0	51357	true	false	0	0	213	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true																										www.enorthfield.com	
28152																																		0	0	609	0	0	757		0	0	0	0	0	291	0	0	true	0	0	609	18	19	111	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														www.facebook.com/harvestbankmn																www.harvestbankmn.com	
28675																																		313	0	6000	0	313	23000		0	0	0	0	0	70	0	313	false	0	0	11000	12000	0	0	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true																										www.cumberlandfederal.com	
28732																																		0	0	0	0	0	0		0	0	0	0	0	2000	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
29476																																		199	145	1859	199	0	5000		0	0	145	0	0	3680	3	0			0	1859	1087	1952	102	0	0	0	0	0	0	0					0	0																																															
29636																																		3150	3383	0	3150	0	8		365	1055	62	0	1901	373	0	0			0	0	0	0	0	0	0	8	0	0	0	8					0	0																																															
29878																																		0	3437	18000	0	0	30000		0	0	1333	1611	493	1694	1	0	false	0	0	18000	12000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true																										www.maspethfederal.com	
30052																																		0	0	0	0	0	134		0	0	0	0	0	351	0	0			0	0	0	0	134	0	0	0	0	0	0	0						0																																															
30502																																		10382	164	0	9934	448	0		0	0	0	0	164	824	1	448	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	17338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.northwaybank.com	
30650																																		0	0	0	0	0	0		0	0	0	0	0	1865	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
30810	6300	181	0	0	0	19648353		746	0	0	false	0	3715022	0	0	0	0	0	8548223	5265225	3551649	2283256	12820434	0	0	11320	6300	0	0												0	0	181	0	0																0		true	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0															www.mydiscoverbank.com		aaa.discoverbank.com		aaii.discoverbank.com		nea.discoverbank.com										www.discover.com	
31134																																		0	0	0	0	0	0		0	0	0	0	0	6586	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.fnbwaynesboro.com	
31255																																		1239	0	5900	1239	0	5900		0	0	0	0	0	1913	1	0	false	0	0	5900	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.centralbankhouston.com	
31657																																		0	188	0	0	0	0		0	0	188	0	0	309	0	0			0	0	0	0	0	0	0	0	0	0	368	0					0	0																																															
