"IDRSSD"	RCONF066	RCONF067	RCONF068	RCONF069	RCONF070	RCONF071	RCONF072	RCONF073	RCONF670	RCONF671	RCONF672	RCONF673	RCONF674	RCONF675	RCONF676	RCONF677	RCONF678	RCONF679	RCONF680	RCONF681	RCONL191	RCONL192	RCONM288	RIADF184	RIADF560	
17464	20200	0	0	0	19540	0	2825	0	0	0	0	0	0	0	0	0	124	0	0	0	CONF	CONF	0	623	0	
17950																					CONF	CONF				
17978																					CONF	CONF				
18050																					CONF	CONF				
18135																					CONF	CONF				
18377																					CONF	CONF				
18827																					CONF	CONF				
18836																					CONF	CONF				
18854																					CONF	CONF				
19356																					CONF	CONF				
19730	23192	0	21666	0	40615	0	10390	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1106	0	
19936																					CONF	CONF				
19972																					CONF	CONF				
20053																					CONF	CONF				
20512																					CONF	CONF				
20633																					CONF	CONF				
20857																					CONF	CONF				
21256																					CONF	CONF				
21359																					CONF	CONF				
21630																					CONF	CONF				
21658																					CONF	CONF				
22048																					CONF	CONF				
22543																					CONF	CONF				
22552																					CONF	CONF				
22730																					CONF	CONF				
22936																					CONF	CONF				
23045																					CONF	CONF				
23456																					CONF	CONF				
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
23643																					CONF	CONF				
23755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
24006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
24378																					CONF	CONF				
24453																					CONF	CONF				
24659																					CONF	CONF				
24668																					CONF	CONF				
24855																					CONF	CONF				
24949																					CONF	CONF				
25357																					CONF	CONF				
25647																					CONF	CONF				
26176																					CONF	CONF				
26242																					CONF	CONF				
26457																					CONF	CONF				
26765																					CONF	CONF				
27070																					CONF	CONF				
27548	18191	0	0	0	19281	0	1300	0	0	0	0	0	1300	0	0	0	0	0	0	0	CONF	CONF	0	659	0	
27614																					CONF	CONF				
27847																					CONF	CONF				
28013	502	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	-1	0	
28152																					CONF	CONF				
28255																					CONF	CONF				
28349																					CONF	CONF				
28406	23500	0	0	0	31679	0	21423	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	51	0	
28675																					CONF	CONF				
28732																					CONF	CONF				
29476																					CONF	CONF				
29636																					CONF	CONF				
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
30052																					CONF	CONF				
30418																					CONF	CONF				
30502																					CONF	CONF				
30650																					CONF	CONF				
30810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
30874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	9	0	
31134																					CONF	CONF				
31255																					CONF	CONF				
31657																					CONF	CONF				
31826																					CONF	CONF				
31835																					CONF	CONF				
32234																					CONF	CONF				
32766																					CONF	CONF				
32971																					CONF	CONF				
33147																					CONF	CONF				
33259																					CONF	CONF				
33268																					CONF	CONF				
33370																					CONF	CONF				
33839																					CONF	CONF				
33857																					CONF	CONF				
34425																					CONF	CONF				
34434																					CONF	CONF				
34452																					CONF	CONF				
34537	38703	0	0	0	39031	0	15970	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1148	0	
34555																					CONF	CONF				
34742																					CONF	CONF				
34836																					CONF	CONF				
35057																					CONF	CONF				
35301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
35570	55187	0	0	0	62980	0	7910	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	731	2037	0	
35646																					CONF	CONF				
35842																					CONF	CONF				
35879																					CONF	CONF				
36456																					CONF	CONF				
36933																					CONF	CONF				
37051																					CONF	CONF				
37341																					CONF	CONF				
37435	12358	0	0	0	12568	0	2849	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	642	0	
37640	34952	0	0	0	39164	0	6410	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	934	0	
37659																					CONF	CONF				
37743																					CONF	CONF				
37949																					CONF	CONF				
38740																					CONF	CONF				
39327																					CONF	CONF				
39475	85381	129	0	0	85670	152	18917	69	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	218	1541	0	
39756																					CONF	CONF				
40033																					CONF	CONF				
40350																					CONF	CONF				
40499	251570	91	66479	0	323750	12	76418	79	0	0	0	0	0	0	0	0	323	0	0	0	CONF	CONF	109	9987	0	
40855																					CONF	CONF				
41245																					CONF	CONF				
41553																					CONF	CONF				
41629																					CONF	CONF				
41825																					CONF	CONF				
41937																					CONF	CONF				
41955																					CONF	CONF				
42037																					CONF	CONF				
42354																					CONF	CONF				
42372																					CONF	CONF				
42420	27609	0	0	0	30009	0	4986	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	832	0	
42448																					CONF	CONF				
42457																					CONF	CONF				
43052																					CONF	CONF				
43351																					CONF	CONF				
43744																					CONF	CONF				
43856																					CONF	CONF				
43959																					CONF	CONF				
44040																					CONF	CONF				
44433																					CONF	CONF				
44741																					CONF	CONF				
44750																					CONF	CONF				
44929																					CONF	CONF				
45038																					CONF	CONF				
45047																					CONF	CONF				
45056																					CONF	CONF				
45430																					CONF	CONF				
45458																					CONF	CONF				
45551																					CONF	CONF				
45560	13268	0	0	0	17143	0	2666	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	628	0	
45775																					CONF	CONF				
46053																					CONF	CONF				
46941																					CONF	CONF				
47247	76133	0	0	0	69806	0	12790	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
47256																					CONF	CONF				
47452																					CONF	CONF				
47500																					CONF	CONF				
48057																					CONF	CONF				
48150																					CONF	CONF				
48374	31477	0	0	0	31618	0	5691	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	953	0	
48440																					CONF	CONF				
49054																					CONF	CONF				
49148																					CONF	CONF				
49241																					CONF	CONF				
49344																					CONF	CONF				
49643																					CONF	CONF				
49652																					CONF	CONF				
49821																					CONF	CONF				
49858																					CONF	CONF				
49951																					CONF	CONF				
50144																					CONF	CONF				
50461																					CONF	CONF				
50546																					CONF	CONF				
50854																					CONF	CONF				
50872																					CONF	CONF				
50957																					CONF	CONF				
51253																					CONF	CONF				
51356																					CONF	CONF				
51459																					CONF	CONF				
51842																					CONF	CONF				
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
52951																					CONF	CONF				
53033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	22	4	
53051																					CONF	CONF				
53752																					CONF	CONF				
54049																					CONF	CONF				
54058																					CONF	CONF				
54375	2653	0	0	0	2819	0	1450	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	69	0	
54441																					CONF	CONF				
54656																					CONF	CONF				
54973	57174	0	0	0	57269	0	5598	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	70	1730	0	
55336																					CONF	CONF				
55635																					CONF	CONF				
55653																					CONF	CONF				
55970																					CONF	CONF				
56258																					CONF	CONF				
56351	9831	0	0	0	9468	0	2837	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	212	0	
56427																					CONF	CONF				
56548																					CONF	CONF				
56557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
56717																					CONF	CONF				
57040																					CONF	CONF				
57228																					CONF	CONF				
57451																					CONF	CONF				
58177																					CONF	CONF				
58207																					CONF	CONF				
58225																					CONF	CONF				
58243	175804	0	0	0	191583	0	21234	0	0	0	0	0	0	0	0	0	135	0	0	0	CONF	CONF	1879	4118	0	
58355																					CONF	CONF				
58551																					CONF	CONF				
58636																					CONF	CONF				
58757																					CONF	CONF				
58971	69240	73	0	0	73043	61	15657	32	0	0	0	0	0	0	0	0	611	0	0	0	CONF	CONF	0	1427	0	
59316																					CONF	CONF				
59352																					CONF	CONF				
59370																					CONF	CONF				
59754																					CONF	CONF				
60143	37851	0	0	0	40819	0	3496	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	269	0	
60330																					CONF	CONF				
60545																					CONF	CONF				
60554																					CONF	CONF				
60648																					CONF	CONF				
61122	1393	0	0	0	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	81	0	
61177																					CONF	CONF				
61355	22830	0	0	0	22382	0	3528	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	731	0	
61476																					CONF	CONF				
61757																					CONF	CONF				
61832																					CONF	CONF				
61953																					CONF	CONF				
62044																					CONF	CONF				
62110																					CONF	CONF				
62147																					CONF	CONF				
62772																					CONF	CONF				
63050																					CONF	CONF				
63069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	-39	0	
63201																					CONF	CONF				
63573																					CONF	CONF				
63733																					CONF	CONF				
63742																					CONF	CONF				
63751																					CONF	CONF				
64150	12648	36	0	0	15137	35	1886	8	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
64543																					CONF	CONF				
64552																					CONF	CONF				
64730																					CONF	CONF				
65205																					CONF	CONF				
65241																					CONF	CONF				
65513																					CONF	CONF				
65559																					CONF	CONF				
65746	17504	0	0	0	18672	0	3318	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	545	0	
65858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
66154																					CONF	CONF				
66275																					CONF	CONF				
66677																					CONF	CONF				
67142																					CONF	CONF				
67151																					CONF	CONF				
67209																					CONF	CONF				
67254																					CONF	CONF				
67311	10223	0	0	0	10835	0	7543	0	0	0	0	0	0	0	0	0	326	0	0	0	CONF	CONF	6450	2658	0	
67656																					CONF	CONF				
67870																					CONF	CONF				
68345																					CONF	CONF				
68448																					CONF	CONF				
68671																					CONF	CONF				
68756																					CONF	CONF				
68831																					CONF	CONF				
68840																					CONF	CONF				
68859																					CONF	CONF				
68943																					CONF	CONF				
69333	6297	0	0	0	7020	0	856	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	151	0	
69678																					CONF	CONF				
70058																					CONF	CONF				
70218																					CONF	CONF				
70414																					CONF	CONF				
70638																					CONF	CONF				
70955																					CONF	CONF				
71073																					CONF	CONF				
71318																					CONF	CONF				
71457																					CONF	CONF				
71859																					CONF	CONF				
72258																					CONF	CONF				
72351																					CONF	CONF				
72454																					CONF	CONF				
72678																					CONF	CONF				
73116																					CONF	CONF				
73152																					CONF	CONF				
73554																					CONF	CONF				
73956																					CONF	CONF				
74056																					CONF	CONF				
74140	10909	0	0	0	11106	0	831	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	302	0	
74159																					CONF	CONF				
74403	10062	0	0	0	11957	0	914	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	116	0	
74449																					CONF	CONF				
75053																					CONF	CONF				
75259	18628	0	0	0	16652	0	3439	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	422	0	
75446																					CONF	CONF				
75455																					CONF	CONF				
75558																					CONF	CONF				
75633	328469	0	0	0	385238	0	364292	0	0	0	0	0	0	0	0	0	1189	0	0	0	CONF	CONF	9958	12870	0	
75651																					CONF	CONF				
76153																					CONF	CONF				
76443																					CONF	CONF				
76854																					CONF	CONF				
77150																					CONF	CONF				
77253																					CONF	CONF				
77422																					CONF	CONF				
77851	17092	0	0	0	16858	0	2503	0	0	0	0	0	0	0	0	0	347	0	0	0	CONF	CONF	0	414	0	
78157																					CONF	CONF				
78241																					CONF	CONF				
78559																					CONF	CONF				
78858	45655	0	0	0	56324	0	2809	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1191	0	
79042																					CONF	CONF				
79127																					CONF	CONF				
79145																					CONF	CONF				
79257																					CONF	CONF				
79855																					CONF	CONF				
80020																					CONF	CONF				
80150																					CONF	CONF				
80374																					CONF	CONF				
80431																					CONF	CONF				
80552																					CONF	CONF				
80936																					CONF	CONF				
81175																					CONF	CONF				
81429																					CONF	CONF				
82033																					CONF	CONF				
82257																					CONF	CONF				
82350																					CONF	CONF				
82659																					CONF	CONF				
83151																					CONF	CONF				
83236																					CONF	CONF				
83375	5644	0	0	0	6299	0	1088	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	168	0	
83638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
83834																					CONF	CONF				
83852																					CONF	CONF				
83955																					CONF	CONF				
84046																					CONF	CONF				
84251																					CONF	CONF				
84541																					CONF	CONF				
84804																					CONF	CONF				
85052																					CONF	CONF				
85258																					CONF	CONF				
85454																					CONF	CONF				
85472	13858	0	0	0	14183	0	2306	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1042	316	0	
85931																					CONF	CONF				
86349																					CONF	CONF				
86358																					CONF	CONF				
86554																					CONF	CONF				
86675																					CONF	CONF				
87047																					CONF	CONF				
87159																					CONF	CONF				
87177																					CONF	CONF				
87234																					CONF	CONF				
87476																					CONF	CONF				
87579																					CONF	CONF				
88231	249795	0	0	0	256536	0	69181	114	929	929	0	0	0	0	317	317	0	0	0	0	CONF	CONF	0	7093	0	
88240																					CONF	CONF				
88259																					CONF	CONF				
88352																					CONF	CONF				
88455																					CONF	CONF				
88530																					CONF	CONF				
88772																					CONF	CONF				
88950																					CONF	CONF				
89032																					CONF	CONF				
89135																					CONF	CONF				
89751																					CONF	CONF				
89854																					CONF	CONF				
89957																					CONF	CONF				
90047																					CONF	CONF				
90177																					CONF	CONF				
90328																					CONF	CONF				
90337																					CONF	CONF				
90579																					CONF	CONF				
90645																					CONF	CONF				
91101	21758	0	0	0	23664	0	1382	0	0	0	0	0	0	0	0	0	41	0	0	0	CONF	CONF	0	338	0	
91156																					CONF	CONF				
91615																					CONF	CONF				
91651																					CONF	CONF				
91754																					CONF	CONF				
91950																					CONF	CONF				
92144																					CONF	CONF				
92676																					CONF	CONF				
92706																					CONF	CONF				
92902																					CONF	CONF				
93244																					CONF	CONF				
93543																					CONF	CONF				
93619																					CONF	CONF				
93758																					CONF	CONF				
94139																					CONF	CONF				
94456																					CONF	CONF				
94522																					CONF	CONF				
94755																					CONF	CONF				
94858																					CONF	CONF				
95051																					CONF	CONF				
95659																					CONF	CONF				
95677																					CONF	CONF				
96553																					CONF	CONF				
97055																					CONF	CONF				
97279																					CONF	CONF				
97457																					CONF	CONF				
97804	26856	0	0	0	28831	0	5405	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	316	0	
97943																					CONF	CONF				
98351																					CONF	CONF				
98463																					CONF	CONF				
98717																					CONF	CONF				
99143																					CONF	CONF				
99255																					CONF	CONF				
99376	30684	0	0	0	30961	0	6390	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	600	1274	0	
99442																					CONF	CONF				
99536																					CONF	CONF				
99853																					CONF	CONF				
99974																					CONF	CONF				
100236																					CONF	CONF				
100357																					CONF	CONF				
100562	82499	0	0	0	81977	0	5152	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	645	0	
100777																					CONF	CONF				
100843																					CONF	CONF				
101019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
101037																					CONF	CONF				
101439																					CONF	CONF				
101671																					CONF	CONF				
101738																					CONF	CONF				
101952																					CONF	CONF				
102155																					CONF	CONF				
102173																					CONF	CONF				
102333																					CONF	CONF				
102342																					CONF	CONF				
102539																					CONF	CONF				
102557																					CONF	CONF				
102874																					CONF	CONF				
103134																					CONF	CONF				
103255	8758	0	0	0	8352	0	2928	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1488	0	
103563																					CONF	CONF				
103602																					CONF	CONF				
104234																					CONF	CONF				
104542																					CONF	CONF				
104971																					CONF	CONF				
105026																					CONF	CONF				
105222																					CONF	CONF				
105473	4726	0	0	0	6128	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	25	0	
105530																					CONF	CONF				
106359	12718	0	0	0	12553	0	1277	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	285	0	
106377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	2	0	
106452																					CONF	CONF				
106676																					CONF	CONF				
107226																					CONF	CONF				
107244	61722	0	0	0	69453	0	12150	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	671	0	
107459																					CONF	CONF				
107570																					CONF	CONF				
107758																					CONF	CONF				
108072																					CONF	CONF				
108269																					CONF	CONF				
108652																					CONF	CONF				
108746																					CONF	CONF				
108951																					CONF	CONF				
109136																					CONF	CONF				
109154																					CONF	CONF				
109453																					CONF	CONF				
109574																					CONF	CONF				
109659																					CONF	CONF				
110413	6012	0	0	0	6212	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	67	0	
110936																					CONF	CONF				
110945																					CONF	CONF				
110972																					CONF	CONF				
111157																					CONF	CONF				
111205																					CONF	CONF				
111661																					CONF	CONF				
111942	12190	0	0	0	12190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	313	0	
111979																					CONF	CONF				
112163	16943	0	0	0	20000	0	2710	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	353	0	
112332																					CONF	CONF				
112444																					CONF	CONF				
112510																					CONF	CONF				
112556																					CONF	CONF				
112837	556402	0	81745	0	696355	0	223315	0	0	0	0	0	0	0	0	0	3302	0	0	0	CONF	CONF	612624	1344	38	
113003																					CONF	CONF				
113030																					CONF	CONF				
113441																					CONF	CONF				
113601																					CONF	CONF				
113740	33623	0	0	0	33629	0	2913	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1155	0	
113937																					CONF	CONF				
114149																					CONF	CONF				
114158																					CONF	CONF				
114251																					CONF	CONF				
114260	33046	0	0	0	36611	0	13009	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	744	0	
114457																					CONF	CONF				
114774																					CONF	CONF				
114840																					CONF	CONF				
114859																					CONF	CONF				
115100																					CONF	CONF				
115146																					CONF	CONF				
115575																					CONF	CONF				
116077																					CONF	CONF				
116358																					CONF	CONF				
116554																					CONF	CONF				
116639																					CONF	CONF				
116732																					CONF	CONF				
116741																					CONF	CONF				
116871																					CONF	CONF				
117038																					CONF	CONF				
117074																					CONF	CONF				
117458																					CONF	CONF				
117672																					CONF	CONF				
117775																					CONF	CONF				
118156																					CONF	CONF				
118660																					CONF	CONF				
118736																					CONF	CONF				
119153																					CONF	CONF				
119528																					CONF	CONF				
119779	18576	0	0	0	43477	0	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	361	0	
119872																					CONF	CONF				
120476																					CONF	CONF				
120542																					CONF	CONF				
120609																					CONF	CONF				
120953																					CONF	CONF				
121642	44284	0	0	0	48424	0	15644	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1000	0	
121651																					CONF	CONF				
121679																					CONF	CONF				
121914																					CONF	CONF				
122153																					CONF	CONF				
122546																					CONF	CONF				
122573																					CONF	CONF				
122854	0	0	52785	0	53804	0	6218	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
123075																					CONF	CONF				
123374																					CONF	CONF				
123646	6663	0	0	0	6498	0	1664	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	355	0	
124344																					CONF	CONF				
124830																					CONF	CONF				
125154																					CONF	CONF				
125471	169627	0	0	0	173996	0	66506	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	2228	3420	0	
125855	15518	0	0	0	18580	0	2468	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	601	0	
125873																					CONF	CONF				
125958																					CONF	CONF				
126012																					CONF	CONF				
126049																					CONF	CONF				
126375																					CONF	CONF				
126553	37307	0	0	0	39775	0	9215	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
126740																					CONF	CONF				
126834																					CONF	CONF				
127055																					CONF	CONF				
127224																					CONF	CONF				
127701																					CONF	CONF				
128258																					CONF	CONF				
128511																					CONF	CONF				
128904	56115	0	0	0	67794	0	15632	0	0	0	0	0	0	0	0	0	287	0	0	0	CONF	CONF	0	527	0	
129349																					CONF	CONF				
129358																					CONF	CONF				
129479																					CONF	CONF				
129732	808	0	0	0	1365	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	29	0	
129853																					CONF	CONF				
129910	16142	0	0	0	16558	0	1972	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	206	0	
130345																					CONF	CONF				
130541	84784	0	0	0	86878	0	5583	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	3040	0	
130671																					CONF	CONF				
130813																					CONF	CONF				
131034																					CONF	CONF				
131155																					CONF	CONF				
131173	14433	0	0	0	15728	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	429	0	
131418	5440	0	0	0	5879	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	210	0	
131436																					CONF	CONF				
131650	66297	0	0	0	65603	0	9867	0	0	0	0	0	0	0	0	0	2	0	0	0	CONF	CONF	508	1667	0	
131717																					CONF	CONF				
131940																					CONF	CONF				
132107																					CONF	CONF				
132152																					CONF	CONF				
132451																					CONF	CONF				
132554	14406	0	0	0	14513	0	1773	0	2460	1844	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	242	0	
132778																					CONF	CONF				
132938																					CONF	CONF				
133579																					CONF	CONF				
133850	13623	0	0	0	14021	0	3289	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	422	0	
133971																					CONF	CONF				
134156																					CONF	CONF				
134437																					CONF	CONF				
134455																					CONF	CONF				
134848																					CONF	CONF				
135836																					CONF	CONF				
135854																					CONF	CONF				
136048																					CONF	CONF				
136338																					CONF	CONF				
136459																					CONF	CONF				
136655																					CONF	CONF				
137205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
137447																					CONF	CONF				
137456																					CONF	CONF				
137559																					CONF	CONF				
137643																					CONF	CONF				
