"IDRSSD"	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
1669																											7002	6977	47544	47464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																											0	0	3357	3354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7794	7807	
2040																											0	0	5671	5736	0	0	2647	2612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																											5000	4979	0	0					0	0	0	0	26952	27436	3921	3916	0	0	0	0	0	0	0	0	0	0	0	0	
2732																											0	0	30428	30817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																											0	0	685	670	0	0	609	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																											0	0	3746	3718	0	0	15571	15607	0	0	138	138	0	0	22361	22377	0	0	0	0	0	0	1075	1072	0	0	0	0	
3458																											0	0	466	468	0	0	3137	3160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																											0	0	36863	36798					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971																											0	0	23564	24344	0	0	10828	11151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																											0	0	13996	13952	0	0	3128	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																											0	0	1998	1985	0	0	23401	23267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135																											0	0	34492	34226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210																											7000	6994	117743	118009					0	0	0	0	0	0	0	0	0	0	0	0	0	0	991	1011	0	0	0	0	
5461																											0	0	32364	32380	0	0	36078	36425	0	0	0	0	0	0	12263	12132	0	0	0	0	0	0	0	0	0	0	0	0	
5751																											0	0	612	608	0	0	2129	2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027	1027	0	0	0	0	
6039																											0	0	15730	15718					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																											0	0	9135	9145					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																											0	0	88235	88235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																											0	0	2329	2393					0	0	0	0	0	0	700	692	0	0	0	0	0	0	0	0	0	0	0	0	
7072																											0	0	1000	995	0	0	12808	12758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																											0	0	0	0	0	0	815	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																											0	0	0	0	1	1	6178	6139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																											0	0	1794	1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																											0	0	42677	42934	0	0	38662	38656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																											0	0	11645	11613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																											0	0	44597	44803	0	0	10585	10561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2025	2031	0	0	0	0	
9553																											0	0	326	326	0	0	15967	15773	0	0	0	0	0	0	168	166	0	0	0	0	0	0	0	0	0	0	0	0	
9807																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																											0	0	12363	12407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																											0	0	10943	11023	0	0	66648	67120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																											0	0	10431	10706	0	0	46485	46093	0	0	61	54	0	0	14081	14286	0	0	0	0	0	0	0	0	0	0	0	0	
11145																											0	0	4339	4338					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																											0	0	19487	19496	0	0	3099	3090	0	0	0	0	0	0	28792	29218	0	0	0	0	0	0	0	0	0	0	0	0	
11837																											0	0	6863	7051	0	0	21561	21543	0	0	0	0	0	0	2521	2432	0	0	0	0	0	0	0	0	0	0	0	0	
12030																											0	0	9439	9435	0	0	0	0	0	0	0	0	411	408	6106	6100	0	0	0	0	0	0	0	0	0	0	0	0	
12142																											0	0	11880	11840	9	9	28911	29038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12179																											0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311																																																							
12647																											1577	1581	0	0					0	0	0	0	0	0	0	0	0	0	0	0	299	299	0	0	0	0	0	0	
12656																											200	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																											0	0	34910	34905					0	0	123	119	0	0	1899	1979	0	0	0	0	0	0	0	0	0	0	0	0	
13103																											0	0	38677	38638					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																											0	0	251	251	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																											0	0	1187	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																											1000	995	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																											0	0	0	0	360	371	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865																											0	0	18515	18812	0	0	2974	2963	0	0	0	0	0	0	3522	3510	0	0	0	0	0	0	982	972	0	0	0	0	
14977																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551																											0	0	3893	3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16748																											0	0	943	960	0	0	1382	1411	0	0	0	0	0	0	266	270	0	0	0	0	0	0	2722	2733	0	0	0	0	
17110																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147																											33865	33819	32000	32428					0	0	0	0	0	0	42408	44084	0	0	0	0	0	0	0	0	0	0	0	0	
17259																											0	0	497	501	0	0	455	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																											0	0	10854	11087	0	0	3193	3249	0	0	0	0	0	0	31775	32267	0	0	0	0	0	0	1672	1684	0	0	0	0	
17978																											51795	51865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050																											0	0	994	998	2067	2104	113581	113297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18135																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827																											0	0	2996	2997					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																											0	0	3003	3015	0	0	564	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18854																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																											0	0	0	0	0	0	9605	9362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																											3999	3983	1784	1779	2295	2268	22022	22033	0	0	0	0	0	0	0	0	0	0	0	0	567	567	0	0	0	0	0	0	
19972																											0	0	0	0	123	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																											0	0	1138	1129	0	0	2567	2525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633																											0	0	3291	3371	0	0	17571	17661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20857																											0	0	0	0	0	0	2383	2453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																											0	0	2859	2863	0	0	30	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359																											0	0	418	431	0	0	3866	3902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658																											0	0	4800	4811					0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	390	0	0	0	0	
22048																											0	0	7987	7918	0	0	8972	8917	0	0	0	0	0	0	882	889	0	0	0	0	0	0	0	0	0	0	0	0	
22543																											0	0	7489	7511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552																											0	0	0	0	0	0	131	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																											0	0	8524	8682	0	0	16868	17070	0	0	0	0	0	0	19821	19813	0	0	0	0	0	0	1927	1946	0	0	0	0	
23456																											0	0	0	0	0	0	17800	18059	0	0	0	0	0	0	418	421	0	0	0	0	0	0	0	0	0	0	0	0	
23504																											0	0	15000	14963					0	0	0	0	18721	18776	7013	7051	0	0	0	0	28552	28104	97720	98397	0	0	0	0	
23643																											0	0	33909	33659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755																											0	0	0	0	0	0	16351	16217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24006																											99539	99520	34449	34330					0	0	0	0	53886	54436	4515	4499	0	0	0	0	7568	7780	0	0	0	0	0	0	
24378																											0	0	0	0	0	0	7392	7396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453																											0	0	6228	6258	0	0	963	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2319	2386	0	0	0	0	
24659																											500	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																											0	0	0	0	0	0	7060	7171	0	0	0	0	0	0	6967	7128	0	0	0	0	0	0	25113	25122	0	0	0	0	
25357																											0	0	0	0	2472	2549	14488	14507	0	0	0	0	0	0	0	0	0	0	0	0	2402	2365	3416	3367	0	0	0	0	
25647																											0	0	2498	2484					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26176																											0	0	5174	5235	0	0	8752	8875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26457																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																											0	0	45137	44500					0	0	0	0	0	0	2509	2494	0	0	0	0	0	0	0	0	0	0	0	0	
27070																											0	0	6958	6974	0	0	39937	39667	0	0	0	0	0	0	5746	5767	0	0	0	0	0	0	2034	2052	0	0	1776	1807	
27548																											0	0	13910	13942					0	0	2010	2012	0	0	2584	2613	0	0	0	0	0	0	0	0	0	0	16282	16453	
27614																											0	0	11678	12208	0	0	66183	65487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																											0	0	1992	2005	189	197	35708	35868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28013																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28152																											0	0	4132	4288					0	0	0	0	0	0	1589	1611	0	0	0	0	0	0	0	0	0	0	0	0	
28675																											0	0	1950	2001					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																											0	0	2483	2494	0	0	4352	4324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636																											0	0	98910	98744					0	0	0	0	0	0	72709	72398	0	0	0	0	0	0	0	0	0	0	0	0	
29878																											0	0	30352	31526					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502																											0	0	39847	39883					0	0	0	0	0	0	17999	18345	0	0	0	0	0	0	2165	2143	0	0	0	0	
30650																											0	0	0	0	0	0	4613	4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810																																																							
31134																											0	0	2000	1997					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																											0	0	844	926					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31657																											0	0	0	0	57159	56626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826																											0	0	3897	3872					0	0	0	0	0	0	269	268	0	0	0	0	0	0	0	0	0	0	0	0	
31835																											0	0	11306	11295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234																											0	0	0	0	0	0	5597	5509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	301	0	0	0	0	
32766																											0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971																											0	0	750	748	2	2	2071	2085	0	0	0	0	0	0	500	499	0	0	0	0	0	0	701	722	0	0	0	0	
33147																											0	0	2009	2013	0	0	3535	3569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259																											0	0	17925	17862	0	0	0	0	0	0	0	0	0	0	1035	1058	0	0	0	0	0	0	0	0	0	0	0	0	
33268																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33370																											3650	3642	0	0	511	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839																											0	0	1200	1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857																											0	0	7192	7287					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1524	1518	0	0	0	0	
34425																											0	0	15372	15334					0	0	0	0	0	0	343	343	0	0	0	0	0	0	12548	12633	0	0	0	0	
34434																											0	0	1286	1307	0	0	10775	10674	0	0	0	0	0	0	1027	1049	0	0	0	0	0	0	246	253	0	0	0	0	
34537																											0	0	10681	10921					0	0	242702	241571	83245	84861	201443	205998	0	0	0	0	7977	7961	0	0	0	0	22308	23150	
34555																											0	0	2516	2522					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742																											0	0	2000	2002	0	0	14078	14206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35057																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301																																																							
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41266	41399	0	0					44948	76756	0	0	15223	15357	5180	5212	0	0	0	0	106419	108114	125256	125699	0	0	0	0	
35646																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879																											0	0	18360	18409	0	0	5047	5091	0	0	0	0	0	0	3856	3875	0	0	0	0	0	0	652	628	0	0	0	0	
36456																											0	0	5581	5628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																											0	0	3288	3366	0	0	7187	7103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																											0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																											0	0	2819	2744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																											0	0	50157	50179					0	0	0	0	0	0	65439	65484	0	0	0	0	0	0	63757	63665	0	0	0	0	
37640																											0	0	0	0					0	0	0	0	0	0	14349	14694	0	0	0	0	0	0	0	0	0	0	0	0	
37659																											0	0	250	249					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																											0	0	27406	27457	0	0	2896	2862	0	0	4969	4970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38740																											0	0	0	0	0	0	10847	11088	0	0	0	0	0	0	7002	7232	0	0	0	0	0	0	572	574	0	0	0	0	
39327																											14247	14220	15486	15584	0	0	14375	14550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756																											0	0	1986	1996					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																											0	0	3443	3516	5	5	1596	1615	0	0	263	266	0	0	3416	3452	0	0	0	0	0	0	0	0	0	0	0	0	
40499																											5549	5707	63008	63739					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	1561	1567	0	0	0	0	0	0	0	0	0	0	0	0	
41245																											0	0	836	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553																											0	0	44616	44264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																											0	0	4000	4015	0	0	4050	4132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																											0	0	7470	7454					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41937																											0	0	359	359	0	0	5862	5784	0	0	0	0	0	0	147	142	0	0	0	0	0	0	0	0	0	0	0	0	
41955																											0	0	2992	2988	0	0	2127	2114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037																											0	0	1071	1062	0	0	3364	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																											0	0	10078	10096	0	0	36798	36913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																											0	0	9487	9462	0	0	1035	1046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2810	2883	0	0	0	0	
42420																											0	0	10000	10003					0	0	0	0	0	0	0	0	0	0	0	0	67251	66836	168626	170545	0	0	0	0	
42448																											0	0	32011	32004					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																											0	0	750	747	0	0	553	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052																											0	0	3493	3502	0	0	4980	5047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																											0	0	0	0	0	0	3891	3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																											0	0	5001	5007	0	0	3063	3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43959																											0	0	17391	17380	0	0	31478	31459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																											0	0	5324	5393	0	0	33199	32766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																											0	0	7489	7449					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741																											0	0	40664	41646	0	0	1075	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																											0	0	10260	10209	0	0	1765	1751	0	0	0	0	0	0	251	251	0	0	0	0	0	0	0	0	0	0	0	0	
44929																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																											0	0	16612	16748					0	0	0	0	0	0	1192	1211	0	0	0	0	0	0	959	975	0	0	0	0	
45047																											0	0	10105	10106	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056																											0	0	5262	5289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																											0	0	2000	1991	0	0	12652	12733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458																											0	0	1950	1959	0	0	5284	5318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	470	0	0	0	0	
45551																											0	0	51952	52779	0	0	23351	23542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1628	1669	0	0	0	0	
45560																											51812	51534	7745	7670					0	0	0	0	0	0	2290	2298	0	0	0	0	0	0	0	0	0	0	0	0	
45775																											2996	2990	3399	3380	45	48	2804	2760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																											0	0	11370	11548	0	0	14493	14606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941																											0	0	1445	1445	0	0	8543	8555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247																											0	0	1815	1868					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47256																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452																											0	0	0	0	0	0	431	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500																											0	0	6820	7111	0	0	5413	5445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917	1865	0	0	0	0	
48057																											0	0	10891	10878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150																											0	0	1590	1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48374																											0	0	22451	22485					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48440																											0	0	1252	1263	0	0	9236	9327	0	0	0	0	0	0	6415	6668	0	0	0	0	0	0	0	0	0	0	0	0	
49054																											0	0	1975	1983	0	0	2447	2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49148																											0	0	0	0	0	0	25215	24946	0	0	0	0	0	0	1487	1481	0	0	0	0	0	0	0	0	0	0	0	0	
49241																											14495	14559	20234	20439	1929	1903	1288	1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
