"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1557																																																																																							
1669																																																																																							
1829																																																																																							
1856																																																																																							
2040																																																																																							
2161																																																																																							
2376																																												20	20	2331	115	0	0	9912	68	3140835	27810	0	0	3686	20	235461	1606	0	0	0	0	20777	237	0	0	0	0	0	0	0	0	0	0	52	1	0	0	0	13618	108	3399456	29769	0	0	
2554																																																																																							
2732																																																																																							
2750																																																																																							
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
4839																																																																																							
5069																																																																																							
5135																																																																																							
5210																																												300	0	14971	147	0	0	8764	0	310216	4968	0	0	755	333	417857	3813	0	0	2126	599	138217	2457	0	0	0	0	0	0	0	0	0	0	14704	957	0	0	920	11945	932	895965	13262	0	0	
5461																																																																																							
5751																																																																																							
6039																																																																																							
6141																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7157																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												40604	0	479662	8435	0	0	40846	0	870306	16662	0	0	0	0	386072	527	0	0	669	0	52654	1513	0	0	0	0	0	0	0	0	0	0	752	8	0	0	2112	82119	0	1789446	29257	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12179																																																																																							
12311	6260	36	1858673	14002	1607	0	91069	785	9556758	104835	62513	0	433698	8307	17177917	92918	3261	0	302887	8709	23149505	316927	34999	0	1463	877	593542	24767	0	0	30121	1890	13530971	62911	0	0	0	865498	20604	65867366	616360	102380	0																																												
12647																																																																																							
12656																																																																																							
12937																																																																																							
12946																																												1493	215	119363	1186	0	0	2962	520	371156	3944	2624	0	1492	41	323304	4404	123	0	6196	3477	172636	2840	176	0	0	0	1296	17	0	0	0	0	35166	762	0	0	0	12143	4253	1022921	13153	2923	0	
12955																																																																																							
13103																																												0	0	75217	1015	0	0	13216	78	432599	6602	0	0	0	0	597465	2289	0	0	3089	0	102635	2020	0	0	0	0	0	0	0	0	0	0	269142	1493	0	0	1	16305	78	1477058	13420	0	0	
13251																																																																																							
13457																																																																																							
14052																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
17110																																																																																							
17147																																												0	0	415525	4079	3178	0	21358	553	1900161	19029	31543	0	4450	298	1151396	11457	1848	0	4762	37	1521292	27661	6653	0	0	0	0	0	0	0	9	0	77470	2923	0	0	0	30579	888	5065844	65149	43222	0	
17259																																																																																							
17464																																												0	0	211499	2196	0	0	640	0	1001089	6321	0	0	0	0	432327	3324	0	0	7034	2000	406571	8657	0	0	0	0	8629	38	0	0	0	0	34859	1166	0	0	1588	7674	2000	2094974	23290	0	0	
17950																																																																																							
17978																																																																																							
18050																																																																																							
18135																																																																																							
18377																																																																																							
18827																																												20	0	61579	370	0	0	6637	0	263273	1070	250	0	1907	130	337113	1225	210	0	5722	1516	147813	2913	1608	0	0	0	0	0	0	0	0	0	37076	193	0	0	0	14286	1646	846854	5771	2068	0	
18836																																																																																							
18854																																																																																							
19356																																																																																							
19730																																												5241	875	114221	650	0	0	20141	1526	910611	4904	0	0	8645	1186	241351	3094	0	0	2866	707	532323	8470	0	0	0	0	0	0	0	0	0	0	2230	46	0	0	169	36893	4294	1800736	17333	0	0	
19936																																																																																							
19972																																																																																							
20053																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21630																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
22936																																																																																							
23456																																																																																							
23504																																												0	0	80449	955	0	0	1539	0	1527758	15023	5174	0	784	0	440406	1961	870	0	1030	1	522225	7836	3734	0	0	0	0	0	0	0	0	0	16471	128	0	0	0	3353	1	2587309	25903	9778	0	
23643																																																																																							
23755																																																																																							
24006																																												1840	84	44440	361	0	0	8553	774	406825	2486	1779	0	4054	0	255949	308	1342	0	92	0	40125	613	63	0	0	0	0	0	0	0	0	0	323	2	0	0	0	14539	858	747662	3770	3184	0	
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																																																																							
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26242																																																																																							
26457																																																																																							
26765																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	34979	172	0	0	22237	159	2304604	20223	9049	2	3951	164	512502	1164	6908	721	102	5	57355	1715	14541	173	0	0	0	0	0	0	0	0	1856	97	0	0	0	26290	328	2911296	23371	30498	896	
28152																																																																																							
28255																																																																																							
28406																																												0	0	81101	1353	0	0	941	0	670137	8374	0	0	7879	17	922002	5366	0	0	241	0	219621	3206	0	0	0	0	0	0	0	0	170	0	29955	434	0	0	0	9231	17	1922816	18733	0	0	
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																																																																							
29878																																												1170	22	63725	316	0	0	7687	1473	396318	2095	0	0	37952	6476	1121256	4929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	1	0	0	442	46809	7971	1581374	7783	0	0	
30052																																																																																							
30502																																																																																							
30650																																																																																							
30810																																												0	0	0	0	0	0	0	0	0	0	0	0	1242	15	217440	2101	0	0	8	2	190208	2431	0	0	1084862	167109	60284187	1622305	0	0	163783	39181	12710791	283259	2583603	34624	0	1249895	206307	73402626	1910096	2583603	34624	
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34425																																																																																							
34434																																																																																							
34452																																																																																							
34537																																												1058	0	158858	1219	114	0	7910	395	1338556	8574	11257	0	19251	1871	817151	6883	684	0	995	0	368325	2637	941	0	0	0	0	0	0	0	628	32	153778	1789	0	0	0	29842	2298	2836668	21102	12996	0	
34555																																																																																							
34742																																																																																							
35057																																																																																							
35301	0	0	0	0	0	0	0	0	26909	0	0	0	0	0	0	0	0	0	14651	195	19486544	52951	0	0	0	0	0	0	0	0	0	0	281403	0	0	0	0	14651	195	19794856	52951	0	0																																												
35570																																												0	0	313183	11653	0	0	6056	0	11953309	148357	7106	0	25217	1601	5110184	20440	2104	0	3317	0	1189441	43492	0	0	0	0	0	0	0	0	0	0	194618	2830	9	0	0	34590	1601	18760735	226772	9219	0	
35646																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																												1665	0	94151	102	0	0	3802	0	209166	2044	230	0	1286	135	227585	2761	495	0	0	0	67442	977	5	0	0	0	2866	60	0	0	0	0	28563	385	0	0	4509	6753	135	629773	10838	730	0	
37640																																												0	0	69795	230	1782	0	999	231	950635	7914	4947	95	0	0	391824	742	2618	7	85	24	534628	4632	1652	3	0	0	7900	57	0	0	0	0	23090	183	0	0	690	1084	255	1977872	14448	10999	105	
37659																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39756																																																																																							
40033																																																																																							
40350																																																																																							
40499																																												134	0	79946	961	0	0	476	109	484690	7111	0	0	43012	1625	737105	3338	0	0	2460	390	80592	1433	0	0	0	0	0	0	0	0	0	0	570238	780	0	0	1221	46082	2124	1952571	14844	0	0	
40855																																																																																							
41245																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41937																																																																																							
41955																																																																																							
42037																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												0	0	219621	577	0	0	5468	434	1736742	6356	0	0	5875	180	1223317	2331	0	0	22325	2530	1117222	33273	0	0	0	0	1032	0	0	0	0	0	547726	4504	0	0	0	33668	3144	4845660	47041	0	0	
42448																																																																																							
42457																																																																																							
43052																																																																																							
43351																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												0	0	136249	989	0	0	3262	89	380156	3688	0	0	1371	6	354012	2864	0	0	226	0	124277	1390	0	0	0	0	0	0	0	0	0	0	21313	158	0	0	286	4859	95	1016007	9375	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49344																																																																																							
49652																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50872																																																																																							
50957																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53033																																												581	37	132396	1346	2774	0	6418	110	1330123	14016	30633	155	6185	118	1441082	9294	205445	7473	979	137	1003263	11480	3790	66	0	0	140	0	0	0	102	15	11429	257	697	40	0	14265	417	3918433	36393	243339	7734	
53051																																																																																							
53752																																																																																							
54049																																																																																							
54058																																																																																							
54441																																																																																							
54656																																																																																							
54973																																												0	0	141971	6461	0	0	1569	80	796241	15924	0	0	29641	2356	2900740	7294	0	0	20539	1641	669361	14977	0	0	0	0	0	0	0	0	10	6	178621	6794	0	0	0	51759	4083	4686934	51450	0	0	
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												388	69	76159	648	0	0	1459	190	272210	2227	0	0	212	27	322010	1752	0	0	4354	613	174377	2032	0	0	0	0	0	0	0	0	32	25	72312	876	0	0	1241	6445	924	917068	8776	0	0	
56548																																																																																							
56557																																												1919	109	184928	2001	0	0	2974	102	1051784	9775	0	0	496	22	375819	3867	0	0	16038	1900	1268871	14291	0	0	0	0	0	0	0	0	195	98	24104	292	0	0	487	21622	2231	2905506	30713	0	0	
56717																																																																																							
57040																																																																																							
57228																																																																																							
57451																																																																																							
58177																																																																																							
58207																																																																																							
58225																																																																																							
58243																																												198	41	376445	4476	0	0	12652	2856	1123571	11817	0	0	2927	610	1036710	4979	0	0	11784	4770	840202	25146	0	0	0	0	13275	115	0	0	0	0	85735	1756	0	0	5515	27561	8277	3475938	53804	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												9147	1028	386800	13642	0	0	471	0	1267344	15022	0	0	1518	513	638403	18878	0	0	1018	79	1350252	32198	0	0	0	0	17568	535	0	0	134	134	84448	818	0	0	2940	12288	1754	3744815	84033	0	0	
59316																																												19708	77	0	0	0	0	319228	4629	0	0	565	0	236275	1091	0	0	821	0	85505	306	0	0	0	0	0	0	0	0	0	0	52318	360	0	0	0	0	0	713034	6463	0	0	1386	0	
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143	0	0	2869097	20626	0	0	38749	3972	8892051	89559	0	0	27986	1973	1914268	8606	66	0	527057	82304	32296782	485766	0	0	0	0	0	0	0	0	20111	736	2501291	36956	0	0	0	613903	88985	48473489	641513	66	0																																												
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												2525	40	101756	831	0	0	17210	177	280749	3736	0	0	3975	43	389093	3545	0	0	290	0	72286	858	0	0	0	0	0	0	0	0	0	0	23693	188	0	0	500	24000	260	867577	9658	0	0	
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
62772																																																																																							
63050																																																																																							
63069	0	0	1284317	11913	5090	328	14495	195	4863356	45049	176128	2445	27839	35	8024730	74656	5198	539	86710	35245	11833905	75323	671	594	0	0	48496	450	0	0	0	0	981832	9107	18	0	133755	129044	35475	27036636	350253	187105	3906																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64543																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65241																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																												2774	418	121674	1112	0	0	2155	309	395385	3877	0	0	463	3	340169	2582	0	0	604	590	261174	3003	0	0	0	0	5205	260	0	0	44	1	40214	839	0	0	602	6040	1321	1163821	12275	0	0	
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67656																																																																																							
67870																																																																																							
68448																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
68840																																																																																							
68859																																																																																							
69333																																												1497	0	64937	817	0	0	8373	158	354327	3847	0	0	4674	247	272331	3752	0	0	11	0	143139	1480	0	0	0	0	0	0	0	0	71	6	29803	444	0	0	0	14626	411	864537	10340	0	0	
69678																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71318																																												1242	89	42343	880	0	0	2912	0	291965	2531	0	0	2334	143	398059	206	2488	0	175	97	69992	612	0	0	0	0	0	0	0	0	256	5	5763	252	0	0	558	6919	334	808122	5039	2488	0	
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												205	54	0	0	0	0	7691	560	440890	621	0	0	11206	1731	312518	935	0	0	2940	26	192778	1429	0	0	0	0	0	0	0	0	26	0	42365	625	0	0	1419	22068	2371	988551	5029	0	0	
74403																																																																																							
74449																																																																																							
75053																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	8674	4685	1900161	39278	1543	0	139784	1658	7718265	58951	60303	23568	410266	42487	10509106	65256	42449	1868	220966	41724	38897819	290720	135315	16859	0	0	419651	31116	0	0	26602	1947	3967895	28032	1071	443	0	806292	92501	63412897	513353	240681	42738																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																												0	0	57926	408	0	0	5073	457	440731	4200	0	0	860	1	106052	326	0	0	5957	450	377022	6149	0	0	0	0	7753	166	0	0	0	0	18672	82	0	0	0	11890	908	1008156	11331	0	0	
78157																																																																																							
78241																																																																																							
78559																																																																																							
79042																																																																																							
79127																																																																																							
79145																																																																																							
79257																																																																																							
79855																																																																																							
80020																																																																																							
80150																																																																																							
80374																																																																																							
80431																																																																																							
80552																																																																																							
80936																																																																																							
81175																																																																																							
81429																																																																																							
82033																																																																																							
82257																																																																																							
82350																																																																																							
82659																																																																																							
83151																																																																																							
83236																																																																																							
83375																																																																																							
83638	2718	0	387400	5152	0	0	11169	0	2003993	25903	0	0	4191	0	398185	3521	0	0	51236	6596	2783440	39215	0	0	0	0	33350	1097	0	0	13	0	89066	267	0	0	0	69327	6596	5695434	75155	0	0																																												
83834																																																																																							
83852																																																																																							
83955																																																																																							
84046																																																																																							
84541																																																																																							
84804																																																																																							
85052																																																																																							
85258																																																																																							
85454																																																																																							
85472																																												269	0	82192	1657	89	0	18955	169	1619485	7535	3513	0	20976	5	1950717	3215	3732	0	571	94	115776	1944	241	0	0	0	0	0	0	0	0	0	2110	134	0	0	430	40771	268	3770280	14915	7575	0	
85931																																																																																							
86349																																																																																							
86358																																																																																							
