"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1669																																																																																							
1856																																																																																							
2161																																																																																							
2732																																																																																							
2750																																																																																							
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
5069																																																																																							
5135																																																																																							
5210																																																																																							
5461																																																																																							
5751																																																																																							
6039																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												38164	0	289985	6627	0	0	53585	0	875994	19722	0	0	0	0	295257	901	0	0	379	0	124564	473	0	0	0	0	0	0	0	0	0	0	1213	12	0	0	3782	92128	0	1587013	31517	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12311																																																																																							
12647																																																																																							
12656																																																																																							
12946																																																																																							
13103																																												0	0	78745	1085	0	0	3428	64	564204	8822	0	0	0	0	723614	3008	0	0	2372	9	295699	2521	0	0	0	0	0	0	0	0	0	0	299658	1775	0	0	0	5800	73	1961920	17211	0	0	
13251																																																																																							
13457																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
17110																																																																																							
17147																																												0	0	640560	6988	0	0	26512	4943	3207323	34987	6162	0	3453	590	1673094	20488	955	0	15312	7466	3600395	37212	1164	0	0	0	196	13	0	0	3	0	123412	8432	0	0	0	45280	12999	9244980	108120	8281	0	
17259																																																																																							
17950																																																																																							
17978																																																																																							
18050																																																																																							
18827																																																																																							
18836																																																																																							
18854																																																																																							
19356																																																																																							
19936																																																																																							
19972																																																																																							
20053																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
23456																																																																																							
23504																																																																																							
23643																																																																																							
23755																																																																																							
24006																																																																																							
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																																																																							
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26457																																																																																							
26765																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	48319	937	0	0	17457	306	3017070	33636	3181	0	2369	8	329199	822	4611	789	55	4	157704	1843	6983	0	0	0	0	0	0	0	0	0	2411	175	0	0	0	19881	318	3554703	37413	14775	789	
28152																																																																																							
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																																																																							
29878																																												310	0	63287	422	0	0	7998	610	433364	2920	0	0	25914	3871	1248550	6912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	1	0	0	28	34222	4481	1745333	10283	0	0	
30052																																																																																							
30502																																																																																							
30650																																																																																							
30810																																																																																							
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34425																																																																																							
34434																																																																																							
34537																																																																																							
34555																																																																																							
34742																																																																																							
35057																																																																																							
35301																																																																																							
35570																																																																																							
35646																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																																																																							
37640																																																																																							
37659																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39756																																																																																							
40033																																																																																							
40499																																												10939	0	185885	2627	0	0	4522	0	1194954	19223	258	0	23974	1066	1309332	4780	3791	0	9309	457	376914	2878	120	0	0	0	0	0	0	0	0	0	354024	2196	0	0	2880	48744	1523	3421109	34584	4169	0	
40855																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41955																																																																																							
42037																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												308	171	416021	3067	0	0	32537	5766	2192173	28720	0	0	1498	0	1721790	9239	0	0	3336	958	1769764	24186	0	0	0	0	11931	0	0	0	0	0	772706	9334	0	0	0	37679	6895	6884385	74546	0	0	
42448																																												0	0	125158	1720	0	0	640	99	496621	5826	0	0	0	0	469096	6449	0	0	0	0	282524	4556	0	0	0	0	3610	75	0	0	0	0	36334	675	0	0	0	640	99	1413343	19301	0	0	
42457																																																																																							
43052																																																																																							
43351																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												0	0	163742	1357	0	0	5730	109	542160	5191	0	0	5424	376	468038	3858	0	0	1309	177	265600	1163	0	0	0	0	0	0	0	0	302	103	23026	298	0	0	1182	12765	765	1462566	13049	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49652																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50872																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53051																																																																																							
54058																																																																																							
54656																																																																																							
54973																																																																																							
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												0	0	153870	1170	0	0	6511	417	509689	7657	0	0	1	0	440080	3055	0	0	1212	497	361543	3777	0	0	0	0	0	0	0	0	0	0	83576	1784	0	0	5814	7724	914	1548758	23257	0	0	
56548																																																																																							
56717																																																																																							
57040																																																																																							
57451																																																																																							
58225																																																																																							
58243																																												268	32	337365	2355	0	0	3703	664	1039950	5549	0	0	3674	155	1598200	8441	0	0	10617	9206	1608916	23199	0	0	0	0	14426	93	0	0	0	0	79827	480	0	0	13569	18262	10057	4678684	53686	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												224	0	468273	14552	0	0	723	0	1554499	31113	0	0	4243	449	945773	20674	0	0	5193	66	2591645	41027	0	0	0	0	12351	430	0	0	89	89	115887	1319	0	0	1997	10472	604	5688428	111112	0	0	
59316																																																																																							
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143																																																																																							
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												8934	2321	117404	2177	0	0	3429	6	336885	4520	0	0	2908	29	409570	5077	0	0	18	1	272364	1996	0	0	0	0	0	0	0	0	34	2	35394	385	0	0	500	15323	2359	1171617	14655	0	0	
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
63050																																																																																							
63069	0	0	2322674	53113	3116	318	0	0	8545471	78048	52283	3087	4222	0	14678098	75294	1376	18	134460	22522	22788743	280226	1298	1272	0	0	58677	900	0	0	15014	4022	621066	7365	1	0	0	153696	26544	49014729	494946	58074	4695																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																																																																							
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67656																																																																																							
67870																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
69333																																												415	0	67179	965	0	0	2056	45	454470	5480	0	0	5884	320	278897	3877	0	0	88	28	236916	1799	0	0	0	0	0	0	0	0	95	3	23390	528	0	0	0	8538	396	1060852	12649	0	0	
69678																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												54	9	0	0	0	0	12745	99	501726	1258	0	0	6993	840	363009	353	0	0	6560	2	319691	1110	0	0	0	0	0	0	0	0	0	0	73607	825	0	0	4381	26352	950	1258033	7927	0	0	
74403																																																																																							
74449																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	10395	1341	3457678	51632	1088	0	208329	16561	8302722	101602	42081	22425	241544	36821	10112658	29237	11827	1732	953853	121287	58577332	630364	89604	11626	0	0	385076	18762	0	0	28206	0	6537658	49853	517	516	0	1442327	176010	87373124	881450	145117	36299																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																												236	0	96993	626	0	0	10900	0	745641	11283	0	0	640	0	142356	462	31	0	2368	0	622400	9646	0	0	0	0	7676	159	0	0	0	0	26425	249	0	0	0	14144	0	1641491	22425	31	0	
78157																																																																																							
78241																																																																																							
78559																																																																																							
79042																																																																																							
79127																																																																																							
79145																																																																																							
79257																																																																																							
79855																																																																																							
80150																																																																																							
80374																																																																																							
80431																																																																																							
81175																																																																																							
82033																																																																																							
82257																																																																																							
82350																																																																																							
82659																																																																																							
83151																																																																																							
83236																																																																																							
83375																																																																																							
83638	0	0	262265	2643	0	0	8426	2565	2656088	49290	0	0	7953	1469	458925	4288	0	0	61101	23640	2286809	33939	0	0	0	0	0	0	0	0	69	30	130635	1788	0	0	0	77549	27704	5794722	91948	0	0																																												
83834																																																																																							
83852																																																																																							
83955																																																																																							
84046																																																																																							
84541																																																																																							
84804																																																																																							
85052																																																																																							
85454																																																																																							
85472																																																																																							
85931																																																																																							
86349																																																																																							
86675																																																																																							
87047																																																																																							
87159																																																																																							
87234																																																																																							
87476																																																																																							
87579																																																																																							
88231																																																																																							
88259																																																																																							
88352																																																																																							
88455																																																																																							
88950																																																																																							
89032																																																																																							
89135																																																																																							
89854																																																																																							
89957																																																																																							
90047																																																																																							
90177																																																																																							
90328																																																																																							
90337																																																																																							
90579																																																																																							
91615																																																																																							
91754																																																																																							
91950																																																																																							
92144																																																																																							
92676																																																																																							
92706																																																																																							
92902																																																																																							
93244																																																																																							
93543																																																																																							
93619																																																																																							
94139																																																																																							
94522																																																																																							
94755																																																																																							
94858																																																																																							
95051																																																																																							
95677																																																																																							
96553																																																																																							
97055																																																																																							
97279																																																																																							
97457																																																																																							
97804																																																																																							
97943																																																																																							
98351																																																																																							
98463																																																																																							
98717																																																																																							
99143																																																																																							
99255																																																																																							
99376																																												0	0	38946	1041	0	0	2209	100	308818	6855	0	0	5477	77	1077514	7319	611	0	5426	1258	601561	5772	0	0	0	0	0	0	0	0	0	0	24199	547	0	0	0	13112	1435	2051038	21534	611	0	
99442																																																																																							
99536																																																																																							
99853																																																																																							
100236																																																																																							
100357																																																																																							
100562																																																																																							
100777																																																																																							
100843																																																																																							
101019	0	0	562780	4080	0	0	43135	2473	1407779	21539	0	0	7468	0	1017304	5341	0	0	23069	11279	2399398	27756	0	0	0	0	46	0	0	0	0	0	73	0	0	0	0	73672	13752	5387380	58716	0	0																																												
101037																																																																																							
101439																																																																																							
101671																																																																																							
101738																																																																																							
101952																																																																																							
102333																																																																																							
102342																																																																																							
102539																																																																																							
102557																																																																																							
102874																																																																																							
103134																																																																																							
104234																																																																																							
104542																																																																																							
104971																																																																																							
105026																																																																																							
105473																																																																																							
105530																																																																																							
106359																																												0	0	101396	1417	0	0	5665	0	552802	8735	0	0	1846	0	207128	3132	0	0	4876	230	299591	1784	0	0	0	0	469	0	0	0	151	0	256270	3057	0	0	0	12538	230	1417656	18125	0	0	
