"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1557																																																																																							
1669																																																																																							
1829																																																																																							
1856																																																																																							
2040																																																																																							
2161																																																																																							
2376																																												4852	0	39685	1190	0	0	18612	1507	2044819	22836	0	0	2192	303	150896	2315	0	0	0	0	13379	406	0	0	0	0	0	0	0	0	0	0	5093	0	0	0	2594	25656	1810	2253872	29341	0	0	
2554																																																																																							
2732																																																																																							
2750																																																																																							
3177																																												0	0	28531	76	0	0	471	0	86246	530	0	0	5329	0	592948	2920	0	0	525	0	8046	193	0	0	0	0	0	0	0	0	0	0	548	0	0	0	0	6325	0	716319	3719	0	0	
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
4437																																																																																							
4839																																																																																							
5005																																																																																							
5069																																																																																							
5135																																																																																							
5210																																												5314	1306	9209	236	0	0	12587	0	224886	5852	0	0	2124	370	385572	4310	0	0	187	0	46385	1470	0	0	0	0	0	0	0	0	0	0	14332	826	0	0	2869	20212	1676	680384	15563	0	0	
5461																																																																																							
5751																																																																																							
6039																																																																																							
6141																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7157																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												63558	290	283994	16332	0	0	69557	0	428652	12464	0	0	0	0	450039	1905	0	0	2294	91	38059	2111	0	0	0	0	0	0	0	0	0	0	1190	12	0	0	27008	135409	381	1201934	59832	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
10858																																																																																							
11145																																																																																							
11275																																												86	0	66670	1431	0	0	10819	418	331001	4038	0	0	16821	1625	362969	8495	0	0	5564	131	194038	2313	0	0	0	0	0	0	0	0	31	1	1853	19	0	0	110	33321	2175	956531	16406	0	0	
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12179																																																																																							
12245																																																																																							
12311	27726	2723	1092527	39380	2444	0	214944	23047	6182674	221745	70405	1477	525886	18936	13441547	167043	3841	0	129215	14986	13662430	170462	81799	851	0	0	770	39	0	0	43332	968	6146132	69324	131	0	0	941103	60660	40526080	667993	158620	2328																																												
12647																																																																																							
12656																																																																																							
12937																																																																																							
12946																																																																																							
12955																																																																																							
13103																																												0	0	33679	395	0	0	10948	119	340071	5193	0	0	13590	108	369912	1433	0	0	111	6	93697	1871	0	0	0	0	0	0	0	0	0	0	184910	1464	0	0	0	24649	233	1022269	10356	0	0	
13251																																																																																							
13457																																																																																							
14052																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16458																																																																																							
16551																																																																																							
16748																																																																																							
16944																																																																																							
16953																																																																																							
17110																																																																																							
17147																																												3653	74	98256	2946	0	0	33037	2680	1230169	17762	9555	143	6269	5	656901	15084	727	24	10114	1353	791182	24941	960	269	0	0	0	0	0	0	0	0	79257	2921	0	0	0	53073	4112	2855765	63654	11242	436	
17259																																																																																							
17464																																												1664	5	46368	838	0	0	42477	2152	490053	8560	0	0	669	173	95064	2796	0	0	6922	331	190100	5018	0	0	0	0	3525	150	0	0	0	0	34039	1540	0	0	1131	51732	2661	859149	20033	0	0	
17950																																																																																							
17978																																																																																							
18050																																																																																							
18135																																																																																							
18377																																																																																							
18827																																																																																							
18836																																																																																							
18854																																																																																							
19356																																																																																							
19730																																												41826	17125	96194	2277	0	0	34543	9181	896594	12332	0	0	6597	1830	211332	4827	0	0	3298	468	266123	960	0	0	0	0	0	0	0	0	0	0	3856	0	0	0	8615	86264	28604	1474099	29011	0	0	
19936																																																																																							
19972																																																																																							
20053																																																																																							
20512																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21630																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																	0	0					
22730																																																																																							
22936																																																																																							
23045																																																																																							
23456																																																																																							
23504																																												0	0	51899	1602	322	0	5982	116	478663	6514	768	0	2479	119	145624	2572	0	0	514	0	205464	3995	225	0	0	0	0	0	0	0	0	0	9003	212	0	0	0	8975	235	890653	14895	1315	0	
23643																																																																																							
23755																																																																																							
24006																																																																																							
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																																																																							
24855																																																																																							
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26242																																																																																							
26457																																																																																							
26765																																																																																							
26859																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												937	0	23165	792	0	0	37732	2806	1008651	19416	25453	227	4272	248	174039	1431	9711	0	1092	0	13197	518	33015	0	0	0	9	0	0	0	0	0	1491	44	12	9	1329	44033	3054	1220552	23530	68191	236	
28152																																																																																							
28255																																																																																							
28349																																																																																							
28406																																												0	0	9467	194	0	0	0	0	139047	1933	0	0	2471	34	315771	2726	0	0	0	0	88012	1501	0	0	0	0	0	0	0	0	0	0	20156	408	0	0	826	2471	34	572453	7588	0	0	
28572																																																																																							
28675																																																																																							
28732																																																																																							
29104																																												0	0	38542	318	0	0	8947	63	506792	5270	0	0	1655	77	150957	1264	0	0	503	0	194954	2422	0	0	0	0	0	0	0	0	0	0	472	29	0	0	759	11105	140	891717	10062	0	0	
29476																																																																																							
29636																																																																																							
29878																																												1794	133	57869	1862	0	0	7523	1931	247233	2559	0	0	39252	5956	1172808	8043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	2	0	0	717	48569	8020	1478150	13183	0	0	
29953																																																																																							
30052																																																																																							
30418																																																																																							
30502																																																																																							
30650																																																																																							
30810																																												0	0	0	0	0	0	0	0	0	0	0	0	1051	5	7623	184	0	0	43	13	250243	5584	0	0	1186691	211948	48394398	1142456	0	0	44236	8641	7033065	171544	4433887	0	0	1232021	220607	55685329	1319768	4433887	0	
30874																																												4305	350	4353	72	0	0	7914	949	312502	4413	0	0	5035	591	235166	1468	0	0	0	0	139374	2194	0	0	0	0	0	0	0	0	0	0	194	10	0	0	451	17254	1890	691589	8608	0	0	
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33754																																																																																							
33839																																																																																							
33857																																																																																							
34153																																																																																							
34359																																																																																							
34425																																																																																							
34434																																																																																							
34452																																																																																							
34537																																												3848	175	57268	702	0	0	21156	1054	492442	5671	0	0	37162	4006	544216	7147	0	0	0	0	65224	563	0	0	0	0	0	0	0	0	712	124	43865	636	0	0	0	62878	5359	1203015	14719	0	0	
34555																																																																																							
34742																																																																																							
34836																																																																																							
35057																																																																																							
35301	130388	0	0	0	0	0	4787	0	29138	0	0	0	0	0	0	0	0	0	10453	0	16192970	21600	0	0	0	0	0	0	0	0	0	0	125221	0	0	0	0	145628	0	16347329	21600	0	0																																												
35570																																												21230	0	215773	12834	0	0	29476	0	5367216	70231	6047	0	17590	2152	5214116	51919	488	0	1106	0	186943	4376	0	0	0	0	0	0	0	0	0	0	4819	0	0	0	12955	69402	2152	10988867	152315	6535	0	
35646																																																																																							
35842																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																												3717	0	56129	4429	994	0	7475	1277	172131	2088	4557	0	2345	1011	184017	4122	2321	0	2471	500	30337	695	0	0	0	0	956	0	0	0	0	0	21891	153	0	0	756	16008	2788	465461	12243	7872	0	
37640																																												0	0	36451	351	192	0	7617	3662	579485	4977	5900	0	0	0	199341	718	1498	150	3167	496	379715	3949	2220	0	0	0	5535	79	0	0	0	0	21843	121	0	0	760	10784	4158	1222370	10955	9810	150	
37659																																																																																							
37743																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39420																																												3905	172	54020	1004	0	0	18478	1394	331089	7854	0	0	2677	0	183843	5114	0	0	503	103	73764	335	0	0	0	0	0	0	0	0	299	0	214318	1839	0	0	0	25862	1669	857034	16146	0	0	
39475																																												758	0	50916	470	38913	717	7223	0	944788	2952	460248	809	447	8	210146	1226	66706	250	3132	40	367160	3121	32383	0	0	0	0	0	0	0	72	0	23125	98	12169	166	0	11632	48	1596135	7867	610419	1942	
39756																																																																																							
40033																																																																																							
40350																																																																																							
40707																																																																																							
40855																																																																																							
41245																																																																																							
41553																																																																																							
41629																																																																																							
41759																																																																																							
41825																																																																																							
41937																																																																																							
41955																																																																																							
42037																																																																																							
42055																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												3904	267	62339	7979	0	0	27862	818	1252922	15310	0	0	10468	1943	1259362	4496	0	0	24592	6627	987723	9948	0	0	0	0	0	0	0	0	0	0	600551	4142	0	0	5922	66826	9655	4162897	47797	0	0	
42448																																																																																							
42457																																																																																							
42671																																												3037	256	11618	193	0	0	16064	117	201237	3159	0	0	9361	178	139425	4917	0	0	3671	2078	221078	1440	0	0	0	0	0	0	0	0	0	0	1675	5	0	0	0	32133	2629	575033	9714	0	0	
43052																																																																																							
43351																																																																																							
43454																																																																																							
43744																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												63	20	88896	915	0	0	2978	0	232869	2175	0	0	3355	212	180370	2310	0	0	1709	221	108247	846	0	0	0	0	0	0	0	0	0	0	20625	203	0	0	626	8105	453	631007	7075	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47153																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49344																																																																																							
49643																																																																																							
49652																																																																																							
49821																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50546																																																																																							
50854																																																																																							
50872																																																																																							
50957																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51730																																																																																							
51842																																																																																							
52410																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53033																																												637	87	36387	1204	14773	0	17905	927	664423	11810	54973	2491	4621	267	387178	3763	479548	2608	5538	562	560586	7041	26431	0	0	0	376	0	0	0	355	53	6253	194	11216	0	0	29056	1896	1655203	24012	586941	5099	
53051																																																																																							
53453																																																																																							
53752																																																																																							
54049																																																																																							
54058																																																																																							
54375																																																																																							
54441																																																																																							
54656																																																																																							
54973																																												0	0	59379	2319	0	0	3787	820	377866	3297	0	0	38085	2585	2653961	10968	0	0	21392	3367	695944	12940	0	0	0	0	665	100	0	0	20	0	102646	2299	0	0	2309	63284	6772	3890461	34232	0	0	
55176																																																																																							
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												0	0	41522	769	0	0	1018	24	111507	1382	0	0	0	0	241709	1925	0	0	230	72	98081	1143	0	0	0	0	0	0	0	0	0	0	44106	530	0	0	1166	1248	96	536925	6915	0	0	
56427																																																																																							
56548																																																																																							
56557																																												8053	1320	112224	4488	0	0	25094	2121	766971	11979	0	0	8523	3067	271718	3567	0	0	12133	1888	793150	11257	0	0	0	0	0	0	0	0	52	31	10786	286	0	0	2445	53855	8427	1954849	34022	0	0	
56717																																																																																							
57040																																																																																							
57228																																																																																							
57255																																																																																							
57451																																																																																							
57572																																																																																							
58177																																																																																							
58207																																																																																							
58225																																																																																							
58243																																												11502	282	211638	10142	0	0	17162	261	979375	23973	0	0	7589	0	929136	14856	0	0	1258	430	541887	7893	0	0	0	0	9143	220	0	0	0	0	41045	566	0	0	31708	37511	973	2712224	89358	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												30950	2683	305086	13856	42	0	11804	646	970436	8280	360	0	6931	1008	603055	24013	169	0	8628	1287	1018924	24010	0	0	0	0	17909	585	0	0	25	0	84002	1079	0	0	1989	58338	5624	2999412	73812	571	0	
59316																																																																																							
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143	24446	2139	1454484	13986	0	0	192923	30644	8793919	157137	19959	0	34835	218	1570934	19415	5247	0	97025	23195	31141722	314881	0	0	0	0	0	0	0	0	9177	233	2114580	51402	0	0	0	358406	56429	45075639	556821	25206	0																																												
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												20594	2612	97762	2263	0	0	15622	35	270362	5226	0	0	5182	78	340674	4226	0	0	2261	0	61583	753	0	0	0	0	0	0	0	0	107	0	26923	329	0	0	0	43766	2725	797304	12797	0	0	
61177																																																																																							
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
62772																																																																																							
63050																																																																																							
63069	30351	0	187458	2658	61811	18483	41848	2253	2818827	32658	254416	2912	11185	230	5080422	61906	547072	2628	34749	478	7080843	86358	4598	371	0	0	15569	190	0	0	57	0	517943	6321	99	20	96862	118190	2961	15701062	286953	867996	24414																																												
63078																																												16065	571	54305	1826	18534	2063	13738	1715	447817	5058	136652	11780	3058	463	111542	1121	31171	1116	4741	973	114024	2767	3368	161	0	0	3077	63	0	0	0	0	84925	1647	2355	223	764	37602	3722	815690	13246	192080	15343	
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64543																																																																																							
64552																																																																																							
64619																																												0	0	13703	177	0	0	745	350	167417	2177	0	0	5733	1470	168413	2627	0	0	849	180	1361842	15144	0	0	0	0	0	0	0	0	0	0	22354	264	0	0	205	7327	2000	1733729	20594	0	0	
64730																																																																																							
65205																																																																																							
65241																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																												399	60	57432	524	0	0	2152	462	302818	3079	0	0	2052	463	241476	1845	0	0	141	4	204280	2279	0	0	0	0	4333	216	0	0	20	0	28744	554	0	0	989	4764	989	839083	9486	0	0	
66015																																																																																							
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67311																																												1005	0	429577	2044	62395	9153	24400	1010	3068057	15813	708066	22783	23221	1280	2317443	3143	348565	4776	9439	3169	4477804	42907	86106	7731	1262	255	141283	7033	0	0	36959	754	2278495	21237	41256	4626	0	96286	6468	12712659	92177	1246388	49069	
67656																																																																																							
67870																																																																																							
68345																																																																																							
68448																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
68840																																																																																							
68859																																																																																							
68943																																																																																							
69333																																												2186	279	49444	794	0	0	12277	377	278605	4425	0	0	8682	955	215936	3465	0	0	86	8	97145	1585	0	0	0	0	0	0	0	0	21	1	25429	408	0	0	0	23252	1620	666559	10677	0	0	
69678																																																																																							
70049																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71318																																																																																							
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												1187	26	0	0	0	0	6129	435	233837	5567	0	0	14938	2890	385848	786	0	0	2669	64	127789	715	0	0	0	0	0	0	0	0	66	2	33948	645	0	0	570	24989	3417	781422	8283	0	0	
