"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1997										
1669	0	2218	0	0	0	0	0	0	0	0	0	671	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1652	0	242										
1829	0	0	0	0	0	0	0	0	0	0	0	239	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3433	0	14959	0	2012										
1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																211	0	67										
2040	0	0	0	0	0	0	0	0	0	0	0	40	655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6061	0	3674										
2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																451	0	2751										
2376	0	0	0	0	0	0	0	0	0	0	0	1640	141506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	2409										
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1176	0	0										
2732	0	0	0	0	0	0	0	0	0	0	0	0	11442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	25595	0	2583										
2750	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																619	0	9945										
3177	0	0	0	0	0	0	0	0	0	0	0	7900	6601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9382	0	32										
3252	0	0	0	0	0	0	0	0	0	0	2000	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1580	0	7799										
3458	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																137	0	538										
3720	0	0	0	0	0	0	0	0	0	0	5000	636	2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1651	0	5679										
3971	0	0	0	0	0	0	0	0	0	0	0	0	18178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	7673	0	17350										
4156	0	0	0	0	0	0	0	0	0	0	0	1190	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3094	0	11616										
4231	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																795	0	1780										
4437	0	0	0	0	0	0	0	0	0	0	0	0	2672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3933	0	2862										
4839	0	0	0	0	0	0	0	0	0	0	0	2979	11386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2734	0	2265										
5005	0	0	0	0	0	0	0	0	0	0	0	742	1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2513	0	2054										
5069	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	480	0	293										
5135	0	0	0	0	0	0	0	0	0	0	0	567	2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1460	410	4866	0	30845										
5210	0	0	0	0	0	0	0	0	0	0	0	1961	14093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	23533	0	23754										
5331	0	0	0	0	0	0	0	0	0	0	0	2126	1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	569	0	1725										
5461	0	0	0	0	0	0	0	0	0	0	0	48	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	13966	0	15360										
5751	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																396	0	13643										
6039	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																838	0	1523										
6141	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1369										
6329	0	0	0	0	0	0	0	0	0	0	0	1036	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3018	466	5373	0	11878										
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
7045	0	0	0	0	0	0	0	0	0	0	0	708	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1312	0	2393										
7072	0	0	0	0	0	0	0	0	0	0	0	761	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																223	0	4488										
7157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	578										
7456	0	0	0	0	0	0	0	0	0	0	0	612	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4919	0	6384										
7634	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																51	0	291										
8033	0	0	0	0	0	0	0	0	0	0	0	2386	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2610	0	9147										
8462	0	1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1194	0	5439										
8631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1530	0	0										
9357	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	136284	12454	2158										
9553	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2524	0	23134										
9807	0	0	0	0	0	0	0	0	0	0	0	121039	29618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10701	0	7621										
9955	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2193	0	12198										
10250	0	0	0	0	0	0	0	0	0	0	0	0	5362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														440	272	18124	0	1406										
10849	0	0	0	0	0	0	0	0	0	0	0	1253	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	8280										
10858	0	0	0	0	0	0	0	0	0	0	0	640	3289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	24496	0	33045										
11145	0	0	0	0	0	0	0	0	0	0	0	1140	10301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1424	0	3584										
11275	0	0	0	0	0	0	0	0	0	0	48582	20064	28708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	113428	0	140163										
11640	0	0	0	0	0	0	0	0	0	0	0	2029	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	6162	0	30130										
11837	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																203	0	615										
12030	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1385	0	5560										
12142	0	0	0	0	0	0	0	0	0	0	0	257	4021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7333	0	2823										
12179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																65	0	190										
12245	0	0	0	0	0	0	0	0	0	0	0	188	1865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																651	0	652										
12311																																																																																										
12647	0	0	0	0	0	0	0	0	0	0	0	823	3748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3077										
12656	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																19	0	256										
12937	0	0	0	0	0	0	0	0	0	0	0	66	3392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1510	0	3523										
12946	0	0	0	0	0	0	0	0	0	0	27500	3412	44164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	26194	0	6650										
12955	0	0	0	0	0	0	0	0	0	0	0	1917	1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4617	0	241										
13103	0	0	0	0	0	0	0	0	0	0	0	22206	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	59933	0	11562										
13251	629	0	0	0	0	0	0	0	0	0	0	10	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	250										
13457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																143	0	4597										
14052	0	0	0	0	0	0	0	0	0	0	0	170	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																635	0	152										
14155	0	0	0	0	0	0	0	0	0	0	0	1052	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																571	0	5531										
14650	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3	0	79										
14753	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																311	0	4942										
14865	0	0	0	0	0	0	0	0	0	0	0	972	2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9319	0	24207										
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4237										
16458	0	0	0	0	0	0	0	0	0	0	0	292	6719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10942	0	5109										
16551	0	0	0	0	0	0	0	0	0	0	0	1000	1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3947	0	1559										
16748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																691	0	1933										
16944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																320	0	0										
16953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3946	0	40601										
17147	0	0	0	0	0	0	0	0	0	0	0	7662	17744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	382197	0	131147										
17259	0	0	0	0	0	0	0	0	0	0	0	242	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	610										
17464	0	0	0	0	0	0	0	0	0	0	0	0	6302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														14481	8561	44454	0	46752										
17950	0	0	0	0	0	0	0	0	0	0	0	1697	2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3533	0	3727										
17978	0	0	0	0	0	0	0	0	0	0	17500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0						COMMITMENTS TO ORIGINATE S/FAMILY 1ST Mtg. Loans	COMMT'S TO ORIGINATE M/FAMILY 1ST MTG> LOANS			
18050	0	2678	0	0	0	0	0	0	0	0	0	2181	6780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	922	0	2346										
18135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1229	0	322										
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
18836	0	0	0	0	0	0	0	0	0	0	0	50	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																811	0	1017										
18854	0	0	0	0	0	0	0	0	0	0	14560	9106	1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																28083	0	6097										
18957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																165	0	1090										
19356	0	0	0	0	0	0	0	0	0	0	0	536	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																652	0	20										
19730	0	0	0	0	0	0	0	0	0	0	0	9592	33122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	101428	24931	20501										
19936	0	0	0	0	0	0	0	0	0	0	0	257	1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5850	0	833										
19972	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
20053	0	261	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1395	0	2481										
20512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																254	0	26										
20633	0	0	0	0	0	0	0	0	0	0	0	822	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	3629	0	2461										
20857	0	0	0	0	0	0	0	0	0	0	0	0	1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																26802	0	722										
21256	0	0	0	0	0	0	0	0	0	0	300	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																36	0	40										
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																30	0	961										
21630	0	0	0	0	0	0	0	0	0	0	0	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2920	0	0										
21658	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2589	0	2161										
22048	0	0	0	0	0	0	0	0	0	0	0	266	2767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5264	0	1180										
22543	0	0	0	0	0	0	0	0	0	0	0	1022	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2446	0	1276										
22552	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5149	0	5618										
22730	0	0	0	0	0	0	0	0	0	0	0	260	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2484	0	907										
22936	0	0	0	0	0	0	0	0	0	0	0	568	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2209	0	7491										
22954	0	0	0	0	0	0	0	0	0	0	0	121	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2031	0	6420										
23045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	408										
23456	0	102	0	0	0	0	0	0	0	0	0	751	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2349	0	2190										
23504	93598	0	0	0	0	0	0	0	0	0	0	4619	58793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	542	77865	0	16828										
23540	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3295	0	186										
23643	0	0	0	0	0	0	0	0	0	0	0	500	1949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2042	0	1467										
23755	0	0	0	0	0	0	0	0	0	0	0	454	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3788	0	895										
24006	0	0	0	0	0	0	0	0	0	0	0	1590	23131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	35590	0	0										
24378	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																900	0	0										
24453	0	0	0	0	0	0	0	0	0	0	0	0	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	222	0	171										
24659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2307	0	364										
24668	0	1165	0	0	0	0	0	0	0	0	0	1186	13655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4932	0	2042										
24855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																21	0	339										
24949	0	0	0	0	0	0	0	0	0	0	0	3147	18979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2075	0	30962	0	10812										
25357	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	9141										
25647	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	386										
26176	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	4672	0	379										
26242	0	0	0	0	0	0	0	0	0	0	0	6495	10767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3720	0	4501	0	9682										
26457	0	0	0	0	0	0	0	0	0	0	0	101	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1811										
26765	0	0	0	0	0	0	0	0	0	0	0	107	3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7889	0	2522										
26859	0	0	0	0	0	0	0	0	0	0	0	3725	4384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	16986	0	1670										
27070	0	0	0	0	0	0	0	0	0	0	0	2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2649	0	0	0	3163										
27548	0	0	0	0	0	0	0	0	0	0	0	1020	9645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	30825	0	2615										
27614	0	0	0	0	0	0	0	0	0	0	0	362	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1326	0	5720	0	11072										
27847	0	0	0	0	0	0	0	0	0	0	0	843	2761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2630	0	355										
28013	0	0	0	0	0	0	0	0	0	0	0	224	49918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10376	0	1455										
28152	0	1300	0	0	0	0	0	0	0	0	0	290	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6551	0	313										
