"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		29754																																																																																															
1669																																																																																																																																																		73115																																																																																															
1829																																																																																																																																																		93012																																																																																															
1856																																																																																																																																																		22600																																																																																															
2040																																																																																																																																																		60012																																																																																															
2161																																																																																																																																																		27114																																																																																															
2376																																																																																																																																																		379652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2360	0	0	2360	0	0	379652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382012	0	0	382012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2360	0	0	2360	0	0	
2554																																																																																																																																																		3190																																																																																															
2732																																																																																																																																																		91961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91411	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91961	0	0	91411	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		13550																																																																																															
3177																																																																																																																																																		119870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119870	0	119870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		65570																																																																																															
3458																																																																																																																																																		12478																																																																																															
3720																																																																																																																																																		47222																																																																																															
3971																																																																																																																																																		91904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998	90906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91904	0	998	90906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		43334																																																																																															
4231																																																																																																																																																		47394																																																																																															
4437																																																																																																																																																		85433																																																																																															
4839																																																																																																																																																		69392																																																																																															
5069																																																																																																																																																		35455																																																																																															
5135																																																																																																																																																		24741																																																																																															
5210																																																																																																																																																		123961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	122921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123961	0	1040	122921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																		137196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11044	126152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137196	0	11044	126152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																		51950																																																																																															
6039																																																																																																																																																		11290																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		36348																																																																																															
7009																																																																																																																																																		376701	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10660	366041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	376777	0	10736	366041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		92290																																																																																															
7072																																																																																																																																																		9477																																																																																															
7157																																																																																																																																																		22441																																																																																															
7456																																																																																																																																																		5740																																																																																															
7634																																																																																																																																																		11557																																																																																															
8033																																																																																																																																																		7782																																																																																															
8462																																																																																																																																																		92016																																																																																															
8631																																																																																																																																																		13216																																																																																															
9357																																																																																																																																																		73846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981	72865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73846	0	981	72865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																		23796																																																																																															
9807																																																																																																																																																		149406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101918	0	0	101918	0	8411	140995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251324	0	8411	242913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1701	0	0	1701	0	0	0	0	0	0	413	0	0	413	0	101505	
9955																																																																																																																																																		27276																																																																																															
10250																																																																																																																																																		69037																																																																																															
10849																																																																																																																																																		63780																																																																																															
11145																																																																																																																																																		21714																																																																																															
11275																																																																																																																																																		10065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	0	598	0	0	10065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10663	0	0	10663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	0	598	0	0	0	0	0	0	598	0	0	598	0	0	
11640																																																																																																																																																		135071																																																																																															
11837																																																																																																																																																		57103																																																																																															
12030																																																																																																																																																		15313																																																																																															
12142																																																																																																																																																		76944																																																																																															
12179																																																																																																																																																		989																																																																																															
12245																																																																																																																																																		35239																																																																																															
12311	7403975	220233	119611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37324	48326	2863	52159	0	63600	6464131	876244	0	0	0	0	0	280108	0	0	280108	0	37236	0	0	0	37236	9860	59311	166257	4525	0	0	0	0	0	7978876	58186	125774	6962655	948633	0	0	0	0	0	23465	46697	95934	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150919	23465	49853	123706	825	30628	0	0	0	30628	6696	48326	2863	52159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31308	0	3156	27772	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30628	31308	0	3156	27772	380	7403975	220233	119611																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		3000																																																																																															
12946																																																																																																																																																		164710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	0	0	0	0	1563	161774	1373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165450	0	1563	161774	2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	
12955																																																																																																																																																		4																																																																																															
13103																																																																																																																																																		280218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280218	0	280218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1714	0	1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		6735																																																																																															
14052																																																																																																																																																		8163																																																																																															
14155																																																																																																																																																		6587																																																																																															
14650																																																																																																																																																		22																																																																																															
14753																																																																																																																																																		4497																																																																																															
14865																																																																																																																																																		13444																																																																																															
14977																																																																																																																																																		5991																																																																																															
16458																																																																																																																																																		60993																																																																																															
16551																																																																																																																																																		31655																																																																																															
16748																																																																																																																																																		7149																																																																																															
16944																																																																																																																																																		19559																																																																																															
16953																																																																																																																																																		10490																																																																																															
17110																																																																																																																																																		27187																																																																																															
