"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
1557																																																																																0	9582	0		26513			9508	0	0	0	59684	0	0	0	7425	0	123	24179	32	320	153	960	5681	279	10577	14860	3790	7828	9410	5794								0	0			0	0	685	0	891	2838			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		15094		0	15	0	0	0	0	0	0	0	979	0	0	0	0	0			0	0	0	0			0	0	1248			0	0	0		
1669																																																																																0	9	131		3355			8925	0	0	3405	95634	0	0	0	52914	1679	25635	8835	195	255	401	1254	27902	22710	2064	6872	8421	8110	13924	3125								0	0			0	0	439	125	10799	3095			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	200	0	0	0	0	0	0	0	5111	0	0	0	0	0			0	0	0				0	0	5447			0	0	0		
1829																																																																																0	0	13458	0	0	24749	0	24749	9343	0	0	286411	432	10000	0	111012	9577	15935	34323	1133	1500	6947	8744	48246	44001	28727	2963	32301	27225	58228	24191		0	0	0		0	0	703	333	0		0	0	672	3886	24256	78711	0	10000	0			0	457																							0	0	0	0	0	0	0	0	0	0	0	0	0	60823	13	0	13	0	0	0	0	0	0	0	50	0	0	0	0	0	532	0	0	0	0	0			0	0	80			0	532	0	0	
1856																																																																																5000	2996	4747		485			9972	0	0	405	41918	0	1193	0	3562	0	3550	6213	0	2544	56	244	624	96	449	3224	18745	14140	1757	0								0	0			0	0	0	4706	199	8328			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		6242		0	2	0	0	0	0	0	0	0	127	0	0	0	0	4747			0	0	0				0	0	196			0	0	0		
2040																																																																																0	2422	11396		6883			23117	1231	0	2025	123663	0	0	0	22234	511	905	32932	955	2217	6192	5836	4314	1604	24247	5513	28451	27040	10454	4098								0	3			0	0	874	4688	30835	16070			0			1204	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	26378		0	9	0	0	0	0	0	0	0	120	0	146	0	975	3375			453	0	0				0	0	1245			0	0	453	0	
2161																																																																																0	17	0		11252			17495	0	0	0	77143	0	0	0	37281	69	30060	24031	2214	7203	5752	12942	7559	1611	7337	7277	10122	8865	6134	127								292	7			0	0	613	0	2557	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	45	0	0	0	0	0	0	0	2993	0	0	0	0	0			0	0	0	0			0	0	4522			0	0	0	0	
2376																																																																																0	0	1174304	0	0	21715	0	21715	4268	0	0	2919627	0	0	5349	204256	3916	23458	46735	2815	27137	7691	5875	40234	119240	17764	12420	130214	199930	2156705	188739		0	0	0		0	0	0	0	0		0	0	0	7614	63260	1440204	0	0	0			0	385																							0	0	0	0	0	0	0	0	0	0	0	0	0	2328617	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0			0	0	89			0	0	0	0	
2554																																																																																0	1722	0		1781			1844	0	0	361	6535	0	0	0	260	0	133	1764	42	0	50	41	16	0	3877	214	471	1479	234	0								0	0			0	0	0	0	93	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	54	0	0	0	0	0	0	0	246	0	0	0	0	0			0	0	0	0			0	0	174			0	0	0		
2732																																																																																0	219	90662	0	0	36310	0	36310	7550	0	0	334476	328	0	0	24191	204	10233	22429	7159	786	7275	8299	549	0	35056	48823	95190	126705	2199	0		0	0	0		0	0	0	0	0		0	0	19877	9360	56178	88198	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	384	0	0	0	0	0	0	0	1126	0	0	317	0	0	0	0	0	0	0	0			0	0	545			0	0	0	0	
2750																																																																																0	7012	0		26579			3034	0	0	785	46891	0	0	0	3353	98	758	25887	95	83	1528	1647	0	0	19696	7066	9463	4629	1276	1389								0	87			0	0	1750	0	1090	2317			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	19408		0	111	0	0	0	0	0	0	0	410	0	0	0	0	0			0	0	0	0			0	0	265			0	0	0	0	
3177																																																																																0	0	2893	0	0	8769	0	8769	31605	0	0	787138	0	0	0	629588	7968	83599	28922	867	9903	8443	4408	130937	471500	24351	16432	18272	14573	26034	55753		0	0	0		0	0	0	7	0		0	0	17331	6941	53423	28091	0	0	0			3292	2240																							0	0	0	0	0	0	0	0	0	0	0	0		414797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	179	0	0	0	0	0			0	0	522			0	179	0		
3252																																																																																0	24027	0		44798			9553	0	0	2053	95249	0	75	0	525	0	338	0	0	455	10	44	16	0	36451	38090	8557	6800	1816	2								0	0			0	0	0	902	0	6570			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	30321		0	504	0	0	0	0	0	0	0	1694	0	0	0	0	0			0	0	0	0			0	0	4548			0	0	0	0	
3458																																																																																0	9244	136		3495			3337	0	0	81	25854	0	0	0	5147	7	0	4661	146	665	929	3251	0	114	1597	2493	6473	9124	983	0								0	0			0	0	0	140	1164	1571			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	941	0	0	0	0	0			0	0	0	0			0	0	591			0	140	0		
3720																																																																																0	11297	2276		8993			13068	3268	0	2078	140392	0	0	713	30325	600	468	30355	1776	2602	10423	11020	4138	149	13004	14432	31168	43718	7583	67								0	260			0	0	6436	4029	26293	25184			0			229	0																							0	0	0	0	0	0	0	0	0	0	0	0		42737		0	159	0	0	0	0	0	0	0	2187	0	0	0	0	155			0	0	0	0			0	0	3939			0	57	0		
3971																																																																																0	30709	43561	0	46646	67331	0	67331	28040	0	0	586129	0	34114	870	117506	7131	29266	81473	4337	13511	23064	22354	23595	27182	112041	39454	78102	119991	111149	2688		0	0	0		0	0	0	770	0		0	0	0	30845	44670	117513	0	34114	0			10751	1562																							0	0	0	0	0	0	0	0	0	0	0	0		116697	13	0	13	0	0	0	0	0	0	0	649	0	559	0	1299	1280	0	0	1446	0	0	0			0	0	16631			0	0	0		
4156																																																																																0	19130	7514		12249			17367	2523	0	0	159559	0	401	0	39981	957	13104	41354	43	844	1540	4116	20444	12877	19269	25388	17677	12652	37524	6917								0	0			0	0	2514	9075	2465	43438			0			62	68																							0	0	0	0	0	0	0	0	0	0	0	0		54341		0	0	0	0	0	0	0	0	0	1082	0	0	0	0	0			0	0	0	0			0	0	863			0	0	0		
4231																																																																																0	7228	0		339			3231	0	0	185	48571	0	0	0	9210	0	31	11440	390	820	2064	5089	637	0	2438	7975	22762	3924	477	0								0	0			0	0	0	1390	8946	13208			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	12	0	0	0	0	0	0	0	597	0	0	0	0	0			0	0	0				0	0	4225			0	0	0	0	
4437																																																																																0	3768	431		1071			19371	7317	0	3293	136861	0	0	0	45317	2582	39441	19493	467	4565	31106	6120	923	827	31588	5915	19890	20044	7304	3186								0	1656			0	0	1350	13594	22825	12933			0			869	658																							0	0	0	0	0	0	0	0	0	0	0	0	0	130559		0	0	0	0	0	0	0	0	0	178	0	1087	0	1002	0			58	0	0				0	0	1175			0	20	0	0	
4839																																																																																0	0	49751	0	0	4228	0	4228	6739	0	0	235990	0	0	0	33276	1764	456	77806	4146	7574	8595	8675	272	2987	21037	45049	61685	67034	3578	0		0	0	0		0	0	0	298	0		0	0	5455	6478	69446	56571	0	0	0			265	562																							0	0	0	0	0	0	0	0	0	0	0	0		65538	665	0	665	0	0	0	0	0	0	0	229	0	0	8834	4198	3145	0	0	0	0	0	0			0	0	1090			0	0	0		
5069																																																																																0	4450	592	0	0	2784	0	2784	659	0	0	317933	3727	0	0	35315	12137	0	215500	24147	5360	5808	0	0	0	57623	133321	65581	10503	0	0		0	0	0		0	0	0	0	10000		0	0	56982	38277	77611	92853	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		119280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9822	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																																0	90791	4359	0	65491	27801	0	27801	0	0	8893	315885	0	0	0	50467	720	6964	166243	6005	7828	13661	20264	2581	52	105817	61212	68952	20520	6864	1737		0	0	0		0	0	598	0	0		0	0	1366	7401	37853	8798	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	40090	92	0	92	0	0	0	0	0	0	0	3735	0	0	0	0	0	0	0	0	0	0	0			0	0	7520			0	0	0	0	
5210																																																																																0	26138	33547	0	1064	44713	0	44713	60124	0	59948	854795	0	0	0	324029	31847	89314	38084	21966	35125	24374	15913	92100	134387	93252	34663	109722	119138	128576	41879		0	0	0		0	0	0	5338	0		0	0	5129	11487	98008	132206	0	0	0			283	583																							0	0	0	0	0	0	0	0	0	0	0	0	0	475122	7617	4350	7617	0	0	0	0	0	0	0	600	0	0	0	2400	4109	0	0	0	0	0	0			0	0	8650			0	0	0	0	
5461																																																																																0	24649	20219	0	10446	33150	0	33150	8975	0	0	304682	317	0	15743	32194	940	579	73754	453	2132	7849	6909	3560	9975	30676	40503	62105	73948	62514	510		0	0	0		0	0	0	132	0		0	0	432	7232	63791	85536	0	0	0			131	0																							0	0	0	0	0	0	0	0	0	0	0	0		177890	7860	0	7860	0	0	0	0	0	0	0	36	0	0	0	4750	0	0	0	0	0	0	0			0	0	9407			0	0	0		
