"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
1557																																																																	10457	647	647	14.0101%	20.2863%	19.0312%	9810	51547	70021	-161	0			12.2863%			9824	19.0312%	1	0	9872	70	153	0	-161	0	0	0	0		0	0	9810	0	0	0	0	0	0	9810	0	0	0	0	0	0	0	0	0	647	0	223	0	0	70244	209										
1669																																																																	45724	1496	1496	16.1562%	38.6610%	37.3961%	44228	118269	273753	-356	0			30.6610%			1600	37.3961%	1	0	44584	0	0	0	356	0	0	0	0		0	0	44228	0	0	0	0	0	0	44228	0	0	0	0	0	0	0	0	0	1496	0	0	0	0	273753	43340										
1829																																																																	44125	3792	4241	9.1811%	13.6854%	12.3700%	39884	322424	434413	218	0			5.6854%			3490	12.3700%	1	0	48246	8144	0	0	218	0	0	0	0		0	0	39884	0	0	0	0	0	0	39884	0	0	0	0	0	0	0	0	0	4241	0	8144	449	0	442557	44538										
1856																																																																	17605	633	633	14.1562%	34.9569%	33.7000%	16972	50362	119891	-980	0			26.9569%			14782	33.7000%	1	0	16090	98	0	0	-980	0	0	0	0		0	0	16972	0	0	0	0	0	0	16972	0	0	0	0	0	0	0	0	0	633	0	98	0	0	119989	2288										
2040																																																																	23538	1807	1807	10.9618%	16.4324%	15.1709%	21731	143241	198243	-164	0			8.4324%			4750	15.1709%	1	0	21771	0	0	122	-164	0	0	0	0		0	0	21813	0	0	0	0	82	82	21731	0	0	0	0	82	0	0	0	0	1807	0	204	0	0	198447	17185										
2161																																																																	16736	1075	1075	11.3868%	19.4947%	18.2425%	15661	85849	137537	92	0			11.4947%			2356	18.2425%	1	0	15753	0	0	0	92	0	0	0	0		0	0	15661	0	0	0	0	0	0	15661	0	0	0	0	0	0	0	0	0	1075	0	0	0	0	137537	13305										
2376																																																																	522455	29877	29877	12.7496%	14.8024%	13.9559%	492578	3529538	3863478	-2794	0			6.8024%			39947	13.9559%	1	0	489784	0	0	0	-511	0	-754	-1529	0		0	0	492578	0	0	0	0	0	0	492578	0	0	0	0	0	0	0	0	0	29877	0	0	0	0	3863478	452631										
2554																																																																	1355	130	130	8.9869%	12.9393%	11.6979%	1225	10472	13631	-57	0			4.9393%			1200	11.6979%	1	0	1457	289	0	0	-57	0	0	0	0		0	0	1225	0	0	0	0	0	0	1225	0	0	0	0	0	0	0	0	0	130	0	289	0	0	13920	314										
2732																																																																	90333	3878	3878	15.6840%	21.0923%	20.1868%	86455	428275	551232	-284	0			13.0923%			5789	20.1868%	1	0	86838	0	667	0	-284	0	0	0	0		0	0	86455	0	0	0	0	0	0	86455	0	0	0	0	0	0	0	0	0	3878	0	667	0	0	551899	81333										
2750																																																																	7723	605	605	12.1815%	15.9540%	14.7042%	7118	48408	58433	-192	0			7.9540%			6420	14.7042%	1	0	7058	0	0	0	-192	132	0	0	0		0	0	7118	0	0	0	0	0	0	7118	0	0	0	0	0	0	0	0	0	605	0	0	0	0	58433	830										
3252																																																																	25145	1513	1513	11.6764%	21.0214%	19.7566%	23632	119616	202391	-132	0			13.0214%			500	19.7566%	1	0	23500	0	0	0	-132	0	0	0	0		0	0	23632	0	0	0	0	0	0	23632	0	0	0	0	0	0	0	0	0	1513	0	0	0	0	202391	23132										
3458																																																																	4654	384	384	9.7291%	14.2394%	13.0645%	4270	32684	43889	-5	0			6.2394%			1201	13.0645%	1	0	4265	0	0	0	-5	0	0	0	0		0	0	4270	0	0	0	0	0	0	4270	0	0	0	0	0	0	0	0	0	384	0	0	0	0	43889	3069										
3720																																																																	36559	1726	1726	13.7769%	23.9412%	22.8109%	34833	152703	252836	-629	0			15.9412%			21000	22.8109%	1	0	34204	0	0	0	-629	0	0	0	0		0	0	34833	0	0	0	0	0	0	34833	0	0	0	0	0	0	0	0	0	1726	0	0	0	0	252836	13833										
3971																																																																	111726	8867	8867	13.2189%	15.7780%	14.5258%	102859	708114	778120	-204	0			7.7780%			176278	14.5258%	1	0	111967	9150	62	55	-208	4	0	0	0		8	0	102896	0	0	0	0	37	37	102859	0	0	0	0	37	0	0	0	0	8867	0	9312	0	0	787432	-64107										
4156																																																																	23115	1931	1931	10.4097%	14.9656%	13.7154%	21184	154454	203503	-708	0			6.9656%			7857	13.7154%	1	0	22259	1783	0	0	-708	0	0	0	0		0	0	21184	0	0	0	0	0	0	21184	0	0	0	0	0	0	0	0	0	1931	0	1783	0	0	205286	15110										
4231																																																																	16724	663	663	14.2655%	28.7354%	27.5962%	16061	58200	112586	-1013	0			20.7354%			12600	27.5962%	1	0	15272	0	0	134	-1013	0	0	0	0		0	0	16151	0	0	0	0	90	90	16061	0	0	0	0	90	0	0	0	0	663	0	224	0	0	112810	3685										
4839																																																																	43548	3262	3262	12.0965%	16.8070%	15.5481%	40286	259106	333038	-2733	0			8.8070%			16715	15.5481%	1	0	37553	0	0	0	-2797	0	64	0	0		0	0	40286	0	0	0	0	0	0	40286	0	0	0	0	0	0	0	0	0	3262	0	0	0	0	333038	23571										
5069																																																																	179671	5755	5755	35.0495%	39.7595%	38.4860%	173916	451894	496201	2898	0			31.7595%			8628	38.4860%	1	0	176826	0	0	0	2898	12	0	0	0		0	0	173916	0	0	0	0	0	0	173916	0	0	0	0	0	0	0	0	0	5755	0	0	0	0	496201	165300										
5135																																																																	64845	3901	3901	13.0948%	20.7929%	19.5420%	60944	311861	465405	-582	0			12.7929%			25042	19.5420%	1	0	61404	1042	0	0	-582	0	0	0	0		0	0	60944	0	0	0	0	0	0	60944	0	0	0	0	0	0	0	0	0	3901	0	1042	0	0	466447	36944										
5210																																																																	116865	10325	10325	8.8203%	14.2150%	12.9591%	106540	822122	1207899	-6145	-5758			6.2150%			10253	12.9591%	1	0	100395	0	0	0	-387	0	0	-5758	0		0	0	106540	0	0	0	0	0	0	106540	0	0	0	0	0	0	0	0	0	10325	0	0	0	0	1202141	96287										
5461																																																																	59679	5031	5031	9.1559%	14.8535%	13.6013%	54648	401785	596859	-499	0			6.8535%			6300	13.6013%	1	0	54149	0	0	0	-499	0	0	0	0		0	0	54648	0	0	0	0	0	0	54648	0	0	0	0	0	0	0	0	0	5031	0	0	0	0	596859	48348										
5751																																																																	33254	1645	1645	16.1087%	22.4568%	21.3459%	31609	148080	196223	570	0			14.4568%			9352	21.3459%	1	0	33417	1089	149	0	570	0	0	0	0		0	0	31609	0	0	0	0	0	0	31609	0	0	0	0	0	0	0	0	0	1645	0	1238	0	0	197461	23495										
6039																																																																	30258	2535	2535	9.6350%	14.9471%	13.6948%	27723	202434	287731	-87	0			6.9471%			31037	13.6948%	1	0	27636	0	0	0	-87	0	0	0	0		0	0	27723	0	0	0	0	0	0	27723	0	0	0	0	0	0	0	0	0	2535	0	0	0	0	287731	-3314										
6141																																																																	6217	318	318	10.3513%	21.1967%	20.1125%	5899	29330	56988	0	0			13.1967%			4800	20.1125%	1	0	5947	0	0	29	0	0	0	0	0		0	0	5918	0	0	0	0	19	19	5899	0	0	0	0	19	0	0	0	0	318	0	48	0	0	57036	1147										
6329																																																																	61624	6325	6325	9.3347%	12.2491%	10.9918%	55299	503092	592401	-25	0			4.2491%			22600	10.9918%	1	0	56033	0	0	455	-25	0	0	0	0		0	0	55603	0	0	0	0	304	304	55299	0	0	0	0	304	0	0	0	0	6325	0	759	0	0	593160	33458										
7009																																																																	60428	0	781	6.4992%	20.0168%	19.7581%	59647	301886	917753	1619	0			12.0168%			1052	19.7581%	1	0	61266	0	0	0	1619	0	0	0	0		0	0	59647	0	0	0	0	0	0	59647	0	0	0	0	0	0	0	0	0	781	0	0	781	0	917753	58595										
7045																																																																	19132	860	860	8.6354%	19.0925%	18.2343%	18272	100207	211594	-1053	0			11.0925%			2425	18.2343%	1	0	18134	0	0	549	-1053	0	0	0	0		0	0	18638	0	0	0	0	366	366	18272	0	0	0	0	366	0	0	0	0	860	0	915	0	0	212509	16762										
7072																																																																	30763	1735	1735	15.2979%	19.9118%	18.7888%	29028	154496	189751	21	0			11.9118%			0	18.7888%	1	0	32743	751	350	1556	-41	0	0	62	0		0	0	30065	0	0	0	0	1037	1037	29028	0	0	0	0	1037	0	0	0	0	1735	0	3694	0	0	193445	32722										
7157																																																																	5289	254	254	10.7189%	20.8450%	19.8439%	5035	25373	46973	-39	0			12.8450%			400	19.8439%	1	0	4996	0	0	0	-39	0	0	0	0		0	0	5035	0	0	0	0	0	0	5035	0	0	0	0	0	0	0	0	0	254	0	0	0	0	46973	4635										
7456																																																																	7917	749	749	8.4044%	11.9028%	10.7767%	7168	66514	85289	-8	0			3.9028%			5400	10.7767%	1	0	7160	0	0	0	-8	0	0	0	0		0	0	7168	0	0	0	0	0	0	7168	0	0	0	0	0	0	0	0	0	749	0	0	0	0	85289	1768										
7634																																																																	9175	565	565	12.9192%	20.4516%	19.1922%	8610	44862	66645	-113	0			12.4516%			8260	19.1922%	1	0	8497	0	0	0	-113	0	0	0	0		0	0	8610	0	0	0	0	0	0	8610	0	0	0	0	0	0	0	0	0	565	0	0	0	0	66645	350										
8033																																																																	30804	1243	1243	12.8041%	19.0745%	18.3048%	29561	161493	230871	-50	0			11.0745%			5250	18.3048%	1	0	29465	0	0	0	-96	0	0	0	0		0	0	29561	0	0	0	0	0	0	29561	0	0	0	0	0	0	0	0	0	1243	0	0	0	0	230871	24265										
8462																																																																	21300	951	951	11.7528%	28.0558%	26.8032%	20349	75920	173141	-661	0			20.0558%			700	26.8032%	1	0	19688	0	0	0	-661	0	0	0	0		0	0	20349	0	0	0	0	0	0	20349	0	0	0	0	0	0	0	0	0	951	0	0	0	0	173141	19649										
8631																																																																	7407	408	408	11.2903%	22.7174%	21.4660%	6999	32605	61991	-186	0			14.7174%			1300	21.4660%	1	0	6699	0	0	0	-300	0	0	0	0		0	0	6999	0	0	0	0	0	0	6999	0	0	0	0	0	0	0	0	0	408	0	0	0	0	61991	5585										
9357																																																																	56466	3275	3275	10.5661%	16.8590%	15.8812%	53191	334931	503413	-101	0			8.8590%			55160	15.8812%	1	0	79837	26747	0	0	-101	0	0	0	0		0	0	53191	0	0	0	0	0	0	53191	0	0	0	0	0	0	0	0	0	3275	0	26747	0	0	530160	24778										
9553																																																																	14974	1003	1003	8.4506%	12.4313%	11.5986%	13971	120454	165325	-1053	0			4.4313%			2100	11.5986%	1	0	13146	0	0	0	-521	228	0	0	-532		0	0	13971	0	0	0	0	0	0	13971	0	0	0	0	0	0	0	0	0	1003	0	0	0	0	165325	12099										
9807																																																																	357226	30612	30612	13.7494%	13.3787%	12.2322%	326614	2670113	2375474	-50043	0			5.3787%			132272	12.2322%	1	0	313789	0	0	0	735	0	0	0	-50778		0	0	363832	0	0	0	0	37218	37218	326614	0	0	0	0	37218	0	0	0	0	30612	0	37218	0	0	2412692	231560										
9955																																																																	19098	1106	1106	12.9300%	21.6831%	20.4273%	17992	88078	139149	-379	0			13.6833%			3133	20.4273%	1	0	17613	0	0	0	-379	0	0	0	0		0	0	17992	0	0	0	0	0	0	17992	0	0	0	0	0	0	0	0	0	1106	0	0	0	0	139149	14859										
10250																																																																	39047	2992	2992	9.2445%	14.4685%	13.3598%	36055	269876	390016	-1265	0			6.4685%			32300	13.3598%	1	0	35708	0	0	551	-1265	0	0	0	0		0	0	36422	0	0	0	0	367	367	36055	0	0	0	0	367	0	0	0	0	2992	0	918	0	0	390934	4673										
10849																																																																	26828	1512	1512	9.5186%	19.1844%	18.1032%	25316	139843	265964	-1226	0			11.1844%			15391	18.1032%	1	0	26010	694	0	491	-1226	0	0	0	0		0	0	26051	0	0	0	0	735	735	25316	0	0	0	0	735	0	0	0	0	1512	0	1185	0	0	267149	11845										
11145																																																																	22232	2022	2022	8.7243%	12.6286%	11.4800%	20210	176045	231653	-41	0			4.6286%			12000	11.4800%	1	0	20619	450	0	0	-41	0	0	0	0		0	0	20210	0	0	0	0	0	0	20210	0	0	0	0	0	0	0	0	0	2022	0	450	0	0	232103	8660										
11640																																																																	45338	3277	3277	11.8621%	17.3283%	16.0758%	42061	261641	354583	-1219	0			9.3283%			38070	16.0758%	1	0	40842	0	0	0	-1219	0	0	0	0		0	0	42061	0	0	0	0	0	0	42061	0	0	0	0	0	0	0	0	0	3277	0	0	0	0	354583	3991										
11837																																																																	13901	683	683	13.8103%	25.7297%	24.4655%	13218	54027	95711	-706	0			17.7297%			12000	24.4655%	1	0	13448	0	0	562	-706	0	0	0	0		0	0	13592	0	0	0	0	374	374	13218	0	0	0	0	374	0	0	0	0	683	0	706	0	0	96417	2154										
12030																																																																	52891	2996	2996	14.6683%	22.5379%	21.2612%	49895	234676	340156	3	0			14.5379%			600	21.2612%	1	0	49898	0	0	0	3	0	0	0	0		0	0	49895	0	0	0	0	0	0	49895	0	0	0	0	0	0	0	0	0	2996	0	0	0	0	340156	49295										
12142																																																																	24433	1661	1661	10.1295%	17.7196%	16.5150%	22772	137887	224809	-2250	0			9.7196%			15200	16.5150%	1	0	20522	0	0	0	-698	0	0	-1552	0		0	0	22772	0	0	0	0	0	0	22772	0	0	0	0	0	0	0	0	0	1661	0	0	0	0	224809	7572										
12179																																																																	7997	213	213	19.3199%	30.0616%	29.2610%	7784	26602	40290	-2	0			22.0616%			0	29.2610%	1	0	7783	0	0	0	-2	0	0	0	1		0	0	7784	0	0	0	0	0	0	7784	0	0	0	0	0	0	0	0	0	213	0	0	0	0	40290	7785										
12311	10817597	734842	1731676	9.2869%	13.8259%	11.6126%	9085921	78241812	97835856	-385106	0			5.6126%			9349669	10.4204%	0	9888304	1898458	179504	21184	-192652	0	-2061	-190392	0		21172	0	8153091	0	0	0	0	0	0	8153091	780000	0	166952	946952	14122	932830	996636	0	0	1731676	0	2134440	198	0	99970296	923741																												1																																															
12647																																																																	18839	1049	1049	10.4611%	18.6995%	17.6583%	17790	100746	170058	0	0			10.6995%			17306	17.6583%	1	0	17790	0	0	0	0	0	0	0	0		0	0	17790	0	0	0	0	0	0	17790	0	0	0	0	0	0	0	0	0	1049	0	0	0	0	170058	484										
12656																																																																	1848	123	123	9.5754%	18.7443%	17.4967%	1725	9859	18015	0	0			10.7443%			460	17.4967%	1	0	1725	0	0	0	0	0	0	0	0		0	0	1725	0	0	0	0	0	0	1725	0	0	0	0	0	0	0	0	0	123	0	0	0	0	18015	1265										
12937																																																																	35256	1988	1988	16.5650%	22.1718%	20.9216%	33268	159013	200833	0	0			14.1718%			6000	20.9216%	1	0	33268	0	0	0	0	0	0	0	0		0	0	33268	0	0	0	0	0	0	33268	0	0	0	0	0	0	0	0	0	1988	0	0	0	0	200833	27268										
12946																																																																	132717	13722	13889	9.2494%	12.1302%	10.8608%	118828	1094101	1284707	-1493	0			4.1302%			59757	10.8608%	1	0	134754	16399	1020	0	-1493	0	0	0	0		0	0	118828	0	0	0	0	0	0	118828	0	0	0	0	0	0	0	0	0	13889	0	17419	167	0	1302126	76490										
12955																																																																	15481	1546	1546	9.1746%	11.7394%	10.5671%	13935	131872	151887	0	0			3.7394%			10800	10.5671%	1	0	13935	0	0	0	0	0	0	0	0		0	0	13935	0	0	0	0	0	0	13935	0	0	0	0	0	0	0	0	0	1546	0	0	0	0	151887	3135										
