"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
1557																																																																																0	6909	0		24628			6397	0	0	0	45514	0	0	0	3774	0	28	18765	309	139	113	605	2314	294	3474	14870	2517	6409	10383	4087								0	0		0	0	0	189	0	1616	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		8932		0	4							0	1092	0	0	0	0	0			0	0	0	0			0	0	905			0	0	0		
1669																																																																																0	46	613		2949			5598	0	0	3105	90933	0	0	0	52122	1334	22857	7342	176	755	498	1111	29768	19720	2871	5824	5782	8185	13009	2880								0	0			0	0	436	194	11287	3058			0			0	282																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	107							0	5064	0	0	0	0	0			0	0	0				0	0	5020			0	0	0		
1829																																																																																0	0	13910	0	0	18841	0	18841	8800	0	31	281353	388	20436	0	100074	11034	14272	36648	1307	816	4979	10069	44228	38108	30294	4241	28971	37875	52120	25651		0	0	0		0	0	690	469	0		0	0	2437	0	22599	82263	0	20436	0			0	487																							0	0	0	0	0	0	0	0	0	0	0	0		16737	0	0	0							0	49	0	0	0	1424	0	0	0	0	0	0	0			0	0	108			0	0	0		
1856																																																																																4000	4996	4203		1072			26851	0	0	0	60362	1	1945	0	2066	0	1916	14258	7	1019	240	193	607	0	7899	5336	12242	28368	3877	368								0	0			0	0	0	3892	322	10572			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		17991		0	1							0	193	0	0	0	0	0			0	0	0				0	0	250			0	0	0		
2040																																																																																0	2590	9621		1638			21325	1254	0	1260	118174	0	0	0	20632	295	109	37295	1919	2140	5794	3562	4121	1682	20811	12425	23517	24890	9760	2210								0	0			0	0	675	7694	28046	21475			0			1472	0																							0	0	0	0	0	0	0	0	0	0	0	0		26378		0	11							0	122	0	467	0	4579	3492			738	0	0				0	0	1536			0	200	738		
2161																																																																																0	24	0		7093			16596	0	0	0	71436	0	0	0	35894	79	25018	19746	1444	7071	5890	9501	8931	2988	3818	7413	8591	7998	7584	138								279	10			0	0	135	0	2531	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	35							0	3698	0	0	0	0	0			0	0	0	0			0	0	5062			0	0	0		
2376																																																																																0	0	884954	0	0	10870	0	10870	4591	0	0	2507068	0	0	7773	150373	4916	27874	69640	3109	8212	11799	8296	32454	81155	31831	38241	87999	148395	1834209	203404		0	0	0		0	0	0	0	0		0	0	18343	16416	44675	1366817	0	0	0			0	2103																							0	0	0	0	0	0	0	0	0	0	0	0		2021002	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5113			0	0	0		
2554																																																																																0	1501	0		1009			1695	0	0	0	5044	0	0	0	295	0	149	664	52	0	111	19	0	113	2726	196	476	1120	232	0								0	0			0	0	0	0	141	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	40							0	184	0	0	0	0	0			0	0	0	0			0	0	179			0	0	0		
2732																																																																																0	135	61468	0	0	27482	0	27482	6697	0	0	305871	253	3691	0	19898	936	7796	30066	4413	4117	5558	4281	296	0	78534	45719	83943	69741	2581	0		0	0	0		0	0	0	0	0		0	0	5345	1927	78257	98175	0	3691	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	366	0	366							0	1299	0	0	318	0	1659	0	0	0	0	0	0			0	0	448			0	0	0		
2750																																																																																0	7837	0		22740			3050	0	0	499	40095	0	0	0	2708	130	250	18870	329	303	544	572	0	960	13863	5518	10583	4582	440	652								0	72			0	0	244	0	626	1266			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		15110		0	18							0	455	0	0	0	0	0			0	0	0	0			0	0	450			0	0	0		
3177																																																																																0	0	3432	0	0	9265	0	9265	32813	0	0	772904	0	0	0	596684	9435	72774	72944	2440	11507	10305	12372	116062	438628	38429	20932	18010	19469	24416	53727		0	0	0		0	0	0	10	0		0	0	27655	5193	56277	31631	0	0	0			2301	2462																							0	0	0	0	0	0	0	0	0	0	0	0		402313	0	0	0							0	0	0	0	0	0	0	207	0	0	0	0	0			0	0	509			0	207	0		
3252																																																																																0	23850	0		45762			11267	0	0	3454	97414	0	29	0	445	0	336	0	75	189	80	65	36	0	15959	60966	8879	7586	388	22								0	0			0	0	0	1059	0	5270			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		29482		0	399							0	1927	0	0	0	0	0			0	0	0	0			0	0	3952			0	0	0		
3458																																																																																0	5919	352		2521			3341	0	0	0	18813	0	0	0	3114	10	0	3047	105	455	1040	1171	176	167	1091	2170	4140	5855	2038	288								0	0			0	0	100	0	943	1287			0			269	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	721	0	0	0	0	0			0	0	0	0			0	0	505			0	153	0		
3720																																																																																0	11681	206		9572			14370	2955	0	2009	133647	0	0	1180	30040	1090	762	26843	1761	2440	9276	12570	3667	254	7758	16225	33116	41893	4413	48								0	234			0	0	2344	7754	22141	22526			0			473	0																							0	0	0	0	0	0	0	0	0	0	0	0		35000		0	230							0	2416	0	0	0	0	0			0	0	0	0			0	0	4079			0	85	0		
3971																																																																																0	27762	30407	0	37654	45848	0	45848	21793	0	0	511932	0	25113	1128	116535	8720	34423	73674	8015	10500	30836	15573	23364	25124	51943	35421	96822	75437	121693	5270		0	0	0		0	0	0	710	0		0	0	2430	22102	55657	83789	0	25113	0			15309	939																							0	0	0	0	0	0	0	0	0	0	0	0		82226	23	0	23							0	746	225	324	0	0	0	0	0	1377	0	0	0			0	0	32643			0	0	0		
4156																																																																																0	15668	10076		10078			19769	2003	0	0	145094	0	514	0	34639	1074	6603	24757	757	1271	1504	1606	22207	7204	8767	18607	22212	21731	38370	765								0	0			0	0	1744	2722	1985	42994			0			73	0																							0	0	0	0	0	0	0	0	0	0	0	0		39015		0	0							0	824	0	0	0	0	0			1	0	0	0			0	0	1004			0	0	0		
4231																																																																																0	8839	0		371			2891	0	0	1064	53405	0	0	0	12171	0	24	17490	932	1809	2477	5169	1231	0	3962	11038	19480	4877	354	0								0	0			0	0	114	1390	8276	13176			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	10							0	585	0	0	0	0	0			0	0	0				0	0	4518			0	0	0		
4437																																																																																0	5473	479		932			11607	6234	0	3557	129443	41	0	0	43902	3101	35985	17207	548	6844	21408	11451	2019	875	24904	4844	13834	21269	10712	3378								0	1394			0	0	167	11534	29095	9873			0			2052	0																							0	0	0	0	0	0	0	0	0	0	0	0		122397		0	0							0	217	0	2008	0	1057	0			97	0	0				0	0	1919			0	82	0		
4839																																																																																0	0	51665	0	0	7793	0	7793	4635	0	0	236853	0	0	0	34178	1806	4118	59449	4911	3578	14496	7762	2156	1119	26966	27660	75140	62530	2961	0		0	0	0		0	0	0	305	0		0	0	3515	5846	78990	46263	0	0	0			903	207																							0	0	0	0	0	0	0	0	0	0	0	0		74472	456	0	456							0	154	0	0	9715	2456	3378	310	0	0	0	0	0			0	0	1247			0	310	0		
5069																																																																																0	0	951	0	0	2970	0	2970	995	0	0	282255	3754	0	0	28900	3510	0	165607	5306	23594	0	0	0	0	40168	97352	94423	22722	0	0		0	0	0		0	0	0	0	10000		0	0	14826	46216	77123	110518	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		105119	0	0	0							0	0	0	0	0	10105	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																																0	92169	2076	0	73281	18725	0	18725	0	0	9277	300212	0	0	0	46111	654	9748	192497	13234	13829	11017	3508	4523	0	38815	127258	65529	9877	10529	2025		0	0	0		0	0	584	0	0		0	0	1193	7138	33244	5449	0	0	0			7	0																							0	0	0	0	0	0	0	0	0	0	0	0		42228	50	0	50							0	3267	0	0	0	0	0	0	0	0	0	0	0			0	0	6994			0	0	0		
5210																																																																																0	19714	31247	0	1073	34394	0	34394	53170	0	15813	751310	0	0	0	324847	30811	94893	24667	21935	30439	29414	22417	91789	127860	91615	21617	91565	106281	65973	44682		0	0	0		0	0	0	4314	0		0	0	3932	11416	84557	115489	0	0	0			299	1120																							0	0	0	0	0	0	0	0	0	0	0	0		425740	9915	0	9915							0	758	0	0	0	2507	4247	0	0	0	0	0	0			0	0	9860			0	0	0		
5461																																																																																0	15775	22356	0	8336	36098	0	36098	11989	0	0	302208	148	0	22512	21527	1093	614	78538	404	1174	7667	8592	771	1428	37771	39196	64090	80692	49745	263		0	0	0		0	0	0	211	0		0	0	502	9061	67533	89621	0	0	0			361	0																							0	0	0	0	0	0	0	0	0	0	0	0		112060	11043	0	11043							0	177	0	0	0	301	0	114	0	0	0	0	0			0	0	7034			0	114	0		
5751																																																																																0	15742	2632		26295			25998	1030	0	126	123928	0	1847	0	20937	414	11926	25184	799	773	730	1163	7704	9679	10743	18368	11727	11662	28110	21669								0	36			0	0	536	783	12017	10070			0			0	0	248	2888	397	5089	30	2565	8773	2293	0	15	1188	251	2903	399	5116	30	2578	9022	2467	0	15	1205	0	0	0	0	0	0	0	0	0	0	0	0		16289		0	124							0	3438	0	0	0	914	0			0	0	0	0	123	122	0	0	1903	26	27	0	603	0		
6039																																																																																0	13501	930		2889			5088	0	0	64	51657	43	0	0	5744	552	1275	9996	282	289	677	1357	3074	0	4083	9637	10207	5864	10811	1095								552	82			0	0	634	1420	4218	13348			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	97							0	1072	0	0	0	78	620			0	0	0	0			0	0	1509			0	0	0		
