"IDRSSD"	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH289	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	RCONS602	RCONS603	RCONS604	RCONS605	
33857	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80431	0	0	0	0	0	-539	0	0	0	0	0	902	0	0	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119224	0	0	94647	24577	2313	0	2313	8850	0	0	0	0	0	8850	523133	0	0	4866	0	518267	0	0	0	15233	0	0	0	0	0	0	0	647	647	0	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8646	11163		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69746	13949	0	0	0	13949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11163		0	0	0	0	0	0	0	0	0	16745		0	0	0	0	0	0	684956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34425	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75154	0	0	0	0	0	-1798	0	0	0	0	0	414	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343479	0	0	314648	28831	12274	0	12274	5347	0	0	0	0	0	5347	429789	0	0	0	0	429789	0	0	0	15851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6130	17621		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17621		0	0	0	0	0	0	0	0	0	26432		0	0	0	0	0	0	771742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34434	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25033	0	0	0	0	0	-860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89651	0	0	76240	13411	0	0	0	539	0	0	0	0	0	539	167791	0	0	1944	0	165847	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2114	539		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15824	3165	0	0	0	3165	0	0	1483	0	59	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	539		0	0	0	0	0	0	0	0	0	809		0	0	0	0	0	0	259882	0	0	2219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34452	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1081	1081	0	0	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48953	0	0	0	0	0	-555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35877	0	0	32232	3645	0	0	0	12	0	0	0	0	0	12	38931	0	0	602	0	38329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1239	12		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12		0	0	0	0	0	0	0	0	0	18		0	0	0	0	0	0	82810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34537	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	6502	6502	0	0	6502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660650	0	0	0	0	0	-15281	0	0	0	0	0	19437	0	0	19437	0	0	0	0	0	0	0	0	0	0	0	1450	0	0	0	0	1450	0	1066555	0	0	772898	293657	46162	0	46162	6997	0	0	0	0	6997	0	2777411	0	30671	0	0	2746740	0	0	0	178028	0	0	58105	58105	0	20907	0	328549	328549	0	75938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521283	46162		0	0	0	0	0	0	0	0	225599	225599	225599	0	0	0	0	0	0	0	433353	86671	0	0	43622	43049	0	0	224111	0	1629	0	0	1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46162		0	0	0	0	0	0	0	0	0	69243		0	0	0	0	0	0	4274210	0	17377	163893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34555	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94644	0	0	0	0	0	-1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23736	0	0	23736	0	0	0	0	5061	0	0	0	0	0	5061	126039	0	0	438	0	125601	0	0	0	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3235	5061		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17659	3532	0	0	0	3532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5061		0	0	0	0	0	0	0	0	0	7592		0	0	0	0	0	0	185550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17578	0	0	0	0	0	-272	0	0	0	0	0	4379	0	1628	2751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154578	0	102	139375	15101	1605	0	1605	1345	0	0	0	0	0	1345	168974	0	0	5083	0	163891	0	0	0	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3011	2950		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44184	8837	0	0	0	8837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2950		0	0	0	0	0	0	0	0	0	4425		0	0	0	0	0	0	306644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35057	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	678	678	0	0	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8399	0	0	0	0	0	-54	0	0	0	0	0	414	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44399	0	86	44257	56	0	0	0	93	0	0	0	0	93	0	79763	0	0	0	0	79763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	23	0	0	-1532	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9700	1940	0	0	0	1940	0	0	3792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	23	0	0	0	0		0	0	0	0	0	288	115725	0	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301																																																																							0	0																																																																																																																																																																									
35570	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1945317	0	0	0	-93763	0	-59401	0	4730	0	0	0	1011	0	0	1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5412014	0	6730	5319997	85287	95672	0	95672	65333	0	0	0	0	0	65333	15016102	0	0	0	0	15016102	0	0	0	101609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-282699	161005		4730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566984	113397	0	0	0	113397	0	0	0	0	0	0	0	0	0	0	0	9500	0	9500	0	0	0	0	0	9500	0	0	161005		4730	0	0	0	0	0	190	0	0	241508		14190	0	0	0	0	0	20301716	0	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700000	400000	
35646	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	721	721	0	0	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4585	0	0	0	0	0	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4053	0	0	4053	0	0	0	0	379	0	0	0	0	0	379	16502	0	0	176	0	16326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-276	379		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1814	363	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742		0	0	0	0	0	0	0	0	0	1113		0	0	0	0	0	0	28864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44560	0	0	0	0	0	-1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113874	0	0	111099	2775	0	0	0	680	0	0	0	0	0	680	55105	0	120	0	0	54674	311	0	0	355	0	0	0	0	0	0	0	16	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2370	991		0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8679	1736	0	0	0	1736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991		0	0	0	0	0	16	0	0	0	1487		0	0	0	0	0	200	135189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36456	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24354	0	0	0	0	0	-434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8469	0	0	8469	0	0	0	0	4500	0	0	0	0	0	4500	76278	0	0	0	0	76278	0	0	0	1739	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	4500		0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13918	2784	0	0	0	2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500		0	288	0	0	0	0	0	0	0	6750		0	1152	0	0	0	0	109609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15507	0	0	0	0	0	-599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49665	0	0	45638	4027	36	0	36	56	0	0	0	0	0	56	57590	0	0	0	0	57590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1611	92		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4722	944	0	0	140	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92		0	0	0	0	0	0	0	0	0	138		0	0	0	0	0	0	96779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3007	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13544	0	0	8040	5479	68	0	68	0	0	0	0	0	0	0	50726	0	117	6889	0	43720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-688	68		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3919	784	0	0	0	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68		0	0	0	0	0	0	0	0	0	102		0	0	0	0	0	0	60665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4234	0	0	0	0	0	-110	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12072	0	0	11711	361	0	0	0	801	0	0	0	0	0	801	19581	0	0	6011	0	13570	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-651	801		6	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	44	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801		6	44	0	0	0	0	0	0	0	1202		18	176	0	0	0	0	25586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429513	0	0	0	0	0	-9964	0	0	0	0	0	5806	0	0	5806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216675	0	0	155239	61436	570	0	570	2407	0	0	0	0	2407	0	421369	0	0	0	0	421369	0	0	0	2941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18801	570		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35716	7143	0	0	0	7143	0	0	64939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570		0	0	0	0	0	0	0	0	0	855		0	0	0	0	0	0	778201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37640	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	12079	12079	0	0	12079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733605	0	0	0	0	0	-14625	0	0	0	0	0	6628	0	0	6628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403050	0	0	212014	191036	94738	0	94738	9084	0	0	0	0	0	9084	1643674	0	0	47231	0	1596443	0	0	0	55954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26869	104087		0	0	0	0	0	0	0	0	33207	33207	31796	0	0	0	0	1411	0	0	257310	51462	0	343	0	49617	1502	19245	270341	0	1309	0	0	0	1309	0	0	0	0	0	0	0	0	0	0	0	0	0	124834		0	0	0	0	0	0	0	0	0	187251		0	0	0	0	0	0	2506525	0	0	0	87257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37659	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	0	0	0	0	0	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7026	0	0	6739	287	0	0	0	0	0	0	0	0	0	0	25921	0	0	0	0	25921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-435	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	35002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106015	0	0	0	0	0	-136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5737	0	0	5587	150	0	0	0	1833	0	0	0	0	0	1833	94369	0	1527	1275	0	91567	0	0	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1716	1833		0	0	0	0	0	0	0	0	6338	6338	0	0	0	6338	0	0	0	0	29614	5923	0	0	0	5923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1833		0	0	0	0	0	0	0	0	0	2750		0	0	0	0	0	0	141916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38740	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21849	0	0	0	0	0	-115	0	0	0	0	0	338	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66851	0	0	62311	4540	3468	0	3468	1320	0	0	0	0	0	1320	82666	0	0	0	0	82666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1908	4788		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6731	1346	0	0	0	1346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4788		0	0	0	0	0	0	0	0	0	7182		0	0	0	0	0	0	148314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39327	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	176	176	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35354	0	0	0	0	0	-303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102915	0	0	94605	8310	10952	0	10952	0	0	0	0	0	0	0	187720	0	1563	1886	0	184271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1062	10979		0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	26965	5393	0	0	1011	3712	670	0	20889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11973		0	0	0	0	0	0	0	0	0	17960		0	0	0	0	0	0	303778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	3625	3625	0	0	3625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79346	0	0	0	0	0	-2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96380	0	0	85377	10783	1252	0	1252	2046	0	0	0	0	0	2046	408478	0	11089	893	6369	390127	0	0	0	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6640	3298		0	0	0	0	0	0	0	0	31602	31602	31602	0	0	0	0	0	0	0	37678	7536	16	0	988	6532	0	0	76180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3298		0	0	0	0	0	0	0	0	0	4947		0	0	0	0	0	0	512091	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	2283	2283	0	0	2283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17508	0	0	0	0	0	-417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7514	0	0	7514	0	0	0	0	344	0	0	0	0	0	344	16201	0	0	0	0	16201	0	0	0	0	0	0	0	0	0	0	0	2622	2622	0	0	2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	344		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931	186	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344		0	0	0	0	0	0	0	0	0	516		0	0	0	0	0	0	35685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40499	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	7470	7470	0	0	7470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182173	0	0	0	0	0	-3457	0	0	0	0	0	33804	0	10514	23290	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	325	0	771740	0	1600	666971	103169	6193	0	6193	3811	0	0	0	0	0	3811	1451358	0	0	7702	0	1443656	0	0	0	17342	1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1631	1631	0	0	12670	-4978	10004		0	1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70468	14094	0	0	1176	12918	0	0	81341	0	8623	0	0	1786	0	6837	0	0	0	0	0	0	0	0	0	0	0	0	10004		0	1397	0	0	0	0	0	0	0	15006		0	5588	0	0	0	0	2233442	0	0	53369	220364	0	0	0	0	7681	29015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16377	0	0	0	0	0	-199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7864	0	0	7864	0	0	0	0	4485	0	0	0	0	0	4485	64170	0	950	2112	0	61108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1128	4485		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5587	1117	0	1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4485		0	0	0	0	0	0	0	0	0	6728		0	0	0	0	0	0	80187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
