"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
98463																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	247259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247259	0	0	247259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
98717																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99143																																																																																																																																																																																																																																																	
99255																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99376																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2215	0	0	1067	0	69392	92511	733	68726	0	0	68726	0	8339	0	0	8339	0	0	0	0	0	0	0	0	0	0	241916	0	69392	170643	1881	0	0	0	0	0	0	0	0	0	350	0	0	350	0	0	0	0	0	0	1067	0	0	1067	0	1148	0	0	0	1148	0	0	0	
99442																																																																																																																																																																																																																																																	
99536																																																																																																																																																																																																																																																	
99853																																																																																																																																																																																																																																																	
100236																																																																																																																																																																																																																																																	
100357																																																																																																																																																																																																																																																	
100562																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7021	0	0	0	0	0	757075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764096	0	0	757075	7021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7021	0	0	0	7021	0	0	0	0	0	0	0	0	0	0	0	0	0	
100777																																																																																																																																																																																																																																																	
100843																																																																																																																																																																																																																																																	
101019	25442	24783	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	1081081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25442	0	21134	0	0	21134	0	1127657	0	0	1127657	0	0	0	0	0	0	0	0	24783	0	2106	0	0	2106	0	0	0	0	0	0	0	0	0	0	0	26889	0	0	26889	0																																																								0	0	0	0	0	0	0	0	0	0	0	0	1081081																																																																																						
101037																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	247263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247263	0	0	247263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
101439																																																																																																																																																																																																																																																	
101671																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	253975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253975	0	0	253975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
101738																																																																																																																																																																																																																																																	
101952																																																																																																																																																																																																																																																	
102155																																																																																																																																																																																																																																																	
102333																																																																																																																																																																																																																																																	
102342																																																																																																																																																																																																																																																	
102539																																																																																																																																																																																																																																																	
102557																																																																																																																																																																																																																																																	
102874																																																																																																																																																																																																																																																	
103134																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103255																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803500	0	803500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103563																																																																																																																																																																																																																																																	
104234																																																																																																																																																																																																																																																	
104542																																																																																																																																																																																																																																																	
104971																																																																																																																																																																																																																																																	
105026																																																																																																																																																																																																																																																	
105222																																																																																																																																																																																																																																																	
105473																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6516	0	0	6516	0	6519	0	3	6516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
105530																																																																																																																																																																																																																																																	
106359																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		456	0	0	456	0	0	362861	1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364968	0	0	363317	1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
106452																																																																																																																																																																																																																																																	
106676																																																																																																																																																																																																																																																	
107244																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1044	2591755	15639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2608438	0	1044	2591755	15639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
107459																																																																																																																																																																																																																																																	
107570																																																																																																																																																																																																																																																	
107758																																																																																																																																																																																																																																																	
108072																																																																																																																																																																																																																																																	
108269																																																																																																																																																																																																																																																	
108652																																																																																																																																																																																																																																																	
108746																																																																																																																																																																																																																																																	
108951																																																																																																																																																																																																																																																	
109136																																																																																																																																																																																																																																																	
109154																																																																																																																																																																																																																																																	
109453																																																																																																																																																																																																																																																	
109574																																																																																																																																																																																																																																																	
109659																																																																																																																																																																																																																																																	
110413																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	108418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5040	0	0	5040	0	113458	0	0	113458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
110936																																																																																																																																																																																																																																																	
110945																																																																																																																																																																																																																																																	
110972																																																																																																																																																																																																																																																	
111157																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111205																																																																																																																																																																																																																																																	
111661																																																																																																																																																																																																																																																	
111942																																																																																																																																																																																																																																																	
111979																																																																																																																																																																																																																																																	
112163																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		35816	0	0	375	0	0	243490	0	1731	0	0	0	1731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281037	0	0	243865	37172	0	0	0	0	0	0	0	0	0	375	0	0	375	0											32019				32019				
112332																																																																																																																																																																																																																																																	
112444																																																																																																																																																																																																																																																	
112510																																																																																																																																																																																																																																																	
112556																																																																																																																																																																																																																																																	
112837	923115	647475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274591	16947	0	265727	0	6914006	29922170	184379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272920	255	1174912	20868	163680	0	0	0	163680	38381941	289867	6914261	31362809	394738	0	0	0	0	0	760578	100	1390922	17031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913682	766320	100	1651347	28555	0	0	0	0	0	274591	16947	0	265727	25811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266207	5742	0	260425	11524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25811	266207	5742	0	260425	11524	0	0	0	0	0	0	37020555																																																																																						
113003																																																																																																																																																																																																																																																	
113030																																																																																																																																																																																																																																																	
113441																																																																																																																																																																																																																																																	
113601																																																																																																																																																																																																																																																	
113740																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	144465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144465	0	144465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
113937																																																																																																																																																																																																																																																	
114149																																																																																																																																																																																																																																																	
114251																																																																																																																																																																																																																																																	
114260																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173865	1330976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1504841	0	173865	1330976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114457																																																																																																																																																																																																																																																	
114774																																																																																																																																																																																																																																																	
114840																																																																																																																																																																																																																																																	
114859																																																																																																																																																																																																																																																	
115100																																																																																																																																																																																																																																																	
115146																																																																																																																																																																																																																																																	
115575																																																																																																																																																																																																																																																	
116358																																																																																																																																																																																																																																																	
116554																																																																																																																																																																																																																																																	
116741																																																																																																																																																																																																																																																	
117038																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117074																																																																																																																																																																																																																																																	
117458																																																																																																																																																																																																																																																	
117672																																																																																																																																																																																																																																																	
117775																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118156																																																																																																																																																																																																																																																	
118660																																																																																																																																																																																																																																																	
118736																																																																																																																																																																																																																																																	
119153																																																																																																																																																																																																																																																	
119528																																																																																																																																																																																																																																																	
119779																																																																																																																																																												55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2108	27564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	29727	0	2108	27564	55	0	0	0	55	0	0	0	0	0	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119872																																																																																																																																																																																																																																																	
120476																																																																																																																																																																																																																																																	
120542																																																																																																																																																																																																																																																	
120609																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	1920	241029	2492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245441	0	1920	241029	2492	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
120953																																																																																																																																																																																																																																																	
121642																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119759	0	0	119759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121651																																																																																																																																																																																																																																																	
121679																																																																																																																																																																																																																																																	
121914																																																																																																																																																																																																																																																	
122153																																																																																																																																																																																																																																																	
122546																																																																																																																																																																																																																																																	
122854																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	791065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791065	0	0	791065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
123075																																																																																																																																																																																																																																																	
123374																																																																																																																																																																																																																																																	
123646																																																																																																																																																																																																																																																	
124344																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124830																																																																																																																																																																																																																																																	
125154																																																																																																																																																																																																																																																	
125471																																																																																																																																																												5951	17640	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	3929386	0	0	0	0	0	0	0	0	0	0	0	0	0	5951	0	0	0	0	0	0	3935337	0	0	3935337	0	0	0	17640	0	0	0	0	0	0	17640	0	0	17640	0																			
125855																																																																																																																																																																																																																																																	
125873																																																																																																																																																																																																																																																	
125958																																																																																																																																																																																																																																																	
126012																																																																																																																																																																																																																																																	
126049																																																																																																																																																																																																																																																	
126375																																																																																																																																																																																																																																																	
126553																																																																																																																																																																																																																																																	
126740																																																																																																																																																																																																																																																	
126834																																																																																																																																																																																																																																																	
127055																																																																																																																																																																																																																																																	
127224																																																																																																																																																																																																																																																	
128258																																																																																																																																																																																																																																																	
128904																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		105713	0	55271	50442	0	0	1426155	5991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77494	0	0	77494	0	1615353	0	55271	1554091	5991	0	0	0	0	0	0	0	0	0	41061	0	0	41061	0						37572			37572										
129349																																																																																																																																																																																																																																																	
129358																																																																																																																																																																																																																																																	
129479																																																																																																																																																																																																																																																	
129732																																																																																																																																																												2825	2867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31825	0	0	10238	0	47709	708736	1380	0	0	0	0	0	0	0	0	0	0	0	0	2825	0	0	0	0	0	0	792475	0	47709	721799	22967	0	0	2867	0	0	0	0	0	0	2867	0	0	2867	0	13672	0	0	0	13672	10187	0	0	10187	0	0	0	0	0	0	0	0	0	
129853																																																																																																																																																																																																																																																	
129910																																																																																																																																																																																																																																																	
130345																																																																																																																																																																																																																																																	
130541																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		11670	0	0	11670	0	0	525967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537637	0	0	537637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11670			11670															
130813																																																																																																																																																																																																																																																	
131034																																																																																																																																																																																																																																																	
131155																																																																																																																																																																																																																																																	
131173																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	89317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89317	0	0	89317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
131418																																																																																																																																																												219	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	42	0	0	65373	0	545	0	0	545	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	66179	0	0	66179	0	0	0	219	0	0	0	0	0	0	230	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131436																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131650																																																																																																																																																												0	0	0	0	0	0	0	0				21212	396570	21460	404649	0	0		0	0		24180	0	0	20852	0	177535	1194346	651	0	0	0	0	0	888247	0	0	888247	0	0	0	0	0	0	0	0	0	0	2284959	0	177535	2103445	3979	0	0	0	0	0	0	0	0	0	5570	0	0	5570	0											20844			20844					
131717																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131940																																																																																																																																																																																																																																																	
132107																																																																																																																																																																																																																																																	
132152																																																																																																																																																																																																																																																	
132451																																																																																																																																																																																																																																																	
132554																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114182	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114682	0	0	114182	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
132778																																																																																																																																																																																																																																																	
132938																																																																																																																																																																																																																																																	
133579																																																																																																																																																																																																																																																	
133850																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536730	0	0	536730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
133971																																																																																																																																																																																																																																																	
134156																																																																																																																																																																																																																																																	
134437																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278595	0	0	278595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
134455																																																																																																																																																																																																																																																	
134848																																																																																																																																																																																																																																																	
135836																																																																																																																																																																																																																																																	
135854																																																																																																																																																																																																																																																	
136048																																																																																																																																																																																																																																																	
136338																																																																																																																																																																																																																																																	
136459																																																																																																																																																																																																																																																	
136655																																																																																																																																																																																																																																																	
137205																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	12273	68949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81222	0	12273	68949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
137447																																																																																																																																																																																																																																																	
