"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
1669																																																																																																								0	0	0							594	1753	107				34	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	82	0	0	0	0	0	0	0	0	0		442	28	1205	63	76	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1856																																																																																																								0	0	0							2582	0	0				0	0	0	0	0	0	0	0	2582	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2040																																																																																																								0	0	0							466	165	45				165	0	121	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		345	0	0	45	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2161																																																																																																								0	0	0							3081	3577	24	0	0	0	300	0	164	0	0	2259	315	0	0	0	0	0				0	0	0	6	0	658	0	0	0	2	0	0	0	0	0	0	0	0	1768	23	0	0	0	0						0	0	0	0	0	0	0	1039	0	0	0	0	0	0	0	138	0	2337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2376																																																																																																								0	0	0	0	0	0	0	0	0	9023	15504	0	0	0	0	0	0	0	0	0	0	1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6932	76	2213	0	0	0	0	0			0	0	0	0	0	0	0	0	0	8105	3265	0	0	706	1309	0	0	172	0	0	1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	1242	0	0	0	
2554																																																																																																								0	0	0							0	489	36	0	0	0	225	35	0	152	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2732																																																																																																								0	0	0							1978	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		237	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	1459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2750																																																																																																								0	0	0							783	13	471	97	0	33	8	0	0	0	438	686	0	0	0	0	0	0				0	0	0	0	33	97	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	0	605	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3252																																																																																																								0	0	0							3786	2281	43	2577	296	0	1633	0	117	0	0	204	0	0	0	0	0	0				0	0	0	296	0	2577	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	41	0	0	0	535	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3458																																																																																																								0	0	0							103	732	100	0	0	0	488	77	102	0	0	0	0	0	0	0	0	0				0	0	0	24	0	0	0	0	0	0	0	0	0	0	0		0	0	0	5	0	0								0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3720																																																																																																								0	0	0							444	274	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	114	49	0	0	0	0						0	0	0	0	63	0	0	0	0	0	298	0	0	0	61	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0				
3971																																																																																																								0	0	0							5901	823	0	383	394	0	0	0	0	0	0	1004	0	0	0	0	0	0				0	0	14	394	0	383	0	0	0	0	0	0	0	0	0		2731	182	208	0	0	0								0	0	0	0	0	440	0	0	0	0	678	163	0	0	1346	0	0	2619	0	0	292	0	0	285	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	163				
4156																																																																																																								0	0	0							247	239	0	0	0	0	0	0	2	0	0	200	0	0	0	0	0	0				0	0	0	0	0	45	0	0	0	0	0	0	0	0	0		0	0	72	0	0	0								0	0	0	0	0	0	67	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
4231																																																																																																								0	0	0							163	1253	0				0	0	10	127	0	11	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		101	0	394	0	0	0								0	0	0	0	0	0	394	239	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
5069																																																																																																								0	0	0							22900	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	89	0	0	0	0	0	0	0	0	0	0	0	0		865	106	0	0	0	0								0	0	0	0	20523	0	1050	0	0	0	640	677	0	0	0	0	0	13454	0	0	0	0	0	0	0	0	0																																		0	0	13290	0	0	0	0	0	0	0	0	164	0	0	0				
