"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
1557																																											275	0	0	0	3270	true	275	0	0	0	0	0	0	0	0	0	false	0	0	0	1200	0	0	2070	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.fstbanc.com	
1669																																											0	20	0	0	0	true	0	0	0	20	0	0	2304	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.lnbparis.com	
1829																																											298	80	58453	298	58453	true	0	60	0	20	0	0	4336	2	298	0	true	0	0	0	58453	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	106	1051	0	http://www.avbpgh.com		http://www.ilovethatbank.com		http://avbonline.com												http://www.avbpgh.com	
1856																																											0	0	10000	0	40000	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	10000	0	0	30000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.washitastatebank.com	
2040																																											0	172	17000	0	26000	true	0	0	0	172	0	0	1494	1	0	0	false	0	0	0	17000	5000	4000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fmnetbank.com	
2161																																											0	36	0	0	0	true	0	21	0	15	0	0	2013	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.lamarnational.com	
2376																																											0	487	317000	0	792701	true	0	0	0	0	0	487	32850	3	0	0	false	0	0	0	317000	155735	166453	93743	0	23578	0	0	36192	0	59770	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false																					http://www.oritani.com	
2554																																											0	0	0	0	0	true	0	0	0	0	0	0	107	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.sbmarietta.com	
2732																																											1112	0	0	0	0	true	1112	0	0	0	0	0	29316	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	true	false	true	true	2	243	965	0																	www.albanybank.com	
2750																																											0	0	0	0	150	true	0	0	0	0	0	0	1022	1	0	0	false	0	150	0	0	0	0	0	0	150	0	0	0	0	150	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.genoacb.com	
3177																																											391	1662	0	0	107597	true	391	0	0	1196	0	466	4753	1	0	0	false	0	0	0	25000	20000	0	60000	105000	0	868	0	1729	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false																					www.ochome.com	
3252																																											0	81	0	0	5000	true	0	0	0	0	0	81	1531	1	0	0	false	0	0	0	1000	3000	1000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fnbgordon.com	
3458																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.fbgconline.com	
3720																																											0	1041	0	0	0	true	0	959	0	0	0	82	2211	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					Bank of Clarendon	
3971																																											319	1185	0	38	36904	true	281	286	0	899	0	0	0	0	38	0	true	0	0	0	0	0	15265	21314	0	72	0	0	253	0	325	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	false																					www.midcountrybank.com	
4156																																											0	125	10	0	11500	true	0	0	0	81	0	44	13	0	0	0	false	0	0	0	10000	250	1000	250	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.kanzabank.com	
4231																																											0	1133	0	0	0	false	0	0	0	0	0	1133	717	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fmbanksylvania.com	
4839																																											0	1078	0	0	22386	true	0	0	0	0	255	823	25039	6	0	0	true	0	386	0	8250	13750	0	0	0	386	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					WWW.ABCBANK.NET	
5069																																											0	3760	0	0	0	false	0	0	0	0	0	3760	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false																						
5135																																											0	258	19500	0	21086	true	0	5	0	18	0	0	12365	5	0	0	false	0	0	235	19500	0	0	1586	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fsbanks.com	
5210																																											0	730	16250	0	80500	true	0	63	246	421	0	0	4704	3	0	0	false	0	0	0	16250	44750	19500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	33	263	0																	http://www.acnb.com	
5461																																											0	2173	0	0	0	true	0	0	0	0	0	2173	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.bankbac.com	
5751																																											280	45	4800	0	4800	true	280	0	0	0	0	45	390	0	0	0	false	0	0	0	4800	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false						Garden City State Bank a branch of Kearny County Bank															www.kearnycountybank.com	
6039																																											0	1958	0	0	0	true	0	1611	0	65	0	282	525	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.aebalma.com	
6141																																											0	0	0	0	0	false	0	0	0	0	0	0	49	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																						
6329																																											0	1907	0	0	0	true	0	1215	3	384	0	305	418	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.abbank.com	
7009																																											0	0	0	0	0	false	0	0	0	0	0	0	3252	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	215	7680	0																	http://www.bessemertrust.com	
7045																																											0	104	0	0	0	true	0	0	0	74	0	30	1723	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.banktpb.com	
7072																																											812	0	0	202	14000	true	610	0	0	0	0	0	488	0	202	0	false	0	0	0	11000	0	3000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false					www.wallkill.com																www.wallkill.com	
7157																																											0	0	0	0	0	true	0	0	0	0	0	0	226	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	true	false																					www.statebankbr.com	
7456																																											0	0	4056	0	4056	true	0	0	0	0	0	0	336	0	0	0	false	0	0	0	4056	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.bankofhartington.com	
7634																																											0	437	0	0	0	false	0	31	0	0	0	406	1764	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					THEFOURCOUNTYBANK.COM	
8033																																											0	954	0	0	13100	true	0	45	0	37	0	872	1198	0	0	0	true	0	0	0	8100	3000	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					WWW.THEFRIENDLYBANK.COM	
8462																																											0	0	0	0	0	true	0	0	0	0	0	0	930	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.perrytonbank.com	
8631																																											0	102	0	0	0	true	0	0	0	102	0	0	1192	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					pcbsm.com	
9357																																											0	0	87920	0	87920	true	0	0	0	0	0	0	4	0	0	0	true	0	0	0	87920	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.fidelitybankmn.com	
9553																																											0	0	13407	0	42588	true	0	0	0	0	0	0	412	0	0	0	false	0	0	0	13407	731	4450	23625	9628	0	0	275	100	0	375	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.adamscountybank.net	
9807																																											0	29653	50000	0	190000	true	0	16600	0	12895	158	0	3035	1	0	0	true	0	0	0	50000	140000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.amboybank.com	
9955																																											0	0	8075	0	18162	true	0	0	0	0	0	0	2220	2	0	0	false	0	0	0	8075	4087	6000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.bankkansas.com	
10250																																											0	3989	0	0	0	true	0	411	433	0	0	3145	782	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.thebankofelkriver.com	
10849																																											0	10690	0	0	0	true	0	7439	1515	0	0	1736	1834	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.firststatebk.com	
11145																																											0	322	5515	0	12250	false	0	0	0	105	0	217	1563	1	0	0	false	0	0	0	5515	5550	578	607	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																						
11275																																											15156	2446	166200	32	166200	true	15124	2033	0	413	0	0	330	0	32	0	true	0	0	0	166200	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	true	false																					www.pulaskibank.com	
11640																																											0	0	0	0	32500	true	0	0	0	0	0	0	8068	2	0	0	false	0	0	0	12500	20000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fnbclarksdale.com	
11837																																											0	620	0	0	7000	true	0	620	0	0	0	0	785	1	0	0	false	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.farmbk.com	
12030																																											0	3103	0	0	0	true	0	479	1628	418	0	578	1842	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fnbalma.com	
12142																																											0	44	1500	0	1500	true	0	44	0	0	0	0	310	0	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.clevelandstatebank.com	
