"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
1669				0	0	0	0	0	0				304	46	119	243	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161				5	0	2044	0	0	2044	0	0	0	0	0	0	5	0	0	0	0	22	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	
2732				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252				0	0	0	0	0	0	0	0	0	22	0	12	90	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3458				0	0	0	0	0	0	0	0	0	26	4	0	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720				0	0	0	0	0	0	0	0	0	13	0	0	22	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971				0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4737	0	0	3675	
4156				0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231				0	0	0	0	0	0				11	0	6	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135				0	3	1500	0	0	830	0	0	648	34	10	0	17	21	39	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210				0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751				0	32	0	0	0	0	0	0	0	20	32	0	29	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	
6039				0	0	0	0	0	0	0	0	0	0	0	4	14	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329	0	0	0	0	0	0	0	0	0	0	0	0	2386	0	854	709	13	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045				0	0	0	0	0	0	0	0	0	129	0	16	31	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634				0	0	0	0	0	0	0	0	0	0	0	0	101	2	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033				0	0	0	0	0	0				36	0	9	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462				0	0	0	0	0	0	0	0	0	136	0	0	9	0	0	0	0	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631				0	0	0	0	0	0				0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553				0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250				0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11145				0	0	0	0	0	0				8	0	5	131	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640				0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11837				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12030				0	0	0	0	0	0	0	0	0	220	14	11	113	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142				150	0	0	133	0	0				22	0	0	182	4	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	
12311							0	2038	0																												
12647				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12656				0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946				0	0	1135	0	0	0	0	0	1135	153	0	63	135	18	67	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13103	0	0	0	0	0	0	0	0	0	0	0	0	618	0	243	5	0	7	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251				0	0	0	0	0	0	0	0	0	0	0	0	6	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155				0	0	921	0	0	0	0	0	921	21	0	2	12	10	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650				0	0	0	0	0	0				25	0	7	132	65	13	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753				0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14977				0	0	0	0	0	0	0	0	0	4	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551				0	0	235	0	0	235	0	0	0	40	10	12	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16748				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17110				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	100	1	32	298	6	42	0	0	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17259				0	0	0	0	0	0	0	0	0	14	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950				0	0	499	0	0	488	0	0	11	0	0	34	24	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17978				0	0	0	0	0	0				1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050				0	0	0	0	0	0	0	0	0	30	15	0	188	28	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827				0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836				153	0	68	153	0	0	0	0	0	43	0	0	274	53	68	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	
18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356				0	0	0	0	0	0				28	0	7	9	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936				0	0	9	0	0	0	0	0	0	30	0	42	41	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19972				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633				0	0	0	0	0	0				6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20857				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256				0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359				0	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658				0	0	0	0	0	0	0	0	0	0	0	0	18	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22048				0	0	0	0	0	0				16	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22543				0	0	0	0	0	0				0	0	0	6	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23456				0	0	0	0	0	0	0	0	0	10	8	0	79	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	9	0	0	3108	0	0	0	0	0	0	0	0	0							
23643				0	0	0	0	0	0				90	27	51	41	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755				0	0	0	0	0	0				54	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24006				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	222	
24378				0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453				0	0	0	0	0	0				0	0	0	293	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24659				0	0	0	0	0	0	0	0	0	23	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668				0	0	0	0	0	0	0	0	0	6	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25357				0	0	0	0	0	0	0	0	0	73	0	19	36	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25647				0	0	0	0	0	0				0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26176				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26457				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27070				0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27548	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	59	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27614				0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847				12	0	0	0	0	0	0	0	0	36	0	26	61	0	31	0	0	282	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	
28013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	6342	8673	0	2675	3863	0	
28152				0	0	1	0	0	0	0	0	0	3	0	0	16	0	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
28675				0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732				0	0	0	0	0	0				0	0	0	59	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636				0	0	0	0	0	0	0	0	0	14	0	73	64	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502				0	0	0	0	0	0	0	0	0	0	0	0	40	0	18	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30650				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810							0	0	0																												
31134				0	0	0	0	0	0	0	0	0	13	28	42	21	142	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31657				0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826	0	0	0	0	0	0	0	0	0	0	0	0	18	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31835				0	0	0	0	0	0	0	0	0	5	0	64	12	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32766				0	0	0	0	0	0				0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971				0	0	0	0	0	0				9	0	0	5	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33147				0	0	0	0	0	0	0	0	0	84	0	115	13	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259				0	0	848	0	0	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33268				0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33370				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839				0	0	0	0	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857	0	0	0	0	0	3840	0	0	0	0	0	3534	16	0	57	11	0	94	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34425				0	0	110	0	0	0	0	0	0	0	0	28	7	0	148	0	0	0	0	0	0	0	0	0	0	0	0	56	508	0	29	252	0	
34434				0	0	0	0	0	0	0	0	0	81	30	144	31	9	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34537	0	0	0	0	0	1981	0	0	1803	0	0	178	0	0	17	324	1	385	0	0	1249	0	0	0	0	0	0	0	0	0							
34555				0	0	0	0	0	0	0	0	0	56	12	37	47	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742				0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35057				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301							0	0	0																												
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10726	0	154	0	0	3879	0	0	0	0	0	0	0	0	0							
35646				0	0	0	0	0	0	0	0	0	9	0	12	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879				0	0	0	0	0	0				0	8	0	198	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36456				0	0	0	0	0	0	0	0	0	38	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933				0	0	0	0	0	0				24	0	22	30	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341				0	0	1	0	0	0	0	0	0	4	0	0	58	0	34	0	0	117	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
37435				0	0	326	0	0	326	0	0	0	173	0	60	229	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	40	
37640	0	0	0	0	0	0	0	0	0	0	0	0	21	0	6	43	0	16	0	0	0	0	0	0	0	0	0	0	0	0							
37659				0	0	0	0	0	0	0	0	0	0	0	0	41	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949				0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38740				0	0	0	0	0	0				43	2	18	29	23	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39327				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	2	0	3	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033				0	0	0	0	0	0				32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40499	0	0	0	0	0	0	0	0	0	0	0	0	1740	0	1177	13	0	65	0	0	2467	0	0	0	0	0	0	0	0	0	0	0	1934	0	0	1579	
40855				0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553				0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629				0	0	0	0	0	0				542	131	0	61	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41955				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037				0	0	0	0	0	0	0	0	0	0	0	0	64	3	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354				0	0	0	0	0	0	0	0	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372				80	0	0	0	0	0	0	0	0	5	0	0	80	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	
42420	0	0	0	82	4	113	0	0	0	0	0	0	1209	182	232	613	386	11	0	0	916	0	0	0	82	4	113	0	0	0	0	0	0	0	0	0	
42448	0	0	0	0	0	0	0	0	0	0	0	0	204	4	92	85	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052				0	0	0	0	0	0				0	0	8	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351				0	0	0	0	0	0	0	0	0	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856				0	0	0	0	0	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43959				0	0	0	0	0	0				10	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040				0	0	0	0	0	0	0	0	0	21	2	0	35	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741				0	0	0	0	0	0	0	0	0	74	8	1	135	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750				0	0	0	0	0	0				7	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44929				0	0	0	0	0	0				11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45047				0	0	0	0	0	0	0	0	0	69	0	13	86	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430				0	0	0	0	0	0				56	0	27	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458				0	0	0	0	0	0	0	0	0	28	0	0	15	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45551				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45560	0	0	0	0	0	1	0	0	0	0	0	0	139	24	0	47	0	152	0	0	1027	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
45775				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053				0	0	0	0	0	0				9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941				0	0	0	0	0	0				7	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47256				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452				0	0	0	0	0	0				0	0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500				0	0	0	0	0	0	0	0	0	0	0	0	34	0	2	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48057				0	0	0	0	0	0	0	0	0	23	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150				0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48374				4458	0	975	4458	0	975	0	0	0	181	0	96	385	0	105	89	0	0	0	0	0	0	0	0	0	0	0	11	0	491	6	0	391	
