"IDRSSD"	RCONF066	RCONF067	RCONF068	RCONF069	RCONF070	RCONF071	RCONF072	RCONF073	RCONF670	RCONF671	RCONF672	RCONF673	RCONF674	RCONF675	RCONF676	RCONF677	RCONF678	RCONF679	RCONF680	RCONF681	RCONL191	RCONL192	RCONM288	RIADF184	RIADF560	
17464	18794	0	0	0	18258	0	4845	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	426	0	
17950																					CONF	CONF				
17978																					CONF	CONF				
18050																					CONF	CONF				
18135																					CONF	CONF				
18377																					CONF	CONF				
18827																					CONF	CONF				
18836																					CONF	CONF				
18854																					CONF	CONF				
19356																					CONF	CONF				
19730	13219	0	15117	0	21733	0	9829	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	424	0	
19936																					CONF	CONF				
19972																					CONF	CONF				
20053																					CONF	CONF				
20512																					CONF	CONF				
20633																					CONF	CONF				
20857																					CONF	CONF				
21256																					CONF	CONF				
21359																					CONF	CONF				
21630																					CONF	CONF				
21658																					CONF	CONF				
22048																					CONF	CONF				
22543																					CONF	CONF				
22552																					CONF	CONF				
22730																					CONF	CONF				
22936																					CONF	CONF				
23045																					CONF	CONF				
23456																					CONF	CONF				
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
23643																					CONF	CONF				
23755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
24006																					CONF	CONF				
24378																					CONF	CONF				
24453																					CONF	CONF				
24659																					CONF	CONF				
24668																					CONF	CONF				
24855																					CONF	CONF				
24949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
25357																					CONF	CONF				
25647																					CONF	CONF				
26176																					CONF	CONF				
26242																					CONF	CONF				
26457																					CONF	CONF				
26765																					CONF	CONF				
27070																					CONF	CONF				
27548	18059	0	0	0	16185	0	1949	0	0	0	0	0	0	0	0	0	523	0	0	0	CONF	CONF	0	0	0	
27614																					CONF	CONF				
27847																					CONF	CONF				
28013	265	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	5	0	
28152																					CONF	CONF				
28255																					CONF	CONF				
28349																					CONF	CONF				
28406	2958	0	0	0	2958	0	22398	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	58	0	
28675																					CONF	CONF				
28732																					CONF	CONF				
29104	2813	0	0	0	2338	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
29476																					CONF	CONF				
29636																					CONF	CONF				
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
29953																					CONF	CONF				
30052																					CONF	CONF				
30418																					CONF	CONF				
30502	5485	0	0	0	4480	0	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	184	0	
30650																					CONF	CONF				
30810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
30874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	6	0	
31134																					CONF	CONF				
31255																					CONF	CONF				
31657																					CONF	CONF				
31826																					CONF	CONF				
31835																					CONF	CONF				
32234																					CONF	CONF				
32766																					CONF	CONF				
32971																					CONF	CONF				
33147																					CONF	CONF				
33259																					CONF	CONF				
33268																					CONF	CONF				
33370																					CONF	CONF				
33839																					CONF	CONF				
33857																					CONF	CONF				
34153																					CONF	CONF				
34425																					CONF	CONF				
34434																					CONF	CONF				
34452																					CONF	CONF				
34537	27696	0	0	0	20218	0	17057	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	778	0	
34555																					CONF	CONF				
34742																					CONF	CONF				
34836																					CONF	CONF				
35057																					CONF	CONF				
35301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
35570	36820	0	0	0	34430	0	7378	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	711	1700	0	
35646																					CONF	CONF				
35842																					CONF	CONF				
35879																					CONF	CONF				
36456																					CONF	CONF				
36933																					CONF	CONF				
37051																					CONF	CONF				
37341																					CONF	CONF				
37435	10774	0	0	0	9257	0	2918	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	354	0	
37640	20608	0	0	0	21640	0	8812	0	0	0	0	0	0	0	0	0	380	0	0	0	CONF	CONF	0	403	0	
37659																					CONF	CONF				
37743																					CONF	CONF				
37949																					CONF	CONF				
38740																					CONF	CONF				
39327																					CONF	CONF				
39420	7243	0	0	0	6714	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	288	0	
39475	61826	91	0	0	51465	69	18637	22	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	226	801	0	
39756																					CONF	CONF				
40033																					CONF	CONF				
40350																					CONF	CONF				
40499	14544	0	0	0	13384	0	2768	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	278	0	
40707																					CONF	CONF				
40855																					CONF	CONF				
41245																					CONF	CONF				
41553																					CONF	CONF				
41629																					CONF	CONF				
41825																					CONF	CONF				
41937																					CONF	CONF				
41955																					CONF	CONF				
42037																					CONF	CONF				
42055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
42354																					CONF	CONF				
42372																					CONF	CONF				
42420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
42448																					CONF	CONF				
42457																					CONF	CONF				
42671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
43052																					CONF	CONF				
43351																					CONF	CONF				
43454																					CONF	CONF				
43744																					CONF	CONF				
43856																					CONF	CONF				
43959																					CONF	CONF				
44040																					CONF	CONF				
44433																					CONF	CONF				
44741																					CONF	CONF				
44750																					CONF	CONF				
44929																					CONF	CONF				
45038																					CONF	CONF				
45047																					CONF	CONF				
45056																					CONF	CONF				
45430																					CONF	CONF				
45458																					CONF	CONF				
45551																					CONF	CONF				
45560	9307	0	0	0	10490	0	2573	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	319	0	
45775																					CONF	CONF				
46053																					CONF	CONF				
46941																					CONF	CONF				
47153																					CONF	CONF				
47247																					CONF	CONF				
47256																					CONF	CONF				
47452																					CONF	CONF				
47500																					CONF	CONF				
48057																					CONF	CONF				
48150																					CONF	CONF				
48374	25015	0	0	0	22613	0	5897	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	774	0	
48440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		0	0	
49054																					CONF	CONF				
49148																					CONF	CONF				
49241																					CONF	CONF				
49344																					CONF	CONF				
49643																					CONF	CONF				
49652																					CONF	CONF				
49821																					CONF	CONF				
49858																					CONF	CONF				
49951																					CONF	CONF				
50144																					CONF	CONF				
50461																					CONF	CONF				
50546																					CONF	CONF				
50854																					CONF	CONF				
50872																					CONF	CONF				
50957																					CONF	CONF				
51253																					CONF	CONF				
51356																					CONF	CONF				
51459																					CONF	CONF				
51730																					CONF	CONF				
51842																					CONF	CONF				
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
52951																					CONF	CONF				
53033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	33	0	
53051																					CONF	CONF				
53453																					CONF	CONF				
53752																					CONF	CONF				
54049																					CONF	CONF				
54058																					CONF	CONF				
54375																					CONF	CONF				
54441																					CONF	CONF				
54656																					CONF	CONF				
54973	22610	0	0	0	25952	0	956	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	678	0	
55336																					CONF	CONF				
55635																					CONF	CONF				
55653																					CONF	CONF				
55970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
56258																					CONF	CONF				
56351	6693	0	0	0	5938	0	2466	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	141	0	
56427																					CONF	CONF				
56548																					CONF	CONF				
56557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
56717																					CONF	CONF				
57040																					CONF	CONF				
57228																					CONF	CONF				
57451																					CONF	CONF				
58177																					CONF	CONF				
58207																					CONF	CONF				
58225																					CONF	CONF				
58243	151580	0	77	0	145194	0	27814	0	0	0	0	0	0	0	0	0	450	0	0	0	CONF	CONF	3016	2702	0	
58355																					CONF	CONF				
58551																					CONF	CONF				
58636																					CONF	CONF				
58757																					CONF	CONF				
58971	44267	75	0	0	90157	86	10543	1	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1084	0	
59316																					CONF	CONF				
59352																					CONF	CONF				
59370																					CONF	CONF				
59754																					CONF	CONF				
60143	32733	0	0	0	30347	0	4694	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	404	0	
60330																					CONF	CONF				
60545																					CONF	CONF				
60554																					CONF	CONF				
60648																					CONF	CONF				
61122	1516	0	0	0	1255	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	66	0	
61177																					CONF	CONF				
61355	19404	0	0	0	18007	0	3206	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	509	0	
61476																					CONF	CONF				
61757																					CONF	CONF				
61832																					CONF	CONF				
61953																					CONF	CONF				
62044																					CONF	CONF				
62110																					CONF	CONF				
62147																					CONF	CONF				
62772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
63050																					CONF	CONF				
63069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	-27	0	
63201																					CONF	CONF				
63573																					CONF	CONF				
63733																					CONF	CONF				
63742																					CONF	CONF				
63751																					CONF	CONF				
64150	10477	0	0	0	8441	0	3443	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
64543																					CONF	CONF				
64552																					CONF	CONF				
64730																					CONF	CONF				
65205																					CONF	CONF				
65241																					CONF	CONF				
65513																					CONF	CONF				
65559																					CONF	CONF				
65746	12525	0	0	0	11698	0	3235	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	316	0	
65858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
66154																					CONF	CONF				
66275																					CONF	CONF				
66677																					CONF	CONF				
67142																					CONF	CONF				
67151																					CONF	CONF				
67209																					CONF	CONF				
67254																					CONF	CONF				
67311	97378	0	0	0	83446	0	20886	0	0	0	0	0	0	0	0	0	480	0	0	0	CONF	CONF	7900	4259	0	
67656																					CONF	CONF				
67870																					CONF	CONF				
68345																					CONF	CONF				
68448																					CONF	CONF				
68671	8604	0	0	0	7765	0	1823	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	195	0	
68756																					CONF	CONF				
68831																					CONF	CONF				
68840																					CONF	CONF				
68859																					CONF	CONF				
68943																					CONF	CONF				
69333	5620	0	0	0	5069	0	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
69678																					CONF	CONF				
70049																					CONF	CONF				
70058																					CONF	CONF				
70218																					CONF	CONF				
70414																					CONF	CONF				
70638																					CONF	CONF				
70955																					CONF	CONF				
71073																					CONF	CONF				
71318																					CONF	CONF				
71457																					CONF	CONF				
71859																					CONF	CONF				
72258																					CONF	CONF				
72351																					CONF	CONF				
72454																					CONF	CONF				
72678																					CONF	CONF				
73116																					CONF	CONF				
73152																					CONF	CONF				
73554																					CONF	CONF				
73956																					CONF	CONF				
74056																					CONF	CONF				
74140	7512	0	0	0	7661	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	303	0	
74159																					CONF	CONF				
74403																					CONF	CONF				
74449																					CONF	CONF				
75053																					CONF	CONF				
75259																					CONF	CONF				
75446																					CONF	CONF				
75455																					CONF	CONF				
75558																					CONF	CONF				
75633	230761	0	0	0	192286	0	108347	0	0	0	0	0	0	0	0	0	2066	0	0	0	CONF	CONF	8390	7603	0	
75651																					CONF	CONF				
76135																					CONF	CONF				
76153																					CONF	CONF				
76443																					CONF	CONF				
76854																					CONF	CONF				
77150																					CONF	CONF				
77253																					CONF	CONF				
77422																					CONF	CONF				
77851																					CONF	CONF				
78036																					CONF	CONF				
78157																					CONF	CONF				
78241																					CONF	CONF				
78559																					CONF	CONF				
78858	88559	0	0	0	76940	0	31506	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	2628	0	
79042																					CONF	CONF				
79127																					CONF	CONF				
79145																					CONF	CONF				
79257																					CONF	CONF				
79855																					CONF	CONF				
80020																					CONF	CONF				
80150																					CONF	CONF				
80374																					CONF	CONF				
80431																					CONF	CONF				
80552																					CONF	CONF				
80936																					CONF	CONF				
81175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
81429																					CONF	CONF				
82033																					CONF	CONF				
82257																					CONF	CONF				
82350																					CONF	CONF				
82659																					CONF	CONF				
83151																					CONF	CONF				
83236																					CONF	CONF				
83375	6938	0	0	0	8140	0	1418	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	208	0	
83638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
83834																					CONF	CONF				
83852																					CONF	CONF				
83955																					CONF	CONF				
84046																					CONF	CONF				
84055																					CONF	CONF				
84251																					CONF	CONF				
84541																					CONF	CONF				
84804																					CONF	CONF				
85052																					CONF	CONF				
85258																					CONF	CONF				
85454																					CONF	CONF				
85472	11079	0	0	0	10936	0	1295	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1305	445	0	
85931																					CONF	CONF				
86349																					CONF	CONF				
86358																					CONF	CONF				
86554																					CONF	CONF				
86675																					CONF	CONF				
87047																					CONF	CONF				
87159																					CONF	CONF				
87177																					CONF	CONF				
87234																					CONF	CONF				
87476																					CONF	CONF				
87579																					CONF	CONF				
88231	194464	515	0	0	186950	396	63257	324	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	4636	0	
88240																					CONF	CONF				
88259																					CONF	CONF				
88352																					CONF	CONF				
88455																					CONF	CONF				
88530																					CONF	CONF				
88772																					CONF	CONF				
88950																					CONF	CONF				
89032																					CONF	CONF				
89135																					CONF	CONF				
89751																					CONF	CONF				
89854																					CONF	CONF				
89957																					CONF	CONF				
90047																					CONF	CONF				
90177																					CONF	CONF				
90328																					CONF	CONF				
90337																					CONF	CONF				
90579																					CONF	CONF				
90645																					CONF	CONF				
90739																					CONF	CONF				
91101	8774	0	0	0	8054	0	1335	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	136	0	
91156																					CONF	CONF				
91615																					CONF	CONF				
91651																					CONF	CONF				
91754																					CONF	CONF				
91950																					CONF	CONF				
92050																					CONF	CONF				
92144																					CONF	CONF				
92676																					CONF	CONF				
92706																					CONF	CONF				
92902																					CONF	CONF				
93244																					CONF	CONF				
93543																					CONF	CONF				
93619																					CONF	CONF				
93721	52414	0	0	0	47605	0	24828	190	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	312	1150	0	
93758																					CONF	CONF				
94139																					CONF	CONF				
94456																					CONF	CONF				
94522																					CONF	CONF				
94755																					CONF	CONF				
94858																					CONF	CONF				
95051																					CONF	CONF				
95659																					CONF	CONF				
95677																					CONF	CONF				
96553																					CONF	CONF				
97055																					CONF	CONF				
97279																					CONF	CONF				
97457																					CONF	CONF				
97804	19254	0	0	0	18193	0	5836	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	207	0	
97943																					CONF	CONF				
98351																					CONF	CONF				
98463																					CONF	CONF				
98717																					CONF	CONF				
99143																					CONF	CONF				
99255																					CONF	CONF				
99376	20564	0	0	0	16928	0	8456	0	0	0	0	0	0	0	0	0	282	0	0	0	CONF	CONF	1100	1171	0	
99442																					CONF	CONF				
99536																					CONF	CONF				
99853																					CONF	CONF				
99974																					CONF	CONF				
100236																					CONF	CONF				
100357																					CONF	CONF				
100562	17469	0	0	0	16917	0	1671	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	579	0	
100777																					CONF	CONF				
100843																					CONF	CONF				
101019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
101037																					CONF	CONF				
101439																					CONF	CONF				
101671																					CONF	CONF				
101738																					CONF	CONF				
101952																					CONF	CONF				
102155																					CONF	CONF				
102173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
102333																					CONF	CONF				
102342																					CONF	CONF				
102539																					CONF	CONF				
102557																					CONF	CONF				
102874																					CONF	CONF				
103134																					CONF	CONF				
103255	4509	0	0	0	3761	0	2069	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	918	0	
103563																					CONF	CONF				
103602																					CONF	CONF				
104234																					CONF	CONF				
104542																					CONF	CONF				
104971																					CONF	CONF				
105026																					CONF	CONF				
105053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
105071																					CONF	CONF				
105222																					CONF	CONF				
105473	2510	0	0	0	2466	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	7	0	
105530																					CONF	CONF				
106359	9757	0	0	0	7390	0	2560	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	162	0	
106377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1	0	
106452																					CONF	CONF				
106519																					CONF	CONF				
106676																					CONF	CONF				
107226																					CONF	CONF				
107244	51169	0	0	0	44802	0	22052	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	205	0	
107459																					CONF	CONF				
107570																					CONF	CONF				
107758																					CONF	CONF				
108072																					CONF	CONF				
108269																					CONF	CONF				
108474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
108652																					CONF	CONF				
108746																					CONF	CONF				
108951																					CONF	CONF				
109136																					CONF	CONF				
109154																					CONF	CONF				
109453																					CONF	CONF				
109574																					CONF	CONF				
109659																					CONF	CONF				
109686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
110413	3864	0	0	0	3901	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	89	0	
110936																					CONF	CONF				
110945																					CONF	CONF				
110972																					CONF	CONF				
111157																					CONF	CONF				
111205																					CONF	CONF				
111661																					CONF	CONF				
111942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
111979																					CONF	CONF				
112163	12806	0	0	0	11192	0	4038	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	275	0	
112332																					CONF	CONF				
112444																					CONF	CONF				
112510																					CONF	CONF				
112556																					CONF	CONF				
112837	355824	0	68183	0	386774	0	174476	0	0	0	0	0	0	0	0	0	3227	0	0	0	CONF	CONF	963090	11367	-48	
113003																					CONF	CONF				
113030																					CONF	CONF				
113441																					CONF	CONF				
113601																					CONF	CONF				
113740	19714	0	0	0	20237	0	3673	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	780	0	
113937																					CONF	CONF				
114149																					CONF	CONF				
114158																					CONF	CONF				
114251																					CONF	CONF				
114260	32392	0	0	0	29661	0	13621	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	601	0	
114457																					CONF	CONF				
114774																					CONF	CONF				
114840																					CONF	CONF				
114859																					CONF	CONF				
115100																					CONF	CONF				
115146																					CONF	CONF				
115575																					CONF	CONF				
116077																					CONF	CONF				
116358																					CONF	CONF				
116554																					CONF	CONF				
116639																					CONF	CONF				
116732																					CONF	CONF				
116741																					CONF	CONF				
116871																					CONF	CONF				
117038																					CONF	CONF				
117074																					CONF	CONF				
117458																					CONF	CONF				
117672																					CONF	CONF				
117775																					CONF	CONF				
118156																					CONF	CONF				
118660																					CONF	CONF				
118736																					CONF	CONF				
119153																					CONF	CONF				
119528																					CONF	CONF				
119779	6241	0	0	0	6317	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	149	0	
119872	1362	0	0	0	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		63	0	
120476																					CONF	CONF				
120542																					CONF	CONF				
120609																					CONF	CONF				
120953																					CONF	CONF				
121642	37295	0	0	0	34419	0	14694	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	621	0	
121651																					CONF	CONF				
121679																					CONF	CONF				
121914																					CONF	CONF				
122153																					CONF	CONF				
122546																					CONF	CONF				
122573																					CONF	CONF				
122854	0	0	35876	0	32567	0	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
123075																					CONF	CONF				
123374																					CONF	CONF				
123646																					CONF	CONF				
124344																					CONF	CONF				
124830																					CONF	CONF				
125154																					CONF	CONF				
125471	102478	0	0	0	102094	0	20226	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	2106	1877	0	
125855	10936	0	0	0	10891	0	4044	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	602	0	
125873																					CONF	CONF				
125958																					CONF	CONF				
126012																					CONF	CONF				
126049																					CONF	CONF				
126254	30871	0	0	0	28520	0	9110	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	861	0	
126375																					CONF	CONF				
126553	21057	0	0	0	17760	0	7157	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
126740	5378	0	0	0	5214	0	889	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	200	0	
126834																					CONF	CONF				
127055																					CONF	CONF				
127224																					CONF	CONF				
127701																					CONF	CONF				
128089	9983	0	0	0	7011	0	4163	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	316	0	
128258																					CONF	CONF				
128511																					CONF	CONF				
128904	24105	0	0	0	20885	0	6434	0	0	0	0	0	0	0	0	0	588	0	0	0	CONF	CONF	0	186	0	
129349																					CONF	CONF				
129358																					CONF	CONF				
129479																					CONF	CONF				
129732	2686	0	0	0	2329	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	57	0	
129853																					CONF	CONF				
