"IDRSSD"	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
1669																											8004	7907	53536	52570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																											0	0	3354	3202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6989	6623	
2040																											0	0	6216	6150	0	0	3002	2897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																											16750	16668	0	0					0	0	0	0	12811	12583	3999	4037	0	0	0	0	0	0	0	0	0	0	0	0	
2554																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																											0	0	38561	38485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																											0	0	778	718	0	0	760	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																											0	0	4430	4374	0	0	17707	17519	0	0	138	138	0	0	28925	28622	0	0	0	0	0	0	1615	1602	0	0	0	0	
3458																											0	0	2735	2703	0	0	1481	1465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																											0	0	40249	39326					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971																											0	0	25453	25781	0	0	11993	12126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																											0	0	15689	15300	0	0	3449	3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																											0	0	2998	2932	0	0	25614	24827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135																											0	0	51968	50747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210																											7000	6931	120420	118413					0	0	0	0	0	0	0	0	0	0	0	0	0	0	989	959	0	0	0	0	
5461																											0	0	40262	39707	0	0	38674	38147	0	0	0	0	0	0	13716	13391	0	0	0	0	0	0	0	0	0	0	0	0	
5751																											0	0	709	704	0	0	2876	2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2040	2023	0	0	0	0	
6039																											0	0	19774	19543					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																											0	0	12131	12084					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																											0	0	81448	81448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																											0	0	1448	1461					0	0	0	0	0	0	815	785	0	0	0	0	0	0	0	0	0	0	0	0	
7072																											0	0	2000	1980	0	0	11696	11299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																											0	0	0	0	0	0	130	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																											0	0	0	0	1	1	6815	6608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																											0	0	2050	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																											0	0	38089	37759	0	0	37638	36558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																											0	0	11663	11471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																											0	0	44792	44088					0	0	0	0	0	0	0	0	0	0	0	0	0	0	6659	6581	0	0	0	0	
9553																											0	0	0	0	0	0	16248	15664	0	0	0	0	0	0	196	187	0	0	0	0	0	0	0	0	0	0	0	0	
9807																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																											0	0	12894	12765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																											0	0	12469	12318	0	0	62879	61539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																											0	0	22679	22419	0	0	40240	38884	0	0	62	57	0	0	20065	19744	0	0	0	0	0	0	0	0	0	0	0	0	
11145																											0	0	4337	4246					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																											0	0	24503	24151	0	0	1099	1061	0	0	0	0	0	0	26239	25643	0	0	0	0	0	0	0	0	0	0	0	0	
11837																											0	0	13161	12874	0	0	22484	21761	0	0	0	0	0	0	3127	3020	0	0	0	0	0	0	0	0	0	0	0	0	
12030																											0	0	5445	5362	0	0	0	0	0	0	0	0	419	415	1328	1380	0	0	0	0	0	0	0	0	0	0	0	0	
12142																											0	0	13011	12608	5	5	29380	28386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12179																											0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311																																																							
12647																											1853	1846	0	0					0	0	0	0	0	0	0	0	0	0	0	0	198	198	0	0	0	0	0	0	
12656																											450	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12937																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																											0	0	33087	32438					0	0	123	122	0	0	1917	1917	0	0	0	0	0	0	0	0	0	0	0	0	
13103																											0	0	39656	39122					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																											0	0	256	254	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																											0	0	1187	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																											1499	1482	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																											0	0	0	0	411	414	75	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865																											0	0	22031	22013	0	0	3547	3515	0	0	0	0	0	0	4018	3981	0	0	0	0	0	0	997	993	0	0	0	0	
14977																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551																											0	0	4001	3923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16748																											0	0	1063	1046	0	0	1654	1668	0	0	0	0	0	0	307	304	0	0	0	0	0	0	1717	1682	0	0	0	0	
17110																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147																											22618	22073	12000	12092					0	0	0	0	0	0	8967	8695	0	0	0	0	0	0	0	0	0	0	0	0	
17259																											0	0	496	490	0	0	591	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																											0	0	11761	11667	0	0	35904	35515	0	0	0	0	0	0	31509	30983	0	0	0	0	0	0	0	0	0	0	0	0	
17978																											34279	32757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050																											0	0	989	989	2217	2192	103897	101004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18135																											27288	26649	92518	90571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827																											0	0	5995	5939					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																											0	0	3001	2990	0	0	999	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18854																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																											0	0	0	0	0	0	10515	10025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																											5999	5879	0	0	2827	2780	17567	17284	0	0	0	0	0	0	0	0	0	0	0	0	747	747	0	0	0	0	0	0	
19972																											0	0	0	0	141	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																											0	0	1306	1278	0	0	2352	2264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633																											0	0	2955	2927	0	0	17954	17559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20857																											0	0	0	0	0	0	2731	2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																											0	0	2757	2710	0	0	32	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359																											0	0	421	421	0	0	4265	4180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658																											0	0	3300	3260					0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	471	0	0	0	0	
22048																											0	0	9064	8950	0	0	8965	8651	0	0	0	0	0	0	895	875	0	0	0	0	0	0	0	0	0	0	0	0	
22543																											0	0	8759	8727					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552																											0	0	0	0	0	0	183	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																											0	0	9782	9622	0	0	18846	18555	0	0	0	0	0	0	22902	22189	0	0	0	0	0	0	2051	2019	0	0	0	0	
22936																											0	0	9495	9369	0	0	7042	6774	0	0	0	0	0	0	5913	5811	0	0	0	0	0	0	0	0	0	0	0	0	
23456																											0	0	0	0	0	0	19063	18868	0	0	0	0	0	0	453	450	0	0	0	0	0	0	0	0	0	0	0	0	
23504																											0	0	29997	29050					0	0	0	0	19098	18482	3536	3508	0	0	0	0	29593	28127	93177	90638	0	0	0	0	
23643																											0	0	33903	32348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755																											0	0	0	0	0	0	18955	18426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24006																											115709	113937	50856	50159					0	0	0	0	55072	53462	4601	4454	0	0	0	0	501	500	0	0	0	0	0	0	
24378																											0	0	0	0	0	0	7866	7833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453																											0	0	6866	6828	0	0	1088	1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2399	2417	0	0	0	0	
24659																											500	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																											0	0	3204	3191	0	0	6106	6050	0	0	0	0	0	0	7038	6940	0	0	0	0	0	0	27030	26509	0	0	0	0	
25357																											0	0	0	0	3140	3247	458	475	0	0	0	0	0	0	0	0	0	0	0	0	3150	3022	4763	4563	0	0	0	0	
25647																											0	0	2997	2939					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26176																											0	0	5317	5214	0	0	9575	9508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26242																											0	0	31534	30817	0	0	5708	5480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26457																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																											0	0	50241	49466					0	0	0	0	0	0	2549	2528	0	0	0	0	0	0	0	0	0	0	0	0	
27070																											0	0	9411	9379	0	0	46301	45132	0	0	0	0	0	0	6335	6191	0	0	0	0	0	0	3249	3207	0	0	1949	1945	
27548																											0	0	11873	11766					0	0	0	0	0	0	2592	2519	0	0	0	0	0	0	0	0	0	0	10582	10570	
27614																											0	0	0	0	0	0	58940	56510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																											0	0	1992	1931	220	226	33570	32877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28013																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28152																											0	0	4722	4663					0	0	0	0	0	0	1594	1565	0	0	0	0	0	0	0	0	0	0	0	0	
28255																											0	0	3045	3055	0	0	27962	27327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28406																											58900	57118	0	0					0	0	0	0	0	0	0	0	0	0	0	0	2907	2877	0	0	0	0	0	0	
28675																											0	0	1966	1971					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																											0	0	2978	2962	0	0	4924	4750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636																											0	0	99366	95978					0	0	0	0	0	0	76917	72970	0	0	0	0	0	0	0	0	0	0	0	0	
29878																											0	0	25335	24860					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502																											0	0	58891	57627					0	0	0	0	0	0	21678	21220	0	0	0	0	0	0	2625	2549	0	0	0	0	
30650																											0	0	0	0	0	0	5882	5657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810																																																							
31134																											0	0	2000	1979					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																											0	0	867	860					0	0	0	0	0	0	778	769	0	0	0	0	0	0	0	0	0	0	0	0	
31657																											0	0	0	0	62451	60258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826																											0	0	3896	3733					0	0	0	0	0	0	350	347	0	0	0	0	0	0	0	0	0	0	0	0	
31835																											0	0	11314	11026	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	319	0	0	0	0	
32766																											0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971																											0	0	750	741	2	2	2461	2419	0	0	0	0	0	0	500	496	0	0	0	0	0	0	702	691	0	0	0	0	
33147																											0	0	4050	4050					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259																											0	0	21624	20958	0	0	1039	984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33268																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33370																											3650	3650	0	0	527	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839																											0	0	2200	2165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857																											0	0	8691	8708					0	0	0	0	0	0	940	917	0	0	0	0	0	0	8647	8437	0	0	0	0	
34425																											0	0	12655	12438					0	0	0	0	0	0	389	387	0	0	0	0	0	0	12719	12475	0	0	0	0	
34434																											0	0	816	804	0	0	12208	11756	0	0	0	0	0	0	479	468	0	0	0	0	0	0	0	0	0	0	0	0	
34452																											0	0	0	0	0	0	7304	7214	0	0	0	0	0	0	4245	4199	0	0	0	0	0	0	0	0	0	0	0	0	
34537																											0	0	7100	7200					32000	31123	212808	209366	84980	83576	181860	177321	0	0	0	0	8351	8054	9024	8794	17546	17746	10033	9987	
34555																											0	0	6745	6651					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742																											0	0	14000	13977	0	0	12110	11891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35057																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301																																																							
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41258	40022	0	0					44129	80091	0	0	56012	54233	5265	5282	0	0	0	0	97951	95365	0	0	0	0	0	0	
35646																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879																											0	0	19466	18631	0	0	5411	5315	0	0	0	0	0	0	4078	3954	0	0	0	0	0	0	658	601	0	0	0	0	
36456																											0	0	6186	6139	0	0	3084	3011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																											0	0	2116	2068	0	0	7665	7294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																											0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																											0	0	3209	3118	0	0	477	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																											0	0	48366	47477					0	0	0	0	0	0	70094	68266	0	0	0	0	0	0	75674	73935	0	0	0	0	
37640																											0	0	0	0					0	0	0	0	0	0	3016	3070	0	0	0	0	0	0	0	0	0	0	0	0	
37659																											0	0	250	247					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																											0	0	37310	36369	0	0	7170	7036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38740																											0	0	0	0	0	0	11944	11980	0	0	0	0	0	0	4763	4757	0	0	0	0	0	0	0	0	0	0	0	0	
39327																											18042	17889	15992	15985	0	0	14548	14467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756																											0	0	1984	1936					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																											0	0	3325	3289	8	9	779	768	0	0	2152	2053	0	0	2465	2406	0	0	0	0	0	0	0	0	0	0	0	0	
40499																											5818	5820	75683	74348					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	1789	1726	0	0	0	0	0	0	0	0	0	0	0	0	
41245																											0	0	1885	1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553																											0	0	44615	41568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																											0	0	4001	3929	0	0	4387	4359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																											0	0	7470	7218					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41937																											0	0	362	352	0	0	6465	6230	0	0	0	0	0	0	177	171	0	0	0	0	0	0	0	0	0	0	0	0	
41955																											0	0	3317	3249	0	0	2377	2316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037																											0	0	589	561	0	0	3797	3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																											0	0	10086	9914	0	0	40053	38958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																											0	0	3880	3830	0	0	1126	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045	1012	0	0	0	0	
42420																											0	0	10000	10012					0	0	0	0	0	0	0	0	0	0	0	0	68380	65795	169633	167744	0	0	0	0	
42448																											0	0	22007	21574					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																											0	0	750	711	0	0	588	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052																											0	0	3902	3824	0	0	4044	3996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																											0	0	0	0	0	0	4372	4117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																											0	0	6502	6469	0	0	2920	2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43959																											0	0	16330	15941	0	0	28435	27324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																											0	0	5318	5235	0	0	37091	35751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																											0	0	8711	8517					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741																											0	0	46826	46334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																											0	0	11309	10860	0	0	1970	1926	0	0	0	0	0	0	252	233	0	0	0	0	0	0	0	0	0	0	0	0	
44929																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																											0	0	14835	14654					0	0	0	0	0	0	699	686	0	0	0	0	0	0	982	962	0	0	0	0	
45047																											0	0	6093	6032	0	0	26	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056																											0	0	4956	4881	0	0	251	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																											0	0	2000	1925	0	0	13602	13342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458																											0	0	2069	2012	0	0	5782	5672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45551																											0	0	51467	51501					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45560																											71802	69705	10022	9761					0	0	0	0	0	0	2318	2276	0	0	0	0	0	0	0	0	0	0	0	0	
45775																											3996	3860	3399	3307	46	48	3195	3083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																											0	0	11940	11761	0	0	13904	13598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941																											0	0	7447	7411	0	0	7222	6984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247																											0	0	1988	1999					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47256																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452																											0	0	0	0	0	0	493	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500																											0	0	5909	5930	0	0	965	951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917	1758	0	0	0	0	
48057																											0	0	11638	11387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
