"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
1557																																																																9294	0		22609			5676	0		0	49611	0	0	0	6022	0		14395	53	314	507	1211	3537	315	5932	17054	2325	4342	8951	4377				0	0			0	0	188	0	1212	2643			0			0	0														14442	0	0	0	0		0	72							0	607	0	0	0	0	0			0	0	0	0	0	1288	0		
1669																																																															0	3	22		3809			9153	0		3615	112931	0	0	0	58140	1836		10534	664	1323	466	1111	27069	27426	3436	6847	9002	7866	19539	7796				0	0			0	0	1118	92	17280	4857			0			0	409														0	0	0	0	0		0	85							0	6217	0	0	0	0	0			0	0		0	0	6704	0		
1829																																																															0	0	9657	0	0	30845	0	30845	10452		0	318513	407	4651	0	124366	8282	18373	16995	653	1210	6498	11498	55861	47995	30905	10512	17412	49232	57652	24433	0	0	0	618	306	0		0	0	1587	11304	26617	90103	0	4651	0			0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	78175				0	11	0	11							0	52	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	
1856																																																																2446	4712		356			6437	0		336	27716	0	704	0	4731	22		5782	3558	3	89	34	458	588	3622	3779	14277	481	826	0				0	0			0	0	0	1464	25	6258			0			0	0														4220	0	0	0	0		0	2							0	83	0	0	0	0	0			0	0		0	0	140	0		
2040																																																															0	4037	11809		5480			24036	981		860	134811	0	0	0	19886	756		32555	1571	2300	4827	4085	3999	1691	24537	4147	27367	33606	20766	3589				0	6			0	0	1337	2852	37823	23477			0			120	265													0	92108	0	0	0	1431		0	8							0	159	0	0	0	861	0			450	0	450	0	0	1304	0	0	
2161																																																															0	13	0		14452			26447	0		0	94757	0	0	0	42167	60	35538	33423	1585	7119	6912	17402	8523	624	9274	15445	10845	9489	5359	300				296	4			0	0	1167	0	2452	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	37							0	2653	0	0	0	0	0			0	0	0	0	0	5009	0	0	
2376																																																															0	0	1743252	0	0	21333	0	21333	5587		0	3561077	0	0	12063	241274	3048	21341	94170	2884	25295	3709	5379	44994	157919	27370	64717	140105	335660	2571277	171483	0	0	0	0	0	0		0	0	0	2893	68315	1475346	0	0	0			0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	2941570				361	0	0	0							0	0	0	0	0	0	361	0	0	0	0	0	0	0	29	0	0	
2554																																																															60	2813	0		753			1544	0		335	6368	0	0	0	223	0		664	33	0	75	0	13	0	3015	82	618	1897	534	0				0	0			0	0	0	0	87	0			0			0	0														0	0	0	0	0		0	141							0	238	0	0	0	0	0			0	0	0	0	0	174	0		
2732																																																															0	0	129324	0	0	45998	0	45998	12437		0	417859	457	0	13663	22682	793	2524	40342	2861	1168	8612	9505	181	0	140842	22781	94908	127862	6936	0	0	0	0	0	0	0		0	0	10294	30022	47958	117670	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	151	0	151							0	429	0	0	0	0	0	0	0	0	0	0	0	0	558	0	0	
2750																																																															1328	6697	0		22225			2122	0		365	42762	0	0	0	2817	72	718	22081	721	8	1167	920	0	0	19642	3979	7628	5914	1512	1271				0	69			0	0	567	0	982	3540			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14072				0		0	1352							0	311	0	0	0	0	0			0	0	0	0	0	315	0	0	
3252																																																															0	25732	0		46460			10829	0		3663	100538	0	100	0	315	0		0	90	174	38	5	8	0	25326	57279	8710	4772	1018	0				0	0			0	0	0	822	0	6288			0			0	0													0	31259	0	0	0	0		0	660							0	1536	0	0	0	0	0			0	0	0	0	0	4133	0	0	
3458																																																															0	9845	198		5378			5271	0		0	31359	0	0	0	5191	35		5847	132	257	1736	2860	96	110	1521	3937	7653	10367	2687	0				0	0			0	0	378	0	2596	377			0			0	0														0	0	0	0	127		0	0							0	1421	0	0	0	0	0			0	0	0	0	0	669	127		
3720																																																															0	9901	2605		7714			14161	2471		929	141045	0	0	597	32238	647	859	30524	2473	2932	7106	15268	3925	280	15752	11607	28152	46075	7051	39				0	232			0	0	6155	4147	27299	25582			0			219	0	0	0	0	0	0	0	0	0	0	0	0	0		36048				372		0	150							0	2343	0	0	0	0	121			0	0	0	0	0	4471	32		
3971																																																																30686	53801		43044			81253	27243		0	676225	0	38357	664	114503	6098		80332	2767	11422	15515	30177	26187	24238	156842	35394	94865	131996	135536	2919				0	722			0	0	1993	52354	50496	145465			0			9912	3429														289853	0	0	0	14354		0	20							0	534	0	102	0	1174	0			3166	2920	0	0	0	29656	0		
4156																																																																19850	9789		11923			16150	2485		0	147885	0	589	0	38677	820	15549	27365	693	570	2794	2942	18065	13614	11494	19360	24995	12209	38529	2036				0	0			0	0	2166	4653	7499	31747			0			21	0	0	0	0	0	0	0	0	0	0	0	0	0		46169				58		0	0							0	881	0	0	0	0	0			37	37	0	0	0	656	0		
4231																																																															0	6236	0		261			2268	0		784	46012	0	0	0	7760	0		17235	119	134	4073	2955	357	0	7609	9409	14825	4433	368	0				0	0			0	0	226	1551	9284	13114			0			0	0													0	0	0	0	0	1736		0	13							0	740	0	0	0	968	768			0	0		0	0	3775	0	0	
4839																																																																0	52610		0			4103	5844		0	243286	0	0	0	26768	2033		63698	1361	5385	10136	8610	0	599	32007	26817	52507	88371	12064	0				0	262			0	0	8209	6308	72495	61911			0			490	335														54190	0	0	0	13243		0	1173							0	221	0	0	8265	3674	665			0	0	0	0	0	1349	149		
5069																																																															0	11700	1790		0			2268	1009		0	393035	3696	0	0	50818	17176		228642	20818	14473	11423	0	0	0	155710	93676	68675	2942	0	0				0	0			0	0	108213	34311	88828	80618			0			0	0														128544	0	0	0	4473		0	0							0	0	0	0	0	4473	0			0	0	0	0	0	0	0		
5135																																																															0	80524	5023		77400			25656	0		4272	331150	0	0	0	69761	835		208136	12822	15506	25922	13881	1068	106	75518	106164	63446	11373	2584	1285				597	0			0	0	531	6758	33509	14331			0			0	0													0	49863	0	0	0	0		0	51							0	4608	0	0	0	0	0			0	0	0	0	0	7294	0	0	
5210																																																															0	29186	34829	0	1562	57762	0	57762	71336		92076	952942	0	0	0	314319	29592	87713	59905	26594	33318	15782	19776	83700	134672	141140	46468	110916	145416	164522	26604	0	0	0	0	5865	0		0	0	9874	14708	118727	152898	0	0	0			269	427	0	0	0	0	0	0	0	0	0	0	0	0	0	513544				7397	5524	6073	5524							0	626	0	0	0	2307	4821	0	0	0	0	0	0	0	7985	0	0	
5461																																																																26867	22467	0	10901	27019	0	27019	7437		0	353676	442	0	18004	34008	2310	1085	67693	1697	3094	3772	7262	8450	8996	33816	29097	42606	97589	115261	256	0	0	0	0	236	0		0	0	1267	13168	59142	130362	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209083				0	11800	0	11800							0	34	0	0	0	0	0	0	0	0	0	0	0	0	7100	0	0	
5751																																																																20688	6710		26300			29827	2032		572	141162	0	1465	0	24718	142		31487	376	1226	1356	847	9165	11748	30485	14614	11613	11893	23430	23295				0	25			0	0	1436	892	9823	12236			0			77	0														23227	0	0	0	930		0	33							0	2556	0	67	0	786	0			0	0	0	0	0	1707	0		
6039																																																															0	34075	2173		5986			14045	302		1206	183975	299	0	0	24838	919	1119	47743	2929	4479	6773	4979	5441	0	36033	25878	35101	21056	30241	7567				479	352			0	0	3833	18921	31944	38019			0			3007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5418		0	1134							0	1673	0	221	0	137	1616			0	0	0	0	0	4375	437	0	
6141																																																															0	2366	0		1730			2470	0		0	20134	0	0	0	4398	0		3557	380	18	214	359	2733	193	421	2738	3817	5407	3168	143				0	0			0	0	0	0	0	3937			0			0	0													0	0	0	0	0	0		0	918							0	0	0	0	0	0	0			0	0	0	0	0	4315	0	0	
6329																																																															0	6371	4240	0	3570	34840	0	34840	2325		647	494221	0	0	0	101039	3356	1419	98937	5461	11563	28919	49153	2137	667	24299	58961	102424	159060	45312	490	0	0	0	937	1283	0		0	0	24316	40962	75044	22819	0	0	0			0	705	0	0	0	0	0	0	0	0	0	0	0	0	1570	2048				0	211	90	211							0	138168	0	0	0	0	0	0	0	0	0	0	0	0	34003	0	0	
7009																																																															0	0	0		0			56220	0		0	221286	0	0	0	0	0		215455	0	0	0	0	0	0	215455	0	0	5830	0	0				0	0			0	0	0	0	0	0			0			0	0													0	0	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	165066	0	0	
7045																																																															0	5985	0		6188			4159	669		529	75499	0	0	0	33647	210	32168	6277	606	3341	9941	8945	1660	8531	1784	4566	14764	12782	4398	2446				479	15			0	0	499	332	5590	6855			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0							0	6511	0	0	0	0	0			0	0	0	0	0	3831	0	0	
7072																																																																773	12224		167			8164	5004		0	163779	142	0	0	96374	1267		9053	428	1260	2818	2482	31668	55049	6977	2699	11413	7451	18398	19454				0	1868			0	0	1321	7068	14927	13445			0			888	1351														73962	0	0	0	3817		0	0							0	0	0	0	0	0	2929			0	0		0	0	1319	0		
7157																																																															0	1653	61		3907			3253	0		0	24501	0	0	0	9177	0	7229	9192	54	693	698	121	3108	4503	2702	5743	4901	1732	212	0				0	0			0	0	0	0	0	2296			0			0	133	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	2213	0	0	0	0	0			0	0	0	0	0	1941	0		
7456																																																															0	12430	0		29380			11097	0		112	66766	0	0	0	4851	340		31936	230	301	1305	2562	453	0	31411	2742	10087	14569	1712	1394				0	14			0	0	1477	66	2661	2709			0			0	0														0	0	0	0	0		0	5							0	953	0	0	0	0	0			0	0	0	0	0	671	0		
7634																																																															0	2185	0		1537			5858	0		0	45942	0	0	0	11222	179		11816	353	517	4042	2748	3432	0	5104	5843	12945	6117	3987	484				0	0			0	0	760	89	0	16068			0			0	0														1338	0	0	0	0		0	69							0	0	0	0	0	0	0			0	0		0	0	7975	0		
8033																																																															0	14069	2163		5090			12769	0		0	207803	0	0	0	84851	3562		96743	9839	20165	20978	32869	731	0	22478	44262	20975	25548	7154	0				0	0			0	0	22351	23530	26183	8247			0			0	0													0	11000	0	0	0	0		0	507							0	1238	0	0	0	0	0			0	0		0	0	3243	0	0	
8462																																																															0	8342	0		8998			14690	0		0	55040	0	0	0	9567	9		10995	1607	292	853	163	2926	3726	16185	9120	7899	8616	1659	284				0	0			0	0	568	0	2014	1364			0			0	0													0	0	0	0	0	0		0	0							0	7152	0	0	0	0	0			0	0	0	0	0	2336	0	0	
8631																																																															0	653	0		221			5750	0		266	31175	0	0	0	13561	165		2393	77	105	119	734	8732	3743	1856	655	2934	2852	8292	1025				0	0			0	0	0	209	891	5002			0			176	0														0	0	0	0	188		0	124							0	2373	0	0	0	0	0			0	0		0	0	1960	12		
9357																																																															0	789	0	0	82	99391	0	99391	1548		0	324978	0	77	0	85338	120	0	204925	78471	6808	0	0	0	60	112224	28860	40387	46001	9785	2382	0	0	0	0	189	0		0	0	3071	0	44696	28532	0	77	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195365				0	8	58881	8							0	46	0	0	0	0	0	0	0	0	0	0	0	0	2210	0	0	
9553																																																															0	28374	2311		43586			8860	44		0	96175	0	0	0	7410	467		42320	444	798	1825	2181	1913	249	46903	2110	10704	14623	13401	869				0	0			0	0	914	0	1998	0			0			0	0													0	37727	0	0	0	0		0	621							0	691	0	0	0	0	0			0	0	0	0	0	899	0	0	
9807																																																															0	0	369812	0	0	59477	0	59477	58565		0	1862198	2816	0	0	382800	18756	79169	439939	66863	8482	31318	27270	111764	133276	254138	279311	382152	292023	256225	14659	0	0	0	0	37	0		0	0	92435	417088	102640	362674	0	0	0			5557	3775	0	0	0	0	0	0	0	0	0	0	0	0	142122	597513				65911	240	0	240							0	0	21896	11263	470	2066	24067	592	0	0	0	0	0	0	490	592	1555	
9955																																																																15705	47		11013			12474	730		0	74922	0	1285	0	5014	0		26766	66	210	2446	175	978	1140	9109	17498	28255	14142	903	0				0	6			0	0	0	0	3878	23929			0			0	0														24380	0	0	0	0		0	28							0	495	0	0	0	0	0			0	0	0	0	0	318	0		
10250																																																																340	9810		0			72923	10329		870	260919	0	0	0	34620	4090		54034	1926	3112	7688	15351	6319	224	33005	22472	46505	71246	51214	1343				201	535			0	0	4220	15004	63038	35317			0			297	0														129029	0	0	0	5027		0	25							0	6871	0	510	842	240	2938			3	0	0	0	3	2726	197		
10849																																																															468	12100	16463		3792			5594	61		109	125366	25	0	0	27718	16		21164	3656	4155	4903	12818	2185	0	12113	12305	36182	16790	20133	0				0	0			0	0	5290	3016	24015	25496			0			0	0													0	0	0	0	0	3324		0	22							0	380	0	0	0	0	3324			0	0	0	0	0	851	0	0	
11145																																																															0	2088	214		37			10411	5167		2178	192632	0	0	0	64362	678	19788	16790	3691	11953	12169	12078	22759	844	16452	8689	19791	43009	39629	148				0	20			0	0	1037	6156	47587	17072			0			1082	166	0	0	0	0	0	0	0	0	0	0	0	0	0	16735				2094		0	0							0	3113	0	0	0	970	42			0	0		0	0	32512	0	0	
11640																																																															0	33161	14335		33228			30882	2000		0	227048	0	0	0	26519	1085		78951	1021	3838	7124	2501	4665	7370	34717	51113	36048	19510	29118	30000				0	0			0	0	7780	33154	20410	12537			0			34	0													0	83141	0	0	0	1111		0	224							0	3757	0	111	0	924	0			42	0	0	0	0	7976	0	0	
