"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
1669	0	8256					913	52653	70418					0			20331	0	0	0	0									
1829	0	0					1836	0	82289					13958			0	17265	1788	0	3348									
1856	0	0					1525	0	8272					30000			0	0	0	0	0									
2040	0	0					1546	0	50209					0			0	27003	0	0	6112									
2161	0	0					811	1	42015					0			0	16406	0	0	0									
2376	0	0					42333	35242	439543					866979			0	0	0	0	0									
2554	0	0					0	0	3053					0			0	2138	57	0	0									
2732	0	0					174	0	88181					0			0	70577	0	0	0									
2750	0	0					549	0	14633					5500			0	4701	0	0	0									
3177	0	69					6390	6040	83433					113933			5393	0	13	0	0									
3252	0	0					323	615	72841					3500			615	17172	0	0	0									
3458	0	0					187	2672	7033					0			2672	0	0	0	3650									
3720	0	0					333	1146	36953					0			1146	10611	0	0	1922									
3971	0	0					3101	0	92392					20192			0	0	529	0	0									
4156	0	1005					2531	0	46049					10000			0	24535	0	0	2608									
4231	0	0					0	0	37724					0			0	8946	0	0	0									
4437	0	0					799	0	97574					3165			0	22817	0	0	2371									
4839	0	0					996	0	77083					19000			0	23270	0	0	5974									
5005	0	0					4425	0	106980					34948			0	7288	2751	0	0									
5069	0	1294					0	0	40933					0			0	15206	6264	0	0									
5135	0	0					1258	0	27609					14752			0	3439	0	0	0									
5210	0	0					5601	48016	175096					68000			0	50950	1102	0	52926									
5331	0	0					3788	0	226676					35000			0	25021	0	0	74500									
5461	0	500					1959	0	90921					15000			0	47396	0	0	0									
5751	0	0					305	0	55066					0			0	18615	0	0	0									
6039	0	0					136	0	3497					0			0	286	7	0	0									
6141	0	0					0	19833	0					0			9587	0	0	0	0									
6329	0	0					643	0	39896					0			0	7611	0	0	0									
7009	0	0					0	0	383818					0			0	70643	9539	0	0									
7045	0	0					585	0	75858					0			0	32008	0	0	0									
7072	0	0					912	6350	8694					2000			4789	1724	6707	0	0									
7157	0	1508					18	0	21049					0			0	14427	0	0	0									
7456	0	0					333	6176	15532					0			6176	0	0	0	0									
7634	0	0					93	8	6970					0			0	3829	0	0	0									
8033	0	0					1324	0	10326					15432			0	2707	0	0	0									
8462	0	0					21	0	82515					0			0	14158	0	0	0									
8631	0	0					130	0	9620					0			0	0	0	0	0									
9357	0	0					5002	0	45089					100800			0	0	1047	0	4252									
9553	0	0					1691	0	42311					34374			0	19668	0	0	0									
9807	0	70468					18032	291511	254063					240000			92243	121768	0	0	45575									
9955	0	0					1045	0	36829					2386			0	29005	0	0	0									
10250	0	0					892	0	62875					0			0	20433	0	0	0									
10849	0	0					547	0	36072					0			0	1985	0	0	0									
10858	0	10076					1451	0	115061					5183			0	2454	40	0	42353									
11145	0	0					1490	0	18384					13914			0	8061	0	0	0									
11275	0	0					5594	36443	21921					93360			30786	0	0	0	0									
11640	0	0					3702	0	104898					43000			0	53104	0	0	0									
11837	0	0					865	0	53775					10000			0	6586	0	0	0									
12030	0	0					5915	4282	11743					0			3221	0	0	0	0									
12142	0	0					476	1023	66744					0			1019	24641	0	0	0									
12179	0	800					710	161	1459					1488			0	0	178	0	0									
12245	0	0					426	0	34218					4900			0	14465	0	0	0									
12311	0	52030	0	0	0	103133	301464	1582150	7430103	0	56235997	313582	50692100	255915	76011	328822	0	475292	13403	0	1246437	222011	1214449	1284128	3354152	0	1322332	0	566490	
12647	0	0					310	7172	0					2650			5295	0	0	0	0									
12656	0	0					29	1000	0					0			749	0	0	0	0									
12937	0	0					808	0	0					2734			0	0	0	0	0									
12946	0	0					1868	0	159783					11693			0	103277	936	0	0									
12955	0	0					455	2225	5					3813			2225	0	0	0	0									
13103	0	0					11380	5022	275989					107728			4868	2116	87905	0	0									
13251	0	0					225	0	4312					0			0	4307	0	0	0									
13457	0	0					0	0	6209					0			0	5525	447	0	0									
14052	0	0					135	0	11147					1000			0	2780	0	0	0									
14155	0	0					688	0	6237					4725			0	4209	0	0	0									
14650	0	0					68	4960	24					0			2455	0	0	0	0									
14753	0	0					9	15325	6870					0			10871	5782	0	0	0									
14865	0	0					560	5492	13154					0			5492	2876	0	0	0									
14977	0	0					234	29	7717					5052			0	0	0	0	0									
16458	0	2008					773	58415	67157					0			47513	18564	0	0	0									
16551	0	0					1872	1245	31398					7000			1245	18692	0	0	0									
16748	0	0					277	7319	8360					0			7319	0	0	0	0									
16944	0	1053					0	0	21552					0			0	11535	0	0	0									
16953	0	0					0	4220	13215					0			4220	0	0	0	0									
17110	100	0					219	100	16740					0			0	0	16740	0	0									
17147	0	0					32824	377097	549917					145934			116966	161017	0	0	153454									
17259	0	0					375	0	23355					3500			0	13042	0	0	0									
17464	0	0					10378	1023	274863					60000			1023	0	520	0	0									
17950	0	0					1031	92	148989					0			75	51329	0	0	0									
17978	74766	0					3955	142918	0					6075			2653	0	0	0	0									
18050	0	0					474	15509	134241					249			15509	14658	0	0	0									
18135	0	0					1416	12170	57974					20325			2175	30942	0	0	15904									
18377	0	0					93	250	9669					300			250	0	0	0	0									
18827	0	0					1118	0	56254					0			0	15055	11036	0	0									
18836	0	0					632	0	18314					2146			0	1550	0	0	0									
18854	0	0					701	0	4152					0			0	1010	0	0	0									
19356	0	0					163	0	39738					2003			0	21445	0	0	0									
19730	0	0					6862	1998	189112					23466			25	144	2174	0	0									
19936	0	0					361	8670	13860					0			1894	1099	0	0	0									
19972	0	0					135	21546	0					0			20266	0	0	0	0									
20053	0	0					197	0	12304					910			0	3531	0	0	0									
20512	0	0					686	107	40226					0			0	18173	0	0	0									
20633	0	0					1347	3693	71425					6000			0	17367	889	0	0									
20857	0	0					1124	0	109651					24945			0	78409	0	0	0									
21256	0	0					87	0	419					0			0	0	0	0	0									
21359	0	0					164	225	5873					288			0	3579	0	0	0									
21630	0	0					442	0	42911					5707			0	5125	0	0	209									
21658	0	0					442	0	45502					17			0	8120	0	0	0									
22048	0	0					831	0	48001					9486			0	5702	0	0	849									
22543	0	9280					195	0	13349					0			0	3213	856	0	0									
22552	0	0					223	0	8937					100			0	3277	0	0	0									
22730	0	0					263	0	43817					0			0	18440	0	0	4269									
22936	0	0					437	0	12091					1465			0	0	0	0	0									
23045	0	0					208	455	26606					0			455	607	0	0	0									
23456	0	0					387	0	27704					47			0	13153	0	0	0									
23504	0	0					2978	212879	560790					15000			98685	70613	0	0	13093									
23540	0	0					563	300	78909					0			300	19492	0	0	0									
23643	0	0					65	100	59358					0			100	14209	0	0	0									
23755	0	0					797	0	39625					1000			0	18084	0	0	0									
24006	0	0					1114	251183	84517					0			5355	1204	0	0	0									
24378	0	0					433	0	9959					0			0	398	1075	0	0									
24453	0	0					3483	0	10017					36905			0	0	0	0	0									
24659	200	0					0	788	0					0			289	0	0	0	0									
24668	0	0					664	0	76731					0			0	64271	0	0	11374									
24855	0	0					29	0	0					0			0	0	0	0	0									
24949	0	10696					2727	0	59909					200			0	18317	0	0	3555									
25357	0	0					3129	53740	7170					2000			0	1388	0	0	0									
25647	0	0					0	1319	226					500			1319	226	0	0	0									
26176	0	0					3901	0	14584					83000			0	0	0	0	0									
26242	0	0					1994	0	95601					0			0	52559	0	0	8811									
26457	0	0					0	0	4533					0			0	460	0	0	0									
26765	0	0					2343	129	27608					0			25	1520	0	0	0									
26859	1000	0					799	1000	0					508			0	0	0	0	0									
27070	0	0					3713	212278	0					0			13015	0	0	0	0									
27548	0	0					2579	0	137139					13999			0	39334	0	16542	0									
27614	0	0					1606	0	152861					12000			0	62939	1651	0	0									
27847	0	0					1534	4428	133093					21675			950	52808	0	0	0									
28013	0	0					14766	2537	1203782					258889			0	0	12962	0	256000									
28152	0	0					390	4184	9068					840			2665	3646	0	0	0									
28255	0	5846					308	0	7336					0			0	0	346	0	0									
28349	0	0					1348	3676	0					12000			3676	0	0	0	0									
28406	0	101406					9981	0	581250					160000			0	17169	125921	8900	0									
28572	0	0					1122	148	70					6378			0	0	0	0	0									
28675	0	0					370	0	33462					4000			0	1568	3	0	0									
28732	0	0					220	0	23598					4000			0	2394	0	0	0									
29104	0	20632					8964	56502	509147					115000			39242	96252	19073	0	31000									
29476	0	0					135	341	2427					45			100	920	98	0	0									
29636	0	0					3732	0	394468					68692			0	118719	0	0	61358									
29878	93744	0					2969	108756	0					0			0	0	0	0	0									
29953	0	8547					1816	3448	8547					11982			3448	0	0	0	0									
30052	0	0					111	0	2133					305			0	0	0	0	0									
30418	0	0					537	0	296534					0			0	0	0	0	45629									
30502	0	0					5176	0	225368					69998			0	58831	10418	0	22615									
30650	0	0					1031	0	21879					14000			0	0	0	0	882									
30810	0	2467760					0	88494	6766660					19201260			34963	0	159721	0	0									
30874	0	0					7546	31651	298232					102175			0	0	0	0	30000									
31134	0	0					632	0	21487					5000			0	14185	0	0	0									
31255	0	0					678	0	174698					10136			0	32622	0	4511	5034									
31657	0	0					175	66289	0					0			0	0	0	0	0									
31826	0	0					695	0	54364					0			0	17460	100	0	0									
31835	0	1059					1196	2210	26008					4880			2210	13361	822	0	0									
32234	0	9238					82	0	42040					0			0	3504	0	0	19906									
32766	0	0					24	18916	557					0			18916	529	0	0	0									
32971	0	0					1234	358	44398					10517			325	21181	7	0	0									
33147	0	0					760	0	20414					5000			0	9305	0	0	4000									
33259	0	27034					666	4252	27034					0			4252	0	0	0	8007									
33268	0	0					0	360	119179					0			360	54107	0	0	0									
33370	0	0					463	7184	0					2021			0	0	0	0	0									
33754	0	0					0	0	11265					0			0	8721	0	0	0									
33839	0	0					122	0	8517					0			0	5097	0	0	0									
33857	0	0					1099	0	5216					13525			0	2100	0	0	0									
34153	0	5058					1344	0	124227					400			0	0	0	0	0									
34359	0	455					426	0	13464					0			0	5614	0	0	0									
34425	0	0					1585	0	31262					15000			0	22980	0	0	6029									
34434	0	0					408	8969	26230					0			8969	252	0	0	0									
34452	0	0					57	571	39812					0			151	21378	0	0	0									
34537	0	1711					11902	15558	588247					50000			6659	906	0	0	125291									
34555	0	0					3293	0	86066					4800			0	44293	0	0	0									
34742	0	0					765	0	25127					2000			0	4639	0	0	0									
34836	0	0					0	0	7100					0			0	956	0	0	0									
35057	0	1514					1983	0	14962					2329			0	8096	0	0	0									
35301	0	3399	1550478	3477717	1023506	1367161	332401	5615089	87091096	0	140158992	50242871	70082715	2188514	1500000	867011	80166	7303553	643287	8135102	7910179	143264	6648800	36086	25354641	7965	34077722	1273624	7347805	
35570	0	3042					131799	187041	1258448					2236656			11126	0	535	0	160000									
35646	0	0					111	18177	6025					0			17776	3711	109	0	0									
35842	0	0					928	0	83930					9000			0	3753	0	0	0									
35879	0	0					1677	1292	63456					12000			0	19448	52	0	0									
36054	0	0					3592	425	528					18704			425	0	0	0	0									
36456	0	0					229	1	31164					0			1	9571	0	0	0									
36933	0	0					138	0	9365					49			0	1857	0	0	0									
37051	0	0					280	0	8991					0			0	1142	0	0	0									
37341	0	0					17	230	744					0			230	0	0	0	0									
37378	1637	0					509	4459	6825					0			1159	2801	0	0	0									
37435	0	0					1571	4000	331262					0			4000	37080	3159	0	0									
37640	0	0					8340	346	609197					89378			346	74853	0	0	14609									
37659	0	0					0	1374	2777					0			1374	1104	0	0	0									
37743	0	0					276	0	22514					0			0	12766	0	0	0									
37949	0	0					508	0	101306					3255			0	39424	0	0	4622									
38740	0	0					1624	0	45792					10000			0	7466	0	0	0									
39327	47979	77227					0	59971	77631					0			4992	404	0	0	7067									
39420	0	0					5741	0	235334					47494			0	31802	0	0	988									
39475	0	0					13821	0	569506					65000			0	55315	3303	0	5187									
39756	0	0					2649	0	78825					2712			0	33199	0	0	7402									
40033	0	0					231	85	9284					0			0	3614	0	0	0									
40350	0	0					315	1718	6903					3310			1518	708	0	0	0									
40707	0	0					931	120	33720					3051			0	1487	0	0	0									
40855	0	0					768	0	24131					7035			0	14617	0	0	0									
41245	0	1404					45	3010	9871					0			3010	5943	0	0	979									
41553	496	1285					99	8874	50559					0			8373	0	0	0	0									
41629	0	2500					1043	0	8977					16000			0	4412	0	0	0									
41759	0	0					135	0	15262					0			0	8462	0	0	0									
41825	0	1000					0	0	65438					0			0	1530	0	0	0									
41937	0	0					130	0	32961					0			0	13986	0	0	0									
41955	0	0					334	504	13706					2292			500	0	0	0	0									
42037	0	0					0	0	14423					0			0	6922	0	0	0									
42055	0	0					415	167	15310					0			0	6346	0	0	0									
42354	0	0					79	0	47887					0			0	11014	0	0	0									
42372	0	0					481	0	64764					0			0	11734	11092	0	0									
42420	0	0					33899	0	1110492					382521			0	87	0	0	133370									
42448	0	0					3271	0	122961					58000			0	83000	3606	0	0									
42457	0	0					60	10288	7008					1100			7715	0	0	0	0									
42671	0	0					3405	23880	352116					67318			0	13157	0	0	0									
43052	0	0					539	0	14327					4753			0	3435	37	0	0									
43351	0	0					0	0	1580					0			0	881	0	0	0									
43454	0	220					105	0	4783					0			0	1783	5	0	0									
43744	0	0					485	0	16403					9500			0	1132	0	0	0									
43856	0	0					340	3576	11455					0			3576	4641	0	0	0									
43959	0	0					59	0	65268					0			0	13180	0	0	0									
44040	0	0					1312	0	137829					0			0	38539	0	0	0									
44433	0	0					3576	0	66137					50000			0	8678	1117	0	608									
44741	0	0					2750	16804	67696					0			16804	29313	372	0	9755									
44750	0	0					808	0	40148					0			0	16233	0	0	0									
44929	1000	31201					1237	1000	32862					0			0	1646	0	0	0									
45038	0	0					313	1836	36433					0			1836	19203	0	0	8087									
45047	0	0					534	0	11778					0			0	410	0	0	0									
45056	0	0					202	5520	8870					0			5502	2549	0	0	0									
45430	0	0					664	7062	10674					4505			7062	0	0	0	0									
45458	0	0					34	0	6923					0			0	22	0	0	0									
45551	0	0					2041	0	162645					0			0	82312	0	0	27416									
45560	0	0					2899	98599	245268					35102			20836	13169	0	0	0									
45775	0	0					833	11501	5449					5000			3176	0	0	0	0									
46053	0	0					2396	0	72373					0			0	9499	0	0	0									
46941	0	0					524	9003	29237					4739			9003	8065	0	0	0									
47153	0	0					0	3225	0					0			1975	0	0	0	0									
47247	0	0					1511	714	77965					24100			698	30111	0	0	0									
47256	0	0					214	0	2012					1000			0	757	0	0	0									
47452	492	10154					36	492	12550					2000			0	597	0	0	0									
47500	0	1115					2053	0	35265					13500			0	4752	12391	0	0									
48057	0	6605					329	0	33162					0			0	14672	0	0	0									
48150	0	0					252	0	3242					125			0	1727	214	0	0									
48374	0	0					7101	0	22253					113259			0	0	3079	0	870									
48440	0	0					378	514	31188					0			514	18697	0	0	0									
49054	0	0					687	0	25630					6500			0	0	0	0	0									
49148	0	0					377	0	54152					0			0	16250	0	0	0									
49241	0	0					1894	16995	51522					321			3387	14106	0	0	0									
49344	0	0					2047	500	16114					22850			0	7593	0	0	0									
49643	0	0					42	18200	0					0			13204	0	0	0	0									
49652	0	0					1091	0	41880					12377			0	29693	0	0	0									
49821	0	0					4153	0	130452					48681			0	58504	0	0	21000									
49858	0	0					246	0	10968					0			0	0	0	0	0									
49951	0	0					0	0	25971					0			0	0	0	0	0									
50144	0	0					287	21679	0					0			9137	0	0	0	0									
50461	0	0					0	820	0					0			820	0	0	0	0									
50546	0	0					39	0	16285					0			0	914	0	0	0									
50854	0	0					0	404	15272					0			404	4185	0	0	0									
50872	0	0					2898	6305	7843					45166			0	1450	0	0	0									
50957	0	0					1649	0	8152					6113			0	611	0	0	0									
51253	0	4000					710	0	23517					16197			0	16744	0	0	0									
51356	0	2510					0	0	14100					0			0	0	0	0	0									
51459	0	0					476	0	104266					796			0	27575	0	0	0									
51730	0	0					88	1019	13118					0			0	241	407	0	0									
51842	0	0					860	0	17326					0			0	17314	12	0	0									
52410	0	0					377	0	40422					6110			0	27811	0	0	0									
52719	0	0					6402	205302	0					342678			205302	0	0	184228	0									
52951	0	0					306	0	27333					432			0	10990	0	0	0									
53033	0	0					22490	29383	576059					80232			0	29990	12985	0	183463									
53051	0	0					255	21483	0					0			1525	0	0	0	0									
53239	0	18529					0	0	35597					0			0	10666	0	0	0									
53453	0	0					141	0	26732					0			0	15926	0	0	0									
53752	0	0					47	17542	21429					0			2288	3464	0	0	0									
54049	0	0					233	800	16664					2000			800	4986	0	0	0									
54058	0	0					1004	0	78027					1649			0	25358	0	0	0									
54375	0	0					4665	0	216760					35083			0	74948	260	0	52029									
54441	0	0					136	0	13984					0			0	5782	0	0	2088									
54656	0	3353					654	0	448018					0			0	253894	0	0	0									
54973	0	0					105885	0	664051					50000			0	82848	0	0	160922									
55176	0	0					1104	8509	4485					14800			0	0	0	0	0									
55336	0	8057					1065	0	80827					361			0	7407	0	0	0									
55635	0	0					265	0	18868					1550			0	2931	0	0	0									
55653	0	0					628	0	28465					0			0	8332	0	0	4361									
55970	0	0					1515	0	0					5000			0	0	0	0	0									
56258	0	2006					267	0	42223					500			0	301	0	0	0									
56351	0	18769					3307	0	353014					0			0	93766	0	0	0									
56427	0	0					236	0	32863					0			0	15475	0	0	0									
56548	0	0					1922	0	18385					0			0	10814	34	0	0									
56557	0	0					6709	212	592134					0			0	918	0	0	124836									
56717	0	0					2131	0	97205					23311			0	37699	82	0	19318									
57040	0	1056					9	0	27274					0			0	21791	20	0	0									
57228	0	0					484	0	39357					0			0	3351	0	0	628									
57255	0	0					30	635	19959					0			635	4655	0	0	0									
57451	0	0					888	0	218652					12200			0	56486	0	0	22385									
57572	0	0					990	0	14413					10789			0	3931	3	0	0									
57956	0	0					127	0	50797					0			0	27247	123	0	10907									
58177	0	0					994	459	17					500			459	0	17	0	0									
58207	0	0					652	0	33179					4044			0	17942	376	0	2307									
58225	0	2086					578	0	46392					3100			0	22531	0	0	282									
58243	0	25086					25808	33650	607694					20750			0	33960	0	8393	133802									
58355	0	0					10	0	0					0			0	0	0	0	0									
58551	0	0					0	0	81900					0			0	24595	0	0	0									
58636	0	0					653	1247	72676					11549			0	28747	0	0	0									
58757	0	0					412	0	9569					1497			0	3747	2	0	0									
58971	0	9736					15521	29142	1186544					21000			0	13523	0	0	161506									
59316	0	0					3014	172	147238					27533			172	58692	0	0	32386									
59352	0	0					118	0	213046					0			0	84593	0	0	0									
59370	0	0					846	7097	20437					6000			0	4933	11	0	0									
59754	0	0					260	0	4358					0			0	4259	0	0	0									
60143	0	20042	0	0	0	187	496209	0	10491514	0	62278593	450339	54678464	2033406	0	15183	0	23158	87737	0	50547	0	5884633	0	4255263	0	205311	0	0	
60330	0	0					2623	0	87330					33621			0	20756	0	0	0									
60433	0	0					243	0	8399					0			0	477	0	0	0									
60545	0	0					368	0	97636					900			0	2256	0	0	0									
60554	0	0					193	0	22583					418			0	14047	0	0	0									
60648	0	501					925	210	20128					0			210	818	0	0	0									
61122	0	0					9055	4040	235331					136020			4040	65067	0	0	52367									
61177	0	0					392	1459	28					4086			1201	0	0	0	0									
61355	0	0					2201	1071	237143					13000			1071	119754	0	0	9365									
61476	51	1511					1141	446	16628					3391			0	3494	830	0	0									
61757	0	0					295	5307	13107					0			1401	0	0	0	0									
61832	0	0					1155	0	44931					5000			0	4889	0	0	0									
61953	0	0					149	0	34878					0			0	11726	0	0	0									
62044	0	0					401	135	3001					76			135	254	0	0	0									
62110	6602	0					81	6602	1234					0			0	0	1234	0	0									
62147	0	0					261	0	17093					800			0	5129	40	0	0									
62772	0	5839					2988	0	58531					16117			0	10933	0	0	27880									
63050	0	0					25	0	42108					0			0	18332	0	0	0									
63069	0	20355	0	0	0	64489	96140	1174161	7818102	0	25877700	0	23473316	78390	96389	1547301	199491	425169	821	0	0	218085	657935	660196	4793509	0	192426	0	116097	
63078	0	10013					7509	0	353882					0			0	62067	2016	0	0									
63201	0	0					158	22920	18682					0			13916	4153	0	0	0									
63573	0	0					3769	0	48023					24000			0	0	0	0	0									
63733	0	0					1416	0	204509					37648			0	91322	8	0	0									
63742	0	0					318	0	2603					5998			0	2057	0	7385	0									
63751	0	0					35	0	805					95			0	0	0	0	0									
64150	0	0					509	8601	23034					1509			8101	542	5000	0	0									
64543	0	0					2549	0	95890					30708			0	23250	508	0	0									
64552	0	0					865	0	20575					4381			0	4614	0	0	0									
64619	0	5994	0	0	0	0	7668	389778	54424	0	2664026	0	2435531	101634	190514	280	135987	18058	0	0	37314	56804	2105	6473	27987	0	0	0	0	
64730	0	0					1080	0	67012					16800			0	5878	0	0	0									
65205	10116	0					2449	115610	186704					0			0	2305	11103	0	0									
65241	0	0					428	0	25223					6500			0	13890	0	0	0									
65513	0	0	0	0	0	0	375	77412	34595	0	404061	0	353665	104200	0	0	0	1015	0	0	0	0	0	0	0	45473	12728	31939	20852	
65559	0	12030					1	0	147130					0			0	42926	26	0	0									
65746	0	0					6476	5000	47390					34223			0	6545	0	0	5365									
65858	0	0					3412	0	579501					20201			0	33533	11	0	0									
66015	0	0	0	0	0	0	0	0	88014	131558	273951	0	334516	30000	0	7382	0	0	0	0	0	0	3594	0	74333	0	2705	0	0	
66154	0	0					1022	0	22691					4867			0	14688	0	0	0									
66172	0	0					9779	0	32008					141955			0	0	3326	0	0									
66275	0	0					399	0	37896					3000			0	7168	0	0	0									
66677	0	0					882	0	2539					16921			0	0	0	0	0									
67142	0	0					569	0	31575					6013			0	20314	0	0	0									
67151	0	0					2813	1374	143298					44878			0	46897	0	0	0									
67209	0	0					6338	0	109278					68615			0	319	28476	0	1708									
67254	0	0					0	0	917					0			0	0	0	0	0									
67311	0	0					140190	620631	2911104					178083			262091	257880	2353	0	963455									
67656	0	0					800	33171	49068					6000			22985	14853	0	0	0									
67870	0	0					916	0	15710					10929			0	0	12	0	0									
68345	0	0					1295	87498	50818					10000			21316	13345	0	0	0									
68448	0	0					0	0	23495					0			0	20012	0	0	0									
68671	0	0					54	0	0					0			0	0	0	0	0									
68756	0	0					793	0	78650					0			0	17207	0	0	0									
68831	0	0					241	985	27465					0			369	7500	0	0	0									
68840	0	0					863	0	57265					2000			0	32315	0	0	0									
68859	0	0					676	0	213246					807			0	133806	20254	0	1906									
68943	0	0					450	0	1990					0			0	406	0	0	0									
69333	0	0					3329	176931	88004					9400			95502	0	0	0	11552									
69678	0	1998					1892	4432	145741					1000			4432	123923	139	0	21374									
69847	2814	2603					0	3294	3501					0			250	0	0	0	0									
70049	0	3998					950	661	44446					0			661	0	0	0	0									
70058	0	0					916	0	45676					5398			0	23131	0	0	0									
70218	0	0					344	0	1494					4000			0	0	0	0	0									
70414	0	0					2469	4199	185458					0			3949	58708	0	0	0									
70638	0	0					350	0	29401					4732			0	24344	0	0	0									
70955	0	0					0	0	0					0			0	0	0	0	0									
71073	0	0					1327	18	64656					30000			0	276	0	0	0									
71318	0	0					3426	54090	122886					20578			22089	1097	0	0	17407									
71457	0	31459					2373	221	84768					16757			221	28856	0	0	19329									
71859	0	0					43	0	3798					0			0	1572	0	0	0									
72258	0	0					0	29219	212422					0			29219	0	0	0	0									
72351	0	0					38	0	29122					0			0	7257	0	0	0									
72454	0	0					254	8146	1					3000			8141	0	0	0	0									
72678	0	0					3796	293381	116098					100363			0	0	0	0	0									
73116	0	0					1931	0	134185					20000			0	3666	0	0	0									
73152	0	0					293	0	56238					2000			0	25221	0	0	0									
73554	0	0					923	4580	19480					9167			4580	0	0	0	0									
73956	0	0					117	2799	21816					0			2799	7358	0	0	0									
74056	0	0					566	5	30036					8020			0	18525	0	0	2922									
74140	0	0					9791	0	463413					152000			0	183315	0	0	74580									
74159	0	0					144	0	7144					2389			0	0	0	0	0									
74403	0	14140					3614	1499	137629					42012			0	5291	4014	0	42084									
74449	4464	0					25	4464	0					0			0	0	0	0	0									
74458	0	0					437	0	4333					5000			0	571	0	0	0									
75053	0	0					4029	0	237238					67000			0	58272	0	0	0									
75259	0	0					320	0	8074					0			0	2171	4303	0	0									
75446	0	0					2514	2000	154157					35881			0	70672	0	0	198									
75455	0	0					0	0	7369					0			0	0	0	0	0									
75558	0	0					302	0	35416					0			0	903	0	0	0									
75633	0	1021009	0	0	0	94	838415	0	15789451	0	91259747	297712	76454359	2726475	0	2962753	0	1480284	9202	1417728	267272	0	611907	0	5189005	0	2489058	0	2026139	
75651	0	0					344	0	10125					0			0	3390	0	0	0									
76135	0	0					195	0	18884					0			0	0	0	0	0									
76153	0	0					461	1275	0					520			775	0	0	0	0									
76443	0	0					1373	0	28099					6253			0	3943	0	0	0									
76854	0	0					1486	0	30043					20222			0	20922	0	0	0									
77150	0	521					49	0	8270					0			0	979	0	0	0									
77253	0	0					559	60	52441					0			60	35118	0	0	0									
77422	0	0					473	0	38431					424			0	0	0	0	0									
77758	0	5038					1136	0	103783					0			0	7745	0	0	30893									
77851	0	0					5227	51192	130454					5968			51192	11786	0	0	22820									
78036	0	5996					0	0	5996					0			0	0	0	0	0									
78157	1000	0					100	2250	0					0			0	0	0	0	0									
78241	0	0					43	0	22768					0			0	10186	0	0	0									
78559	0	0					307	0	10706					0			0	3406	500	0	0									
78858	0	0					4735	4944	250444					67500			0	0	0	0	0									
79042	0	0					183	0	66316					0			0	503	0	15275	68301									
79127	0	0					213	0	17137					2029			0	5804	0	0	0									
79145	0	0					2110	0	21677					23049			0	13279	0	0	0									
79257	0	0					51	35	874					0			35	0	0	0	0									
79855	0	0					2519	1227	15252					10230			1227	0	0	0	455									
80020	0	0					82	0	6843					0			0	2167	0	0	0									
