"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	
1557																																																																																																																																																		0	0	0							0	0	0	27	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																		0	0	0										31	0	162	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	42	39	0	0	0	0	0	0	0	0	0	0	0	94	0	1050	41	56	0	0	0	13	7				0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																																																																		105	0	570	0	0	0	0	0	0	0	0	0	0	0	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	30	4	0	0	0	0	0	0	5	16	0	0	0	0	0	568	115	1156	460	130	0	0	0	15	0	0	0	0	0	0	0	0	0	0	15	0	0	0	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																																																																		0	0	208										6	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																		0	0	0										0	0	48	0	0	336	0	0	0	0	0	0						0	0	0	0	0	0	738	0	0	0	0	0	0	0	0	0	0	0	0	1415	0	163	0	32	0	0	0	88	0				0	0	0	0	0	467	1462	1307	0	0	20	3053	0	0	0	0	0	0	0	0	0	62	27	0	60	27	0	0	0	0	0	0	0	0	
2161																																																																																																																																																		0	0	0							0	0	0	163	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	3	2	0	0	0	0	0	9	0	0	0	0	0	69	0	1326	78	0	0	0	0	69	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3507	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5348	0	733	0	78	0	0	0	1270	0	0	0	0	0	0	0	0	0	444	1903	620	0	0	742	7917	0	0	3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																																																		0	0	0							0	0	0	139	8	0	92	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	108	0	58	0	0	0	320	343	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1233	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	61	0	0	0	2210	3280	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		0	0	0							1213	441	0	17	0	116	440	0	419	0	0	0	0	0	0						0	0	0	0	0	0	441	1	1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	886	0				0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3177																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	5370	19	899	0	84	0	0	0	4572	0	0	0	0	0	0	0	0	0	460	0	0	0	0	249	481	118	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		0	0	0							298	128	6	399	0	417	0	0	1025	0	0	0	0	0	0						0	0	0	0	0	0	229	6	298	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	36	0	0	0	815	0	529	0	51	0	439	0	0	0	0	0	0	0	0	0	17	0	0	16	0	0	0	0	0	0	0	0	0	
3458																																																																																																																																																		0	0	0							0	0	0	32	0	0	0	0	0	0	0	117	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																																																																																																																																																		0	0	0							0	0	0	55	0	0	57	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	767	0	67	0	0	0	0	0				0	0	0	0	0	116	4	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971																																																																																																																																																		74	0	976	0	0	0	0	0	0	184	0	0	0	0	55	0	0	205	0	0	212	0	0	0	0	0	0	0	0	0	0	0	115	0	810	0	0	184	0	0	0	0	0	0	0	0	0	0	3123	346	851	0	23	0	0	0	4312	0	0	0	0	0	0	0	0	0	391	121	0	0	0	2287	3188	258	0	2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
