"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
	TOTAL RISK-BASED CAPITAL	ALLL INCLUDIBLE IN TIER2 CAPITAL	TIER 2 (SUPPLEMENTARY) CAPITAL	TIER 1 LEVERAGE CAPITAL RATIO	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 RISK-BASED CAPITAL RATIO	TIER 1 CPTL ALLWBL UNDR RISK-BASED	RISK-WEIGHTED ASSETS	AVG TOT ASSET NET DEDUCTIONS	ACCUMULATED OTH COMPREHENSIVE INCOME	OTHR DEDUCT FR ASSETS FOR LEVRGE CAP	TOTAL LEVERAGE EXPOSURE	ADVANCED APPROACHES ONLY: SUPPLEMENT	CAPTIAL CONSERVATION BUFFER	ELIGIBLE RETAINED INCOME	DIST AND DISCRE BONUS PAYMENTS QTR	COMMON EQUITY TIER 1 CAPITAL	CAP RATIO COM EQTY TIER1 CAP RATIO	COM EQTY TIER 1 MINORTY INTERST	COM EQTY TIER 1 CAP BEFORE REG ADJ	COM EQTY TIER 1 CAP ADJS AND DEDUDS	LESS INTANG ASSTS NET OF ASSCTD DTLS	DFRD TX ASSTS OPRTING LOSS TX CRDT	NT UNRLZD GNS (LSSES) AFS SECURITIES	NT UNRLZD LOSS ON AFS PRFRRD STK	ACC NT GN LS CSHFLW HDGS	AOCI ATTRBTD DEFND BENFT POSTETRMNT	NT UNRLZD GNS (LSSES) HTM SEC AOCI	NET GNS (LSSES) HTM SEC AOCI	OTH THRSHLD DEDS COMEQTY TIER1 CAP	NNSG INVCP UNCNS COMSTK 10 PCT THRSH	SUBTOT COMEQTY TIER1 CAP ADJ AN DEDS	COMSTK 10PCT EQTY TIER1 CAP THRSHLD	MSA DTL 10PCT EQTY TIER1 CAP THRS	DTAS CAP CMSTK 15PCT TIER1 CAP THRSH	MSA DTA 15PCT COMEQTY TIER1 CAPTHRES	INSF TIER1 TIER2 CAP CVR DED	ADJSTMNT DEDT  COM EQTY TIER1 CAP	COM EQTY TIER 1 CAPITAL	ADDITIONAL TIER 1 CAPITAL	NNQFY CAP INSTR PHSOUT ADD TIER1 CAP	TIER1 MNRTY INTR NOT EQTY TIER1 CAP	ADD TIER 1 CAPITAL BEFORE DEDUCTIONS	TOT ADDTNL TIER 1 CAP DEDUCTIONS	ADDTNL TIER 1 CAPITAL	TIER 2 CAP INSTRMNTS PLUS RLTD SRPLS	NNQLIFY CAP INSTR PHSOUT TIER2 CAP	CAP MNRTY INTRST NOT INCL TIER 1 CAP	TIER 2 CAPITAL BEFORE DEDUCTIONS	TOTAL TIER 2 CAPITAL DEDUCTIONS	DEDS COMEQTY TIER1 CAP ADD TIER1 CAP	UNREALIZED GAINS ON A-F-S EQUITY SEC	CUMULATIVE CHANGE IN FAIR VALUE	QTLY AVG OF TOTAL ASSETS	UNDIVIDED PROFITS & CAPITAL RESERVES	TOTAL RISK-BASED CAPITAL	ALLL INCLUDIBLE IN TIER2 CAPITAL	TIER 2 (SUPPLEMENTARY) CAPITAL	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 RISK-BASED CAPITAL RATIO	RISK-WEIGHTED ASSETS	TOTAL APPLICABLE CAPITAL BUFFER	CAP RATIO COM EQTY TIER1 CAP RATIO	TIER 2 CAPITAL BEFORE DEDUCTIONS	TOTAL RISK-BASED CAPITAL	ALLL INCLUDIBLE IN TIER2 CAPITAL	TIER 2 (SUPPLEMENTARY) CAPITAL	TIER 1 LEVERAGE CAPITAL RATIO	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 RISK-BASED CAPITAL RATIO	TIER 1 CPTL ALLWBL UNDR RISK-BASED	RISK-WEIGHTED ASSETS	AVG TOT ASSET NET DEDUCTIONS	ACCUMULATED OTH COMPREHENSIVE INCOME	OTHR DEDUCT FR ASSETS FOR LEVRGE CAP	TOTAL LEVERAGE EXPOSURE	ADVANCED APPROACHES ONLY: SUPPLEMENT	CAPTIAL CONSERVATION BUFFER	ELIGIBLE RETAINED INCOME	DIST AND DISCRE BONUS PAYMENTS QTR	COMMON EQUITY TIER 1 CAPITAL	CAP RATIO COM EQTY TIER1 CAP RATIO	AOCI OPT-OUT ELECTION	COM EQTY TIER 1 MINORTY INTERST	COM EQTY TIER 1 CAP BEFORE REG ADJ	COM EQTY TIER 1 CAP ADJS AND DEDUDS	LESS INTANG ASSTS NET OF ASSCTD DTLS	DFRD TX ASSTS OPRTING LOSS TX CRDT	NT UNRLZD GNS (LSSES) AFS SECURITIES	NT UNRLZD LOSS ON AFS PRFRRD STK	ACC NT GN LS CSHFLW HDGS	AOCI ATTRBTD DEFND BENFT POSTETRMNT	NT UNRLZD GNS (LSSES) HTM SEC AOCI	NET GNS (LSSES) HTM SEC AOCI	OTH THRSHLD DEDS COMEQTY TIER1 CAP	NNSG INVCP UNCNS COMSTK 10 PCT THRSH	SUBTOT COMEQTY TIER1 CAP ADJ AN DEDS	COMSTK 10PCT EQTY TIER1 CAP THRSHLD	MSA DTL 10PCT EQTY TIER1 CAP THRS	DTAS CAP CMSTK 15PCT TIER1 CAP THRSH	MSA DTA 15PCT COMEQTY TIER1 CAPTHRES	INSF TIER1 TIER2 CAP CVR DED	ADJSTMNT DEDT  COM EQTY TIER1 CAP	COM EQTY TIER 1 CAPITAL	ADDITIONAL TIER 1 CAPITAL	NNQFY CAP INSTR PHSOUT ADD TIER1 CAP	TIER1 MNRTY INTR NOT EQTY TIER1 CAP	ADD TIER 1 CAPITAL BEFORE DEDUCTIONS	TOT ADDTNL TIER 1 CAP DEDUCTIONS	ADDTNL TIER 1 CAPITAL	TIER 2 CAP INSTRMNTS PLUS RLTD SRPLS	NNQLIFY CAP INSTR PHSOUT TIER2 CAP	CAP MNRTY INTRST NOT INCL TIER 1 CAP	TIER 2 CAPITAL BEFORE DEDUCTIONS	TOTAL TIER 2 CAPITAL DEDUCTIONS	DEDS COMEQTY TIER1 CAP ADD TIER1 CAP	UNREALIZED GAINS ON A-F-S EQUITY SEC	CUMULATIVE CHANGE IN FAIR VALUE	QTLY AVG OF TOTAL ASSETS	UNDIVIDED PROFITS & CAPITAL RESERVES	TOTAL RISK-BASED CAPITAL	ALLL INCLUDIBLE IN TIER2 CAPITAL	TIER 2 (SUPPLEMENTARY) CAPITAL	TOTAL RISK-BASED CAPITAL RATIO	TIER 1 RISK-BASED CAPITAL RATIO	RISK-WEIGHTED ASSETS	TOTAL APPLICABLE CAPITAL BUFFER	CAP RATIO COM EQTY TIER1 CAP RATIO	TIER 2 CAPITAL BEFORE DEDUCTIONS	
37																																																																	14937	509	509	16.8221%	37.1771%	35.9102%	14428	40178	85768	-39	0			29.1771%			4700	35.9102%	1	0	14389	0	0	0	-39	0	0	0	0		0	0	14428	0	0	0	0	0	0	14428	0	0	0	0	0	0	0	0	0	509	0	0	0	0	85768	9728										
242																																																																	5365	183	183	12.4141%	21.1104%	20.3903%	5182	25414	41743	59	0			13.1104%			240	20.3903%	1	0	5241	0	0	0	59	0	0	0	0		0	0	5182	0	0	0	0	0	0	5182	0	0	0	0	0	0	0	0	0	183	0	0	0	0	41743	4942										
279																																																																	29408	958	958	14.3135%	25.6198%	24.7853%	28450	114786	198763	-76	0			17.6198%			1	24.7853%	1	0	28374	0	0	0	-76	0	0	0	0		0	0	28450	0	0	0	0	0	0	28450	0	0	0	0	0	0	0	0	0	958	0	0	0	0	198763	28449										
354																																																																	1015	52	52	11.0448%	24.9386%	23.6609%	963	4070	8719	-28	0			16.9386%			525	23.6609%	1	0	996	0	0	53	-33	0	0	0	0		0	0	976	0	0	0	0	13	13	963	0	0	0	0	13	0	0	0	0	52	0	66	0	0	8785	499										
457																																																																	5298	477	477	10.0019%	13.8869%	12.6366%	4821	38151	48201	0	0			5.8869%			4000	12.6366%	1	0	4821	0	0	0	0	0	0	0	0		0	0	4821	0	0	0	0	0	0	4821	0	0	0	0	0	0	0	0	0	477	0	0	0	0	48201	821										
505																																																																	41907	4029	4029	8.4464%	13.0119%	11.7609%	37878	322066	448452	-2490	0			5.0119%			17133	11.7541%	1	0	36360	994	0	0	82	0	0	-2572	0		0	0	37856	0	0	0	0	0	0	37856	0	0	22	22	0	22	0	0	0	4029	0	994	0	0	449446	21717										
1155																																																																	21959	2339	2339	8.4003%	11.7419%	10.4912%	19620	187014	233563	78	0			3.7419%			6500	10.4912%	1	0	19698	0	0	0	78	0	0	0	0		0	0	19620	0	0	0	0	0	0	19620	0	0	0	0	0	0	0	0	0	2339	0	0	0	0	233563	13120										
1351																																																																	25495	1101	1101	16.0108%	23.1264%	22.1277%	24394	110242	152360	-85	0			15.1264%			770	22.1277%	1	0	24309	0	0	0	-85	0	0	0	0		0	0	24394	0	0	0	0	0	0	24394	0	0	0	0	0	0	0	0	0	1101	0	0	0	0	152360	23624										
1454																																																																	86244	3434	3454	9.8228%	28.2021%	27.0726%	82790	305807	842834	-5006	0			20.2021%			2214	27.0726%	1	0	77784	0	0	0	-5006	0	0	0	0		0	0	82790	0	0	0	0	0	0	82790	0	0	0	0	0	0	0	0	0	3454	0	0	20	0	842834	80576										
1557																																																																	10545	645	645	14.2921%	20.5752%	19.3167%	9900	51251	69269	-70	0			12.5752%			9824	19.3167%	1	0	10096	70	196	0	-70	0	0	0	0		0	0	9900	0	0	0	0	0	0	9900	0	0	0	0	0	0	0	0	0	645	0	266	0	0	69535	342										
1669																																																																	46767	1541	1541	16.8815%	38.3629%	37.0988%	45226	121907	267902	-204	0			30.3629%			1600	37.0988%	1	0	45430	0	0	0	204	0	0	0	0		0	0	45226	0	0	0	0	0	0	45226	0	0	0	0	0	0	0	0	0	1541	0	0	0	0	267902	44034										
1829																																																																	44075	3886	4302	9.1682%	13.4891%	12.1725%	39773	326745	433813	479	0			5.4891%			3490	12.1725%	1	0	48396	8144	0	0	479	0	0	0	0		0	0	39773	0	0	0	0	0	0	39773	0	0	0	0	0	0	0	0	0	4302	0	8144	416	0	441957	44427										
1856																																																																	17186	594	594	14.4391%	36.5015%	35.2399%	16592	47083	114910	-326	0			28.5015%			14782	35.2399%	1	0	16364	98	0	0	-326	0	0	0	0		0	0	16592	0	0	0	0	0	0	16592	0	0	0	0	0	0	0	0	0	594	0	98	0	0	115008	1908										
2040																																																																	23695	1938	1938	10.9407%	15.4041%	14.1442%	21757	153823	198863	3	0			7.4041%			4750	14.1442%	1	0	22152	0	0	316	0	0	0	0	0		0	0	21836	0	0	0	0	79	79	21757	0	0	0	0	79	0	0	0	0	1938	0	395	0	0	199258	17399										
2161																																																																	17120	1104	1104	11.8024%	19.3746%	18.1252%	16016	88363	135701	205	0			11.3746%			2356	18.1252%	1	0	16221	0	0	0	205	0	0	0	0		0	0	16016	0	0	0	0	0	0	16016	0	0	0	0	0	0	0	0	0	1104	0	0	0	0	135701	13660										
2376																																																																	547631	29877	29877	12.6553%	15.0157%	14.1965%	517754	3647065	4091217	-2169	0			7.0157%			40740	14.1965%	1	0	515585	0	0	0	-478	0	-219	-1472	0		0	0	517754	0	0	0	0	0	0	517754	0	0	0	0	0	0	0	0	0	29877	0	0	0	0	4091217	477014										
2554																																																																	1371	125	125	8.7482%	13.6228%	12.3808%	1246	10064	14243	-35	0			5.6228%			1200	12.3808%	1	0	1500	289	0	0	-35	0	0	0	0		0	0	1246	0	0	0	0	0	0	1246	0	0	0	0	0	0	0	0	0	125	0	289	0	0	14532	335										
2732																																																																	90914	3965	3965	15.3112%	20.1706%	19.2909%	86949	450725	567879	-100	0			12.1706%			5789	19.2909%	1	0	87739	0	890	0	-100	0	0	0	0		0	0	86949	0	0	0	0	0	0	86949	0	0	0	0	0	0	0	0	0	3965	0	890	0	0	568769	82050										
2750																																																																	7667	556	556	12.5523%	17.2762%	16.0233%	7111	44379	56651	-172	0			9.2762%			6420	16.0233%	1	0	7079	0	0	0	-172	140	0	0	0		0	0	7111	0	0	0	0	0	0	7111	0	0	0	0	0	0	0	0	0	556	0	0	0	0	56651	831										
3252																																																																	25482	1480	1480	12.2656%	21.8551%	20.5858%	24002	116595	195685	-25	0			13.8551%			500	20.5858%	1	0	23977	0	0	0	-25	0	0	0	0		0	0	24002	0	0	0	0	0	0	24002	0	0	0	0	0	0	0	0	0	1480	0	0	0	0	195685	23502										
3458																																																																	4727	395	395	9.5566%	13.9341%	12.7697%	4332	33924	45330	15	0			5.9341%			1201	12.7697%	1	0	4347	0	0	0	15	0	0	0	0		0	0	4332	0	0	0	0	0	0	4332	0	0	0	0	0	0	0	0	0	395	0	0	0	0	45330	3131										
3720																																																																	36188	1726	1726	13.0383%	23.5170%	22.3954%	34462	153880	264314	-479	0			15.5170%			21000	22.3954%	1	0	34941	0	0	0	479	0	0	0	0		0	0	34462	0	0	0	0	0	0	34462	0	0	0	0	0	0	0	0	0	1726	0	0	0	0	264314	14420										
3971																																																																	112362	9180	9180	12.9520%	15.3276%	14.0754%	103182	733068	796651	-53	0			7.3276%			176278	14.0754%	1	0	112360	9071	77	60	-57	4	0	0	0		8	0	103197	0	0	0	0	15	15	103182	0	0	0	0	15	0	0	0	0	9180	0	9231	0	0	805882	-63865										
4156																																																																	23288	1940	1940	10.0970%	15.0096%	13.7592%	21348	155154	211429	-432	0			7.0096%			7857	13.7592%	1	0	22699	1783	0	0	-432	0	0	0	0		0	0	21348	0	0	0	0	0	0	21348	0	0	0	0	0	0	0	0	0	1940	0	1783	0	0	213212	15274										
4231																																																																	17117	694	694	14.4742%	29.4096%	28.2172%	16423	58202	113464	-685	0			21.4096%			12600	28.2172%	1	0	15738	0	0	0	-685	0	0	0	0		0	0	16423	0	0	0	0	0	0	16423	0	0	0	0	0	0	0	0	0	694	0	0	0	0	113464	3823										
4839																																																																	44070	3291	3291	12.1500%	16.8482%	15.5900%	40779	261571	335630	-1880	0			8.8485%			16715	15.5900%	1	0	38899	0	0	0	-1978	0	98	0	0		0	0	40779	0	0	0	0	0	0	40779	0	0	0	0	0	0	0	0	0	3291	0	0	0	0	335630	24064										
5069																																																																	187277	5685	5685	37.1961%	41.8799%	40.6086%	181592	447176	488202	3125	0			33.8799%			8628	40.6086%	1	0	184729	0	0	0	3125	12	0	0	0		0	0	181592	0	0	0	0	0	0	181592	0	0	0	0	0	0	0	0	0	5685	0	0	0	0	488202	172976										
5135																																																																	66460	4048	4048	13.8587%	20.5245%	19.2744%	62412	323808	450345	-448	0			12.5245%			25042	19.2744%	1	0	63006	1042	0	0	-448	0	0	0	0		0	0	62412	0	0	0	0	0	0	62412	0	0	0	0	0	0	0	0	0	4048	0	1042	0	0	451387	38412										
5210																																																																	118749	10694	10694	8.8543%	13.9380%	12.6828%	108055	851983	1220372	-5844	-5648			5.9380%			10253	12.6828%	1	0	102223	0	0	0	-190	6	0	-5648	0		0	0	108055	0	0	0	0	0	0	108055	0	0	0	0	0	0	0	0	0	10694	0	0	0	0	1214724	97814										
5461																																																																	59382	5240	5240	9.2581%	14.1825%	12.9310%	54142	418698	584807	-946	0			6.1825%			6300	12.9310%	1	0	53196	0	0	0	-946	0	0	0	0		0	0	54142	0	0	0	0	0	0	54142	0	0	0	0	0	0	0	0	0	5240	0	0	0	0	584807	47842										
5751																																																																	33290	1858	1858	15.7817%	22.4057%	21.1552%	31432	148578	199167	852	0			14.4057%			9352	21.1552%	1	0	33555	1089	182	0	852	0	0	0	0		0	0	31432	0	0	0	0	0	0	31432	0	0	0	0	0	0	0	0	0	1858	0	1271	0	0	200438	23351										
6039																																																																	30548	2571	2571	9.8993%	14.8836%	13.6310%	27977	205246	282616	-51	0			6.8836%			31037	13.6310%	1	0	28028	0	0	0	51	0	0	0	0		0	0	27977	0	0	0	0	0	0	27977	0	0	0	0	0	0	0	0	0	2571	0	0	0	0	282616	-2958										
6141																																																																	6322	338	338	9.9549%	20.3352%	19.2480%	5984	31089	60111	0	0			12.3352%			4800	19.2480%	1	0	6032	0	0	29	0	0	0	0	0		0	0	6003	0	0	0	0	19	19	5984	0	0	0	0	19	0	0	0	0	338	0	48	0	0	60159	1232										
6329																																																																	62829	6282	6282	9.2894%	12.5746%	11.3173%	56547	499652	608729	3	0			4.5746%			22600	11.3173%	1	0	57338	0	0	630	3	0	0	0	0		0	0	56705	0	0	0	0	158	158	56547	0	0	0	0	158	0	0	0	0	6282	0	788	0	0	609517	34735										
7009																																																																	65430	0	848	6.9479%	21.9973%	21.7122%	64582	297446	929521	1777	0			13.9973%			1052	21.7122%	1	0	66359	0	0	0	1777	0	0	0	0		0	0	64582	0	0	0	0	0	0	64582	0	0	0	0	0	0	0	0	0	848	0	0	848	0	929521	63530										
7045																																																																	20407	832	832	9.8258%	20.6781%	19.8350%	19575	98689	199221	-795	0			12.6781%			2425	19.8350%	1	0	18780	0	0	0	-795	0	0	0	0		0	0	19575	0	0	0	0	0	0	19575	0	0	0	0	0	0	0	0	0	832	0	0	0	0	199221	17150										
7072																																																																	30938	1700	1700	15.3372%	19.7081%	18.6252%	29238	156981	190635	32	0			11.7081%			0	18.6252%	1	0	32971	751	455	1996	-30	0	0	62	0		0	0	29737	0	0	0	0	499	499	29238	0	0	0	0	499	0	0	0	0	1700	0	3701	0	0	194336	32939										
7157																																																																	5324	252	252	10.9155%	22.0419%	20.9986%	5072	24154	46466	-14	0			14.0419%			400	20.9986%	1	0	5058	0	0	0	-14	0	0	0	0		0	0	5072	0	0	0	0	0	0	5072	0	0	0	0	0	0	0	0	0	252	0	0	0	0	46466	4672										
7456																																																																	8072	740	740	8.4906%	11.7288%	10.6536%	7332	68822	86354	106	0			3.7288%			5500	10.6536%	1	0	7438	0	0	0	106	0	0	0	0		0	0	7332	0	0	0	0	0	0	7332	0	0	0	0	0	0	0	0	0	740	0	0	0	0	86354	1832										
7634																																																																	9021	557	557	12.8703%	20.4127%	19.1524%	8464	44193	65764	-92	0			12.4127%			8260	19.1524%	1	0	8372	0	0	0	-92	0	0	0	0		0	0	8464	0	0	0	0	0	0	8464	0	0	0	0	0	0	0	0	0	557	0	0	0	0	65764	204										
8033																																																																	31271	1243	1243	12.6825%	18.3445%	17.6153%	30028	170465	236767	-24	0			10.3445%			5250	17.6153%	1	0	30004	0	0	0	-24	0	0	0	0		0	0	30028	0	0	0	0	0	0	30028	0	0	0	0	0	0	0	0	0	1243	0	0	0	0	236767	24778										
8462																																																																	21745	943	943	12.1004%	28.8296%	27.5793%	20802	75426	171912	-364	0			20.8296%			700	27.5793%	1	0	20438	0	0	0	-364	0	0	0	0		0	0	20802	0	0	0	0	0	0	20802	0	0	0	0	0	0	0	0	0	943	0	0	0	0	171912	20102										
8631																																																																	7342	421	421	11.1681%	21.8168%	20.5658%	6921	33653	61971	-81	0			13.8168%			1300	20.5658%	1	0	6840	0	0	0	-81	0	0	0	0		0	0	6921	0	0	0	0	0	0	6921	0	0	0	0	0	0	0	0	0	421	0	0	0	0	61971	5621										
9357																																																																	57801	3276	3276	11.0784%	19.6620%	18.5476%	54525	293973	492176	-191	0			11.6620%			55160	18.5476%	1	0	81081	26747	0	0	-191	0	0	0	0		0	0	54525	0	0	0	0	0	0	54525	0	0	0	0	0	0	0	0	0	3276	0	26747	0	0	518923	26112										
9553																																																																	14931	1004	1004	8.7162%	12.8858%	12.0193%	13927	115872	159783	-868	0			4.8858%			2100	12.0193%	1	0	13166	0	0	0	-356	106	0	0	-511		0	0	13927	0	0	0	0	0	0	13927	0	0	0	0	0	0	0	0	0	1004	0	0	0	0	159783	11934										
9807																																																																	371234	30691	30691	14.0296%	14.0102%	12.8519%	340543	2649740	2427314	-49325	0			6.0102%			132271	12.8519%	1	0	326055	0	0	0	907	0	0	0	-50234		0	0	375382	0	0	0	0	34839	34839	340543	0	0	0	0	34839	0	0	0	0	30691	0	34839	0	0	2462153	243109										
9955																																																																	19325	1096	1096	12.7542%	22.1538%	20.8974%	18229	87231	142926	-84	0			14.1538%			3133	20.8974%	1	0	18145	0	0	0	-84	0	0	0	0		0	0	18229	0	0	0	0	0	0	18229	0	0	0	0	0	0	0	0	0	1096	0	0	0	0	142926	15096										
10250																																																																	40133	3115	3115	9.3414%	14.4515%	13.3298%	37018	277708	396278	-660	0			6.4515%			32300	13.3298%	1	0	36813	0	0	364	-660	0	0	0	0		0	0	37109	0	0	0	0	91	91	37018	0	0	0	0	91	0	0	0	0	3115	0	455	0	0	396733	5173										
10849																																																																	27066	1542	1542	9.8188%	18.8569%	17.7825%	25524	143534	259950	-939	0			10.8569%			15391	17.7825%	1	0	26505	694	0	491	-939	0	0	0	0		0	0	26259	0	0	0	0	735	735	25524	0	0	0	0	735	0	0	0	0	1542	0	1185	0	0	261135	12053										
11145																																																																	22804	2032	2032	8.6606%	12.6264%	11.5013%	20772	180606	239844	2	0			4.6264%			12000	11.5013%	1	0	21224	450	0	0	2	0	0	0	0		0	0	20772	0	0	0	0	0	0	20772	0	0	0	0	0	0	0	0	0	2032	0	450	0	0	240294	9222										
11640																																																																	46909	3736	3736	11.8846%	15.6972%	14.4470%	43173	298837	363267	-312	0			7.6972%			38070	14.4470%	1	0	42861	0	0	0	-312	0	0	0	0		0	0	43173	0	0	0	0	0	0	43173	0	0	0	0	0	0	0	0	0	3736	0	0	0	0	363267	5103										
11837																																																																	14075	723	723	12.8962%	24.4932%	23.2350%	13352	57465	103534	-609	0			16.4932%			12000	23.2350%	1	0	13629	0	0	709	-609	0	0	0	0		0	0	13529	0	0	0	0	177	177	13352	0	0	0	0	177	0	0	0	0	723	0	709	0	0	104243	2238										
12030																																																																	55518	2970	2970	15.1216%	24.0466%	22.7602%	52548	230877	347504	19	0			16.0466%			600	22.7602%	1	0	52567	0	0	0	19	0	0	0	0		0	0	52548	0	0	0	0	0	0	52548	0	0	0	0	0	0	0	0	0	2970	0	0	0	0	347504	51948										
12142																																																																	24905	1709	1709	10.1736%	17.7246%	16.5083%	23196	140511	228001	-2211	0			9.7246%			15200	16.5083%	1	0	20985	0	0	0	-288	0	0	-1923	0		0	0	23196	0	0	0	0	0	0	23196	0	0	0	0	0	0	0	0	0	1709	0	0	0	0	228001	7996										
12179																																																																	8002	189	189	18.6927%	29.1024%	28.4150%	7813	27496	41797	-2	0			21.1024%			0	28.4150%	1	0	7812	0	0	0	-2	0	0	0	1		0	0	7813	0	0	0	0	0	0	7813	0	0	0	0	0	0	0	0	0	189	0	0	0	0	41797	7814										
12311	10760167	763319	1744856	9.1821%	13.8779%	11.6275%	9015311	77534456	98183460	-374446	0			5.6275%			9157883	10.5063%	0	9935112	1895066	229773	27719	-182108	0	-2897	-189440	0		10958	0	8146041	0	0	0	0	0	0	8146041	780000	0	96200	876200	6930	869270	981339	0	0	1744856	0	2170446	198	0	100353906	1151675																												1																																															
12647																																																																	19055	1049	1049	11.0396%	19.1868%	18.1306%	18006	99313	163103	0	0			11.1868%			17306	18.1306%	1	0	18006	0	0	0	0	0	0	0	0		0	0	18006	0	0	0	0	0	0	18006	0	0	0	0	0	0	0	0	0	1049	0	0	0	0	163103	700										
12656																																																																	1874	123	123	9.6008%	19.2759%	18.0107%	1751	9722	18238	0	0			11.2759%			460	18.0107%	1	0	1751	0	0	0	0	0	0	0	0		0	0	1751	0	0	0	0	0	0	1751	0	0	0	0	0	0	0	0	0	123	0	0	0	0	18238	1291										
12937																																																																	35440	2042	2042	17.5021%	21.7013%	20.4509%	33398	163308	190823	0	0			13.7013%			6000	20.4509%	1	0	33398	0	0	0	0	0	0	0	0		0	0	33398	0	0	0	0	0	0	33398	0	0	0	0	0	0	0	0	0	2042	0	0	0	0	190823	27398										
12946																																																																	137260	13157	13364	9.4697%	13.1026%	11.8269%	123896	1047580	1308339	-339	0			5.1026%			59757	11.8269%	1	0	140939	16399	983	0	-339	0	0	0	0		0	0	123896	0	0	0	0	0	0	123896	0	0	0	0	0	0	0	0	0	13364	0	17382	207	0	1325721	81521										
12955																																																																	15520	1576	1576	9.3673%	11.8616%	10.6571%	13944	130842	148858	0	0			3.8616%			10800	10.6571%	1	0	13944	0	0	0	0	0	0	0	0		0	0	13944	0	0	0	0	0	0	13944	0	0	0	0	0	0	0	0	0	1576	0	0	0	0	148858	3144										
13103																																																																	252489	13890	27261	12.1286%	13.6612%	12.1862%	225228	1848223	1856995	9329	10396			5.6612%			34519	12.1825%	1	0	246214	6773	4319	0	19725	0	0	-10396	0		0	633	225160	0	0	0	0	0	0	225160	0	0	68	68	0	68	0	0	18	27261	0	11725	13353	0	1879116	202366										
13251																																																																	5077	367	367	11.0569%	17.4079%	16.1495%	4710	29165	42598	-6	0			9.4079%			2000	16.1495%	1	0	4704	0	0	0	-6	0	0	0	0		0	0	4710	0	0	0	0	0	0	4710	0	0	0	0	0	0	0	0	0	367	0	0	0	0	42598	2710										
13457																																																																	6261	110	110	24.5177%	71.8911%	70.6281%	6151	8709	25088	-5	0			63.8911%			5902	70.6281%	1	0	6146	0	0	0	-5	0	0	0	0		0	0	6151	0	0	0	0	0	0	6151	0	0	0	0	0	0	0	0	0	110	0	0	0	0	25088	249										
14052																																																																	7238	492	492	10.6063%	17.1075%	15.9446%	6746	42309	63604	-19	0			9.1075%			2688	15.9446%	1	0	6727	0	0	0	-19	0	0	0	0		0	0	6746	0	0	0	0	0	0	6746	0	0	0	0	0	0	0	0	0	492	0	0	0	0	63604	4058										
14155																																																																	21380	2024	2024	10.2970%	13.2271%	11.9749%	19356	161638	187977	1	0			5.2271%			336	11.9749%	1	0	19357	0	0	0	1	0	0	0	0		0	0	19356	0	0	0	0	0	0	19356	0	0	0	0	0	0	0	0	0	2024	0	0	0	0	187977	19020										
14650																																																																	4309	310	310	12.4158%	17.4765%	16.2192%	3999	24656	32209	1	0			9.4765%			500	16.2192%	1	0	4090	90	0	0	1	0	0	0	0		0	0	3999	0	0	0	0	0	0	3999	0	0	0	0	0	0	0	0	0	310	0	90	0	0	32299	3589										
14753																																																																	5094	353	1330	8.3550%	18.1204%	13.3893%	3764	28112	45051	11	0			7.3893%			1577	13.3893%	1	0	3775	0	0	0	11	0	0	0	0		0	0	3764	0	0	0	0	0	0	3764	0	0	0	0	0	0	977	0	0	1330	0	0	0	0	45051	2187										
