"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
1669	0	12636					188	29686	53321					0	0	0			26684	0	0	0	0												
1856	0	0					1489	0	34364					30000	0	0			0	0	0	0	0												
2161	0	0					398	0	22108					0	0	0			0	18022	39	0	0												
2732	0	0					174	0	42281					0	0	0			0	14956	0	0	0												
2750	0	0					201	0	5666					1979	0	0			0	4397		0	0										4901		
3252	0	0					685	0	83729					5700	0	0			0	19739	0	0	0												
3458	0	0					289	4400	3644					1896	0	0			4400	660		0	500										0		
3720	0	771					270	1800	78820					0	0	0			1800	20858	0	0	2317												
3971	0	0					6309	0	37532					113045	0	0			0	0		0	0										1017		
4156	0	0					369	0	36349					3250	0	0			0	21123		0	1823										103		
4231	0	0					0	0	43499					0	0	0			0	18973	0	0	0												
5069	0	0					0	0	19296					0	0	0			0	5749		0	0										1017		
5135	0	13000					1778	0	60664					31398	0	0			0	4057	0	0	0												
5210	0	0					3701	18090	253048					61763	0	0			0	23721		0	26104										1061		
5461	0	1023					3006	0	131459					0	0	0			0	62807		0	0										0		
5751	0	0					402	0	48927					0	0	0			0	27759	0	0	0												
6039	0	0					283	0	17109					0	0	0			0	3029	0	0	0												
6329	0	0					1001	0	43159					5000	0	0			0	6852	0	0	0												
7009	0	241838					0	0	320112					0	0	0			0	78274		0	0										11680		
7045	0	0					759	0	118403					0	0	0			0	50899	0	0	0												
7072	0	0					3599	4727	14964					25140	0	0			0	1633		0	0										0		
7456	0	0					467	0	15944					0	0	0			0	13187	0	0	0												
7634	0	0					103	1	11003					0	0	0			0	4686	0	0	0												
8033	0	0					1513	0	8900					12136	0	0			0	3303	0	0	0												
8462	0	0					21	0	98934					0	0	0			0	15880	0	0	0												
8631	0	0					336	0	6742					0	0	0			0	311		0	0										0		
9357	0	0					4986	0	40116					7	0	0			0	0		0	0										1001		
9553	0	0					2525	32692	30750					51659	0	0			32692	5432	0	0	0												
9807	0	146594					5584	0	383695					0	0	0			0	221981		0	25814										1282		
9955	0	0					2312	0	43854					20287	0	0			0	34148		0	0										0		
10250	0	0					1110	0	133431					0	0	0			0	53089	0	0	0												
10849	0	0					731	0	84186					0	0	0			0	8639		0	0										0		
11145	0	0					1350	0	19917					28365	0	0			0	8981	0	0	0												
11640	0	0					4858	0	113364					0	0	0			0	59641	0	0	0												
11837	0	0					101	0	51362					0	0	0			0	3821	0	0	0												
12030	0	13989					7921	1200	29392					0	0	0			808	0	0	0	0												
12142	0	0					707	117	74302					0	0	0			116	31027		0	0										0		
12311								0	0						0	0																0	0	0	
12647	0	0					154	20488	0					0	0	0			19227	0	0	0	0												
12656	151	0					29	1558	0					0	0	0			962	0	0	0	0												
12946	0	0					9879	0	234378					105748	0	0			0	134876		0	0										3179		
13103	0	0					3237	0	200128					30304	0	0			0	23905		0	0										132380		
13251	0	557					537	0	1502					0	0	0			0	641	0	0	0												
13457	0	0					0	0	5820					0	0	0			0	4855	12	0	0												
14155	0	0					681	0	12712					5000	0	0			0	11357	33	0	0												
14650	0	0					47	3731	0					0	0	0			3721	0	0	0	0												
14753	0	0					181	4386	6764					0	0	0			4062	4771		0	0										35		
14865	0	0					780	1822	13706					0	0	0			1822	983	0	0	0												
14977	0	0					213	0	0					0	0	0			0	0	0	0	0												
16551	0	0					1389	18073	29499					3000	0	0			18073	23340		0	0										0		
16748	0	0					209	8225	11657					0	0	0			8225	0	0	0	0												
17110	100	0					219	100	74494					0	0	0			0	0	74494	0	0												
17147	0	0					28740	882179	1811999					480998	0	0			358479	949208		0	183317										0		
17259	0	0					262	740	8991					0	0	0			740	7588	0	0	0												
17950	0	1824					1811	0	273242					0	0	0			0	50012	0	0	0												
17978	36020	0					3355	102205	0					854	0	0			8980	0	0	0	0												
18050	0	0					934	16487	186148					0	0	0			14758	74380	0	0	0												
18827	0	0					8363	0	105654					93350	0	0			0	35402		0	0										847		
18836	0	0					410	0	7356					3771	0	0			0	2487	0	0	0												
18854	0	0					1089	0	0					0	0	0			0	0		0	0										0		
19356	0	0					394	0	17778					0	0	0			0	10174	0	0	0												
19936	0	0					645	8287	69435					7635	0	0			1046	5186	0	0	0												
19972	0	0					33	26250	0					0	0	0			26147	0	0	0	0												
20053	0	0					123	0	10998					0	0	0			0	5411	0	0	0												
20633	0	0					955	0	34868					9106	0	0			0	15310		0	0										786		
20857	0	4528					648	0	55120					11811	0	0			0	47713	0	0	0												
21256	0	0					56	0	2586					0	0	0			0	0	0	0	0												
21359	0	256					359	239	8319					15	0	0			0	2164		0	0										0		
21658	0	1527					737	0	25368					5550	0	0			0	10875	0	0	0												
22048	0	0					1115	0	33617					7749	0	0			0	18307		0	0										0		
22543	0	0					491	0	5079					10000	0	0			0	3308		0	0										783		
22552	0	0					720	244	929					4800	0	0			244	856	0	0	0												
22730	0	0					558	0	104684					5571	0	0			0	53331		0	8174										0		
23456	0	505					667	239	58158					337	0	0			239	31195	0	0	0												
23504	0	59999					26354	124231	553278					290000	0	0			34046	37946		0	1195										0		
23643	0	0					1249	0	62391					0	0	0			0	39535	0	0	0												
23755	0	0					410	0	49264					0	0	0			0	19841		0	0										215		
24006	0	1011					6058	273146	45992					117747	6644	6644			13501	0		0	0										0		
24378	0	0					433	698	6905					0	0	0			698	703	0	0	0												
24453	0	0					1304	2588	13747					0	0	0			0	0		0	0										0		
24659	3184	0					123	10861	0					0	0	0			6676	0	0	0	0												
24668	0	119702					5862	0	359266					0	0	0			0	219362	0	0	4740												
24949	0	0					1501	0	49901					10000	0	0			0	399	0	0	0												
25357	0	0					3405	12588	39354					0	0	0			0	0	0	0	0												
25647	0	0					225	0	18356					5000	0	0			0	0	0	0	0												
26176	0	0					3510	0	10706					115000	0	0			0	0	0	0	0												
26457	0	7565					0	0	7565					0	0	0			0	0		0	0										0		
26765	0	0					18820	1171	125727					235000	0	0			1070	1768		0	0										496		
27070	0	0					1916	0	143585					9000	0	0			0	54021		0	0										0		
27548	0	0					1093	0	262846					10000	0	0			0	70989		0	0										2319		
27614	0	0					1826	0	185375					24400	0	0			0	59163	0	0	0												
27847	0	0					2183	178	133196					13140	0	0			0	52549	0	0	0												
28013	0	0					33001	8706	1061443					709186	9420	1075			0	0		0	75000										374		
28152	0	2074					687	0	27026					153	0	0			0	11680		0	3350										0		
28675	0	0					1480	0	81629					28188	0	0			0	3036		0	0										15		
28732	0	0					262	366	9952					0	0	0			366	5373	0	0	0												
29476	0	0					615	3752	2340					2856	0	0			3752	2340	0	0	0												
29636	0	0					3968	0	482077					5	0	0			0	63320	504	0	159442												
29878	0	0					2707	0	39226					12000	0	0			0	0	0	0	0												
30052	0	0					118	0	0					125	0	0			0	0	0	0	0												
30502	0	0					922	0	143700					0	0	0			0	24254		0	50972										11910		
30650	0	0					381	0	17673					0	0	0			0	6360	0	0	0												
30810								0	0						0	0																0	0	0	
31134	0	0					139	0	13368					0	0	0			0	12348	0	0	0												
31255	0	0					2865	0	118000					17000	0	0			0	65646	0	0	0												
31657	0	0					347	71441	0					0	0	0			4360	0	0	0	0												
31826	0	0					1345	0	34305					15000	0	0			0	24125	0	0	0												
31835	0	1011					1900	2210	25392					11400	0	0			2210	10187		0	0										735		
32234	0	0					1847	0	143696					5000	0	0			0	103931	0	0	0												
32766	0	0					0	0	20067					0	0	0			0	0	0	0	0												
32971	0	0					1362	2	23560					20000	0	0			0	22257	0	0	0												
33147	0	0					2815	0	14296					15561	0	0			0	1232	0	0	0												
33259	0	66660					1039	0	74484					0	0	0			0	4540	0	0	0												
33268	0	1057					0	0	69727					0	0	0			0	35175	0	0	0												
33370	0	0					463	381	0					2914	0	0			0	0		0	0										0		
33839	0	0					47	0	3538					0	0	0			0	2632	0	0	0												
33857	0	0					5772	0	63146					104290	0	0			0	31163	0	0	0												
34425	0	0					5969	0	94619					48609	0	0			0	15861	0	0	3284												
34434	0	0					1024	8598	26722					0	7	7			7848	11014	0	0	0												
34537	0	102					43740	252373	910311					265000	0	0			0	29211		0	115527										6506		
34555	0	1029					4140	0	89704					2217	0	0			0	60855	4	0	0												
34742	0	0					2727	0	26417					0	0	0			0	8425	0	0	0												
35057	0	1540					957	0	9078					0	0	0			0	3292		0	0										100		
35301	7009000	4901000	483000	95000	222000	2000	581000	51813000	31415000	11994000	241675000	0	227489000	32239000	2710000	931000	31000	0	718000	1765000		700000	5373000	19337000	12552000	6339000	5811000	17674000	2795000	0	3494000	0	4000	0	
35570	0	0					269126	1089520	2575445					5109190	33028	33028			164196	0		0	448060										5107		
35646	0	0					1282	40	22638					0	0	0			40	21522	0	0	0												
35879	0	0					1076	0	17795					19206	0	0			0	7636	0	0	0												
36456	0	0					284	0	18916					0	0	0			0	9503		0	0										0		
36933	0	0					154	0	17693					0	0	0			0	6230	0	0	0												
37051	0	0					102	0	1111					2000	0	0			0	610	0	0	0												
37341	0	0					141	0	4794					2000	0	0			0	2591	5	0	0												
37435	0	0					1360	17068	381248					0	0	0			11887	37277		0	0										0		
37640	0	0					13968	0	872658					119346	9521	10222			0	326864		0	33523										0		
37659	0	0					44	3153	269					0	0	0			3153	0	0	0	0												
37949	0	2000					256	0	109250					9333	0	0			0	51802	0	0	5898												
38740	0	0					855	400	40953					19000	0	0			400	4768	0	0	0												
39327	8956	1016					491	10338	60680					0	0	0			1382	11771	0	0	0												
39756	0	1002					699	0	66312					12803	0	0			0	38009		0	4602										0		
40033	0	0					309	4	21071					0	0	0			0	11212	234	0	0												
40499	0	0					14940	0	249789					285124	43278	43278			0	5275		0	0										0		
40855	0	0					863	0	11138					9288	0	0			0	10424	0	0	0												
41553	0	0					343	15855	31756					0	0	0			15855	0	0	0	0												
41629	0	1123					580	0	17221					4000	0	0			0	1771		0	0										0		
41825	0	2519					1737	0	51357					32315	0	0			0	14627	0	0	0												
41955	0	0					201	0	7677					3262	0	0			0	2069	0	0	0												
42037	0	0					0	0	10466					0	0	0			0	6932	0	0	0												
42354	0	0					99	0	50213					0	0	0			0	8924		0	0										0		
42372	0	0					344	0	21313					0	0	0			0	0	0	0	0												
42420	0	0					19415	318256	971649					106964	0	0			37464	9050		0	76471										0		
42448	0	0					8798	0	148328					95203	0	0			0	110697	1625	0	0												
42457	0	0					687	5800	8271					1500	0	0			5800	0	0	0	0												
43052	0	0					354	0	18143					2500	0	0			0	8339	0	0	0												
43351	0	0					479	0	7851					9208	0	0			0	5388	0	0	0												
43856	0	0					967	3557	11279					0	0	0			3557	7151	0	0	0												
43959	0	0					234	0	108966					0	0	0			0	27385	0	0	0												
44040	0	0					1603	0	90751					5000	0	0			0	38197	0	0	0												
44433	0	0					2949	0	44817					35000	0	0			0	530		0	0										0		
44741	0	0					1643	0	103149					0	0	0			0	59851		0	0										1136		
44750	0	0					987	0	12669					0	0	0			0	6880	0	0	0												
44929	0	17693					1237	0	29847					0	0	0			0	6868		0	0										0		
45038	0	0					154	550	63317					0	0	0			550	19612	0	0	20303												
45047	0	0					554	0	18987					0	0	0			0	0		0	0										0		
45056	0	0					211	8115	7593					847	0	0			8115	0	0	0	0												
45430	0	0					664	9359	34484					0	0	0			9359	0	0	0	0												
45458	0	0					959	0	32938					17389	0	0			0	15552	1644	0	0												
45551	0	7222					4393	0	97092					40000	0	0			0	21889		0	0										0		
45560	0	0					3845	76249	270843					70000	0	0			4965	61677		0	0										3978		
45775	0	0					445	0	17463					8000	0	0			0	2141		0	0										0		
46053	0	0					2768	0	43202					0	0	0			0	15332	0	0	0												
46941	0	0					527	2088	15901					8500	0	0			2088	3947	0	0	0												
47247	0	0					3990	1546	38780					85000	801	735			1546	13589	0	0	0												
47256	0	0					58	0	0					0	0	0			0	0	0	0	0												
47452	0	8049					36	0	8426					2056	0	0			0	0	0	0	0												
47500	0	0					1921	0	39221					32500	0	0			0	25688		0	0										18382		
48057	0	11495					181	0	29103					0	0	0			0	9822	0	0	0												
48150	0	307					253	0	3996					0	0	0			0	553	5	0	0												
48374	0	3031					13782	0	63584					98000	0	0			0	14317		0	1032										145		
48440	0	0					471	866	32601					10400	0	0			866	8344	0	0	0												
49054	0	0					1450	0	11577					13865	0	0			0	1294	0	0	0												
49148	0	0					199	0	47538					0	0	0			0	10575		0	0										0		
49241	0	0					8594	39475	61584					15189	0	0			18675	15727	0	0	0												
49652	0	0					1073	0	42474					10662	0	0			0	28391		0	0										0		
49858	0	0					1046	0	7397					0	0	0			0	3939	0	0	0												
49951	0	0					309	0	6183					0	0	0			0	0		0	0										0		
50144	0	0					346	51976	0					0	0	0			13305	0	0	0	0												
50461	0	0					0	0	0					0	0	0			0	0		0	0										0		
50872	0	0					3138	0	4611					32227	0	0			0	1764	0	0	0												
51253	0	0					1593	0	1575					34012	0	0			0	1567	0	0	0												
51356	0	0					0	0	8046					0	0	0			0	0		0	0										0		
51459	0	7170					2222	0	135211					0	0	0			0	34440	0	0	0												
51842	0	0					204	0	30224					0	0	0			0	20269		0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0	0												
52951	0	0					632	0	32061					661	0	0			0	16933		0	0										0		
53051	0	0					5	22993	0					0	0	0			1411	0	0	0	0												
54058	0	0					660	0	95958					6900	0	0			0	27813	0	0	0												
54656	0	10948					3477	0	870782					0	0	0			0	652872	0	0	0												
54973	0	5088					73727	134656	1340241					27000	0	0			0	28726		0	80605										0		
55336	0	0					2187	0	44567					2602	0	0			0	17290		0	0										0		
55635	0	3044					258	0	6458					3470	0	0			0	0	0	0	0												
55653	0	0					471	0	34299					0	0	0			0	10421	0	0	7966												
55970	0	14796					572	0	37200					1200	0	0			0	0	0	0	0												
56258	0	0					8	0	62122					0	0	0			0	15796	0	0	0												
56351	0	0					8529	0	698900					0	0	0			0	418773		0	0										0		
56548	0	0					2105	0	59355					14000	0	0			0	0		0	0										21		
56717	0	0					4862	0	145311					85527	0	0			0	44889	0	0	0												
57040	0	1058					222	0	12578					0	0	0			0	8551	0	0	0												
57451	0	27906					657	0	272240					14600	0	0			0	61218		0	11017										790		
58225	0	11683					644	0	46566					1000	0	0			0	18063	0	0	0												
58243	0	0					21732	365863	200282					0	0	0			6109	964		0	4422										100004		
58355	0	0					123	0	0					1300	0	0			0	0	0	0	0												
58551	0	0					0	0	47803					0	0	0			0	25917	0	0	0												
58636	0	0					1489	22	76810					18000	0	0			0	17251	0	0	0												
58757	0	0					1670	0	21361					14501	0	0			0	2248		0	0										29		
58971	0	48733					8642	620883	1542123					0	0	0			3685	5294		0	405942										0		
59316	0	0					3770	0	196998					56575	0	0			0	59521		0	40656										0		
59352	0	0					118	0	116820					0	0	0			0	36625		0	0										0		
59370	0	2013					640	1019	11533					4000	0	0			0	2474	11	0	0												
59754	0	208					271	0	3572					500	0	0			0	2182	0	0	0												
60143	0	2864000	0	0	0	0	735000	0	13041000	104000	75655000	0	67683000	5749000	616000	666000			0	0		0	2000	0	1068000	0	9109000			0	0	0	36000	0	
60330	0	0					1865	0	78330					18181	0	0			0	5847	0	0	0												
60545	0	0					1127	0	64497					18000	0	0			0	36886		0	0										0		
60554	0	0					209	0	3475					1154	0	0			0	2560		0	0										21		
60648	0	0					764	3069	59678					0	0	0			3069	2985	0	0	0												
61122	0	0					4468	91398	119440					70000	0	0			16215	14512	0	0	39418												
61355	0	113395					3748	242	313098					0	0	0			242	94261	0	0	12014												
61476	0	0					5292	0	42636					43090	0	0			0	13275	0	0	0												
61757	0	5039					1324	1988	29034					0	0	0			1765	5227	0	0	0												
61832	0	0					1309	0	118066					0	0	0			0	62042	0	0	0												
61953	0	0					250	3415	27141					0	0	0			2617	16657	0	0	0												
62044	0	0					401	0	3184					75	0	0			0	319	0	0	0												
62110	101	0					126	101	12764					0	0	0			0	0	12764	0	0												
62147	0	0					104	0	25708					0	0	0			0	14447	0	0	0												
62772	0	0					3312	0	37294					35976	0	0			0	19202		0	0										0		
63050	0	0					25	0	67770					0	0	0			0	30214		0	0										0		
63069	99	100832	0	0	0	0	110576	3618240	11738163	0	65954900	0	60404712	2470102	1065528	56381	842271	1485	694765	1617832		0	0	520536	77485	1560569	9940529	0	0	0	0	0	39444	0	
63201	0	0					121	3722	54169					0	0	0			3222	22561	0	0	0												
63573	0	0					2957	0	57685					30710	0	0			0	0	0	0	0												
63733	0	0					3718	0	256327					53299	0	0			0	103799		0	0										87		
63742	0	0					690	0	22282					7953	0	0			0	12116	0	0	0												
63751	100	866					68	100	1464					1139	0	0			0	0		0	0										20		
64150	0	0					934	9681	61207					1370	0	0			9681	27578		0	0										0		
64552	0	0					548	0	16850					0	0	0			0	2527	0	0	0												
64730	0	0					171	0	64794					0	0	0			0	1739	0	0	0												
65205	0	0					1774	26986	117290					0	0	0			0	2187		0	0										16429		
65513	0	0	0	0	0	0	375	83215	1153	0	387506	0	332207	53100					0	1153	0	0	0	0	0	0	0	45227		37988	0				
65559	0	46267					1	0	222790					0	0	0			0	39217	0	0	0												
65746	0	0					8895	0	57984					67356	0	0			0	4371		0	4467										0		
65858	0	0					592	0	390710					24	0	0			0	98432		0	0										331		
66154	0	0					1128	0	15378					5864	0	0			0	7739	0	0	0												
66275	0	0					249	0	19957					0	0	0			0	8158		0	0										0		
66677	0	0					2732	0	6243					43673	0	0			0	0		0	0										0		
67142	0	0					1800	0	52026					11000	0	0			0	48525	0	0	0												
67151	0	0					2356	7963	119975					45717	0	0			0	75710	0	0	0												
67209	0	0					7497	0	114091					164950	4531	4531			0	4821		0	1485										16257		
67254	0	0					0	0	112					0	0	0			0	0	0	0	0												
67656	0	0					1055	18491	114160					0	0	0			8237	41465	1006	0	0												
67870	0	0					422	0	21215					2783	0	0			0	0		0	0										0		
68671	0	0					448	0	0					7000	0	0			0	0	0	0	0												
68756	0	0					1616	10000	65660					0	0	0			0	19480	0	0	0												
68831	0	0					383	139	34843					0	0	0			0	13642	0	0	0												
69333	0	0					4182	113281	182472					0	0	0			52339	37947		0	21599										0		
69678	0	13137					1322	1316	149760					0	0	0			1316	74269		0	15250										24		
70058	0	0					916	0	32273					3050	0	0			0	3543	0	0	0												
70218	0	0					98	0	2014					0	0	0			0	0	0	0	0												
70414	0	0					3502	920	121885					4028	0	0			920	46428	0	0	0												
70638	0	0					1316	0	32634					2866	0	0			0	30113	0	0	0												
70955	0	0					0	0	0					0	0	0			0	0		0	0										0		
71073	0	0					1327	1001	19371					32193	0	0			0	3138		0	0										0		
71457	0	15958					2065	326	84855					13391	0	0			326	35996	0	0	22554												
71859	0	0					83	0	4652					0	0	0			0	1863	0	0	0												
72258	0	0					0	0	448764					0	0	0			0	73533	0	0	0												
72351	0	0					38	0	33021					0	0	0			0	13272	0	0	0												
72454	0	0					276	17771	0					3000	0	0			17771	0	0	0	0												
72678	0	0					4714	0	250235					21250	0	0			0	14803	11	0	0												
73116	0	0					740	0	111213					10000	0	0			0	8653	0	0	0												
73152	0	0					260	0	60430					0	0	0			0	25896	0	0	0												
73554	0	0					1120	3571	13450					22500	0	0			3571	0	0	0	0												
73956	0	0					162	409	23934					0	0	0			409	5126	0	0	0												
74056	0	0					305	0	24453					3407	0	0			0	802		0	0										0		
74140	0	0					17259	0	407190					235000	0	0			0	163117		0	28172										0		
74403	0	2018					2455	0	81359					104080	0	0			0	0		0	29798										0		
74449	5991	0					25	5991	0					0	0	0			0	0	0	0	0												
75259	0	0					679	0	1192					10000	0	0			0	1192		0	0										0		
75446	0	513					3892	1000	166325					38442	0	0			0	99338		0	0										11		
75455	0	19424					0	0	20764					0	0	0			0	0		0	0										0		
75558	0	0					1336	0	14008					37500	0	0			0	130	0	0	0												
75633								0	0						0	0	0	0										0	0			0	0	0	
75651	0	0					304	0	5178					0	0	0			0	3503		0	0										3842		
76153	0	0					370	1280	0					700	0	0			531	0		0	0										0		
76443	0	0					1373	0	23781					1115	0	0			0	6428	0	0	0												
76854	0	0					1568	0	47375					34430	0	0			0	25090	0	0	0												
77150	0	0					303	137	4856					5380	0	0			137	0	0	0	0												
77253	0	0					1279	2134	71903					0	0	0			910	36434	0	0	0												
77422	0	0					1126	0	22071					17000	0	0			0	0	0	0	0												
77851	0	0					11254	68853	277588					30204	0	0			68853	18597	0	0	7371												
78157	250	0					100	6423	2539					0	0	0			0	0		0	0										0		
78241	0	0					197	0	11521					0	0	0			0	3581	0	0	0												
78559	0	0					269	0	9438					750	0	0			0	4571	0	0	0												
79042	0	0					268	0	66905					2246	0	0			0	4348	0	0	0												
79127	0	1014					270	0	18264					77	0	0			0	6936	0	0	0												
79145	0	0					1490	0	14844					25084	0	0			0	2466	0	0	0												
79257	0	0					283	0	250					4850	0	0			0	0	0	0	0												
79855	0	14364					200	1083	24837					0	0	0			1083	0	0	0	35												
80150	0	0					476	0	116149					89	0	0			0	47475	0	0	0												
80374	0	6088					1768	0	28736					0	0	0			0	9528	3	0	0												
80431	0	0					519	0	17487					0	0	0			0	1309		0	0										0		
81175	0	3014					1343	61	18920					21807	0	0			0	4758	0	0	0												
82033	0	0					853	0	32582					7000	0	0			0	10823	0	0	0												
82257	0	509					106	0	4928					0	0	0			0	1166	0	0	0												
82350	0	0					195	9	15922					38	0	0			0	1447	0	0	0												
82659	0	0					326	0	19288					1171	0	0			0	392		0	0										22		
83151	0	5063					716	0	10140					8000	0	0			0	722	0	0	0												
83236	25010	12334					0	25010	12334					0	0	0			0	0	0	0	0												
83375	0	0					1454	0	234568					126	837	0			0	158130		0	0										1587		
83638	0	69508	0	10903	0	0	74123	70336	1573892	14931	8077730	0	7252741	1265000				106655	0	61969		0	0	70336	458000	0	554037		300832	0	11988		24225	0	
83834	0	0					892	0	25857					2006	0	0			0	10224	0	0	0												
83852	0	0					45	0	14606					0	0	0			0	6707	0	0	0												
83955	0	0					172	245	4101					1358	0	0			245	1390	0	0	0												
84046	0	10087					227	0	33474					3991	0	0			0	13369	0	0	0												
84541	0	0					3360	94456	71645					3084	0	0			93706	0	0	0	660												
84804	0	0					111	0	26440					0	0	0			0	12707	0	0	0												
85052	0	0					866	0	146757					0	0	0			0	23542		0	0										0		
85454	0	0					0	0	15579					0	0	0			0	14785	0	0	0												
85472	0	1001					81359	916784	153737					854998	0	0			232166	25		0	90175										22001		
85931	0	0					1584	15669	52393					5000	0	0			15669	10844	0	0	0												
86349	0	0					697	0	68705					0	0	0			0	12042	0	0	0												
86675	0	0					876	0	110679					0	0	0			0	4251	0	0	0												
87047	0	0					487	0	45783					0	0	0			0	32856		0	0										0		
87159	0	2017					294	3736	79553					0	0	0			3736	20850		0	0										0		
87234	0	0					1584	0	92904					16000	0	0			0	19991	0	0	17163												
87476	0	0					3145	0	7514					5000	0	0			0	0	0	0	0												
87579	0	0					4106	31767	0					101176	0	0			0	0		0	0										7432		
88231	0	0					2561	18576	7413					45060	0	0			17076	7413		0	0										0		
88259	0	3041					349	0	5495					4004	0	0			0	1254	0	0	0												
88352	0	0					0	0	34687					0	0	0			0	8804	0	0	0												
88455	0	0					3124	16182	108496					29000	0	0			15842	60773	0	0	0												
88950	0	0					652	0	5027					12000	0	0			0	743	0	0	0												
89032	0	15000					1007	7258	46739					0	0	0			5674	0	0	0	0												
89135	0	0					79	0	7284					0	0	0			0	1748	0	0	0												
89854	0	0					852	0	2544					8026	0	0			0	0		0	0										0		
89957	0	0					307	0	2684					0	0	0			0	0	0	0	0												
90047	0	0					0	0	11665					0	0	0			0	10739	0	0	0												
90177	0	0					4484	13414	15738					99623	0	0			7965	0		0	0										62		
90328	0	0					2416	0	29170					10000	0	0			0	10746		0	0										44		
90337	0	0					2798	0	20927					13600	0	0			0	12683		0	0										0		
90579	0	0					551	1055	123838					0	0	0			1055	0		0	0										0		
91615	0	0					388	0	23153					3000	0	0			0	8401	0	0	0												
91754	0	9010					3702	0	525596					0	0	0			0	390914	0	0	0												
91950	0	0					57	0	6361					95	0	0			0	1928	0	0	0												
92144	0	0					57	0	20058					0	0	0			0	6959	20	0	0												
92676	0	0					1156	148	86721					0	0	0			0	6552	38	0	10338												
92706	0	0					1445	0	47425					21000	0	0			0	6698	1320	0	0												
92902	0	0					41	8198	20					0	0	0			8198	20		0	0										0		
93244	0	0					1603	2200	61307					30405	0	0			0	30100		0	4029										0		
93543	0	0					2567	0	57150					37651	0	0			0	41814		0	0										188		
93619																																			
94139	0	0					1812	38340	122439					0	0	0			38340	19112	0	0	5781												
94522	0	0					932	0	39646					0	0	0			0	37435	1295	0	0												
94755	0	4086					123	0	56291					0	0	0			0	21471	0	0	0												
94858	0	0					307	0	32757					0	0	0			0	19547		0	0										0		
95051	0	0					1044	0	1385					21000	0	0			0	130		0	0										22		
95677	0	0					336	3	82					5000	0	0			0	0	0	0	0												
96553	601	0					157	4102	0					2000	0	0			2229	0	0	0	0												
97055	0	0					2411	0	46242					50000	0	0			0	33379		0	0										83		
97279	0	0					303	0	10788					0	0	0			0	7055		0	0										0		
97457	0	0					584	0	1974					1500	0	0			0	1881	0	0	0												
