"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
324854																																																																																																																																																																																																																																																	
324863																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51458	0	0	51458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324975																																																																																																																																																																																																																																																	
325141																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325459																																																																																																																																																																																																																																																	
325534																																																																																																																																																																																																																																																	
326054																																																																																																																																																																																																																																																	
326344																																																																																																																																																																																																																																																	
326858																																																																																																																																																																																																																																																	
326979																																																																																																																																																																																																																																																	
327220																																																																																																																																																																																																																																																	
327305																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	2402	97079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99481	0	2402	97079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
327435																																																																																																																																																																																																																																																	
327556																																																																																																																																																																																																																																																	
327855																																																																																																																																																																																																																																																	
328058																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328357																																																																																																																																																												0	0	0	0	0	0	0	0				60691	0	60693	0	0	0		0	0		504	0	0	504	0	0	40810	67	0	0	0	0	0	65787	0	0	65787	0	0	0	0	0	0	0	0	0	0	107168	0	0	107101	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488			488															
328656																																																																																																																																																																																																																																																	
328777																																																																																																																																																												411	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2742	0	0	2742	0	0	520124	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	523277	0	0	523277	0	0	0	0	0	0	0	0	0	0	7133	0	0	7133	0											2742			2742					
329149																																																																																																																																																																																																																																																	
329345																																																																																																																																																																																																																																																	
329550																																																																																																																																																																																																																																																	
329952																																																																																																																																																																																																																																																	
330239																																																																																																																																																																																																																																																	
330248																																																																																																																																																																																																																																																	
330855																																																																																																																																																												2210	2211	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	448537	0	0	13350	0	13350	0	0	0	0	0	0	0	0	0	2210	0	0	0	0	0	0	464097	0	461887	2210	0	0	0	2211	0	0	0	0	0	0	2211	0	0	2211	0																			
330873																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330949																																																																																																																																																																																																																																																	
331076																																																																																																																																																																																																																																																	
331375																																																																																																																																																																																																																																																	
331544																																																																																																																																																																																																																																																	
331713																																																																																																																																																																																																																																																	
332224																																																																																																																																																																																																																																																	
332345																																																																																																																																																																																																																																																	
332402																																																																																																																																																																																																																																																	
332671																																																																																																																																																																																																																																																	
332756																																																																																																																																																																																																																																																	
333034																																																																																																																																																																																																																																																	
333203																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1447	88120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89567	0	1447	88120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333650																																																																																																																																																																																																																																																	
333856																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333940																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334264																																																																																																																																																																																																																																																	
334648																																																																																																																																																																																																																																																	
334657																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335346																																																																																																																																																																																																																																																	
335355																																																																																																																																																																																																																																																	
336147																																																																																																																																																																																																																																																	
336361																																																																																																																																																																																																																																																	
336576																																																																																																																																																																																																																																																	
336950																																																																																																																																																																																																																																																	
337247																																																																																																																																																																																																																																																	
337340																																																																																																																																																																																																																																																	
338646																																																																																																																																																																																																																																																	
338851																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338945																																																																																																																																																																																																																																																	
339072																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		10370	0	0	0	0	6351	139108	0	247324	0	0	247324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403153	0	6351	386432	10370	0	0	0	0	0	0	0	0	0	874	0	0	874	0						10370				10370									
339353																																																																																																																																																																																																																																																	
339456																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339607																																																																																																																																																																																																																																																	
339773																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13051	0	0	13051	0	33843	133535	0	1018	0	0	1018	0	306465	0	0	306465	0	0	0	0	0	0	0	0	0	0	487912	0	33843	454069	0	0	0	0	0	0	0	0	0	0	23823	0	0	23823	0	0	0	0	0	0	13051	0	0	13051	0	0	0	0	0	0	0	0	0	
339858																																																																																																																																																												268620	133869	134756	134756	0	0	0	0				0	0	0	0	0	0		0	0		140190	0	0	42546	0	509	12833078	472	268576	0	0	260071	8505	0	0	0	0	0	0	11713	256907	0	2321758	0	0	2321758	0	15833203	0	12222	15714360	106621	0	0	133869	0	104973	0	0	104973	0	242712	0	0	242712	0	97644				97644	42546			42546										
339876																																																																																																																																																																																																																																																	
340135																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340144																																																																																																																																																																																																																																																	
340256																																																																																																																																																																																																																																																	
340443																																																																																																																																																																																																																																																	
340742																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2415	0	0	2415	0	0	103763	3588	67495	0	0	67495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177261	0	0	173673	3588	0	0	0	0	0	0	0	0	0	1299	0	0	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2105	0	0	
340751																																																																																																																																																																																																																																																	
341310																																																																																																																																																																																																																																																	
342054																																																																																																																																																																																																																																																	
342362																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342410																																																																																																																																																												339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1143	0	0	0	0	0	478194	0	12804	0	0	12804	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	492480	0	0	491337	1143	0	0	0	0	0	0	0	0	0	1654	0	0	1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342634																																																																																																																																																												42637	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221434	0	0	147608	0	0	1922728	0	337752	0	0	337752	0	0	0	0	0	0	0	645	41992	0	0	0	0	0	0	2524551	0	645	2450080	73826	0	512	1483	0	0	0	0	0	0	3499	0	512	2987	0	61613	0	0	0	61613	12470	0	0	257	12213	147351	0	0	147351	0	0	0	0	
343051																																																																																																																																																																																																																																																	
343248																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343257																																																																																																																																																																																																																																																	
343770																																																																																																																																																																																																																																																	
343903																																																																																																																																																																																																																																																	
343958																																																																																																																																																																																																																																																	
344647																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	501472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501472	0	0	501472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
344816																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344852																																																																																																																																																																																																																																																	
345309																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44162	123541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167703	0	44162	123541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345345																																																																																																																																																																																																																																																	
345747																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10480	0	0	10480	0	51019	0	0	51019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345756																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	34189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34189	0	0	34189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
345877																																																																																																																																																																																																																																																	
346379																																																																																																																																																																																																																																																	
346566																																																																																																																																																																																																																																																	
346771																																																																																																																																																																																																																																																	
347022																																																																																																																																																																																																																																																	
347639																																																																																																																																																																																																																																																	
347956																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5701	0	0	5701	0	29067	15941	6694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57403	0	29067	21642	6694	0	0	0	0	0	0	0	0	0	6729	0	0	6729	0	0	0	0	0	0	0	0	0	0	0	5701	0	0	5701	0	0	0	0	
348159																																																																																																																																																																																																																																																	
348720																																																																																																																																																																																																																																																	
349129																																																																																																																																																																																																																																																	
349343																																																																																																																																																																																																																																																	
350572																																																																																																																																																																																																																																																	
350657																																																																																																																																																																																																																																																	
350750																																																																																																																																																																																																																																																	
351131																																																																																																																																																																																																																																																	
351560																																																																																																																																																																																																																																																	
351878																																																																																																																																																																																																																																																	
352370																																																																																																																																																																																																																																																	
352651																																																																																																																																																																																																																																																	
352745																																																																																																																																																																																																																																																	
352772																																																																																																																																																												43491	23912	23276	0	23276	0	0	0				0	0	0	0	0	0		0	0		10488	0	0	2034	0	450255	1708427	0	152996	0	0	152996	0	0	0	0	0	0	0	0	43491	0	23276	0	0	0	23276	2388933	0	450255	1906948	31730	0	0	23912	0	0	0	0	0	0	25437	0	0	25437	0						10488			2034	8454									
353238																																																																																																																																																																																																																																																	
353546																																																																																																																																																																																																																																																	
353555																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	253234	0	0	0	0	0	0	0	99013	0	99013	0	0	0	0	0	0	0	0	0	0	0	352247	0	352247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
353724																																																																																																																																																																																																																																																	
353957																																																																																																																																																																																																																																																	
354057																																																																																																																																																																																																																																																	
354253																																																																																																																																																																																																																																																	
354310																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		4896	0	0	4896	0	2102	189227	0	0	0	0	0	0	221	0	0	0	221	0	0	0	0	0	0	0	0	0	196446	0	2102	194123	221	0	0	0	0	0	0	0	0	0	1897	0	0	1098	799											4896			4896					
354552																																																																																																																																																																																																																																																	
354851																																																																																																																																																																																																																																																	
355120																																																																																																																																																																																																																																																	
355559																																																																																																																																																																																																																																																	
355858																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	6791	124604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131395	0	6791	124604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
356239																																																																																																																																																																																																																																																	
356659																																																																																																																																																																																																																																																	
356752																																																																																																																																																																																																																																																	
357151																																																																																																																																																																																																																																																	
357526																																																																																																																																																																																																																																																	
357553																																																																																																																																																																																																																																																	
357777																																																																																																																																																																																																																																																	
357937																																																																																																																																																																																																																																																	
358112																																																																																																																																																																																																																																																	
358448																																																																																																																																																																																																																																																	
358756																																																																																																																																																																																																																																																	
359472																																																																																																																																																																																																																																																	
359650																																																																																																																																																																																																																																																	
359744																																																																																																																																																																																																																																																	
360777																																																																																																																																																																																																																																																	
361055																																																																																																																																																																																																																																																	
361167																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		22706	0	0	21425	0	6111	2633519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2662336	0	6111	2654944	1281	0	0	0	0	0	0	0	0	0	0	46500	0	46500	0						21425			21425										
361279																																																																																																																																																																																																																																																	
361354																																																																																																																																																																																																																																																	
361439																																																																																																																																																																																																																																																	
362043																																																																																																																																																																																																																																																	
362155																																																																																																																																																																																																																																																	
362717																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195604	0	0	195604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362856																																																																																																																																																																																																																																																	
362940																																																																																																																																																																																																																																																	
363442																																																																																																																																																																																																																																																	
363648																																																																																																																																																																																																																																																	
363657																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	355769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355769	0	355769	0	0	0	0	0	0	0	0	0	0	0	1727	0	0	1727	0																			
363778																																																																																																																																																																																																																																																	
364131																																																																																																																																																																																																																																																	
364270																																																																																																																																																																																																																																																	
364430																																																																																																																																																																																																																																																	
364850																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365325																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		51125	0	0	11251	0	5994	2754377	0	784457	0	0	59663	724794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3595953	0	5994	2825291	764668	0	0	0	0	0	0	0	0	0	11366	0	0	11366	0						51125			11251	39874									
365745																																																																																																																																																																																																																																																	
365848																																																																																																																																																																																																																																																	
365950																																																																																																																																																																																																																																																	
366078																																																																																																																																																																																																																																																	
366238																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	131655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131655	0	131655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
366247																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366359																																																																																																																																																																																																																																																	
366658																																																																																																																																																																																																																																																	
366854																																																																																																																																																																																																																																																	
367150																																																																																																																																																																																																																																																	
367178																																																																																																																																																																																																																																																	
367431																																																																																																																																																																																																																																																	
367543																																																																																																																																																																																																																																																	
