"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
1669																																																																																																																																																								165	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	3998									
1856																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
2161																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	1210	0	80		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																								0	0	0	0				0	0	0	9939	0		487		0			0	0	0	0	0	0																																																								0	0									
2750																																																																																																																																																								0	2300	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
3252																																																																																																																																																								0	46000	0	0				46000	0	0	0	0		275		217			0	0	0	0	0	0																																																								0	0									
3458																																																																																																																																																								0	1500	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
3720																																																																																																																																																								0	5000	0	0				0	0	0	5646	0		338		0			0	0	0	0	0	0																													3255																				0							0	0									
3971																																																																																																																																																								0	0	0	0				0	0	0	34615	0		2035		0			0	0	0	0	0	0																																																								0	0									
4156																																																																																																																																																								0	0	0	0				0	0	0	2062	0		305		0			0	0	0	0	0	0																																																								0	0									
4231																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
5069																																																																																																																																																								0	0	0	0				0	0	0	722	0		50		0			0	0	0	0	0	0																																																								0	0									
5135																																																																																																																																																								0	0	0	0				0	0	0	0	1900		1459		0			0	0	0	0	0	0																																																								0	0									
5210																																																																																																																																																								0	0	0	0				0	0	0	156425	0		0		11626			0	0	0	0	0	0																																																								0	0									
5461																																																																																																																																																								0	26000	0	0				0	0	0	6682	0		570		4023			0	0	0	0	0	4484																																																								0	0									
5751																																																																																																																																																								0	0	0	0				0	0	0	2031	0		442		0			0	0	0	0	0	0																																																								0	0									
6039																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2209	2512	0	0		519		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3209	0	0	440		6068		0	0	0	0	0	0	0	0	0	0	0	21687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																													6000																				0							0	0									
7045																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	427	2143	0	0		208		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072																																																																																																																																																								0	10000	0	0				0	0	0	5866	0		0		1936			0	0	0	0	0	0																																																								0	0									
7456																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		75			0	0	0	0	0	0																																																								0	0									
7634																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
8033																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		1010			0	0	0	0	0	0																																																								531	0									
8462																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		289			0	0	0	0	0	0																																																								0	664									
8631																																																																																																																																																								0	0	0	0				0	0	0	0	0		205		0			0	0	0	0	0	0																																																								0	0									
9357																																																																																																																																																								0	0	0	0				0	0	0	1487	0		362		431			0	0	0	0	0	0																																																								0	0									
9553																																																																																																																																																								0	0	0	0				0	0	0	95	0		75		0			0	0	0	0	0	0																																																								0	0									
9807																																																																																																																																																								0	130000	0	0	0	0	40000	130000	0	0	75455	0	0	11730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1214	0	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																																																																																																																																																								0	0	0	0				0	0	0	2115	0		0		11			0	0	0	0	0	0																																																								0	0									
10250																																																																																																																																																								0	0	0	0				0	0	0	12309	622		0		2310			0	0	0	0	0	0																																																								0	0									
10849																																																																																																																																																								0	0	0	0				0	0	0	697	0		0		44			0	0	0	0	0	0																																																								0	0									
11145																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6393	0	0	100		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																																								0	0	0	0				0	0	0	1702	0		202		0			0	0	0	0	0	0																																																								0	0									
11837																																																																																																																																																								0	0	0	0				0	0	0	287	255		22		0			0	0	0	0	0	0																																																								0	0									
12030																																																																																																																																																								0	0	0	0				0	0	0	0	1751		3580		0			0	0	0	0	0	0																																																								0	0									
12142																																																																																																																																																								277	0	0	0				0	0	0	1643	0		0		0			0	0	0	0	0	0																																																								0	0									
12311	20621	0	0	219711	0	0	47023335	0	0	0	11511811	3246123	0	532268	23093	85228	3629	0	0	0	0	0	0	207572	55000	0	0	4160	2332000	2071500	0	0	0	0	0	0	0	0	0	0	6969639	10803	0	128016	12203564	10803	0	128016	418051	2018195	418051	2278387	28878820	0	0	0	1313176	27071	0	197154	1142143	26646	2685	193027	784081	0	0	0	86027	0	0	0	10625	39704718	2093106	0	0	561	2273	0	0	0	0	0	0	0	0	0	800942	2566152	0	151613	1260642	0	0	800942	2566152	0	0	0	0	47394	511162	242386	0	0	0	87185	1030604	1448363	428578	0	0	880822	265359	0	0	2545	0	0	0	0	0	0	0	0	30703	0	0	0	153901	0	0	0	0	0	0	0	0	0	0	0	449963	0	0	2545	2771968	474155	17592162	571562	1737146																																																																																										
12647																																																																																																																																																								0	0	0	0				0	0	0	3321	892		256		100			0	0	0	0	0	0																																																								0	0									
12656																																																																																																																																																								75	0	0	0				0	0	0	119	0		0		0			0	0	0	0	0	0																																																								0	0									
12946																																																																																																																																																								0	331160	0	0				0	0	0	0	7160		3751		0			0	0	0	0	0	0																													0																				0							0	0									
13103																																																																																																																																																								0	0	0	0	0	0	202379	0	0	0	46639	0	0	501	8	342	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202379	0	0	0	0	0	0	0	0	0	0	0	5035	0	0	0	5642	0	0	0	0	0	202379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																													0																				4583							0	0									
13457																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
