"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		4521		0																																																																																													
1669																																																																																																																																																		61010																																																																																															
1829																																																																																																																																																		97623																																																																																															
1856																																																																																																																																																		28434																																																																																															
2040																																																																																																																																																		47216																																																																																															
2161																																																																																																																																																		43339																																																																																															
2376																																																																																																																																																		542790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542790	0	0	542790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																																																		1858																																																																																															
2732																																																																																																																																																		81647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81097	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81647	0	0	81097	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		14157																																																																																															
3177																																																																																																																																																		65545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65545	0	65545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		72324																																																																																															
3458																																																																																																																																																		10051																																																																																															
3720																																																																																																																																																		48484																																																																																															
3953																																																																																																																																																		4																																																																																															
3971																																																																																																																																																		102595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	102077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102595	0	518	102077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		45404																																																																																															
4231																																																																																																																																																		42935																																																																																															
4437																																																																																																																																																		92815																																																																																															
4839																																																																																																																																																		62395																																																																																															
5005																																																																																																																																																		89472																																																																																															
5069																																																																																																																																																		42989																																																																																															
5135																																																																																																																																																		34201																																																																																															
5210																																																																																																																																																		206111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1082	205029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206111	0	1082	205029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5331																																																																																																																																																		236580																																																																																															
5461																																																																																																																																																		83964																																																																																															
5751																																																																																																																																																		64044																																																																																															
6039																																																																																																																																																		4187																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		34335																																																																																															
7009																																																																																																																																																		532559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8823	523736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532559	0	8823	523736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		68621																																																																																															
7072																																																																																																																																																		2903																																																																																															
7157																																																																																																																																																		18546																																																																																															
7456																																																																																																																																																		13757																																																																																															
7634																																																																																																																																																		7635																																																																																															
8033																																																																																																																																																		10767																																																																																															
8462																																																																																																																																																		87467																																																																																															
8631																																																																																																																																																		10035																																																																																															
9357																																																																																																																																																		45008																																																																																															
9553																																																																																																																																																		34865																																																																																															
9807																																																																																																																																																		195243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88003	0	0	88003	0	65802	129441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283246	0	65802	217444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4042	0	0	4042	0	0	0	0	0	0	162	0	0	162	0	87841	
9955																																																																																																																																																		36623																																																																																															
10250																																																																																																																																																		49323																																																																																															
10849																																																																																																																																																		32213																																																																																															
10858																																																																																																																																																		118523																																																																																															
11145																																																																																																																																																		17689																																																																																															
11275																																																																																																																																																		11516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1508	0	0	1508	0	0	11516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13024	0	0	13024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1508	0	0	1508	0	0	0	0	0	0	1508	0	0	1508	0	0	
11640																																																																																																																																																		106559																																																																																															
11837																																																																																																																																																		59226																																																																																															
12030																																																																																																																																																		8816																																																																																															
12142																																																																																																																																																		59467																																																																																															
12179																																																																																																																																																		1418																																																																																															
12245																																																																																																																																																		34810																																																																																															
12311	8572707	288525	229671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121586	82468	6043	127601	0	115227	8176106	281374	0	0	0	0	0	309307	0	0	309307	0	250774	0	0	0	250774	0	0	288525	0	4651	0	0	4651	0	9547550	82468	121270	8906190	602558	0	0	0	0	0	4002	0	233228	445	0	0	0	0	0	76691	0	0	76691	0	0	0	0	0	0	313619	4002	7189	309919	513	62454	0	0	0	62454	59132	82468	6043	127601	7956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7257	0	7189	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70410	7257	0	7189	0	68	8572707	288525	229671																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		0																																																																																															
12946																																																																																																																																																		188873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	908	184082	3883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188983	0	908	184082	3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	
12955																																																																																																																																																		5																																																																																															
13103																																																																																																																																																		284319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284319	0	284319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		4062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4062	0	4062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		5788																																																																																															
14052																																																																																																																																																		12866		0																																																																																													
14155																																																																																																																																																		6081																																																																																															
14650																																																																																																																																																		24																																																																																															
14753																																																																																																																																																		8492																																																																																															
14865																																																																																																																																																		19000																																																																																															
14977																																																																																																																																																		8100																																																																																															
16458																																																																																																																																																		70416																																																																																															
16551																																																																																																																																																		33627																																																																																															
16748																																																																																																																																																		9813																																																																																															
16944																																																																																																																																																		20330																																																																																															
16953																																																																																																																																																		10560																																																																																															
17110																																																																																																																																																		41682																																																																																															
17147																																																																																																																																																		545482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4862	0	0	0	0	0	525604	19878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550344	0	0	525604	24740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5111	0	0	0	5111	0	0	0	0	0	4862	0	0	0	4862	0	
17259																																																																																																																																																		22609																																																																																															
