"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK091	RCFDK092	RCFDK093	RCFDK095	RCFDK096	RCFDK097	RCFDK099	RCFDK100	RCFDK101	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK134	RCFDK135	RCFDK136	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK269	RCFDK271	RCFDK272	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDK283	RCFDK284	RCFDK285	RCFDK286	RCFDK287	RCFDK288	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCFNK291	RCFNK292	RCFNK293	RCFNK294	RCFNK295	RCFNK296	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	
1557																																																																																																																																																		0	0	0							0	0	0	20	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																		0	0	0										38	0	124	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	149	0	1221	153	54	0	0	0	109	7				0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																																																																		27	2	629	0	0	0	0	0	0	0	0	0	53	0	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	2	3	0	0	0	0	0	19	20	0	0	0	0	0	581	119	1111	467	17	0	0	0	107	0	0	0	0	0	0	0	0	0	0	14	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																																																																		0	0	208										0	0	0	826	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																		0	0	0										45	0	48	0	0	336	427	0	0	0	0	0						0	0	0	0	0	0	738	6	0	0	0	0	0	0	0	0	0	0	0	1509	0	529	0	0	0	0	0	92	0				0	0	0	0	0	395	1451	0	0	0	19	2991	0	0	0	0	0	0	0	0	0	49	13	0	48	13	0	0	0	0	0	0	0	0	
2161																																																																																																																																																		0	0	0							0	0	0	86	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0	10	0	1316	88	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1107	0	3488	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2458	0	1486	0	50	0	0	0	4470	0	0	0	0	0	0	0	0	0	398	2763	98	0	0	731	11897	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																																																		0	0	0							0	0	0	48	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	83	0	53	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1287	3110	0	262	1149	2544	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		0	0	0							1210	126	0	71	0	181	0	0	419	0	0	0	0	0	0						0	0	0	0	0	0	128	0	1210	0	0	0	0	0	0	0	0	0	0	0	0	16	0	15	0	0	0	150	0				0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3177																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	189	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	5053	37	1813	0	65	0	0	0	1818	0	0	0	0	0	0	0	0	0	973	0	0	0	0	249	479	20	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		0	0	0							296	150	0	383	20	397	149	0	975	0	0	0	0	0	0						0	0	0	0	0	0	150	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	719	0	117	0	168	0	637	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	
3458																																																																																																																																																		0	0	0							0	0	0	17	0	0	0	0	0	0	0	96	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																																																																																																																																																		0	0	0							0	0	0	17	0	0	57	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	40	172	0	19	0	0	0	0	0				0	40	0	0	0	116	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971																																																																																																																																																		0	0	935	0	0	0	0	0	0	109	5	0	0	0	733	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	237	0	228	5	0	109	0	0	691	0	0	0	0	0	0	0	3261	95	663	0	23	0	0	0	1977	0	0	0	0	0	715	0	0	0	369	0	0	0	0	984	1808	0	0	1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
