"IDRSSD"	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONS396	RCONS397	RCONS398	RCONS399	
282329																																																																																													4470257	9769	0	0	3734699	111913	69741	42172	0	39182	0	28728	10454	0	634362	73683	429555	10911	124915	250	0	250	0	0	0	0	0	0	516342	0	62183	0	214018	143424	586551	438282	2881777	16342	16342	0	0	0	16342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329683	164842	0	0	0	164842	143424	586551	438282	3116304	0	117310	219141	3116304	3734699	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37339	7468	0	0	37339	0	0	0	0	0	0	0	0	0	0	0	0	
282824																																																																																													239738	2966	0	529	194966	11182	7232	3950	0	0	0	0	0	0	11861	3071	5864	2262	448	617	0	617	0	0	0	0	0	0	8707	8	695	26	4162	10311	30418	32191	161384	0	0	0	0	0	0	2024	1012	0	0	0	1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10311	30418	32191	162396	0	6084	16096	162396	194437	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3772	3772	0	0	3772	0	0	0	0	0	0	0	0	0	0	0	0	
283157																																																																																													48796	502	0	99	32254	4024	3377	647	0	24	0	24	0	0	19680	1069	18588	0	0	0	0	0	0	0	0	0	0	0	1742	0	88	0	1527	4446	19347	562	24793	244	244	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5462	2731	0	0	0	2731	4446	19347	562	27977	0	3869	281	27977	32155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	127	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	
283438																																																																																													604540	7782	0	3386	351727	31814	29810	2004	0	0	0	0	0	0	243606	5617	189419	50300	0	2608	0	2608	0	0	0	0	0	0	44552	0	2388	0	42124	35427	196419	168895	208740	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24565	12283	0	0	0	12283	35427	196419	168895	221038	0	39284	84448	221038	348341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652																																																																																													156349	2198	0	796	112200	7084	6827	257	0	0	0	0	0	0	0	0	0	0	0	6378	6378	0	0	0	0	0	0	0	9047	155	211	0	8681	40087	6158	9196	101392	92	92	0	0	60	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2754	1377	0	0	0	1377	40087	6158	9256	103769	0	1232	4628	103769	111404	0	0	0	0	0	0	0	0	26512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283737																																																																																													747625	7274	0	2033	430329	85968	61682	24286	0	172816	134790	38026	0	0	0	0	0	0	0	26915	0	26915	0	0	0	0	0	0	7314	111	1616	0	5587	200974	90872	138751	320357	3627	3627	0	0	0	3627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23904	11952	0	0	0	11952	212529	90872	138751	336861	0	18174	69376	336861	428296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283858																																																																																													88616	723	0	103	49583	30307	23769	6538	0	0	0	0	0	0	13775	990	12512	437	0	0	0	0	0	0	0	0	0	0	6144	16	148	6	5842	24775	19198	4976	40421	50	50	0	0	0	50	70	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3284	1642	0	0	0	1642	24775	19198	4976	42725	0	3840	2488	42725	49480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283867																																																																																													447608	3226	0	0	400200	48425	30313	18112	0	0	0	0	0	0	10182	2774	7646	0	0	0	0	0	0	0	0	0	0	0	36443	24	1747	43	33552	38068	44422	15572	350293	2313	2313	1167	0	0	1146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71783	35892	1256	7019	0	27617	40511	51966	15572	379553	0	10393	7786	379553	400200	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284154																																																																																													76066	218	0	0	46877	4574	3833	741	0	1250	0	1250	0	0	2627	0	2625	0	0	20639	0	20639	0	0	0	0	0	0	4149	9	45	0	3982	4585	25300	12338	33404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	151	0	0	0	151	4585	25300	12338	34835	0	5060	6169	34835	46877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284190																																																																																													157739	895	0	0	112223	2131	2131	0	0	21470	0	21063	0	407	0	0	0	0	0	8765	0	8765	0	0	0	0	0	0	11948	348	0	0	9046	2479	29828	40910	82731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2479	29828	40910	85604	0	5966	20455	85604	112223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284239																																																																																													151594	1604	0	220	110690	5660	2859	2801	0	6905	25	6880	0	0	0	0	0	0	0	5017	0	5017	0	0	0	0	0	0	8445	0	0	0	8445	2884	14698	59077	75469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2884	14698	59077	76606	0	2940	29539	76606	110470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284248																																																																																													243851	1694	0	0	196521	4301	1060	3241	0	0	0	0	0	0	33049	3882	26527	0	2700	0	0	0	0	0	0	0	0	0	13929	10	897	144	12849	4952	30665	64314	132448	74	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20351	10176	0	0	2128	5127	4952	30665	67481	141329	0	6133	33741	141329	196521	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284556																																																																																													187177	1324	0	0	154319	4346	1485	2861	0	0	0	0	0	0	2428	1421	563	421	0	0	0	0	0	0	0	0	0	0	11031	67	1072	110	9779	6876	20331	23874	136016	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	2	0	0	0	0	0	0	23	23	0	0	23	0	432	216	0	0	0	216	6876	20331	23897	136234	0	4066	11949	136234	154319	0	0	0	0	0	0	0	0	62	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284574																																																																																													91307	1292	0	730	44934	3736	3104	632	0	3540	3540	0	0	0	14641	7865	6927	0	0	17638	0	17638	0	0	0	0	0	0	5399	0	0	0	5254	14994	25197	31927	17062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3157	1579	0	0	1579	0	14994	25197	33506	17424	0	5039	16753	17424	44204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284752																																																																																													104294	717	0	0	74752	2655	960	1695	0	95	0	95	0	0	35999	6083	26679	1926	907	3	0	3	0	0	0	0	0	0	6549	0	1737	68	4579	7064	30209	27798	38350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3719	1860	0	0	0	1860	7064	30209	27798	40516	0	6042	13899	40516	74752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284958																																																																																													43607	415	0	0	36465	5111	5057	54	0	0	0	0	0	0	772	0	250	0	522	0	0	0	0	0	0	0	0	0	763	0	174	7	461	5057	3524	7	35313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5057	3524	7	35313	0	705	4	35313	36465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285151																																																																																													114780	2111	0	1356	60440	20487	19837	650	0	0	0	0	0	0	35445	1000	34527	0	0	0	0	0	0	0	0	0	0	0	5010	47	265	0	4633	22223	36816	13990	43182	249	249	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2689	1345	0	0	0	1345	22223	36816	13990	44776	0	7363	6995	44776	59084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285348																																																																																													171106	1510	0	296	97113	23524	15621	7903	0	1940	0	1903	37	0	31987	1827	30365	0	0	0	0	0	0	0	0	0	0	0	6803	0	0	0	6803	17448	40171	62090	52314	85	85	0	0	0	85	410	205	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8465	4233	0	0	0	4233	17448	40171	62090	56837	0	8034	31045	56837	96817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285544																																																																																													116811	1341	0	344	79836	30555	28680	1875	0	0	0	0	0	0	3552	0	3574	0	0	0	0	0	0	0	0	0	0	0	1970	270	181	96	1417	29112	12716	9495	63625	150	150	0	0	0	150	216	108	0	0	0	108	50	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3268	1634	0	0	0	1634	29132	12716	9495	67715	0	2543	4748	67715	79492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553																																																																																													42581	173	0	0	29711	8738	4318	4420	0	71	0	71	0	0	10963	0	5065	3042	2836	1400	0	1400	0	0	0	0	0	0	1206	0	32	0	1174	4318	10988	3042	24386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4318	10988	3042	25992	0	2198	1521	25992	29711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740																																																																																													577199	5382	0	151	418528	25704	20487	5217	0	284	0	246	0	38	115725	21064	61664	26815	2497	0	0	0	0	0	0	0	0	0	27637	1104	2576	464	20498	42655	77124	171859	262816	525	525	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30291	15146	0	0	634	14512	45136	98949	174010	281494	0	19790	87005	281494	418377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285759																																																																																													133913	1713	0	462	100150	6261	1618	4643	0	0	0	0	0	0	11432	89	5973	5298	0	6190	0	6190	0	0	0	0	0	0	5373	4	3183	49	2137	2812	29017	29821	70449	152	152	0	0	0	152	6322	3161	2148	0	0	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5277	2639	0	0	0	2639	4960	29017	29821	74253	0	5803	14911	74253	99688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285777																																																																																													27611	58	0	0	5326	1695	0	1695	0	216	0	216	0	0	11841	453	9821	1830	0	0	0	0	0	0	0	0	0	0	597	0	0	0	372	12585	11732	2623	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12585	11732	2623	765	0	2346	1312	765	5326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285852																																																																																													300373	1708	0	219	119191	18138	15710	2428	0	0	0	0	0	0	149868	30387	116020	2313	0	2658	0	2658	0	0	0	0	0	0	10730	1026	338	1309	7971	49083	126512	77906	46937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13768	6884	0	0	0	6884	49083	126512	77906	54321	0	25302	38953	54321	118972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285928																																																																																													295937	2087	0	0	177356	15367	12743	2624	0	0	0	0	0	0	101499	21992	60949	16695	0	7562	0	7562	0	0	0	0	0	0	24516	0	939	0	23577	34735	72074	68342	116375	313	313	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11110	5555	0	0	0	5555	34735	72074	68342	122243	0	14415	34171	122243	177356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286251																																																																																													40545	200	0	0	22652	10249	461	9788	0	0	0	0	0	0	9992	641	9250	0	0	1943	0	1943	0	0	0	0	0	0	1870	3	54	0	1813	1105	21035	1442	16135	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	34	0	0	0	0	1105	21035	1442	16137	0	4207	721	16137	22652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286457																																																																																													42319	0	0	0	23813	9741	8479	1262	0	0	0	0	0	0	2687	0	2700	0	0	2540	0	0	2540	0	0	0	0	0	1561	0	22	36	1200	8479	3984	13780	15786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	295	0	0	0	295	8479	3984	13780	16081	0	797	6890	16081	23813	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286840																																																																																													68585	747	0	0	67005	4692	428	888	3376	488	0	185	303	0	3857	0	3292	531	0	0	0	0	0	0	0	0	0	0	1297	13	22	11	1251	743	4391	1539	61986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2251	1126	0	0	0	1126	743	4391	1539	64374	0	878	770	64374	67005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287007																																																																																													157470	1256	0	377	69948	50829	50808	21	0	0	0	0	0	0	18028	17554	0	0	0	0	0	0	0	0	0	0	0	0	10536	175	0	0	6588	68967	21	35917	46162	10	10	0	0	0	10	568	284	244	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69211	21	35917	46867	0	4	17959	46867	69571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287342																																																																																													72654	463	0	0	53844	1520	328	1192	0	0	0	0	0	0	24812	2140	5188	15049	1997	0	0	0	0	0	0	0	0	0	1484	0	388	0	1096	2468	6768	26275	37168	300	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3768	1884	0	0	0	1884	2468	6768	26275	39352	0	1354	13138	39352	53844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287856																																																																																													30351	78	0	0	9266	6334	6238	96	0	13290	0	11146	2144	0	0	0	0	0	0	5313	0	5313	0	0	0	0	0	0	594	0	114	42	438	6238	16669	3351	4171	54	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6238	16669	3351	4256	0	3334	1676	4256	9266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287922																																																																																													61263	447	0	159	23075	6222	5198	1024	0	0	0	0	0	0	29184	9681	17912	1279	0	292	0	292	0	0	0	0	0	0	1009	0	0	0	1009	14879	19228	17891	9389	0	0	0	0	0	0	710	355	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14879	19228	17891	10266	0	3846	8946	10266	22916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287959																																																																																													128440	530	0	0	66613	5422	4484	938	0	0	0	0	0	0	76762	6568	60648	7779	1610	4799	0	4799	0	0	0	0	0	0	2611	16	461	0	2134	11068	66846	22475	4611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1765	883	0	0	0	883	11068	66846	22475	6288	0	13369	11238	6288	66613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288152																																																																																													20535	167	0	32	10810	5341	5018	323	0	0	0	0	0	0	5667	1	5535	0	0	0	0	0	0	0	0	0	0	0	1418	30	32	0	1356	5049	5890	0	9632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5049	5890	0	9632	0	1178	0	9632	10778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288358																																																																																													359483	2686	0	0	219343	9402	2054	7348	0	0	0	0	0	0	146898	28155	118910	0	0	7300	0	7300	0	0	0	0	0	0	11501	273	1006	0	10221	30482	138572	28834	159727	1085	1085	0	0	0	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2360	1180	0	0	0	1180	30482	138572	28834	165756	0	27714	14417	165756	219343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288376																																																																																													219494	1583	0	0	140474	4856	4754	102	0	0	0	0	0	0	112109	157	63257	43553	3870	0	0	0	0	0	0	0	0	0	16568	0	876	437	14949	4911	64235	56741	93403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7725	3863	0	0	0	3863	4911	64235	56741	98942	0	12847	28371	98942	140474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288853																																																																																													15504998	88772	0	0	8500927	500429	393863	106566	0	2631507	41	2436467	194999	0	2965215	97374	2604131	182626	0	0	0	0	0	0	0	0	0	0	652817	8600	785	0	636140	499878	5158301	5872690	3850213	15957	15957	0	0	0	15957	16558	8279	0	0	0	8279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754306	377153	0	17	12623	334026	499878	5158468	5885313	4269482	0	1031694	2942657	4269482	8500927	50	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
