"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													201	0	104	20	0	54	0	0	41	36	0	0	0	Reserve for bonus			
242													16	0	0	0	0	0	0	0	16	0	0	0	0				
279													929	0	348	0	50	0	0	0	78	503	0	134	0				
354													2	0	0	0	0	0	0	0	2	0	0	0	0				
457													103	0	0	0	0	0	0	0	13	90	0	0	0				
505													4373	0	1094	730	0	684	0	0	26	2430	93	0	0	Deferred service fee FCC			
1155													2069	0	1650	0	0	0	0	0	58	361	0	1508	0				
1351													510	0	33	0	0	33	0	0	160	317	0	0	0	atm cardholder in process			
1454													1533	0	1138	0	0	0	0	0	50	345	0	1068	0				
1557													18	0	3	0	0	0	0	0	15	0	0	0	0				
1669													407	0	118	0	0	0	0	0	62	227	0	118	0				
1829													1260	0	131	0	0	0	0	0	636	493	0	0	0				
1856													137	0	0	0	0	0	0	0	54	83	0	0	0				
2040													598	0	221	0	33	0	0	0	80	297	0	0	0				
2161													2598	0	1270	0	0	0	0	0	27	1301	0	1270	0				
2376													55266	0	25676	0	20	0	0	0	539	29051	0	16248	7717				
2554													20	0	4	0	0	0	0	0	16	0	0	0	0				
2732													2771	265	720	0	62	315	0	0	81	1970	0	56	0	Accrued salaries & Vacation			
2750													229	69	69	0	0	0	0	0	17	133	10	0	0				
3177													10374	0	8532	0	650	0	0	0	1	1841	0	7543	0				
3252													247	0	1	0	0	0	0	0	82	164	0	0	0				
3458													295	0	7	100	0	0	0	0	23	165	0	0	0				
3720													1831	0	0	0	0	0	0	0	38	1793	0	0	0				
3971													14683	0	6735	0	3055	0	0	0	246	7513	189	2381	0				
4156													705	0	365	23	0	0	0	0	111	206	0	0	0				
4231													560	0	0	0	0	0	0	0	181	379	0	0	0				
4437													1327	83	812	0	0	426	0	0	27	363	125	0	0	ACCUMULATED POSTRETIREMENT BENEFIT OBLIGATION			
4839													4149	0	3100	0	0	3100	0	0	164	885	0	0	0	Securities purchased not yet settled			
5069													6399	0	980	0	761	0	0	0	422	4649	348	0	0				
5135													2281	0	734	0	0	0	0	0	156	1391	0	734	0				
5210													9895	0	5620	0	0	1637	0	0	624	3562	89	2190	0	Benefit Plan Reserve Liability			
5461													3151	0	2395	0	0	0	0	0	4	447	305	1945	0				
5751													1604	0	1208	35	0	537	0	0	36	325	0	654	0	Post Retirement Benefits Payable			
6039													222	0	19	0	0	0	0	0	70	133	0	0	0				
6141													82	0	0	0	0	0	0	0	20	62	0	0	0				
6329													5714	0	2076	510	414	0	0	0	179	2949	0	1630	0				
7009													6799	0	24	11	0	0	0	0	3	6761	0	0	0				
7045													598	0	0	59	0	0	0	0	42	497	0	0	0				
7072													7435	0	6523	0	0	164	2871	905	6	906	0	2356	0	Covenant Agreement Payable	Batch Checks	Treasurers Checks	
7157													354	0	123	13	0	123	0	0	22	196	0	0	0	Escrow Accounts Payable			
7456													158	0	0	0	0	0	0	0	21	137	0	0	0				
7634													160	0	0	8	0	0	0	0	31	121	0	0	0				
8033													2515	0	2061	0	81	265	8	0	279	175	0	1707	0	DEFERRED MANAGEMENT	ALL OTHER LIABILITIES		
8462													159	0	0	0	0	0	0	0	65	91	3	0	0				
8631													583	0	470	0	0	0	0	0	13	100	0	446	0				
9357													2170	0	1527	0	0	0	0	0	1	642	0	1006	0				
9553													1176	0	200	14	0	200	0	0	41	921	0	0	0	Nebraska Fund XV Investment			
9807													11276	0	4950	0	0	118	0	0	1800	3171	1355	0	3851	REVERSE MORTGAGE INSURANCE			
9955													113	0	0	0	0	0	0	0	19	94	0	0	0				
10250													862	0	391	0	0	0	0	0	89	382	0	123	0				
10849													285	0	241	0	16	0	0	0	43	1	0	0	0				
11145													1691	0	478	0	0	478	0	0	26	1187	0	0	0	Great Lakes Capital Fund Commitment			
11275													16204	0	8853	0	0	0	0	0	466	6493	392	0	4188				
11640													2311	0	961	0	0	0	0	0	447	903	0	961	0				
11837													235	0	8	0	0	0	0	0	10	217	0	0	0				
12030													2555	0	2429	0	1252	0	0	0	121	5	0	1177	0				
12142													2897	0	2762	0	0	0	0	0	84	51	0	2068	0				
12179													408	0	337	0	0	0	0	0	1	70	0	282	0				
12311	994980	0	552321	0	204859	0	0	0	374367	64223	0	0									4069								
12647													251	0	0	0	0	0	0	0	33	218	0	0	0				
12656													29	0	0	0	0	0	0	0	9	20	0	0	0				
12937													3041	0	136	2659	47	0	0	0	88	158	0	0	0				
12946													9513	0	6395	0	0	0	0	0	525	2593	0	6298	0				
12955													239	0	33	0	0	0	0	0	34	172	0	0	0				
13103													25490	0	19389	0	0	17163	0	0	231	5858	12	0	0	Defined contribution retirement plan liability			
13251													242	0	236	0	0	66	127	0	6	0	0	0	0	Deferred Gain on sale of ORE	Accrued Employee  B&P	Contra Asset Account Loan Dics Exp	
13457													118	0	58	37	0	58	0	0	3	20	0	0	0	Projected Split-dollar Life Insurance Payable			
14052													125	0	18	0	0	0	0	0	9	98	0	18	0				
14155													743	0	254	0	0	0	0	0	71	418	0	247	0				
14650													779	0	208	0	0	0	0	0	2	569	0	208	0				
14753													367	0	0	314	0	0	0	0	49	4	0	0	0				
14865													2347	0	1695	0	0	0	0	0	78	549	25	1025	0				
14977													133	0	20	0	0	0	0	0	22	91	0	12	0				
16551													526	0	30	0	0	30	0	0	136	360	0	0	0	AG/BMP Payments			
16748													506	0	318	0	0	0	0	0	25	148	15	314	0				
16953													32	0	0	0	0	0	0	0	25	7	0	0	0				
17110													4157	0	278	0	115	146	0	0	28	3808	43	0	0	DEFERRED TENANT IMPROVEMENT LIABILITY			
17147													30050	0	11455	0	0	0	0	0	1359	17236	0	0	8109				
17259													1858	0	1191	0	0	0	0	0	25	642	0	1191	0				
17464													53689	0	18497	0	39	0	0	0	138	34614	440	0	9753				
17950													2466	0	1636	437	636	0	0	0	94	163	136	968	0				
17978													369	0	360	0	48	292	20	0	2	7	0	0	0	Deferred Gains on the Sale of Other Real Estate	Accrued Other Taxes Payable	Other Liabilities	
