"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
1669																																																											
1856																																																											
2040																																																											
2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
2376	0	0	0	0	0	0	0	0	0	0	0	0	915	493	0	1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	493	0	1408	0	0	0	0	0	0	0	32752									
2732																																																											
2750																																																											
3252																																																											
3458																																																											
3720																																																											
3971																																																											
4156																																																											
4231																																																											
5069																																																											
5135																																																											
5210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
5461																																																											
5751																																																											
6039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
6329																																						0	0	0	0	0	0	0	0	0	0	0	0	24268									
7009																																																											
7045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
7072																																																											
7456																																																											
7634																																																											
8033																																																											
8462																																																											
8631																																																											
9357																																																											
9553																																																											
9807	35216												580			580																						0	580	0	0	580	0	0	0	0	0	0	0	308481	SEPARATE ACCOUNT BANK OWNED LIFE INSURANCE	GENERAL ACCOUNT BANK OWNED LIFE INSURANCE							
9955																																																											
10250																																																											
10849																																																											
11145																																																											
11640																																																											
11837																																																											
12030																																																											
12142																																																											
12179																																																											
12311																																																											
12647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
12656																																																											
12946																																						0	0	0	0	0	0	0	0	0	0	0	0	228955									
13103																																						0	0	0	0	0	0	0	0	0	0	0	0	360503									
13251																																																											
13457																																																											
14155																																																											
14650																																																											
14753																																																											
14865																																																											
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
16551																																																											
16748																																																											
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
17147	0	0	0	0	0	0	0	0	0	0	0	0	25531	0	0	25531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25531	0	0	25531	0	0	0	0	0	0	0	1397855									
17259																																																											
17950																																																											
17978																																																											
18050																																																											
18135																																																											
18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
18836																																																											
18854																																																											
19356																																																											
19936																																																											
19972																																																											
20053																																																											
20633																																																											
20857																																																											
21256																																																											
21359																																																											
21658																																																											
22048																																																											
22543																																																											
22552																																																											
22730																																																											
23456																																																											
23504	0	0	0	0	0	0	0	0	0	0	0	0	13594	0	0	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13594	0	0	13594	0	0	0	0	0	0	0	642897									
23643																																																											
23755																																																											
24006																																						0	0	0	0	0	0	0	0	0	0	0	0	72229									
24378																																																											
24453																																																											
24659																																																											
24668																																						0	0	0	0	0	0	0	0	0	0	0	0	268780									
24949																																																											
25357																																																											
25647																																																											
26176																																																											
26457																																																											
26765																																						0	0	0	0	0	0	0	0	0	0	0	0	127238									
27070																																																											
27548																																						0	0	0	0	0	0	5383	0	0	5346	0	0	204184									
27614																																																											
27847																																																											
28013																																						0	0	0	0	0	0	0	0	0	0	0	0	1049929									
28152																																																											
28675																																																											
28732																																																											
29476																																																											
29636																																																											
29878																																						0	0	0	0	0	0	0	0	0	0	0	0	31526									
30052																																																											
30502	0	0	0	0	0	0	0	0	0	0	0	0	942	0	0	0	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	942	0	0	0	942	0	0	0	0	0	0	212784									
30650																																																											
30810																																																											
31134																																																											
31255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111404									
31657																																																											
31826																																																											
31835																																																											
32234																																																											
32766																																																											
32971																																																											
33147																																																											
33259																																																											
33268																																																											
33370																																																											
33839																																																											
33857																																						0	0	0	0	0	0	0	0	0	0	0	0	58011									
34425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	0	0	0	0	0	0	0	0	0	0	0	80866									
34434																																																											
34537													4432			4432																						10778	4432	0	0	4432	0	13501	0	0	13172	0	0	920989	Other Real Estate Owned								
34555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
34742																																																											
35057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759	0	0	0	0	0	0	0	0	0	0	0	7810									
35301																																																											
35570	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	162	0	0	0	0	0	0	0	2684649									
35646																																																											
35879																																																											
36456																																																											
36933																																																											
37051																																																											
37341																																																											
37435																																						2099	0	0	0	0	0	0	0	0	0	0	0	405909									
37640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14184	0	0	14184	0	0	836822									
37659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
37949																																																											
38740																																																											
39327																																																											
39756																																						0	0	0	0	0	0	0	0	0	0	0	0	69335									
40033																																																											
40499													1182				1182																					2494	1182	0	0	0	1182	84651	0	0	81723	0	0	202457									
40855																																																											
41245																																																											
41553																																																											
41629																																																											
41825																																																											
41937																																																											
41955																																																											
42037																																																											
42354																																																											
42372																																																											
42420		3312											19841			19841																						4982	19841	0	0	19841	0	0	0	0	0	0	0	864933	BANK STOCK	LIMITED PARTNERSHIP							
42448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
42457																																																											
43052																																																											
43351																																																											
43856																																																											
43959																																																											
44040																																																											
44433																																																											
44741																																																											
44750																																																											
44929																																																											
45038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
45047																																																											
45056																																																											
45430																																																											
45458																																																											
45551																																																											
45560																																						0	0	0	0	0	0	0	0	0	0	0	0	201530									
45775																																																											
46053																																																											
46941																																																											
47247																																						0	185	0	0	185	0	18666	0	0	18086	0	0	41361									
47256																																																											
47452																																																											
47500																																																											
48057																																																											
48150																																																											
48374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23080									
48440																																																											
49054																																																											
49148																																																											
49241																																																											
49652																																																											
49858																																																											
49951																																																											
50144																																																											
50461																																																											
50872																																																											
51253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606									
51356																																																											
51459																																																											
51842																																																											
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
52951																																																											
53051																																																											
53752																																																											
54058																																																											
54656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743914									
54973																																																											
55336																																																											
55635																																																											
55653																																																											
55970																																																											
56258																																																											
56351																																						0	0	0	0	0	0	0	0	0	0	0	0	488856									
56548																																																											
56717																																																											
57040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
57451																																																											
58225																																																											
58243													10575			10575																						0	10575	0	0	10575	0	0	0	0	0	0	0	192623									
58355																																																											
58551																																																											
58636																																																											
58757																																																											
58971													4009			4009																						0	4009	0	0	4009	0	0	0	0	0	0	0	1210818									
59316																																						0	0	0	0	0	0	0	0	0	0	0	0	238083									
59352																																																											
59370																																																											
59754																																																											
60143																																																											
60330	0	0	0	0	0	0	0	0	0	0	0	0	879	0	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	0	0	879	0	0	0	0	0	0	0	73409									
60545																																																											
60554																																																											
60648																																																											
61122																																						0	0	0	0	0	0	0	0	0	0	0	0	122175									
61355																																																											
61476																																																											
61757																																																											
61832																																																											
61953																																																											
62044																																																											
62110																																																											
62147																																																											
62772																																																											
63050																																																											
63069																																																			Column E TBD by client 01				Column E TBD by Client 02	Column E TBD by Client 01			
63201																																																											
63573																																																											
63733																																																											
63742																																																											
63751																																																											
64150																																																											
64552																																						0	0	0	0	0	0	0	0	0	0	0	0	23351									
64730																																																											
65205																																																											
65513																																																											
65559																																						0	0	0	0	0	0	0	0	0	0	0	0	223487									
65746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51228									
65858																																						14588	0	0	0	0	0	0	0	0	0	0	0	319199	Cash surrender value life insurance								
66154																																																											
66275																																																											
66677																																						1398	0	0	0	0	0	0	0	0	0	0	0	427									
67142																																																											
67151																																																											
67209																																																											
67254																																																											
67656																																						0	0	0	0	0	0	0	0	0	0	0	0	81274									
67870																																																											
68448																																																											
68671																																																											
68756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
68831																																																											
69333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164268									
69678																																																											
70058																																																											
70218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
70414																																																											
70638																																																											
70955																																																											
71073																																																											
71318																																						0	0	0	0	0	0	0	0	0	0	0	0	69931									
71457																																																											
71859																																																											
72258																																																											
72351																																																											
72454																																																											
72678																																																											
73116																																																											
73152																																																											
73554																																																											
73956																																																											
74056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
74140																																						0	0	0	0	0	0	0	0	0	0	0	0	470449									
74403																																						7	0	0	0	0	0	0	0	0	0	0	0	83088									
74449																																																											
75053																																																											
75259																																																											
75446																																																											
75455																																																											
75558																																																											
75633																																																			CRA LP Investment								
75651																																																											
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
76443																																																											
76854																																																											
77150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
77253																																																											
77422																																																											
77851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
78157																																																											
78241																																																											
78559																																																											
79042																																																											
79127																																																											
79145																																																											
79257																																																											
79855																																																											
80150																																																											
80374																																																											
80431																																																											
80552																																																											
81175																																																											
82033																																																											
82257																																																											
82350																																																											
82659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
83151																																																											
83236																																																											
83375																																																											
83638													10304			10304																						0	10304	0	0	10304	0	0	0	0	0	0	0	1501222									
83834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
83852																																																											
83955																																																											
84046																																																											
84541																																																											
84804																																																											
85052																																																											
85454																																																											
85472													7302			7279	23																					0	7302	0	0	7279	23	0	0	0	0	0	0	134925									
85931																																																											
86349																																																											
86554																																																											
86675																																																											
87047																																																											
87159																																																											
87234																																																											
87476																																																											
87579																																																											
88231	0	0	0	0	0	0	0	0	0	0	0	0	742	0	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742	0	0	742	0	67793	0	0	68219	0	0	7615									
88240																																																											
88259																																																											
88352																																																											
88455																																																											
88950																																																											
89032																																																											
89135																																																											
89854																																																											
89957																																																											
90047																																																											
90177																																																											
90328																																																											
90337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19591									
90579																																																											
91615																																																											
91754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468964									
91950																																																											
92144																																																											
92676																																																											
92706																																																											
92902																																																											
93244																																																											
93543																																																											
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
94139																																																											
94522																																																											
94755																																																											
94858																																																											
95051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
95677																																																											
96553																																																											
97055																																																											
97279																																																											
97457																																																											
97804																																																											
97943																																																											
98351																																																											
98463																																																											
98717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
99143																																																											
99255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
99376													3231			3231																						496	3231	0	0	3231	0	0	95105	0	0	90028	0	164489	Noncertificated Interest-only strips								
99442																																																											
99536																																																											
99853																																																											
100236																																																											
100357																																																											
100562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6229	0	0	0	0	0	0	0	0	0	0	0	1136946									
100777																																																											
100843																																																											
101019																																																											
101037																																						0	0	0	0	0	0	0	0	0	0	0	0	220438									
101439																																																											
101671																																						0	0	0	0	0	0	0	0	0	0	0	0	269748									
101738																																																											
101952																																																											
102333																																																											
102342																																																											
102539																																																											
102557																																																											
102874																																																											
103134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
103255	0	0	0	0	0	0	0	0	0	0	0	0	1426	0	0	1407	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1426	0	0	1407	19	0	0	0	0	0	0	893513									
103563																																																											
104234																																																											
104542																																																											
104971																																																											
105026																																																											
105222																																																											
105473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30068									
105530																																																											
106359													201			201																						0	201	0	0	201	0	0	0	0	0	0	0	358384									
106452																																																											
106676																																																											
107244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2548488									
107459																																																											
107570																																																											
107758																																																											
108072																																																											
108269																																																											
108652																																																											
108746																																																											
108951																																																											
109136																																																											
109154																																																											
109453																																																											
109574																																																											
109659																																																											
110413																																						0	0	0	0	0	0	0	0	0	0	0	0	121271									
110936																																																											
110945																																																											
110972																																																											
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
111205																																																											
111942																																																											
111979																																																											
112163													567			567																						817	567	0	0	567	0	0	0	0	0	0	0	228714	CASH SURRENDER VALUE OF LIFE INSURANCE								
112332																																																											
112444																																																											
112510																																																											
112556																																																											
112837																																																											
113003																																																											
113030																																																											
113441																																																											
113601																																																											
113740																																						0	0	0	0	0	0	0	0	0	0	0	0	138078									
113937																																																											
114149																																																											
114251																																																											
114260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1526280									
114457																																																											
114774																																																											
114840																																																											
114859																																																											
115146																																																											
115575																																																											
116358																																																											
116554																																																											
116741																																																											
117038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
117074																																																											
117458																																																											
117775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
118156																																																											
118660																																																											
118736																																																											
119153																																																											
119528																																																											
119779																																						0	0	0	0	0	0	0	0	0	0	0	0	25286									
119872																																																											
120476																																																											
120542																																																											
120609																																						0	0	0	0	0	0	0	0	0	0	0	0	275680									
120953																																																											
121642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105281									
121651																																																											
121914																																																											
122153																																																											
122546																																																											
122854													5557			5557																						0	5557	0	0	5557	0	17988	0	0	17292	0	0	1104520									
123075																																																											
123374																																																											
124344																																																											
124830																																																											
125154																																																											
125471																																						0	0	0	0	0	0	0	0	0	0	0	0	3843112									
125855																																																											
125873																																																											
125958																																																											
126012																																																											
126049																																																											
126375																																																											
126553																																																											
126740																																																											
126834																																																											
127055																																																											
127224																																																											
128258																																																											
128904													18830			18830																						0	18830	0	0	18830	0	0	0	0	0	0	0	1404300									
129349																																																											
129358																																																											
129479																																																											
129732	0	0	0	0	0	0	0	0	0	0	0	0	1316	0	0	1316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19760	1316	0	0	1316	0	0	0	0	0	0	0	976691	Nonmortgage servicing assets								
129853																																																											
129910																																																											
130345																																																											
130541																																						0	0	0	0	0	0	0	0	0	0	0	0	673205									
130813																																																											
131034																																																											
131173																																						0	0	0	0	0	0	0	0	0	0	0	0	95031									
131436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
131650																		27528			27528																	2481	27572	0	0	27572	0	0	367822	0	0	364853	0	1795692	Interest Rate Swaps				Interest Rate Swaps				
131717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
131940																																																											
132107																																																											
132451																																																											
132554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110348									
132778																																																											
132938																																																											
133579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
133850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576296									
133971																																																											
134156																																																											
134437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227710									
134455																																																											
134848																																																											
135836																																																											
135854																																																											
136048																																																											
136338																																																											
136459																																																											
136655																																																											
137205																																						0	0	0	0	0	0	0	0	0	0	0	0	106747									
137447																																																											
137456																																																											
137559																																																											
137643																																																											
137652	0	0	0	0	0	0	0	0	0	0	0	0	590	0	0	0	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14320	590	0	0	0	590	98806	0	0	94630	0	0	363									
137915																																						329337	0	0	0	0	0	0	0	0	0	0	0	631595	Equity securities without readily determinable FV which are not traded								
138051																																																											
138257																																																											
138556																																																											
139133																																																											
139478																																																											
139553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210103									
139656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161570									
139740																																																											
139834																																																											
139843													1422				1422																					175	1422	0	0	0	1422	0	0	0	0	0	0	350302									
139955																																																											
140018																		699		699																		0	761	0	699	62	0	860	0	0	830	0	0	279701	Other - Rabbi Trust Assets				Other - Rabbi Trust Liabilities				
140157																																																											
140362	1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1931	0	0	1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669	1931	0	0	1931	0	0	0	0	0	0	0	66480	Other real estate owned	SWAP derivative MTM			SWAP derivative MTM				
