"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1669																																																																																							
1856																																																																																							
2161																																																																																							
2732																																																																																							
2750																																																																																							
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
5069																																																																																							
5135																																																																																							
5210																																																																																							
5461																																																																																							
5751																																																																																							
6039																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												38218	50	282600	6340	0	0	49031	0	887340	20874	0	0	387	7	304281	908	0	0	106	0	29467	473	0	0	0	0	0	0	0	0	0	0	1111	11	0	0	2865	87742	57	1504799	31471	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12311																																																																																							
12647																																																																																							
12656																																																																																							
12946																																																																																							
13103																																												0	0	68210	921	0	0	3431	55	543190	8429	0	0	0	0	750634	3121	0	0	3058	9	133894	2821	0	0	0	0	0	0	0	0	0	0	324070	1895	0	0	0	6489	64	1819998	17187	0	0	
13251																																																																																							
13457																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
17110																																																																																							
17147																																												970	0	642281	6226	423	0	8312	150	3252940	31531	6916	0	2623	466	1687612	16898	1719	0	905	0	2870855	38431	1528	0	0	0	207	9	0	0	3	0	129555	5743	0	0	0	12813	616	8583450	98838	10586	0	
17259																																																																																							
17950																																																																																							
17978																																																																																							
18050																																																																																							
18827																																																																																							
18836																																																																																							
18854																																																																																							
19356																																																																																							
19936																																																																																							
19972																																																																																							
20053																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
23456																																																																																							
23504																																																																																							
23643																																																																																							
23755																																																																																							
24006																																																																																							
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																																																																							
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26457																																																																																							
26765																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	41341	671	0	0	17961	55	3018991	32278	5114	0	2501	3	351839	883	4858	789	55	4	58359	2032	6913	0	0	0	0	0	0	0	0	0	1205	85	0	0	0	20517	62	3471735	35949	16885	789	
28152																																																																																							
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																																																																							
29878																																												310	0	62881	369	0	0	8032	610	438989	2422	0	0	26012	3871	1263024	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	1	0	0	491	34354	4481	1765005	8283	0	0	
30052																																																																																							
30502																																																																																							
30650																																																																																							
30810																																																																																							
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34425																																																																																							
34434																																																																																							
34537																																																																																							
34555																																																																																							
34742																																																																																							
35057																																																																																							
35301																																																																																							
35570																																																																																							
35646																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																																																																							
37640																																																																																							
37659																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39756																																																																																							
40033																																																																																							
40499																																												10939	0	166593	2541	0	0	4620	0	1288781	14738	0	0	25459	973	1081107	2336	4040	0	4069	13	207317	2495	384	0	0	0	0	0	0	0	0	0	390561	1473	0	0	1820	45087	986	3134359	25403	4424	0	
40855																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41955																																																																																							
42037																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												0	0	413458	2852	0	0	36513	7072	2153585	25431	0	0	1506	0	1689634	7724	0	0	7544	2727	1264696	25001	0	0	0	0	12514	0	0	0	0	0	734482	8268	0	0	0	45563	9799	6268369	69276	0	0	
42448																																												0	0	127064	1540	0	0	640	99	462802	5617	0	0	0	0	460584	5589	0	0	0	0	201809	4716	1032	206	0	0	4017	75	0	0	0	0	35523	796	0	0	214	640	99	1291799	18547	1032	206	
42457																																																																																							
43052																																																																																							
43351																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												0	0	164100	1291	0	0	1424	40	550614	5348	0	0	4257	269	474435	3779	0	0	1862	697	149143	1241	0	0	0	0	0	0	0	0	235	112	26739	330	0	0	187	7778	1118	1365031	12176	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49652																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50872																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53051																																																																																							
54058																																																																																							
54656																																																																																							
54973																																																																																							
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												0	0	141508	1079	0	0	4672	1	515646	6673	0	0	19	0	447079	2758	0	0	3909	367	240390	4042	0	0	0	0	0	0	0	0	0	0	87248	1747	0	0	1001	8600	368	1431871	17300	0	0	
56548																																																																																							
56717																																																																																							
57040																																																																																							
57451																																																																																							
58225																																																																																							
58243																																												0	0	321389	1988	0	0	3762	1142	1042957	5136	0	0	2407	0	1550814	6890	0	0	0	0	1199682	26092	0	0	0	0	15633	102	0	0	0	0	82151	554	0	0	23059	6169	1142	4212626	63821	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												229	0	455891	13375	0	0	732	71	1553269	25371	0	0	2588	309	891380	20502	0	0	5891	138	1544624	37215	0	0	0	0	13826	480	0	0	90	90	128675	1508	0	0	4887	9530	608	4587665	103338	0	0	
59316																																																																																							
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143																																																																																							
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												8661	2211	112672	1852	0	0	3351	7	334337	3809	0	0	3259	15	429965	4571	0	0	0	0	123957	1682	0	0	0	0	0	0	0	0	3	0	35782	365	0	0	500	15274	2233	1036713	12779	0	0	
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
62772																																																																																							
63050																																																																																							
63069	0	0	2165846	45325	3098	274	0	0	8182942	64488	53549	2836	16543	0	14207208	62886	1656	3	145239	21566	19290415	247392	1236	1211	0	0	63469	992	0	0	16301	2818	649876	6605	1	0	0	178083	24384	44559756	427688	59540	4324																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																																																																							
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67656																																																																																							
67870																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
69333																																												425	0	70053	968	0	0	2058	47	438976	4826	0	0	5488	324	280732	3671	0	0	191	97	165083	2033	0	0	0	0	0	0	0	0	147	47	24275	500	0	0	0	8309	515	979119	11998	0	0	
69678																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												55	11	0	0	0	0	12601	124	502869	1579	0	0	7445	1053	356695	664	0	0	7531	121	219023	1030	0	0	0	0	0	0	0	0	3	0	69714	961	0	0	3154	27635	1309	1148301	7388	0	0	
74403																																																																																							
74449																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	11491	1354	3225888	37545	1107	0	184227	13461	8461754	67872	41519	22347	246109	38498	10712535	15234	12126	1537	511161	83268	61909705	570982	99753	11768	0	0	406680	23500	0	0	31188	0	6503349	45389	518	516	0	984176	136581	91219911	760522	155023	36168																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																												273	0	86704	481	0	0	12007	0	727488	9487	0	0	928	2	144025	401	32	0	2316	0	514313	8344	0	0	0	0	8507	151	0	0	0	0	26230	231	0	0	0	15524	2	1507267	19095	32	0	
78157																																																																																							
78241																																																																																							
78559																																																																																							
79042																																																																																							
79127																																																																																							
79145																																																																																							
79257																																																																																							
79855																																																																																							
80150																																																																																							
80374																																																																																							
80431																																																																																							
81175																																																																																							
82033																																																																																							
82257																																																																																							
82350																																																																																							
82659																																																																																							
83151																																																																																							
83236																																																																																							
83375																																																																																							
83638	0	0	224527	2226	0	0	1936	1157	2707373	33047	0	0	5431	1055	444119	3884	0	0	23475	3710	2121553	25393	0	0	12	12	0	0	0	0	463	443	139438	2021	0	0	0	31317	6377	5637010	66571	0	0																																												
83834																																																																																							
83852																																																																																							
83955																																																																																							
84046																																																																																							
84541																																																																																							
84804																																																																																							
85052																																																																																							
85454																																																																																							
85472																																																																																							
85931																																																																																							
86349																																																																																							
86675																																																																																							
87047																																																																																							
87159																																																																																							
87234																																																																																							
87476																																																																																							
87579																																																																																							
88231																																																																																							
88259																																																																																							
88352																																																																																							
88455																																																																																							
88950																																																																																							
89032																																																																																							
89135																																																																																							
89854																																																																																							
89957																																																																																							
90047																																																																																							
90177																																																																																							
90328																																																																																							
90337																																																																																							
90579																																																																																							
91615																																																																																							
91754																																																																																							
91950																																																																																							
92144																																																																																							
92676																																																																																							
92706																																																																																							
92902																																																																																							
93244																																																																																							
93543																																																																																							
93619																																																																																							
94139																																																																																							
94522																																																																																							
94755																																																																																							
94858																																																																																							
95051																																																																																							
95677																																																																																							
96553																																																																																							
97055																																																																																							
97279																																																																																							
97457																																																																																							
97804																																																																																							
97943																																																																																							
98351																																																																																							
98463																																																																																							
98717																																																																																							
99143																																																																																							
99255																																																																																							
99376																																												0	0	37746	882	0	0	2252	236	313260	6487	0	0	4193	103	1075552	6609	0	0	5407	1412	524688	5872	0	0	0	0	0	0	0	0	0	0	21874	496	0	0	0	11852	1751	1973120	20346	0	0	
99442																																																																																							
99536																																																																																							
99853																																																																																							
100236																																																																																							
100357																																																																																							
100562																																																																																							
100777																																																																																							
100843																																																																																							
101019	0	0	577377	3031	0	0	56022	2113	1449453	6885	0	0	0	0	1006034	3270	0	0	39246	5550	2323256	38003	0	0	0	0	307	0	0	0	0	0	83	0	0	0	0	95268	7663	5356510	51189	0	0																																												
101037																																																																																							
101439																																																																																							
101671																																																																																							
101738																																																																																							
101952																																																																																							
102333																																																																																							
102342																																																																																							
102539																																																																																							
102557																																																																																							
102874																																																																																							
103134																																																																																							
104234																																																																																							
104542																																																																																							
104971																																																																																							
105026																																																																																							
105473																																																																																							
105530																																																																																							
106359																																												105	0	95690	1114	0	0	6886	0	517480	7216	0	0	2221	0	198840	2407	0	0	3433	230	156674	1937	0	0	0	0	466	0	0	0	347	0	261584	2352	0	0	678	12992	230	1230734	15704	0	0	
