"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
247551																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	5799	0	0	534		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247908																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	121936	0	0	0	0	5144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248240																																																																																																																																																								0	20200	0	0	0	0	0	0	0	0	18717	4393	0	8267		3280		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57478	0	0	0	0	0	0	0	0	0	0	0	57478	0	0	0	0	0	0	0	0	0	0	0	5747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248352																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	202		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248455																																																																																																																																																								0	2690	0	0				0	0	0	170	3313		76		0			0	0	0	0	0	10																																																								0	1928									
248633																																																																																																																																																								0	0	0	0				0	0	0	0	0		145		0			0	0	0	0	0	0																																																								0	0									
248745																																																																																																																																																								0	0	0	0				0	0	0	10277	0		411		0			0	0	0	0	0	0																													7018																				0							0	0									
249416																																																																																																																																																								0	0	0	0				0	0	0	2216	0		653		0			0	0	0	0	0	0																																																								0	0									
249612																																																																																																																																																								0	0	0	0	0	0	1131898	0	0	0	1718	0	0	27348	0	0	0	332359	0	0	0	0	0	0	0	0	0	0	0	23378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965958	343542	0	0	640	0	0	0	2842	6367	0	0	11222	22328	0	0	12790	2099	0	0	165940	12195	521355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
249658																																																																																																																																																								0	0	0	0				0	0	0	0	0		35		0			0	0	0	0	0	0																																																								0	0									
250430																																																																																																																																																								0	0	0	0				0	0	0	881	0		1473		0			0	0	0	0	0	0																																																								0	0									
250476																																																																																																																																																								0	36210	0	0	0	0	0	0	0	0	928	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
250850																																																																																																																																																								0	0	0	0				0	0	0	0	0		75		0			0	0	0	0	0	0																																																								0	0									
251352																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1087	1907	0	6946		460		0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	0	0	0	0	0	0	
251558																																																																																																																																																								0	848	0	13932				0	0	0	7530	3089		2200		77			0	0	0	0	0	0																																																								0	0									
251745																																																																																																																																																								0	0	0	0				0	0	0	0	2729		1245		0			0	0	0	0	0	0																																																								0	0									
251857																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
251978																																																																																																																																																								479	0	0	0				0	0	0	710	0		0		0			0	0	0	0	0	0																																																								0	0									
252041																																																																																																																																																								0	0	0	0				0	0	0	13226	0		0		0			0	0	0	0	0	0																													9904																				0							0	0									
252256																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
252452																																																																																																																																																								0	0	0	0				0	0	0	37	0		0		0			0	0	0	0	0	0																																																								0	0									
252658																																																																																																																																																								0	0	0	0				0	0	0	2974	0		1006		0			0	0	0	0	0	0																																																								0	0									
253356																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	1088		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253468																																																																																																																																																								0	0	0	0	0	0	105000	0	0	0	13676	0	0	41734	41734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170000	0	0	0	0	0	0	0	275000	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	2280	0	0	0	0	0	105000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253646																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1733	1222	0	1126		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1816	0	0	0	0	0	0	0	0	0	0	0	1816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253730																																																																																																																																																								0	0	0	0				0	0	0	596	0		0		0			0	0	0	0	0	0																																																								0	0									
253776																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
254317																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	6338	6338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
254504																																																																																																																																																								0	0	0	0				0	0	0	12928	0		645		0			0	0	0	0	0	0																																																								0	0									
254849																																																																																																																																																								0	0	0	0				0	0	0	2231	0		305		0			0	0	0	0	0	0																													1376																				0							0	0									
255350																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1659	162	0	0		2259		0	0	0	0	0	0	0	0	0	0	0	709	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	0	0	0	0	0	0	0	0	0	1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255547																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1925	0	0	0		0		0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255556																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		682			0	0	0	0	0	0																																																								0	1156									
255574																																																																																																																																																								0	0	0	0				0	0	0	62368	4211		1519		0			0	0	0	0	0	0																													134207																				0							0	0									
255659																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	70387	18014	0	24139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73715	0	0	0	0	0	0	0	0	0	0	0	73715	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255873																																																																																																																																																								0	0	0	0				0	0	0	10069	579		0		0			0	0	0	0	0	0																																																								0	0									
256049																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
256058																																																																																																																																																								0	0	0	0				0	0	0	0	1647		223		1023			0	0	0	0	0	0																																																								0	0									
256076																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
256179																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		154			0	0	0	0	0	0																																																								0	0									
256553																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	14969	0	0	9613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257233																																																																																																																																																								0	0	0	0				0	0	0	6009	3215		799		0			0	0	0	0	0	0																																																								0	6419									
257345																																																																																																																																																								0	0	0	0				0	0	0	591	0		401		0			0	0	0	0	0	0																																																								0	0									
257466																																																																																																																																																								0	0	0	0				0	0	0	0	0		628		0			0	0	0	0	0	0																																																								0	0									
257578																																																																																																																																																								0	0	0	0				0	0	0	28391	495		0		0			0	0	0	0	0	0																													14476																				0							0	0									
257653																																																																																																																																																								0	0	0	0				0	0	0	0	0		1		0			0	0	0	0	0	0																																																								0	0									
257756																																																																																																																																																								0	8382	0	0				8382	0	0	6418	0		0		1134			0	0	0	0	0	0																																																								0	0									
258146																																																																																																																																																								0	0	0	0				0	0	0	83	0		0		0			0	0	0	0	0	0																																																								0	0									
258306																																																																																																																																																								0	0	0	0				0	0	0	22369	0		15		1			0	0	0	0	0	0																																																								0	0									
258379																																																																																																																																																								0	0	0	0				0	0	0	4230	0		0		0			0	0	0	0	0	232																																																								0	0									
258445																																																																																																																																																								0	0	0	0				0	0	0	7726	0		20		1077			0	0	0	0	0	0																													20670																				0							0	0									
258539																																																																																																																																																								0	0	0	0				0	0	0	649	0		50		0			0	0	0	0	0	0																																																								0	0									
258771																																																																																																																																																								0	1817	0	0	0	0	421369	1817	0	0	503700	0	0	8408	0	50	0	0	0	0	0	0	0	4617	1291000	0	0	0	1947212	0	0	0	0	0	0	0	0	0	0	0	423414	0	0	0	21000	0	0	0	0	0	0	0	4103995	0	0	0	0	0	0	0	0	0	0	0	33979	0	0	0	11048	0	0	0	0	0	152885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258874																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2446	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259059																																																																																																																																																								0	0	0	0				0	0	0	0	0		15		0			0	0	0	0	0	0																																																								0	0									
259330																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	16833	0	0	180		652		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259442																																																																																																																																																								0	0	0	0				0	0	0	5008	0		1423		0			0	0	0	0	0	0																													7178																				0							0	0									
259956																																																																																																																																																								0	0	0	0				0	0	0	3033	0		0		722			0	0	0	0	0	0																																																								0	0									
260055																																																																																																																																																								0	0	0	0	0	0	289320	0	0	0	311601	35131	0	7	0	10189	0	0	0	0	0	0	0	157	0	0	0	0	8400	0	0	0	0	0	0	0	0	0	0	0	23286	0	0	0	0	0	0	0	0	0	0	0	31685	0	0	0	6080	0	0	0	6080	0	0	0	73	0	0	0	45	0	0	0	289320	0	0	0	0	0	0	209302	0	0	0	0	0	0	0	0	0	
260831																																																																																																																																																								0	0	0	0				0	0	0	1	0		106		0			0	0	0	0	0	0																																																								0	0									
260868																																																																																																																																																								0	16810	0	0	0	0	0	0	0	0	1446	0	0	983	983	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261146																																																																																																																																																								89	0	0	0	0	0	0	0	0	0	2928	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	162778	0	0	0	0	0	0	0	0	0	0	0	169263	0	0	0	0	0	0	0	0	0	0	0	332042	0	0	0	0	0	0	0	0	0	0	0	6393	0	0	0	872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261360																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		672		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261940																																																																																																																																																								0	0	0	0				0	0	0	0	7387		3200		0			0	0	0	0	0	361																																																								0	0									
262059																																																																																																																																																								0	63500	0	0				0	0	0	40	0		93		235			0	0	0	0	0	0																																																								0	0									
262237																																																																																																																																																								0	7500	0	0				0	0	0	3962	0		141		0			0	0	0	0	0	0																																																								0	1525									
262358																																																																																																																																																								0	55850	0	0				0	0	0	145	0		0		825			0	0	0	0	0	0																																																								0	0									
262741																																																																																																																																																								0	0	0	0				0	0	0	4159	0		0		226			0	0	0	0	0	0																																																								0	0									
262844																																																																																																																																																								0	231	0	0				0	0	0	6949	0		1373		0			0	0	0	0	0	0																																																								0	0									
262956																																																																																																																																																								840	0	0	0				0	0	0	232	0		1828		0			0	0	0	0	0	0																																																								0	0									
263243																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	14216	0	0	245		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263627																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		179			0	0	0	0	0	0																																																								0	0									
264455																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	110	0	0	875		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5158	1010	0	0	0	0	0	0	0	0	
264772																																																																																																																																																								0	22400	0	0	0	0	105496	0	0	0	211	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105496	0	0	0	0	0	0	0	0	0	0	0	2652	0	0	0	2652	0	0	0	0	0	52748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265340																																																																																																																																																								0	0	0	0				0	0	0	7698	0		304		216			0	0	0	0	0	0																																																								0	0									
265407																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	69919	0	0	222	0	1921	0	0	0	0	0	0	0	0	0	0	0	0	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265452																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
265676																																																																																																																																																								0	0	0	0				0	0	0	849	0		119		0			0	0	0	0	0	0																																																								0	0									
266066																																																																																																																																																								0	0	0	0				0	0	0	0	0		823		0			0	0	0	0	0	0																																																								0	0									
266244																																																																																																																																																								0	0	0	0				0	0	0	5291	0		1511		539			0	0	0	0	0	0																																																								0	0									
266253																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		183			0	0	0	0	0	0																																																								0	0									
266271	0	0	0	0	0	0	1398607	0	0	0	1644373	0	0	8588	0	6822	0	0	0	0	0	0	0	48622	0	0	0	0	0	408503	0	0	0	0	0	0	0	0	0	0	80715	0	0	0	0	0	0	0	0	0	0	0	1479322	408503	0	0	0	0	0	0	0	0	0	0	32118	0	0	0	3453	5221	0	0	0	0	0	668090	0	47	158	0	0	0	0	0	0	0	0	0	42097	53048	0	12536	782842	0	0	42097	0	53048	0	0	0	20000	22097	0	0	0	0	0	9036	44012	1415	0	0	27411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748056	18152	185812																																																																																										
266655																																																																																																																																																								0	0	0	0				0	0	0	0	0		135		0			0	0	0	0	0	0																																																								0	0									
266851																																																																																																																																																								0	8200	0	0				0	0	0	4402	0		367		0			0	0	0	0	0	0																													2177																				0							0	0									
266945																																																																																																																																																								0	0	0	0				0	0	0	14009	6597		1116		6334			0	0	0	0	0	0																																																								0	0									
267652																																																																																																																																																								0	0	0	0				0	0	0	2788	0		0		97			0	0	0	0	0	0																																																								0	0									
268006																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	83850	0	0	10	0	2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3848	0	0	0	0	0	0	0	0	0	0	0	3848	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268136																																																																																																																																																								0	0	0	0				0	0	0	65	0		667		0			0	0	0	0	0	500																																																								0	0									
268677																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268828																																																																																																																																																								1400	0	0	0	0	0	0	0	0	0	50	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268976																																																																																																																																																								0	0	0	0				0	0	0	26319	0		0		0			0	0	0	0	0	0																													1248																				0							0	0									
269049																																																																																																																																																								0	0	0	0				0	0	0	13440	2270		3347		0			0	0	0	0	0	0																																																								0	173									
269058																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	10972	0	0	13		0		0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269571																																																																																																																																																								0	0	0	0				0	0	0	4022	0		0		0			0	0	0	0	0	0																																																								0	0									
269759																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
270148																																																																																																																																																								0	0	0	0				0	0	0	1506	0		0		0			0	0	0	0	0	0																																																								0	0									
270353																																																																																																																																																								0	0	0	0				0	0	0	98	0		0		0			0	0	0	0	0	0																																																								0	0									
270504																																																																																																																																																								0	0	0	0				0	0	0	33554	0		1071		0			0	0	0	0	0	0																													3123																				0							0	0									
270531																																																																																																																																																								0	0	0	0				0	0	0	0	0		20		0			0	0	0	0	0	0																																																								0	0									
270652																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
271136																																																																																																																																																								0	0	0	0				0	0	0	0	8155		54		0			0	0	0	0	0	0																																																								19522	0									
271275																																																																																																																																																								790	0	0	0	0	0	0	0	0	0	19048	0	0	0		458		0	0	0	0	0	0	0	0	0	0	0	2817	0	0	0	0	0	0	0	0	0	0	0	6840	0	0	0	0	0	0	0	0	0	0	0	9657	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271341																																																																																																																																																								0	0	0	0				0	0	0	7415	0		100		0			0	0	0	0	0	0																																																								0	0									
271529																																																																																																																																																								0	0	0	0				0	0	0	24640	0		811		0			0	0	0	0	0	0																																																								0	0									
271752																																																																																																																																																								0	0	0	0				0	0	0	0	0		30		717			0	0	0	0	0	0																																																								0	0									
272030																																																																																																																																																								0	0	0	0				0	0	0	1335	0		221		0			0	0	0	0	0	0																																																								0	0									
272058																																																																																																																																																								0	0	0	0				0	0	0	0	0		55		0			0	0	0	0	0	0																																																								0	0									
272151																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
272272																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	40566	0	0	2603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	0	0	0	0	0	0	0	0	0	0	0	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272302																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	101963	0	0	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273336																																																																																																																																																								0	0	0	0	0	0	72729	0	0	0	163244	24399	0	5054	0	887	0	0	0	0	0	0	0	3261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72729	0	0	0	0	0	0	0	0	0	0	0	1608	0	0	0	1608	0	0	0	0	0	36365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550																																																																																																																																																								0	0	0	0				0	0	0	7765	0		74		0			0	0	0	0	0	0																																																								0	0									
273653																																																																																																																																																								0	0	0	0				0	0	0	1343	0		60		0			0	0	0	0	0	0																																																								0	0									
273662																																																																																																																																																								0	0	0	0	0	0	23972	0	0	0	0	0	0	0	0	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23972	0	0	0	0	0	0	0	0	0	0	0	1096	0	0	0	0	0	0	0	0	0	23972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273840																																																																																																																																																								0	11665	0	0				0	0	0	2547	0		11		0			0	0	0	0	0	0																																																								0	0									
273859																																																																																																																																																								0	0	0	0				0	0	0	0	0		25		0			0	0	0	0	0	0																																																								0	0									
274025																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
274052																																																																																																																																																								10	6500	0	0				0	0	0	0	0		0		21			0	0	0	0	0	0																																																								0	0									
274164																																																																																																																																																								0	0	0	0				0	0	0	0	0		251		0			0	0	0	0	0	0																																																								0	0									
274548																																																																																																																																																								0	3000	0	0				0	0	0	3598	0		0		1551			0	0	0	0	0	0																																																								0	0									
274641																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
274829																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6513	0	0	628		29		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274856																																																																																																																																																								0	0	0	0				0	0	0	0	1023		0		0			0	0	0	0	0	0																																																								0	0									
