"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
2554	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2732	0	0	0	1	0	0	0	0	6	4		0	0	0	884	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	1	0	0	884	0	0	0	0	0		0	0	0	0	
2750	0	0	0	0	0	0	0	0	0	0			0	0	256	113	0	142						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
3177	0	0	0	0	0	0	0	0	10	10		0	0	0	153	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	134	0			0	0	19	0	0	0	0	0	0	0		0	0	0	0	
3252	0	3	0	0	0	0	0	0	69	5			0	1	62	19	0	0						0				1	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				9	3	34	56	
3458	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3720	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
3953	662	0	0	0	0	0	0	0	55	12			0	0	2505	805	0	0						0				0	0	0	0	0			0	0	0	43	0	79			20	0	0	0	856	0	0	0				50	0	33	0	
3971	0	0	0	1	148	174	0	0	520	7		0	0	0	1866	82	0	113		0	0		0	113	0		0	0	0	0	104	0			0	0	156	14	493	73			188	35	40	55	22	33	330	0	0	0		0	0	273	45	
4156	0	0	0	0	0	0	0	0	22	1			0	2	34	0	0	0						0				2	0	0	0	0			0	0	1	0	11	0			1	1	0	0	0	1	0	0				0	1	22	15	
4231	0	0	0	0	0	0	0	0	7	0			0	0	421	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	214	0	0	0	185	0				17	5	5	2	
4437	0	0	0	0	0	0	0	0	134	0			0	0	234	21	0	0											0	0	10	0			0	0	0	0	105	0			0	0	0	125	88	0	0	8				0	0	10	1	
4839	0	0	0	0	0	0	0	0	4	0		0	0	0	40	0	0	0		0	0		0	0	0		0	0	0	0	35	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	4	
5005	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
5135	0	0	0	0	0	0	0	0	6	2		0	0	0	218	11	0	0		0	0		0	0	0		0	0	0	0	0	0			1	2	0	0	0	29			0	0	85	0	0	0	85	0	0	0		4	0	3	2	
5210	0	0	0	0	0	0	0	0	252	0		0	2	0	2321	1954	40	0		0	0		0	0	0		0	0	0	0	51	0			0	0	0	0	176	24			0	0	0	0	0	250	39	0	0	0		0	0	37	0	
5331	0	0	2	0	0	0	0	0	0	0		0	0	0	125	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	123	0	0	0	0	0		0	0	0	0	
5461	0	0	0	0	0	0	0	0	4	2		0	0	0	1080	223	0	0		0	0		0	0	0		0	0	0	2	0	0			0	0	0	0	57	482			0	0	170	0	80	0	66	0	0	0		0	0	2	2	
5751	0	0	0	0	0	0	0	0	0	0			0	0	143	0	0	143						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
6039	0	0	0	0	0	0	0	0	5	0			0	0	118	0	0	0						0				0	0	0	0	0			1	0	0	0	17	0			0	0	0	0	0	0	92	0				2	4	6	1	
6141	0	0	0	0	0	0	0	0	11	0			0	0	83	0	0	0						0				0	0	0	0	0			0	0	0	0	69	0			0	0	0	0	0	0	0	0				0	0	14	11	
6329	0	0	0	0	0	0	0	0	223	16		0	0	0	2472	432	0	0		0	0		0	0	0		0	0	0	0	0	13			35	7	0	0	152	0			35	0	825	0	67	0	17	22	0	0		741	84	168	81	
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
7045	0	0	0	0	0	0	0	0	14	0			0	0	13	0	0	0						0				0	0	0	0	0			13	4	0	0	0	0			0	0	0	0	0	0	0	0				0	10	0	0	
7072	0	0	0	0	0	0	0	0	0	0			0	0	299	0	0	0											0	0	0	0			0	0	0	0	208	91			0	0	0	0	0	0	0	0				0	0	0	0	
7157	0	0	0	0	0	0	0	0	27	1			0	0	37	37	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	17				0	6	0	3	
7456	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	3	0	0	0	0	0	18	2			0	0	60	50	0	0											0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	0	0	0				7	4	0	3	
8033	0	0	0	0	0	0	0	0	2	1			0	0	112	64	0	0											0	0	0	0			0	0	0	0	41	0			0	0	0	0	0	0	0	0				1	0	6	1	
8462	0	0	0	0	0	0	0	0	5	0			0	0	11	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	0	4	5	
8631	0	0	0	0	0	0	0	0	9	0			0	0	16	0	0	0											0	0	0	0			0	0	0	0	0	0			0	4	0	0	0	0	0	0				15	3	1	2	
9357	0	0	0	0	0	0	0	0	41	12		0	0	0	101	14	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	29	0	87	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	0	0	3	1			0	0	62	62	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
9807	0	0	0	0	0	0	0	0	242	34		0	0	0	755	2	0	1		0	0		0	0	0		0	0	0	0	0	0			0	0	7	23	589	151			12	1	0	134	0	0	0	43	0	0		0	0	0	0	
9955	0	0	0	0	0	0	0	0	24	23			0	1	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
10250	0	0	44	0	0	0	0	0	351	51		0	0	20	1614	198	0	25		0	0		0	0	0		0	0	0	0	0	51			13	0	0	84	0	142			0	0	412	141	0	0	769	0	0	0		0	1	11	3	
10849	0	0	0	0	0	0	0	0	7	0		0	0	0	139	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			57	7	82	0	0	0	0	0	0	0		0	0	0	0	
10858	0	0	0	0	0	0	0	0	32	10		0	0	10	81	7	0	16		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	1	0		0	5	0	0	0	0	0	0	0	0		13	4	44	3	
11145	0	0	0	0	0	0	0	0	19	0			0	0	235	115	0	0											0	0	0	0			0	0	18	0	118	0			0	0	0	0	0	0	0	0				0	0	2	1	
11275	0	0	1809	0	0	0	0	0	130	8		0	0	4	13166	1235	0	9		0	0		0	0	0		0	0	0	0	2507	49			0	0	3	6	4347	1290			241	0	262	0	0	0	1013	60	0	0		16	0	437	0	
11640	0	0	0	0	0	0	0	0	122	3		0	0	16	56	0	0	16		0	0		0	0	0		0	0	0	0	0	0			0	0	1	0	0	0			0	0	27	51	0	50	0	0	0	0		11	1	2	0	
11837	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	3	0				0	1	0	0	
12030	1	17	0	0	0	0	0	0	868	176		0	0	80	1621	173	0	14		0	0		0	0	0		0	0	0	0	0	0			0	0	156	2	526	3			0	0	793	22	41	318	0	0	0	0		24	81	46	16	
12142	0	0	0	0	0	0	0	0	26	0			0	23	46	11	0	27											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	6	3	
12179	0	0	0	0	0	0	0	0	32	0			0	0	35	0	0	0											0	0	0	0			0	0	32	0	35	0			0	0	0	0	0	0	0	0				0	0	0	0	
12245	0	0	0	0	0	0	0	0	0	0			0	0	13	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	0	0	0	
12311	1	110	1860	151					24969		3870	0	0	1177	104463		0	4558	24689	0	0	0	0	0	0	0	0	0	47	94	16802	880	0	0	0	0	2023	968	16230	6481		755	842	131	2296	3655	6405	1175	10326	5145	125	86	550	8515	4594	4578	454	
12647	0	0	0	0	0	0	0	0	1	0			0	0	2	2	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	0				0	0	0	0	
12656	0	0	0	0	0	0	0	0	1	0			0	0	20	0	0	19						19				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	1	0	
12937	0	0	0	0	0	0	0	0	1	0			0	0	90	0	0	0											0	0	5	0			0	0	0	0	85	0			0	0	0	0	0	0	0	0				0	0	0	1	
12946	0	0	0	0	0	0	0	0	281	32		0	0	0	434	65	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	10	10	22	0			141	102	0	0	0	0	99	61	0	0		1	1	106	65	
12955	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0											0	0	0	0			0	0	0	0	0	4			0	0	0	0	0	0	0	0				0	2	0	0	
13103	0	0	0	0	0	0	0	0	39	6		0	0	0	189	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	92	0			0	0	0	0	0	1	0	0	0	0		84	31	13	1	
13251	0	0	0	0	0	0	0	0	2	2			0	0	28	8	0	0						0				0	0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	0	0	0	
13457	0	0	0	0	0	0	0	0	29	0			0	29	0	0	0	0						0				29	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	0	0	2	0			0	2	375	0	0	8											0	0	0	0			0	0	0	0	24	0	0		0	0	0	0	0	0	343	0				0	0	0	0	
14155	20	0	0	0	0	0	0	0	11	1			0	7	117	21	0	22						0				0	0	0	0	0			0	0	2	0	42	0			0	0	0	0	0	0	0	0				0	0	12	1	
14650	0	0	0	0	0	0	0	0	7	0			0	6	7	0	0	7											0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	0				0	0	0	0	
14753	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
14865	140	0	0	0	0	0	0	0	10	4			0	0	211	1	0	29						29				0	0	0	0	0			6	0	0	5	0	0			0	1	0	0	4	0	29	0				1	0	1	0	
14977	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
16458	0	0	0	0	0	0	0	0	5	0			0	3	5	0	0	4											0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
16551	0	0	0	0	0	0	0	0	6	5			0	0	128	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	127	0	0	0	0	0				0	0	1	1	
16748	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
16944	0	0	0	0	0	0	0	0	2	2			0	0	17	16	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
16953	0	0	0	0	0	0	0	0	5	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	5	
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	0	0	492	1	0	1	0	0	898	133		0	0	15	6302	2339	0	543		0	0		0	0	0		0	14	0	0	181	54			0	0	180	79	605	295			3	0	188	48	313	154	1022	25	0	0		108	93	213	115	
17259	0	0	0	0	0	0	0	0	10	0			0	10	2	0	0	2											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17464	0	0	0	0	0	0	0	0	455	155		0	0	26	1510	642	0	0		0	0		0	0	0		0	0	14	0	308	10			33	6	0	24	200	53			0	7	0	143	2	5	6	1	0	0		0	5	266	73	
17950	0	0	0	0	0	0	0	0	2	0			0	0	102	6	0	0						0				0	0	0	0	0			0	0	0	0	4	0			88	0	0	0	0	0	0	0				4	1	0	1	
17978	0	0	281	0	0	0	0	0	30	0		0	0	0	511	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	88	0			0	0	142	30	0	0	0	0	0	0		0	0	0	0	
18050	2	2	0	0	0	0	0	0	33	1		0	0	0	303	208	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	46	0	0	0	0	0	0	0		22	2	25	28	
18135	0	0	0	0	0	0	0	0	14	3			0	0	83	40	0	0											0	0	0	0			0	0	0	8	0	32			0	0	0	0	0	0	0	0				0	0	11	3	
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	0	0	8	0		0	0	0	5	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	3	0	0		4	3	1	1	
18836	0	0	0	0	0	0	0	0	54	0			0	0	92	0	0	0											0	0	0	0			0	0	0	0	67	0			0	0	3	0	0	0	0	0				5	14	17	40	
18854	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
18957	0	0	0	0	0	0	0	0	3	0			0	0	141	141	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
19356	0	0	0	0	0	0	0	0	38	36			0	0	1	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	2	
19730	0	0	2	0	0	0	0	0	68	3		0	0	21	1154	161	0	108		0	0		0	0	0		0	0	0	0	4	4			0	0	30	6	311	248			4	2	270	0	11	0	35	1	0	0		0	0	0	1	
19936	0	6	8	0	0	0	0	0	19	0			0	0	467	34	0	0											0	0	0	0			0	0	6	0	0	0			236	3	0	0	40	0	137	0				3	0	9	4	
19972	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	0	0	29	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	29	0	0	
20512	0	0	0	0	0	0	0	0	6	1			0	0	5	0	0	0											0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	5	3	
20633	0	0	0	0	0	0	0	0	3	3		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
20857	0	0	0	0	0	0	0	0	0	0			0	0	33	33	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
21359	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21630	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21658	0	0	0	0	0	0	0	0	87	1			0	0	125	0	0	0						0				0	0	0	0	0			0	1	85	0	125	0			0	0	0	0	0	0	0	0				0	0	0	0	
22048	0	0	0	0	8	0	0	0	12	7			0	0	72	11	0	0						0				0	0	0	0	0			0	0	1	0	24	16			0	0	0	0	0	0	0	0				4	4	9	0	
22356	0	0	0	0	0	0	0	0	19	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	14	0	0	0			0	0	0	0	0	5	0	0	0	0		0	0	0	0	
22543	0	0	0	0	0	0	0	0	0	0			0	0	213	0	0	0											0	0	69	0			0	0	0	0	17	0			0	0	0	0	87	0	39	0				0	0	1	0	
22552	0	1	0	0	0	0	0	0	1	0			0	0	18	15	0	0						0				0	0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				2	0	0	0	
22730	0	0	0	0	0	0	0	0	4	1			0	0	13	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				8	1	5	2	
22936	0	0	0	0	0	0	0	0	180	13		0	0	3	403	9	0	5		0	0		0	0	0		0	0	0	0	53	0			0	0	2	4	89	0			75	0	170	151	0	4	0	0	0	0		0	2	2	1	
22954	0	0	0	0	0	0	0	0	4	3			0	0	2	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	2	1	
23045	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
23456	0	0	0	0	0	0	0	0	1	0			0	0	49	0	0	0						0				0	0	0	49	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
23504	0	0	0	0	0	0	0	0	34	28		0	0	0	380	75	0	0		0	0		0	0	0		0	0	0	0	225	2			0	0	1	0	75	0			0	0	0	0	0	0	0	0	0	0		0	0	5	3	
23540	0	0	0	0	0	0	0	0	2	0			0	0	355	60	0	0											0	0	0	0			0	0	0	0	266	3			0	0	0	0	0	0	0	0				0	0	26	2	
23643	0	0	0	0	0	0	0	0	39	5			0	3	11	0	0	0											0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	5				11	24	0	0	
23755	0	0	0	0	0	0	0	0	0	0			0	0	20	0	0	0											0	0	0	0			0	0	0	0	0	17			0	0	0	0	0	0	0	0				0	0	3	0	
24006	0	0	0	0	0	0	0	0	10	2		0	0	0	10	10	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	2	0	6	
24378	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0											0	0	0	1			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	1	0	1	
24453	0	0	0	0	0	0	0	0	1	1		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
24659	0	0	0	0	0	0	0	0	17	1			0	1	0	0	0	0						0				0	0	0	0	0			0	0	1	12	0	0			0	0	0	0	0	0	0	1				0	1	0	0	
24668	0	0	0	0	0	0	0	0	11	3			0	8	33	0	0	15											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	18	0	
24855	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24949	0	0	0	0	0	0	0	0	11	4		0	0	0	937	651	0	0		0	0		0	0	0		0	0	0	0	0	1			8	1	0	0	95	17			0	0	128	0	0	0	0	0	0	0		11	1	27	4	
25357	0	0	0	0	0	0	0	0	2	0			0	1	4	0	0	4											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
25647	0	0	0	0	0	0	0	0	1	0			0	0	706	326	0	0											5	0	0	0			0	0	1	0	0	52			0	0	34	0	12	0	282	0				0	0	0	0	
26176	0	0	0	0	0	0	0	0	138	116		0	0	0	644	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	355	0			0	0	0	0	289	19	0	0	0	0		0	0	0	3	
26242	0	0	0	0	0	0	0	0	67	0		0	0	0	90	0	0	0		0	0		0	0	0		0	0	0	0	0	0			1	0	4	0	40	0			0	0	0	0	0	0	0	0	0	0		0	0	49	63	
26457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
