"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	6718	0	0	0	0	0	0	0	0	2549	2535	0	0	0	0	0	0	0	0	0	0	12924	12824	0	0	0	2694	2686	300	300	175	0	0	175	0	981	2121	1561	383	0	0	0	0	3343	0	542	3718																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	34134	9930	9961	0	0	0	0	16558	16678	66608	66828	0	0	0	0	0	0	0	0	44591	45402	76958	77214	0	27539	28209	0	0	0	0	19492	0	0	2332	17160	41025	44698	15670	0	1	0	0	242	677	0	0	0																									0	0	0	0	0	0	0	0	494	515	
1829																																																																																																																																																														0	0	26010	0	0	0	0	0	0	0	0	9948	9885	0	0	4370	4481	0	0	0	0	0	0	99298	100690	0	0	0	29342	29758	1000	990	273	1805	2224	0	267	2018	4224	35569	2046	43	6	539	967	25947	26840	0	0																									0	0	0	0	0	0	3716	3656	0	0	
1856																																																																																																																																																														0	0	16679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18131	16848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11558	5291																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	24043	0	0	0	0	11013	10990	0	0	750	734	0	0	500	505	0	0	0	0	0	0	57583	57474	0	0	0	29542	29618	0	0	1365	16	16	2569	1365	4497	7554	16525	10337	0	502	2881	366	3124	1227	913	5599																									0	0	0	0	0	0	3435	3383	0	0	
2161																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24157	24397	0	0	0	15938	16035	0	0	0	0	0	0	0	494	3147	12394	0	0	0	0	0	8362	0	0	0																									0	0	0	0	0	0	1213	1223	0	0	
2376																																																																																																																																																														0	0	286714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107990	107749	255165	256853	0	0	0	0	0	0	0	0	0	0	0	0	4624	4842	14304	0	822	3272	4576	1068	57754	10292	118504	144785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1928	2012	0	0	38518	38456	
2554																																																																																																																																																														0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	857	844	0	0	100	102	0	0	3497	3467	0	0	0	2540	2521	525	510	971	0	0	347	805	917	233	1022	150	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	37487	0	0	0	0	0	0	0	0	55580	55514	0	0	700	697	0	0	550	550	0	0	119885	120046	0	0	0	63055	63285	0	0	22076	0	0	3512	19511	59171	37375	477	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	12541	0	0	0	0	587	588	0	0	3596	3525	0	0	251	253	0	0	0	0	0	0	13983	13835	0	0	0	4764	4753	999	976	353	4000	3935	588	353	476	599	4665	2438	179	119	146	250	0	87	0	0																									0	0	0	0	0	0	703	694	0	0	
3177																																																																																																																																																														0	0	109547	34	34	0	0	0	0	0	0	21191	20906	0	0	8120	7889	0	0	0	0	616	645	114958	113549	0	402	406	0	0	0	0	402	3	30	29197	0	34	0	0	0	386	4824	0	23	8443	823	28133	42271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	35	4652	4593	182	204	
3252																																																																																																																																																														0	0	67916	0	0	0	0	917	929	0	0	1493	1476	0	0	0	0	0	0	0	0	639	639	74567	75094	0	639	639	19032	19182	638	638	1826	0	0	1054	1722	3964	5639	9839	396	280	362	102	1095	17432	1461	0	32385																									0	0	0	0	0	0	4993	5058	0	0	
3458																																																																																																																																																														0	0	12044	0	0	0	0	0	0	0	0	8953	8920	0	0	201	222	0	0	0	0	2600	2660	10921	10951	0	2600	2660	0	0	0	0	1111	0	0	0	1111	2226	6360	2045	0	0	0	0	0	948	861	0	0																									0	0	0	0	0	0	411	418	0	0	
3720																																																																																																																																																														0	0	33584	6624	6688	0	0	4332	4294	0	0	22256	22098	0	0	0	0	0	0	0	0	172	178	51571	51569	0	172	178	5889	6013	1500	1461	502	0	0	0	502	4960	22563	10030	1211	0	0	0	469	11222	784	0	0																									0	0	0	0	0	0	1102	1136	0	0	
3971																																																																																																																																																														0	0	8079	0	0	0	0	0	0	0	0	22695	22592	0	0	11988	12081	0	0	0	0	0	0	70595	71195	0	0	0	0	0	18695	18586	4004	1000	1011	12083	0	0	1998	20592	0	0	0	1040	1157	8367	16687	8260	0																									0	0	0	0	0	0	1810	1873	0	0	
4156																																																																																																																																																														0	0	25861	255	256	0	0	0	0	0	0	15773	15761	0	0	0	0	0	0	0	0	0	0	36217	36201	0	0	0	20189	20184	250	246	6653	0	0	2418	4235	12795	8235	8391	126	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																														0	0	20119	0	0	0	0	0	0	0	0	4399	4370	0	0	0	0	0	0	0	0	0	0	52640	51470	0	0	0	17829	17039	4399	4370	0	0	0	0	0	140	500	6440	14330	0	0	0	0	14930	15032	98	0																									0	0	0	0	0	0	0	0	0	0	
4437																																																																																																																																																														0	0	18164	0	0	0	0	0	0	0	0	31835	31744	0	0	0	0	0	0	0	0	0	0	81739	82209	0	0	0	17165	17656	0	0	2529	0	0	501	2028	9639	22517	14714	0	0	0	0	0	31110	1000	0	699																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	26917	0	0	0	0	9904	9933	0	0	165	165	0	0	1858	1868	0	0	0	0	0	0	77804	77502	0	0	0	27989	27849	0	0	5323	0	0	5323	0	3312	6397	24745	5532	0	0	503	0	7350	14228	0	10112																									0	5494	0	5528	0	0	3302	3234	0	0	
