"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	
240954																																																																																																																																																																																																																																																	
241009																																																																																																																																																																																																																																																	
241157																																																																																																																																																																																																																																																	
241559																																																																																																																																																																																																																																																	
241607																																																																																																																																																																																																																																																	
242257																																																																																																																																																																																																																																																	
242444																																																																																																																																																																																																																																																	
242949																																																																																																																																																																																																																																																	
242958																																																																																																																																																																																																																																																	
242976																																																																																																																																																																																																																																																	
243375																																																																																																																																																																																																																																																	
243414																																																																																																																																																																																																																																																	
243955																																																																																																																																																																																																																																																	
244037																																																																																																																																																																																																																																																	
244149																																																																																																																																																																																																																																																	
244158																																																																																																																																																																																																																																																	
244251																																																																																																																																																																																																																																																	
245016	1064846	7838	0	1219	529539	447300	434909	12391	0	38718	29218	9500	0	0	2	0	2	0	0	0	0	0	0	0	20606	0	0	0	0	464127	55330	46767	485852	5800	5800	0	0	0	5800	0	0	0	0	0	0	17533	3507	0	88	0	3419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464127	55418	46767	495071	0	11084	23384	495071	528320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532619	0	0	46767	485852	0	0	0	0	0	0	0	0	0	0	33437	0	0	33437	0	0	0	0	0	20606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276																																																																																																																																																																																																																																																	
245351																																																																																																																																																																																																																																																	
245557																																																																																																																																																																																																																																																	
246022																																																																																																																																																																																																																																																	
246134																																																																																																																																																																																																																																																	
246237																																																																																																																																																																																																																																																	
246451																																																																																																																																																																																																																																																	
246657																																																																																																																																																																																																																																																	
246947																																																																																																																																																																																																																																																	
246956																																																																																																																																																																																																																																																	
247140																																																																																																																																																																																																																																																	
247355																																																																																																																																																																																																																																																	
247476																																																																																																																																																																																																																																																	
247551																																																																																																																																																																																																																																																	
247908																																																																																																																																																																																																																																																	
248240																																																																																																																																																																																																																																																	
248352																																																																																																																																																																																																																																																	
248455																																																																																																																																																																																																																																																	
248633																																																																																																																																																																																																																																																	
248745																																																																																																																																																																																																																																																	
249153																																																																																																																																																																																																																																																	
249416																																																																																																																																																																																																																																																	
249564																																																																																																																																																																																																																																																	
249612																																																																																																																																																																																																																																																	
249658																																																																																																																																																																																																																																																	
249957																																																																																																																																																																																																																																																	
250047																																																																																																																																																																																																																																																	
250430																																																																																																																																																																																																																																																	
250476																																																																																																																																																																																																																																																	
250850																																																																																																																																																																																																																																																	
251352																																																																																																																																																																																																																																																	
251558																																																																																																																																																																																																																																																	
251745																																																																																																																																																																																																																																																	
251857																																																																																																																																																																																																																																																	
251978																																																																																																																																																																																																																																																	
252041																																																																																																																																																																																																																																																	
252256																																																																																																																																																																																																																																																	
252452																																																																																																																																																																																																																																																	
252658																																																																																																																																																																																																																																																	
253356																																																																																																																																																																																																																																																	
253440																																																																																																																																																																																																																																																	
253468																																																																																																																																																																																																																																																	
253646																																																																																																																																																																																																																																																	
253730																																																																																																																																																																																																																																																	
253776																																																																																																																																																																																																																																																	
254317																																																																																																																																																																																																																																																	
254504																																																																																																																																																																																																																																																	
254652																																																																																																																																																																																																																																																	
254849																																																																																																																																																																																																																																																	
255350																																																																																																																																																																																																																																																	
255547																																																																																																																																																																																																																																																	
255556																																																																																																																																																																																																																																																	
255574																																																																																																																																																																																																																																																	
255659																																																																																																																																																																																																																																																	
255873																																																																																																																																																																																																																																																	
256049																																																																																																																																																																																																																																																	
256058																																																																																																																																																																																																																																																	
256076																																																																																																																																																																																																																																																	
256179																																																																																																																																																																																																																																																	
256553																																																																																																																																																																																																																																																	
257233																																																																																																																																																																																																																																																	
257345																																																																																																																																																																																																																																																	
257466																																																																																																																																																																																																																																																	
257578																																																																																																																																																																																																																																																	
257653																																																																																																																																																																																																																																																	
257756																																																																																																																																																																																																																																																	
258146																																																																																																																																																																																																																																																	
258306																																																																																																																																																																																																																																																	
258379																																																																																																																																																																																																																																																	
258445																																																																																																																																																																																																																																																	
258539																																																																																																																																																																																																																																																	
258632																																																																																																																																																																																																																																																	
258771																																																																																																																																																																																																																																																	
258874																																																																																																																																																																																																																																																	
259059																																																																																																																																																																																																																																																	
259330																																																																																																																																																																																																																																																	
259442																																																																																																																																																																																																																																																	
259956																																																																																																																																																																																																																																																	
260055																																																																																																																																																																																																																																																	
260354																																																																																																																																																																																																																																																	
260831																																																																																																																																																																																																																																																	
260868																																																																																																																																																																																																																																																	
261146																																																																																																																																																																																																																																																	
261258																																																																																																																																																																																																																																																	
261360																																																																																																																																																																																																																																																	
261940																																																																																																																																																																																																																																																	
262059																																																																																																																																																																																																																																																	
262237																																																																																																																																																																																																																																																	
262358																																																																																																																																																																																																																																																	
262741																																																																																																																																																																																																																																																	
262844																																																																																																																																																																																																																																																	
262956																																																																																																																																																																																																																																																	
263243																																																																																																																																																																																																																																																	
263551																																																																																																																																																																																																																																																	
263627																																																																																																																																																																																																																																																	
264455																																																																																																																																																																																																																																																	
264772																																																																																																																																																																																																																																																	
265340																																																																																																																																																																																																																																																	
265407																																																																																																																																																																																																																																																	
265452																																																																																																																																																																																																																																																	
265676																																																																																																																																																																																																																																																	
266066																																																																																																																																																																																																																																																	
266244																																																																																																																																																																																																																																																	
266253																																																																																																																																																																																																																																																	
266271	19995549	163799	0	0	17213863	925357	759294	165954	109	211061	0	221902	0	4810	556151	15	550291	0	42	0	0	0	0	0	1185841	37630	43665	10950	866501	796939	1093512	2918139	14969274	7025	7025	0	0	0	7025	5937	2969	0	0	0	2969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474929	237465	0	0	0	190476	799768	1100690	2918139	15217593	0	220138	1459070	15217593	17213863	5529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15651	0	5803	0	0	0	6248	0	0	6248	0	0	0	0	136	0	0	0	0	0	136	217403	0	0	1299	0	216104	0	5783397	0	110043	2900941	2772413	143642	0	143642	45213	0	0	0	0	24754	20459	11084899	0	0	358	0	11084541	0	0	0	227095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53448	164237	0	0	0	0	0	0	0	0	2829	2829	2829	0	0	0	0	
266655																																																																																																																																																																																																																																																	
266851																																																																																																																																																																																																																																																	
266879																																																																																																																																																																																																																																																	
266945																																																																																																																																																																																																																																																	
267652																																																																																																																																																																																																																																																	
268006																																																																																																																																																																																																																																																	
268136																																																																																																																																																																																																																																																	
268677																																																																																																																																																																																																																																																	
268828																																																																																																																																																																																																																																																	
268976																																																																																																																																																																																																																																																	
269049																																																																																																																																																																																																																																																	
269058																																																																																																																																																																																																																																																	
269478																																																																																																																																																																																																																																																	
269571																																																																																																																																																																																																																																																	
269759																																																																																																																																																																																																																																																	
270148																																																																																																																																																																																																																																																	
270353																																																																																																																																																																																																																																																	
270504																																																																																																																																																																																																																																																	
270531																																																																																																																																																																																																																																																	
270652																																																																																																																																																																																																																																																	
271136																																																																																																																																																																																																																																																	
271154																																																																																																																																																																																																																																																	
271275																																																																																																																																																																																																																																																	
271341																																																																																																																																																																																																																																																	
271529																																																																																																																																																																																																																																																	
271631																																																																																																																																																																																																																																																	
271752																																																																																																																																																																																																																																																	
272030																																																																																																																																																																																																																																																	
272058																																																																																																																																																																																																																																																	
272151																																																																																																																																																																																																																																																	
272245																																																																																																																																																																																																																																																	
272272																																																																																																																																																																																																																																																	
272302																																																																																																																																																																																																																																																	
272870																																																																																																																																																																																																																																																	
273251																																																																																																																																																																																																																																																	
273336																																																																																																																																																																																																																																																	
273550																																																																																																																																																																																																																																																	
273653																																																																																																																																																																																																																																																	
273662																																																																																																																																																																																																																																																	
273840																																																																																																																																																																																																																																																	
273859																																																																																																																																																																																																																																																	
274025																																																																																																																																																																																																																																																	
274052																																																																																																																																																																																																																																																	
274164																																																																																																																																																																																																																																																	
274548																																																																																																																																																																																																																																																	
274641																																																																																																																																																																																																																																																	
274829																																																																																																																																																																																																																																																	
274856																																																																																																																																																																																																																																																	
275255																																																																																																																																																																																																																																																	
275358																																																																																																																																																																																																																																																	
275479																																																																																																																																																																																																																																																	
275509																																																																																																																																																																																																																																																	
275657																																																																																																																																																																																																																																																	
276074																																																																																																																																																																																																																																																	
