"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1557																																							3273	1052	275	0	11506	0	597	0	1312	72210	57347	22	60639	0	714	70	3270	0	11571	200	72210	0	0	1619	0	0	9624	0	20846	36501			0	53722	53008	128	1117	0	0	0	11571	
1669																																							17003	8110	0	50487	78862	0	2010	20	12215	266549	219798	358	220156	0	2908	0	0	0	46393	800	266549	0	0	44130	0	0	800	0	50019	169779			0	100750	97842	663	0	0	0	0	46393	
1829																																							5002	5429	298	0	104929	0	2920	80	14429	432059	322082	1751	382286	0	3715	8144	58453	0	49773	390	432059	0	0	43920	0	0	3100	0	106318	215764			0	294543	290828	2363	0	0	0	0	49773	
1856																																							44740	437	0	5000	23407	0	378	0	2299	124604	67723	163	107886	0	979	98	40000	0	16718	500	124604	0	0	1740	0	0	14282	0	3204	64519			0	39666	38687	196	9558	0	0	0	16718	
2040																																							2129	2687	0	0	55266	0	2317	172	8720	198405	136660	1682	175521	0	3219	0	26000	0	22884	480	198405	0	0	17700	0	0	4270	0	21425	115235			0	129849	126630	434	484	0	0	11179	22884	
2161																																							13871	6705	0	0	19685	0	2223	36	5026	139207	120013	2677	122690	0	762	0	0	0	16517	1000	139207	0	0	13563	0	0	1356	0	28887	91126			0	85692	84930	598	6731	0	0	0	16517	
2376																																							6211	10344	0	168106	140725	0	14338	487	192042	3668517	2285497	67454	3211848	62	29951	0	792701	0	456607	500	3668517	0	0	430612	4307	0	56356	0	141597	2143900			-20481	3161908	3131957	-10380	0	0	66196	0	456669	
2554																																							4015	419	0	250	2898	0	99	0	164	14218	12773	17	12790	0	119	289	0	0	1427	50	14217	0	0	330	0	0	1100	0	4806	7967			0	6203	6084	-53	0	0	0	0	1427	
2732																																							25876	16301	1112	0	132724	0	3724	0	3166	547942	460500	1972	462472	0	3802	0	0	0	85470	0	547942	0	0	79425	0	0	5789	0	122132	338368			0	368841	365039	256	0	0	0	0	85470	
2750																																							755	617	0	0	10415	0	250	0	1105	54922	47490	213	47853	0	646	0	150	0	7069	120	54922	0	0	1112	0	0	5800	0	4675	42815			0	42004	41358	37	422	0	0	0	7069	
3177																																							76204	10001	391	574	105963	0	12059	1662	37549	1040252	817290	10254	935141	0	3245	4630	107597	0	105111	0	1040252	0	0	44897	0	0	63807	0	204624	612666			-3291	794464	791219	-302	0	0	0	0	105111	
3252																																							0	3387	0	0	79445	0	600	81	3641	190462	160003	209	165212	0	3251	0	5000	0	25250	200	190462	0	0	23647	0	0	300	0	24251	135752			0	106559	103308	1103	0	0	0	0	25250	
3458																																							1133	1769	0	2618	10075	0	377	0	749	44487	34418	285	40203	0	360	0	0	0	4284	100	44487	0	0	2978	0	0	1101	0	5034	29384			0	28070	27710	105	56	0	0	5500	4284	
3720																																							31730	5467	0	140	50873	0	4030	1041	8369	247094	205176	1933	212416	0	1721	0	0	0	34678	2400	247094	0	0	13231	0	0	18600	44	36947	168229			0	147121	145400	447	0	0	0	5307	34678	
3971																																							36258	6946	319	0	71693	729	10253	1185	22402	757558	597702	12013	646619	0	10443	12142	36904	0	110939	2	757558	0	0	-65974	0	0	176276	10172	102433	495269			0	593708	583265	635	2194	0	0	0	110939	
4156																																							1368	4095	0	0	32518	0	6839	125	6081	208497	173409	779	185855	0	2032	1783	11500	0	22642	1200	208497	0	0	14591	0	0	6657	633	28534	144875			0	149622	147590	194	7465	0	0	167	22642	
4231																																							11364	2821	0	0	51554	0	822	1133	947	115052	98292	584	98876	0	970	0	0	0	16176	500	115052	0	0	3251	0	0	12100	0	20656	77637			0	47381	46411	325	0	0	0	0	16176	
4839																																							7065	7976	0	0	77231	340	5875	1078	2834	334322	259607	4214	294972	0	4844	0	22386	0	39350	1875	334322	0	0	22690	0	0	14840	2622	52065	207542			0	234145	229301	-55	0	0	0	8765	39350	
5069																																							85553	1158	0	0	30965	0	17188	3760	4311	482206	296492	5898	302390	0	12342	0	0	0	179816	4500	482206	0	0	167575	0	0	4128	0	24999	271493			0	351613	339271	3613	0	0	0	0	179816	
5135																																							68491	5045	0	0	38036	0	5204	258	13180	479103	396256	2093	419435	0	4168	1042	21086	0	59668	651	479103	0	0	34471	0	0	24391	0	57191	339065			0	352015	347847	155	0	0	0	0	59668	
5210																																							31919	14299	0	59681	116288	1946	17914	730	61236	1157164	928686	11952	1057328	0	14636	0	80500	0	99836	4798	1157164	0	0	93268	0	0	5455	955	47068	881618			0	866832	852196	-3685	0	0	0	36190	99836	
5461																																							15454	17291	0	0	171757	678	11238	2173	14362	550951	492336	3396	495732	0	5366	0	0	0	55219	2059	550951	0	0	45651	0	0	4241	0	180432	311904			0	323364	317998	3268	0	0	0	0	55219	
5751																																							1264	3546	280	0	44270	0	2729	45	6400	195717	154090	1635	161305	0	1584	1089	4800	0	34412	600	195717	0	0	22567	0	0	8752	197	20529	133561			0	137411	135827	2493	70	0	780	0	34412	
6039																																							15220	5614	0	0	10426	0	1314	1958	902	89253	80388	329	80717	0	815	0	0	0	8536	469	89253	0	0	2423	0	0	5600	0	25100	55288			0	54034	53219	44	600	0	0	0	8536	
6141																																							6218	8054	0	23582	0	0	147	0	378	60318	54334	51	54385	0	337	0	0	0	5933	400	60318	0	0	1233	0	0	4300	0	15972	38362			0	18326	17989	0	3950	0	0	0	5933	
6329																																							10538	21352	0	0	31024	0	18629	1907	16325	557519	499409	5569	504978	0	7231	0	0	0	52541	2600	557519	0	0	29801	0	0	20000	1239	150618	348791			0	455559	448328	140	8177	0	0	0	52541	
7009																																							149346	755	0	0	444391	0	536	0	6051	820329	752436	7316	759752	0	0	0	0	0	60577	500	820329	235	0	58280	0	0	552	0	105990	646446			0	219015	219015	1245	0	0	0	0	60577	
7045																																							7905	4569	0	0	103286	0	1972	104	2597	199273	178329	936	179265	0	817	0	0	0	20008	100	199273	0	0	16582	0	0	2325	0	22967	155362			0	79657	78840	1001	0	0	0	0	20008	
7072																																							225	2703	812	0	10860	118	5131	0	11474	192143	141962	3806	159768	0	1789	751	14000	0	32375	0	192143	0	0	32302	0	0	0	0	9986	131976			0	157007	155218	73	4851	0	0	0	32375	
7157																																							0	739	0	233	19404	0	113	0	422	46205	40780	296	41076	0	254	0	0	0	5129	200	46205	0	0	4642	0	0	200	0	5828	34952			0	24067	23813	87	1481	0	0	0	5129	
7456																																							3636	1333	0	0	15924	0	616	0	1504	83538	72412	112	76580	0	702	0	4056	0	6958	400	83538	0	0	1649	0	0	4600	0	16774	55638			0	61227	60525	309	0	0	0	0	6958	
7634																																							3758	756	0	3	11564	0	427	437	717	63255	54823	122	54945	0	933	0	0	0	8310	200	63255	0	0	-205	0	0	8060	0	10100	44723			0	46526	45593	255	0	0	0	0	8310	
8033																																							8874	2222	0	0	5598	0	2743	954	4464	212840	169619	2534	185253	0	1147	0	13100	0	27587	774	212840	0	0	22260	0	0	4476	0	41190	128429			0	187582	186435	77	1550	0	0	0	27587	
8462																																							8300	14060	0	0	93333	0	376	0	871	175204	153685	157	153842	0	769	0	0	0	21362	350	175204	0	0	19494	0	0	350	0	63695	89990			0	53483	52714	1168	5550	0	0	0	21362	
8631																																							8846	3245	0	0	16006	0	1648	102	2696	63911	56393	549	56942	0	422	0	0	0	6969	500	63911	0	0	5623	0	0	800	0	16676	39717			0	31350	30928	46	440	0	0	0	6969	
9357																																							1621	10911	0	0	64527	650	480	0	5386	556697	384811	1733	474464	0	3274	26747	87920	0	82233	500	556697	0	0	26590	0	0	54660	143061	150166	234645			0	306321	303047	483	267	0	0	0	82233	
9553																																							5314	1642	0	26534	26749	0	1056	0	6618	166250	108971	1071	153380	0	1000	0	42588	0	12870	400	166250	0	0	11418	0	0	1700	0	16312	92659			0	99337	98337	-648	0	0	750	0	12870	
9807																																							9685	22631	0	305471	55751	44	8644	29653	137086	2323577	1764328	10160	2018644	0	28902	0	190000	0	304933	20000	2323577	0	0	223176	0	0	112272	0	71753	1692575			0	1783514	1754612	-50515	0	0	0	54156	304933	
9955																																							20285	3768	0	0	35219	0	1127	0	1899	141814	105617	142	123921	0	1615	0	18162	0	17893	110	141814	0	0	14305	0	0	3023	0	21148	84469			0	81131	79516	455	0	0	0	0	17893	
10250																																							18097	6100	0	0	96448	0	9405	3989	5608	376229	337769	951	338720	0	3288	0	0	0	37509	1500	376229	0	0	3860	0	0	30800	0	73768	264001			0	239870	236582	1349	0	0	0	0	37509	
10849																																							11807	3488	0	45636	57688	0	3263	10690	4000	264553	236845	469	237314	0	1507	694	0	0	27239	16	264553	0	0	11749	0	0	15375	0	27974	208871			0	127764	126257	99	1030	0	0	0	27239	
11145																																							6037	5843	0	0	20692	94	5633	322	7327	222672	188319	1741	202310	0	1853	450	12250	0	20362	1000	222672	0	0	10134	0	0	9000	81	41249	147070			0	178046	176193	228	0	0	0	0	20362	
11275																																							52962	14108	15156	0	37406	0	16726	2446	76765	1619121	1189821	22949	1404744	0	959	76671	166200	0	214377	1	1619121	0	0	3785	463	0	210521	261310	249382	940439			0	1063836	1062877	70	2231	0	0	25774	214377	
11640																																							5864	13052	0	0	108013	0	4642	0	17022	373521	295185	2538	330223	0	3801	0	32500	0	43298	650	373521	0	0	6507	0	0	35100	0	82737	212448			0	228729	224928	1041	0	0	0	0	43298	
11837																																							1481	1505	0	0	50241	0	541	620	2042	99551	77740	510	85250	0	935	0	7000	0	14301	314	99551	0	0	2190	0	0	11686	0	8166	69574			0	44056	43121	111	0	0	0	0	14301	
12030																																							26215	23923	0	2976	15068	0	3522	3103	12174	345401	289455	2829	292284	0	7857	0	0	0	53117	300	345401	0	0	52430	0	0	300	0	82466	206989			0	261688	253831	87	4589	0	0	0	53117	
12142																																							8585	8444	0	561	75934	0	5360	44	8654	230630	203291	3428	208219	0	1650	0	1500	0	22411	1250	230630	0	0	8344	0	0	13250	0	59795	143496			0	119498	117848	-433	5200	0	0	0	22411	
12179																																							1705	1088	0	49	996	0	1265	0	2847	38786	29815	442	31024	0	216	0	767	0	7762	0	38786	0	0	7755	0	0	0	0	4529	25286			0	31052	30836	7	0	0	0	0	7762	
12311	280820	614652	200001	5658565	9302159	0	593974	28901	2974784	73864004	1018041	66860221	383348	619193	623021	7513828	801761	6620435	39999	73864004	373940	97745	502345	524486	490000	5704622	786992		0	52520902	51901709	-116531	0	148420	7003783	223235	0	223235				5658565	9302159						57057191						7513828					373940	97745						7715463	49341728							0	0	0	148420		
12647																																							2738	2761	0	17901	0	0	3613	455	1466	87801	77816	220	78036	0	965	0	0	0	9765	125	87801	0	0	353	0	0	9287	0	17893	59923			0	59832	58867	0	0	0	0	0	9765	
12656																																							994	483	0	1357	0	0	185	207	205	16509	14781	21	14802	0	238	0	0	0	1707	72	16509	0	0	1247	0	0	388	0	3649	11132			0	10596	10358	0	2720	0	0	0	1707	
12937																																							25460	1923	0	0	0	0	11006	0	1363	197813	157018	2948	164966	0	1954	0	5000	0	32846	750	197812	0	0	26846	0	0	5250	0	42555	114463			0	160015	158061	0	0	0	0	0	32846	
12946																																							3106	25917	1834	0	163394	32	23198	1657	25807	1286369	1130246	9390	1151284	0	15360	16399	1148	0	135085	1	1286369	0	0	74765	7707	0	55742	2636	148097	982149			0	1030042	1014682	4577	0	0	10500	0	135085	
12955																																							23073	1467	0	225	2	0	2740	0	734	148861	134620	202	135148	0	1406	0	326	0	13713	1567	148861	0	0	2913	0	0	9233	3832	29762	104858			0	118194	116788	0	0	0	0	0	13713	
13103																																							4512	21119	5921	0	301280	0	16739	151	25525	1807530	1423725	26253	1563724	5846	13404	6773	113746	0	237960	500	1807530	0	0	192342	0	0	34019	830	67202	1356523			0	1438076	1424672	11099	8	0	0	0	243806	
13251																																							11721	2457	0	0	1553	0	59	197	959	41734	36998	168	37166	0	492	0	0	0	4569	25	41735	0	0	2556	0	0	1975	0	6140	30858			0	25140	24648	13	140	0	0	0	4569	
13457																																							7085	442	0	0	5646	0	7	0	1534	25501	19204	135	19339	0	204	0	0	0	6162	50	25501	0	0	225	0	0	5852	0	5215	13989			0	10991	10787	35	0	0	0	0	6162	
14052																																							3993	1038	0	0	5170	0	1378	158	2113	57364	49935	148	50083	0	485	0	0	0	7281	1000	57364	0	0	4552	0	0	1688	0	13525	36410			0	43151	42666	41	848	0	0	0	7281	
14155																																							1953	4321	0	0	12910	0	7597	168	7108	178929	151678	584	160762	0	2149	0	3450	0	18167	176	178929	0	0	17479	0	0	160	0	19228	132450			0	147021	144872	352	0	0	5050	0	18167	
14650																																							4137	1112	0	2978	17	0	213	0	1855	32301	28068	406	28474	0	540	90	0	0	3827	200	32301	0	0	3326	0	0	300	0	9907	18161			0	20912	20372	1	1527	0	0	0	3827	
14753																																							2453	2981	0	11348	2358	0	132	0	708	44560	39662	164	39826	0	494	0	0	0	4734	300	44560	0	0	2134	0	977	1277	0	13874	25788			0	24613	24119	46	461	0	0	0	4734	
14865																																							9192	8954	57	3803	14335	0	8983	1059	10501	349527	309256	2379	311635	0	3250	0	0	0	37892	730	349527	0	0	24425	0	0	12631	0	74507	234749			0	295893	292643	106	0	0	0	0	37892	
14977																																							6978	660	0	0	0	0	1849	0	812	46818	34837	130	38373	0	498	0	3406	0	8445	0	46818	0	0	8445	0	0	0	0	5543	29294			0	36565	36067	0	452	0	0	0	8445	
16551																																							1971	4986	2323	21431	37485	733	6719	949	8192	318089	269609	334	283185	0	2660	2433	11821	0	34904	175	318089	0	0	19722	0	0	13075	0	49348	220261			0	233527	230867	1932	0	0	1421	0	34904	
16748																																							9495	1712	336	9430	7847	0	2456	0	2563	81224	72521	532	73053	0	689	0	0	0	8171	400	81224	0	0	5072	0	0	2600	336	19025	53496			0	47143	46454	99	595	0	0	0	8171	
17110																																							19483	2748	0	100	22791	0	1129	0	2652	121475	94763	6523	101286	0	279	0	0	0	20189	300	121475	0	0	12903	0	0	6986	0	0	94763			0	72851	72572	0	0	0	0	0	20189	
17147																																							57521	120471	18749	638972	656072	0	93872	13219	297502	6890289	5447848	45616	5923191	0	62186	243552	268950	0	967098	10871	6890289	0	0	233971	2262	125	712432	18854	1294041	4153807			0	4791429	4729243	9699	0	0	20000	140777	967098	
17259																																							6495	1062	0	775	13884	0	1910	135	2625	63863	49823	1821	57961	0	210	0	3000	0	5902	769	63863	0	0	4016	0	0	769	0	7029	42794			0	37187	36977	348	0	0	3317	0	5902	
17464																																							119088	59453	14949	141790	462013	0	45238	2993	150884	2959664	2560980	61360	2622340	0	24666	82594	0	0	337324	540	2959664	0	0	88022	421	0	325537	3732	344219	2216761			-79073	1900902	1876236	2298	273	0	0	0	337324	
17950																																							5686	6346	0	0	189357	0	5382	258	4301	404802	358230	3229	363359	0	3684	1695	0	0	41443	725	404802	0	0	24465	0	0	13050	107	55729	302501			0	195354	191670	3203	0	0	1900	0	41443	
17978																																							7093	3210	0	156855	0	0	6332	2282	6938	313579	197746	429	203765	0	2405	0	5590	0	109814	0	313579	0	0	109814	0	0	0	0	5176	192570			0	133274	130869	0	0	0	0	0	109814	
18050																																							11161	9226	106	22699	148797	0	11219	0	9641	501562	434034	2099	446202	0	4236	0	10069	0	55360	1214	501562	0	0	42935	0	0	7671	747	150737	283297			0	292202	287966	3540	0	0	0	0	55360	
18135																																							226	5635	0	14165	119698	0	14032	459	7484	282634	224721	682	259582	0	1158	0	16400	0	23052	456	282634	0	0	15274	0	0	6056	1073	88714	136007			0	86520	85362	1266	34500	0	0	17779	23052	
18377																																							13522	66	0	0	8581	0	1043	0	364	52979	46775	215	48090	0	245	0	1100	0	4889	0	52979	0	0	4636	0	0	0	0	0	46775			0	29648	29403	253	0	0	0	0	4889	
18827																																							76051	19764	5365	0	119959	1420	23656	353	35909	1126266	954956	16469	999425	0	5381	8705	28000	0	126841	528	1126266	0	0	29900	0	0	97791	0	248871	706086			0	840465	835084	-1378	0	0	0	0	126841	
18836																																							6510	2107	0	0	16705	0	3900	2253	5789	150548	129936	1811	134099	0	1428	0	2352	0	16449	180	150548	0	0	14521	0	0	1676	0	27193	102743			0	114712	113284	72	0	0	0	0	16449	
18854																																							100454	6103	1499	0	0	0	4633	754	5332	593199	534942	3266	538208	0	6316	0	0	0	54991	40	593199	0	0	40891	0	0	14060	0	123860	411082			0	480740	474424	0	0	0	0	0	54991	
19356																																							54	3099	0	0	32550	0	767	0	1880	81807	70337	187	72280	0	877	0	1756	0	9527	2025	81807	0	0	3638	0	0	3200	0	14324	56013			0	44295	43418	664	39	0	0	0	9527	
19730																																							219074	44180	431	6765	212717	0	58672	15730	88101	2451560	2173390	15525	2197149	0	18701	0	0	0	254411	4083	2451560	7798	8234	51222	0	0	197804	16706	722545	1450845			0	1798646	1779945	1302	1441	0	0	0	254411	
19936																																							52480	2766	0	19633	29644	0	4786	382	8247	270073	236981	961	244942	0	3247	0	7000	0	25131	420	270073	0	0	12173	0	0	12406	0	47808	189173			0	155382	152135	132	0	0	0	0	25131	
19972																																							21297	723	0	23357	0	0	369	0	3655	93048	74105	1037	75142	0	370	0	0	0	17906	0	93048	0	0	17906	0	0	0	0	156	73949			0	44017	43647	0	0	0	0	0	17906	
20053																																							588	1762	0	0	15172	0	330	18	2721	94912	82878	319	83197	0	1218	0	0	0	11715	150	94912	0	0	5371	0	0	6053	0	18741	64137			0	73561	72343	141	1978	0	0	0	11715	
20633																																							598	5198	0	0	72110	0	6287	14902	10883	292731	249558	2872	262430	0	2926	0	10000	0	30301	1106	292731	0	0	25931	0	0	2816	0	27984	221574			0	179433	176507	448	6246	0	0	0	30301	
20857																																							3560	2482	0	0	107534	0	1012	0	3129	183992	140521	229	163035	0	769	142	22285	0	20957	200	183992	0	0	2366	0	0	13800	0	60610	79911			0	66902	66133	4591	0	0	0	0	20957	
21256																																							3470	147	0	0	561	0	48	223	652	9907	8777	1	8778	0	127	0	0	0	1129	105	9907	0	0	522	0	0	495	0	2533	6244			0	3579	3452	7	1354	0	0	0	1129	
21359																																							6747	1742	302	233	8042	0	283	0	831	48570	42875	56	43055	0	268	0	124	0	5515	550	48570	0	0	1424	0	0	3350	0	9501	33374			0	30658	30390	191	0	0	0	0	5515	
21630																																							2570	2155	0	0	28959	0	3994	0	838	105900	92857	263	93686	0	885	0	566	0	12214	281	105900	0	0	5692	0	0	4919	0	21368	71488			0	63119	62234	1322	5150	0	0	0	12214	
21658																																							9235	1872	0	0	31790	0	1493	119	4349	164521	142408	1438	148269	0	1606	0	4423	0	16252	100	164521	0	0	11237	0	0	4157	0	18740	123668			0	113556	111950	758	3713	0	0	0	16252	
22048																																							9355	5224	0	0	37895	0	4431	1704	7256	210005	173316	1361	190980	0	1666	0	16303	0	19025	1000	210005	0	0	11485	0	0	6400	0	33726	139590			0	145106	143440	140	700	0	0	0	19025	
22543																																							8134	4197	0	0	4108	0	2673	30	1699	111731	89726	100	97726	0	738	0	7900	0	14005	602	111731	0	0	7791	0	0	5698	1626	22702	67024			0	89233	88495	-86	769	0	0	0	14005	
22552																																							1634	782	0	750	3554	0	2797	135	2098	102616	78542	548	94185	0	1227	0	4000	0	8431	100	102616	0	0	2349	0	0	5900	0	16524	62018			0	92093	90866	82	0	0	11095	0	8431	
22730																																							9484	3514	0	0	62418	0	3457	100	4010	165366	146097	667	150818	0	747	0	0	0	14548	250	165366	0	0	13554	0	0	300	0	48755	97342			0	80614	79867	444	2516	0	0	4054	14548	
22936																																							19044	2393	0	0	38680	0	3595	3828	7877	176171	156395	515	156910	0	1349	0	0	0	19261	725	176171	0	0	-2948	0	0	21439	0	52897	103498			0	99703	98354	45	2400	0	0	0	19261	
23045																																							7839	480	0	479	17329	0	348	0	488	40160	32687	84	32771	0	170	0	0	0	7389	2214	40160	0	0	2233	0	0	2840	0	3211	29476			0	13367	13197	102	0	0	0	0	7389	
23456																																							745	1953	0	0	31986	0	2216	366	1328	114624	98180	311	100350	0	1191	0	59	0	14274	126	114624	0	0	12889	0	0	336	0	12594	85586			0	76912	75721	923	309	0	1800	0	14274	
23504																																							29015	50581	7088	222058	627083	0	34712	0	162665	3741370	2854388	34965	3289090	119	22708	105950	198842	0	452161	600	3741370	0	0	170125	0	0	285094	0	1112718	1741670			0	2524926	2502218	-3658	0	0	150000	50895	452280	
23643																																							4089	2536	0	0	70873	0	1558	574	5408	189989	169572	410	170082	0	1343	0	0	0	19907	200	189989	0	0	16807	0	0	2300	265	37535	132037			0	106029	104686	600	0	0	100	0	19907	
23755																																							6954	7229	1202	0	46227	0	5865	0	3675	198343	179166	1063	180229	0	1481	0	0	0	18114	110	198343	0	0	12623	0	0	4615	0	39085	140081			0	128672	127191	766	0	0	0	0	18114	
24006																																							27790	8468	702	276381	112302	0	10774	905	36435	1261900	1120883	10967	1151931	20	4042	6106	20081	0	109949	0	1261900	0	0	103290	0	0	14629	0	123417	997466			0	780759	776717	-7970	5320	0	0	0	109969	
