"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
1669	0	1410	0	0	0	0	0	0	0	0	0	794	1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1807	0	314										
1829	0	0	0	0	0	0	0	0	0	0	0	672	2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4132	0	22971	0	8102										
1856	0	0	0	0	0	0	0	0	0	0	0	0	2410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1851	0	231										
2040	0	0	0	0	0	0	0	0	0	0	0	51	4413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3674	0	2548										
2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2524	0	2849										
2376	0	0	0	0	0	0	0	0	0	0	0	0	56800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1839	0	4770										
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1143										
2732	0	0	0	0	0	0	0	0	0	0	0	4444	34699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	30021	0	2924										
2750	0	0	0	0	0	0	0	0	0	0	0	1399	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1307	0	12813										
3177	0	0	0	0	0	0	0	0	0	0	0	11174	7063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9170	0	10										
3252	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																799	0	9040										
3458	0	0	0	0	0	0	0	0	0	0	0	8	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																601	0	541										
3720	0	0	0	0	0	0	0	0	0	0	5000	1628	4878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																975	0	3725										
3971	0	0	0	0	0	0	0	0	0	0	0	0	35403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	29335	0	31687										
4156	0	0	0	0	0	0	0	0	0	0	0	2418	1386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5323	0	10756										
4231	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																197	0	1684										
4839	0	0	0	0	0	0	0	0	0	0	0	11200	14012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	3641	0	2025										
5069	0	0	0	0	0	0	0	0	0	0	0	29246	1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	620	0	0										
5135	0	0	0	0	0	0	0	0	0	0	0	404	4130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1066	540	8241	0	51827										
5210	0	0	0	0	0	0	0	0	0	0	0	6863	26929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	39527	600	53526										
5461	0	0	0	0	0	0	0	0	0	0	0	1216	3565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	27183	0	16390										
5751	0	0	0	0	0	0	0	0	0	0	0	1641	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5135	0	10511										
6039	0	0	0	0	0	0	0	0	0	0	0	0	2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																589	0	4229										
6141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1117										
6329	0	0	0	0	0	0	0	0	0	0	0	10370	6619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4131	502	8573	0	13290										
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
7045	0	0	0	0	0	0	0	0	0	0	0	464	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1353	0	1930										
7072	0	0	0	0	0	0	0	0	0	0	0	133	2087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																570	0	4353										
7157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1147										
7456	0	0	0	0	0	0	0	0	0	0	0	697	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4400	0	14886										
7634	0	0	0	0	0	0	0	0	0	0	0	1174	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																301	0	578										
8033	0	0	0	0	0	0	0	0	0	0	0	6672	5385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2935	0	11860										
8462	0	222	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1224	0	3981										
8631	0	0	0	0	0	0	0	0	0	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																976	0	759										
9357	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	150828	189937	3365										
9553	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1046	0	25070										
9807	0	0	0	0	0	0	0	0	0	0	0	216571	397674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	30805	0	6381										
9955	0	0	0	0	0	0	0	0	0	0	0	0	1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2211	0	11162										
10250	0	0	0	0	0	0	0	0	0	0	0	0	6128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														280	275	26216	0	8978										
10849	0	0	0	0	0	0	0	0	0	0	0	1971	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	12024										
11145	0	0	0	0	0	0	0	0	0	0	0	859	11064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1802	0	1521										
11275	0	0	0	0	0	0	0	0	0	0	58906	11903	62680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	129812	0	10915										
11640	0	0	0	0	0	0	0	0	0	0	0	5614	2068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8867	0	42695										
11837	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	130										
12030	0	0	0	0	0	0	0	0	0	0	0	623	13755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8255	0	521										
12142	0	0	0	0	0	0	0	0	0	0	0	604	4467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6860	0	5499										
12179	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																417	0	32										
12311																																																																																										
12647	0	0	0	0	0	0	0	0	0	0	0	67	6511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2277	0	1790										
12656	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																213	0	296										
12937	0	0	0	0	0	0	0	0	0	0	0	1112	9919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2394	0	4305										
12946	0	0	0	0	0	0	0	0	0	0	284585	8479	52837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1673	1243	59739	0	10622										
12955	0	0	0	0	0	0	0	0	0	0	7500	4016	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9931	0	1976										
13103	0	0	0	0	0	0	0	0	0	0	0	35815	24234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	38574	0	38040										
13251	235	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																65	0	588										
13457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																388	0	3184										
14052	0	0	0	0	0	0	0	0	0	0	0	255	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																547	0	306										
14155	0	0	0	0	0	0	0	0	0	0	0	1773	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																446	0	6999										
14650	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1190										
14753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																677	0	4255										
14865	0	0	0	0	0	0	0	0	0	0	0	2251	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2406	2419	14434	0	38717										
14977	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																119	0	7667										
16551	0	0	0	0	0	0	0	0	0	0	0	1259	4083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1472	0	7018	0	1612										
16748	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																901	0	843										
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7391	0	81178										
17147	0	0	0	0	0	0	0	0	0	0	0	38110	233949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1196763	80	184066										
17259	0	0	0	0	0	0	0	0	0	0	0	19	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	773										
17464	0	0	0	0	0	0	0	0	0	0	0	0	155755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														36086	37407	119483	0	147906										
17950	0	0	0	0	0	0	0	0	0	0	0	1651	2616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5776	0	10307										
17978	0	0	0	0	0	0	0	0	0	0	17500	4970	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0						COMMITMENTS TO ORIGINATE S/FAMILY 1ST Mtg. Loans	COMMT'S TO ORIGINATE M/FAMILY 1ST MTG> LOANS	COMMT'S TO ORIGINATE OTHER MORTGAGE LOANS	COMMIT'S TO ORIGINATE CONSUMER LOANS	
18050	0	0	0	0	0	0	0	0	0	0	0	3935	7191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	3344	0	6908										
18135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5261	0	234										
18377	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
18827	0	0	0	0	0	0	0	0	0	0	0	4032	67509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	68811	0	6046										
18836	0	0	0	0	0	0	0	0	0	0	0	0	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																509	0	2309										
18854	0	0	0	0	0	0	0	0	0	0	28676	17513	67300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	39772	0	24873										
19356	0	0	0	0	0	0	0	0	0	0	0	358	1411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1242	0	0										
19730	0	0	0	0	0	0	0	0	0	0	6000	17607	45020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	233182	22966	21635										
19936	0	0	0	0	0	0	0	0	0	0	0	245	757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9658	0	6285										
19972	0	0	0	0	0	0	0	0	0	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
20053	0	249	0	0	0	0	0	0	0	0	0	1165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2401	0	3574										
20633	0	0	0	0	0	0	0	0	0	0	0	398	1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	3084	0	1976										
20857	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4385	0	21044										
21256	0	0	0	0	0	0	0	0	0	0	700	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																32	0	27										
21359	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																253	0	2953										
21630	0	0	0	0	0	0	0	0	0	0	0	644	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3248	0	526										
21658	0	11	0	0	0	0	0	0	0	0	0	1106	6970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1881	0	1641										
22048	0	0	0	0	0	0	0	0	0	0	0	461	6966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9652	0	5173										
22543	0	0	0	0	0	0	0	0	0	0	0	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6233	0	1797										
22552	0	0	0	0	0	0	0	0	0	0	0	135	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6187	0	6317										
22730	0	0	0	0	0	0	0	0	0	0	0	21	2705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2327	0	3595										
22936	0	0	0	0	0	0	0	0	0	0	0	1241	5225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2791	0	10914										
23045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1140										
23456	0	0	0	0	0	0	0	0	0	0	0	998	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3150	0	1669										
23504	56103	0	0	0	0	0	0	0	0	0	0	3079	71040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														32	1179	317951	0	25666										
23643	0	0	0	0	0	0	0	0	0	0	0	123	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2824	0	507										
23755	0	0	0	0	0	0	0	0	0	0	0	2040	1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3887	0	799										
24006	0	0	0	0	0	0	0	0	0	0	0	2832	49148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	34960	0	0										
24378	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																541	0	1035										
24453	0	0	0	0	0	0	0	0	0	0	0	7225	2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5821	0	971										
24659	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1373										
24668	0	0	0	0	0	0	0	0	0	0	0	11540	16610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	94928	0	6123										
24949	0	0	0	0	0	0	0	0	0	0	0	2399	8993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1947	0	29490	0	5432										
25357	0	0	0	0	0	0	0	0	0	0	1000	1516	15370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8312	0	14271										
25647	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																396	0	50										
26176	0	0	0	0	0	0	0	0	0	0	0	0	1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	277	0	0										
26242	0	0	0	0	0	0	0	0	0	0	0	2972	31926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5177	0	13476	0	18655										
26457	0	0	0	0	0	0	0	0	0	0	0	170	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																94	0	2585										
26765	0	0	0	0	0	0	0	0	0	0	31250	9590	10934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	27082	0	3547										
27070	0	0	0	0	0	0	0	0	0	0	0	2516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2672	0	0	0	6484										
27548	0	0	0	0	0	0	0	0	0	0	255	193	26694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	66140	0	11866										
27614	0	0	0	0	0	0	0	0	0	0	0	794	2520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1214	0	3786	0	15377										
27847	0	0	0	0	0	0	0	0	0	0	0	1738	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8091	0	443										
28013	0	0	0	0	0	0	0	0	0	0	0	12277	63371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	38070	0	5417										
28152	0	539	0	0	0	0	0	0	0	0	0	457	1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9933	0	5708										
28255	0	0	0	0	0	0	0	0	0	0	0	3087	4806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	32061	0	4903										
28349	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2535	0	913										
28406	0	0	0	0	0	0	0	0	0	0	0	18893	137320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	135069	0	84119										
28675	0	0	0	0	0	0	0	0	0	0	0	464	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3462	0	2445										
28732	0	0	0	0	0	0	0	0	0	0	0	1714	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2864	0	3712										
29476	0	0	0	0	0	0	0	0	0	0	0	182	19377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3610	0	30										
29636	0	0	0	0	0	0	0	0	0	0	0	2326	8324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4050	0	14229	0	5594										
29878	0	0	0	0	0	0	0	0	0	0	0	3604	48697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
30052	0	0	0	0	0	0	0	0	0	0	0	554	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8	0	44										
30502	0	0	0	0	0	0	0	0	0	0	0	1381	10482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	29322	0	22586										
30650	0	0	0	0	0	0	0	0	0	0	0	2576	2083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2600	0	514										
