"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													564	0	207	266	0	25	0	0	85	6	0	0	0	FDIC assessment exp			
242													20	0	0	0	0	0	0	0	20	0	0	0	0				
279													599	0	396	0	50	7	223	0	54	149	0	108	0	I Pay Bill Pay	ATM Settlement		
354													3	0	0	0	0	0	0	0	3	0	0	0	0				
457													62	0	0	0	0	0	0	0	19	43	0	0	0				
505													3339	0	868	520	0	765	0	0	61	1797	93	0	0	Deferred service fee FCC			
1155													1785	0	1422	0	0	71	0	0	116	247	0	1351	0	Visa Drafts In-Process			
1351													495	0	48	0	0	48	0	0	281	166	0	0	0	atm cardholder in process			
1454													1115	0	929	0	0	0	0	0	67	119	0	862	0				
1557													373	0	103	248	0	0	0	0	22	0	0	0	0				
1669													556	0	102	0	0	0	0	0	100	354	0	102	0				
1829													1085	0	81	0	65	0	0	0	840	164	0	0	0				
1856													146	0	0	0	0	0	0	0	83	63	0	0	0				
2040													355	0	115	0	0	0	0	0	139	101	0	0	0				
2161													1874	0	1125	0	0	0	0	0	35	714	0	1125	0				
2376													35439	0	10697	0	0	0	0	0	306	24436	0	10455	0				
2554													22	0	0	0	0	0	0	0	22	0	0	0	0				
2732													2087	265	881	0	292	270	0	0	288	918	0	52	0	accrued salaries & vacation			
2750													112	0	0	0	0	0	0	0	26	76	10	0	0				
3177													9824	0	7285	0	1089	0	0	0	6	2533	0	5962	0				
3252													182	0	1	0	0	0	0	0	116	65	0	0	0				
3458													129	0	10	7	0	10	0	0	17	95	0	0	0	Cardholder in Progress			
3720													1497	0	0	0	0	0	0	0	29	1468	0	0	0				
3971													17776	0	9563	0	3877	2883	0	0	305	7843	65	2720	0	Unearned Revenues			
4156													710	0	382	99	0	0	0	0	123	106	0	0	0				
4231													307	0	0	0	0	0	0	0	240	67	0	0	0				
4437													920	0	583	0	0	396	0	0	49	288	0	0	0	ACCRUED POSTRETIREMENT BENEFIT			
4839													1149	196	197	0	0	0	0	0	187	765	0	0	0				
5005													4796	0	3553	0	0	0	0	0	39	1204	0	3547	0				
5069													3475	0	823	0	725	0	0	0	789	1663	200	0	0				
5135													1526	0	415	0	0	0	0	0	185	926	0	415	0				
5210													6636	0	4339	0	0	1142	0	0	650	1567	80	1595	0	Deferred Director's Fees			
5461													2862	0	2269	0	0	0	0	0	10	294	289	1791	0	SUSPENSE LIABILITIES			
5751													1456	0	1186	89	0	472	0	0	40	141	0	673	0	Post Retirement Benefit Costs			
6039													175	0	0	0	0	0	0	0	68	107	0	0	0				
6141													43	0	0	0	0	0	0	0	23	20	0	0	0				
6329													2181	0	1575	0	310	0	0	0	210	396	0	1265	0				
7009													12996	0	3644	39	0	3593	0	0	5	9308	0	0	0	Deferred Income			
7045													937	0	0	512	0	0	0	0	58	367	0	0	0				
7072													4129	0	2699	0	0	0	0	0	5	1425	0	2284	0				
7157													278	0	32	16	0	32	0	0	53	177	0	0	0	escrow funds payable			
7456													64	0	0	0	0	0	0	0	28	36	0	0	0				
7634													108	0	36	0	0	36	0	0	52	20	0	0	0	ATM EFT SETTLEMENT			
8033													2092	0	1480	0	76	90	9	0	285	327	0	1305	0	DEFERRED MANAGEMENT PAYABLE	OTHER LIABILITIES		
8462													110	0	0	0	0	0	0	0	80	30	0	0	0				
8631													477	0	347	0	0	0	0	0	27	103	0	320	0				
9357													1883	0	1510	0	0	0	0	0	12	361	0	1150	0				
9553													1011	0	400	0	0	400	0	0	37	574	0	0	0	Nebraska Fund XV Investment			
9807													11987	0	6074	0	0	568	0	0	467	4446	1000	0	5449	REVERSE MORTGAGE INSURANCE			
9955													153	0	0	0	0	0	0	0	27	126	0	0	0				
10250													852	0	547	0	0	0	0	0	248	57	0	163	0				
10849													923	0	614	0	18	0	0	0	54	255	0	0	466				
10858													3720	0	520	1081	492	0	0	0	61	2018	40	0	0				
11145													965	0	0	0	0	0	0	0	44	921	0	0	0				
11275													10554	0	6119	0	1811	0	0	0	537	3898	0	0	0				
11640													1969	0	814	0	0	0	0	0	611	544	0	814	0				
11837													602	0	1	0	0	0	0	0	20	581	0	0	0				
12030													1528	0	1283	0	399	0	0	0	215	30	0	884	0				
12142													3211	0	2758	283	0	0	0	0	130	40	0	2311	0				
12179													817	0	629	0	0	0	0	0	2	186	0	602	0				
12245													479	0	188	51	0	0	0	0	104	136	0	182	0				
12311	634661	0	323694	0	124666	0	0	0	257731	40855	0	0									12381								
12647													232	70	70	0	0	0	0	0	79	83	0	0	0				
12656													23	0	0	0	0	0	0	0	20	3	0	0	0				
12937													3044	0	33	2533	8	0	0	0	126	352	0	0	0				
12946													6533	0	5209	0	0	0	0	0	375	949	0	5051	0				
12955													166	0	43	0	0	0	0	0	46	77	0	0	0				
13103													28329	0	25304	0	0	20878	0	0	242	2776	7	0	0	DEFINED BENEFIT RETIREMENT PLAN LIABILITY			
13251													84	0	73	0	0	0	0	0	11	0	0	0	0				
13457													108	0	18	85	0	0	0	0	5	0	0	0	0				
14052													85	0	0	0	0	0	0	0	22	63	0	0	0				
14155													525	0	196	0	0	0	0	0	82	247	0	190	0				
14650													481	0	148	0	0	0	0	0	3	330	0	148	0				
14753													428	0	0	381	0	0	0	0	43	4	0	0	0				
14865													1674	0	1438	0	0	0	0	0	79	132	25	777	0				
14977													132	0	37	0	0	0	0	0	23	72	0	37	0				
16458													527	0	5	27	0	0	0	0	158	337	0	0	0				
16551													287	0	0	0	0	0	0	0	189	98	0	0	0				
16748													633	0	215	51	0	0	0	0	24	328	15	183	0				
16944													34	0	0	18	0	0	0	0	16	0	0	0	0				
16953													81	0	0	0	0	0	0	0	49	32	0	0	0				
17110													2970	0	349	0	88	242	0	0	45	2552	24	0	0	Deferred Tenanat Improvement Liability			
17147													25754	0	5476	0	0	0	0	0	909	19369	0	0	5419				
17259													1604	0	1034	0	0	0	0	0	33	537	0	1034	0				
17464													22270	0	406	1914	79	0	0	0	166	19344	440	0	0				
17950													2483	0	1105	950	106	0	0	0	79	220	129	911	0				
17978													1060	0	529	0	185	344	0	0	4	527	0	0	0	Deferred Gains on the Sale of Other Real Estate			
18050													1663	0	978	0	0	393	403	0	131	554	0	0	0	Loan Escrow Balances	ATM/Debit Cards		
18135													561	0	0	0	0	0	0	0	120	441	0	0	0				
18377													69	0	8	0	0	0	0	0	28	33	0	0	0				
18827													1880	0	1567	0	0	0	0	0	168	145	0	0	0				
18836													1355	0	771	0	0	0	0	0	71	513	0	628	0				
18854													2593	0	2315	0	19	522	604	89	158	120	0	816	0	CASHIERS CHECKS OUTSTANDING	DEFERRED FEE RESERVE	BANK EXPENSE CHECKS	
19356													771	0	710	0	0	0	0	0	27	34	0	710	0				
19730													11649	0	4	0	4	0	0	0	422	11223	0	0	0				
19936													634	0	531	0	0	0	0	0	63	40	0	466	0				
19972													770	0	743	0	0	743	0	0	1	26	0	0	0	accrued life insurance exp			
20053													228	0	140	0	0	0	0	0	45	43	0	0	0				
20512													5623	0	5254	0	0	0	0	0	21	345	3	0	0				
20633													2136	0	0	0	0	0	0	0	190	1946	0	0	0				
20857													226	0	25	0	0	0	0	0	70	131	0	25	0				
21256													11	0	0	0	0	0	0	0	9	2	0	0	0				
21359													26	0	0	0	0	0	0	0	9	17	0	0	0				
21630													276	0	86	0	0	0	0	0	23	167	0	0	0				
21658													1180	0	874	0	0	0	0	0	104	202	0	874	0				
22048													1180	0	763	62	8	0	0	0	100	255	0	724	0				
22543													367	0	0	0	0	0	0	0	16	351	0	0	0				
22552													808	0	158	0	0	158	0	0	86	564	0	0	0	AG BMP			
22730													448	0	200	113	89	0	0	0	19	111	5	0	0				
22936													623	0	342	3	0	134	0	0	65	213	0	0	0	ATM Suspense			
23045													38	0	29	0	20	0	0	0	8	1	0	0	0				
23456													238	0	0	0	0	0	0	0	131	107	0	0	0				
23504													6629	0	3697	0	0	1241	0	0	118	2789	25	2136	0	DEFERRED LEASE OBLIGATION			
23540													1108	0	3	833	0	0	0	0	48	224	0	0	0				
23643													533	0	434	0	0	0	0	0	98	1	0	357	0				
23755													896	0	0	0	0	0	0	0	58	838	0	0	0				
24006													7477	0	542	0	0	312	0	0	24	6911	0	161	0	Suspense Payable			
24378													174	0	2	0	0	0	0	0	0	172	0	0	0				
24453													769	0	149	0	0	94	0	0	35	585	0	0	0	DEFERRED GAIN ON OREO SALE			
24659													95	0	52	0	0	52	0	0	16	27	0	0	0	AGBMP			
24668													194	0	17	0	17	0	0	0	67	110	0	0	0				
24855													23	0	0	0	0	0	0	0	5	18	0	0	0				
24949													4372	0	3544	0	0	0	0	0	395	433	0	3543	0				
25357													116	0	63	0	63	0	0	0	48	5	0	0	0				
25647													179	0	0	0	0	0	0	0	51	128	0	0	0				
26176													2357	0	1215	0	0	0	0	0	22	1117	3	981	0		0		
26242													1732	0	0	488	0	0	0	0	79	1137	28	0	0				
26457													61	0	0	11	0	0	0	0	15	35	0	0	0				
26765													1526	0	952	0	0	622	0	0	81	283	210	0	0	Accumulated pension benefits obligations			
26859													901	0	0	0	0	0	0	0	78	798	25	0	0				
27070													1070	0	38	0	0	0	0	0	341	691	0	0	0	Items in Transit			
27548													2300	0	1596	8	0	0	0	0	306	390	0	708	0				
27614													3527	0	1241	1896	0	0	0	0	129	261	0	748	0				
27847													1302	0	580	0	0	0	0	0	147	575	0	555	0				
28013													70045	0	65776	0	0	46553	0	0	53	3662	554	0	0	due to brokers / purchase of securities			
28152													549	0	469	0	0	0	0	0	24	56	0	447	0				
28255													557	0	4	0	0	0	0	0	103	450	0	0	0				
28349													220	0	106	0	0	0	0	0	66	48	0	0	0				
28406													61048	0	53565	3061	0	52775	0	0	45	4347	30	0	0	Due to Broker			
28572													232	0	127	0	27	83	0	0	17	88	0	0	0	accrued real estate taxes on reo			
28675													816	0	5	522	0	0	0	0	3	286	0	0	0				
28732													1514	0	1395	0	0	0	0	0	60	59	0	1324	0				
29104													10886	56	8619	0	673	6429	0	0	219	1838	210	0	0	Accrued Pension			
29476													29	0	9	0	0	0	0	0	20	0	0	0	0				
29636													7498	0	6118	0	0	0	0	0	261	1119	0	6117	0				
29878													21884	0	21469	0	21231	61	177	0	39	376	0	0	0	Abandoned Property	Unapplied Mtg Payments		
29953													133	0	1	0	0	0	0	0	31	101	0	0	0				
30052													168	0	35	122	32	0	0	0	2	9	0	2	0				
30418													10462	0	1089	4302	348	179	537	0	3174	1897	0	0	0	Escheatment	Estimated Borrower Benefits on FFEL Loans		
30502													5116	0	3966	0	0	2374	0	0	104	982	64	0	0	Unfunded pension liability			
30650													249	0	32	0	0	0	0	0	139	78	0	0	0				
30810													3780594	0	1352094	0	0	972205	0	0	86079	2342421	0	0	0	Merchant settlement			
30874													5087	0	2327	0	2327	0	0	0	59	2701	0	0	0				
31134													1882	0	1522	59	13	853	617	0	118	183	0	0	0	Index Liablility Plan	Split Dollar Ins Liablility		
31255													5749	0	2827	0	0	2020	0	0	104	2818	0	0	0	factored loans reserves payable			
31657													221	0	158	0	0	0	41	53	38	25	0	0	0	OD Contra	Mastercard Drafts	Escrow	
31826													4253	0	3561	0	0	1050	0	0	98	594	0	1433	0	RESERVE-EXTRAORDINARY EXP (PENSION LIABILITY)			
31835													4026	0	2349	0	0	681	0	0	61	1616	0	1668	0	Minority Interest in Subsidiary			
32234													101	0	0	0	0	0	0	0	12	89	0	0	0				
32766													29	0	0	0	0	0	0	0	4	25	0	0	0				
32971													2553	0	1945	0	0	0	0	0	97	511	0	1481	0				
33147													1489	0	556	0	0	440	0	0	144	789	0	0	0	Unearned Loan Fees			
33259													3616	0	1757	0	0	730	586	0	730	1129	0	0	0	Deferred Income OREO	Investor Remittance-Participants		
33268													170	0	4	0	4	0	0	0	32	134	0	0	0				
33370													46	0	46	0	0	0	0	0	0	0	0	0	0				
33754													242	0	0	187	0	0	0	0	5	50	0	0	0				
33839													215	0	30	68	30	0	0	0	13	104	0	0	0				
33857													378	0	8	0	7	0	0	0	117	253	0	0	0				
34153													2747	0	1005	0	0	1000	0	0	79	1663	0	0	0	legal reserve			
34359													499	0	425	0	0	0	0	0	27	47	0	419	0				
34425													1208	0	1055	0	0	771	0	0	115	38	0	0	0	POST-RETIREMENT BENEFIT PLAN			
34434													1174	345	789	0	324	0	0	0	205	180	0	0	46				
34452													257	0	28	0	0	0	0	0	124	105	0	0	0				
34537													7868	0	2857	0	0	0	0	0	105	4877	29	2726	0				
34555													2040	0	1762	0	0	0	0	0	213	65	0	1675	0				
34742													4360	0	3192	0	0	0	0	0	256	912	0	2913	0				
34836													50	0	0	10	0	0	0	0	33	7	0	0	0				
35057													370	0	46	0	11	0	0	0	83	241	0	0	0				
35301	12879930	0	9976586	1438379	0	7260513	0	0	1444056	17502	0	0									3407					Collateral deposits, net			
35570													125124	0	50442	0	6774	7028	27240	0	1974	72708	0	0	0	Other Misc Liabilities	Pension Liabilities and Reserves		
35646													477	0	0	0	0	0	0	0	47	430	0	0	0				
35842													689	0	4	0	4	0	0	0	286	399	0	0	0				
35879													2780	0	1592	701	0	848	245	0	184	303	0	405	0	CASH CLEARING INTERNAL	EWSB Checks		
36054													7853	0	1327	0	997	0	0	0	664	5862	0	0	0				
36456													324	0	0	0	0	0	0	0	38	286	0	0	0				
36933													249	0	197	0	0	75	0	0	49	3	0	90	0	Escrow Accounts			
37051													365	0	97	151	0	53	0	0	77	40	0	0	0	FARMER MAC CLEARING			
37341													565	0	383	0	0	0	0	0	65	117	0	383	0				
37378													1619	0	944	0	0	815	0	0	56	604	15	0	0	PURCHASED SECUTITY NOT SETTLED			
37435													2535	0	49	0	0	35	0	0	533	1953	0	0	0	AHP Set Aside Funding			
37640													19398	0	3831	4149	0	0	0	0	676	10742	0	1723	0				
37659													581	0	558	0	0	0	0	0	11	12	0	558	0				
37743													125	0	1	14	0	0	0	0	49	61	0	0	0				
37949													228	0	0	0	0	0	0	0	68	160	0	0	0				
38740													1083	0	205	154	0	111	92	0	109	615	0	0	0	Total Clearings	Escrow Payable		
39327													709	0	2	144	0	0	0	0	39	524	0	0	0				
39420													6910	0	6079	0	0	1063	0	0	803	28	0	0	0	ACRRUED PENSION PAYABLE			
39475													27536	0	18209	0	0	0	0	0	482	7928	917	10660	0				
39756													3794	0	2804	0	0	913	0	0	136	854	0	843	0	accrued salary continuation			
40033													214	0	0	0	0	0	0	0	19	195	0	0	0				
40350													90	0	19	10	0	0	0	0	32	29	0	0	0				
40707													678	0	95	0	0	0	0	0	47	536	0	0	0				
40855													322	0	0	0	0	0	0	0	212	110	0	0	0				
41245													224	0	138	0	5	0	0	0	37	49	0	110	0				
41553													17	0	0	0	0	0	0	0	17	0	0	0	0				
41629													2867	0	0	0	0	0	0	0	83	2784	0	0	0				
41759													233	0	25	151	0	0	0	0	57	0	0	8	0				
41825													849	0	632	0	20	0	0	0	3	101	113	612	0				
