"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	7017	0	0	0	0	0	0	0	0	3816	3865	0	0	0	0	0	0	0	0	15787	16297	4461	4521	0	15787	16297	645	656	0	0	2956	0	0	370	2586	4003	5564	7785	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	39822	7041	7233	0	0	0	0	40822	41842	50783	52837	0	0	0	0	0	0	0	0	63137	65715	58765	61010	0	20305	21770	0	0	0	0	21925	0	0	5099	16826	45711	41876	11685	0	4	0	0	0	2946	0	0	0																									0	0	0	0	0	0	0	0	2010	2103	
1829																																																																																																																																																														0	0	12638	0	0	0	0	0	0	0	0	19073	19145	0	0	999	1034	0	0	0	0	0	0	95152	97623	0	0	0	17976	18903	9495	9482	407	1839	1607	75	263	0	5531	26050	7162	376	0	25	314	33924	22296	0	0																									0	0	0	0	0	0	967	1045	0	0	
1856																																																																																																																																																														0	0	26941	0	0	0	0	0	0	0	0	16106	16036	0	0	0	0	0	0	0	0	597	598	28403	28434	0	0	0	1365	1425	0	0	0	0	0	0	0	0	0	16036	1425	0	0	0	0	0	0	11569	0																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	26707	0	0	0	0	3852	3965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46514	47216	0	0	0	24752	25666	0	0	589	0	0	1137	589	3610	5872	12892	6531	0	0	67	0	7367	0	4941	4211																									0	0	0	0	0	0	0	0	0	0	
2161																																																																																																																																																														0	0	21658	0	0	0	0	0	0	0	0	5411	5508	0	0	0	0	0	0	0	0	1	1	42266	43339	0	0	0	9477	9808	918	954	791	0	0	492	299	763	6714	7048	0	0	0	0	0	24156	1947	0	1921																									0	0	0	0	1	1	968	973	0	0	
2376																																																																																																																																																														0	0	418031	0	0	0	0	0	0	0	0	24282	24605	0	0	0	0	0	0	0	0	32415	33661	533266	542790	0	0	0	0	0	14300	14319	0	0	0	0	0	0	24605	10250	0	11738	10807	408	11993	65092	4652	348171	87490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3251	3402	0	0	21252	22314	
2554																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	628	636	0	0	0	0	0	0	1842	1858	0	0	0	1201	1209	50	48	175	13	13	50	125	603	651	415	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	30176	0	0	0	0	0	0	0	0	10611	10820	0	0	0	0	0	0	550	550	0	0	79564	81647	0	0	0	68403	70277	0	0	18142	0	0	2224	16218	35305	23639	4261	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	10144	0	0	0	0	0	0	0	0	2738	2721	0	0	3297	3269	0	0	0	0	0	0	14048	14157	0	0	0	3145	3189	2544	2501	35	0	0	0	35	584	492	6598	1469	225	786	387	2139	926	385	0	131																									0	0	0	0	0	0	4063	4146	0	0	
3177																																																																																																																																																														0	0	41432	69	69	0	0	15590	15557	0	0	10000	9941	0	0	8937	8394	0	0	0	0	4682	4748	65720	65545	0	3988	3988	830	839	0	0	4021	3	14	10976	13988	10946	0	2040	839	412	1834	533	1	3834	4748	0	20064																									0	0	0	0	55	64	1160	1269	639	696	
3252																																																																																																																																																														0	0	56089	0	0	0	0	821	829	0	0	5770	5762	0	0	899	894	0	0	0	0	615	628	71341	72324	0	615	628	15084	15354	5970	5960	1216	0	0	1351	860	3514	4001	13571	158	683	0	190	838	5655	4834	0	37285																									0	0	0	0	0	0	2800	2957	0	0	
3458																																																																																																																																																														0	0	9106	0	0	0	0	0	0	0	0	9146	9180	0	0	452	502	0	0	0	0	2583	2731	9970	10051	0	2583	2731	0	0	0	0	300	0	0	100	200	1590	5275	4846	254	0	0	0	0	0	369	0	0																									0	0	0	0	0	0	0	0	0	0	
3720																																																																																																																																																														0	0	28000	0	0	0	0	1505	1489	0	0	15508	15687	0	0	0	0	0	0	0	0	1597	1627	47055	48484	0	1597	1627	10112	10548	1499	1502	993	0	0	0	978	6299	6904	13652	1489	0	15	148	40	19735	821	0	0																									0	0	0	0	0	0	5780	6069	0	0	
3953																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
3971																																																																																																																																																														0	0	14604	0	0	0	0	0	0	0	0	31550	31515	0	0	9994	9310	0	0	0	0	0	0	101384	102595	0	0	0	0	0	29960	29916	0	500	518	1799	7511	0	0	31515	0	0	0	0	0	22388	2091	35592	1181																									0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																														0	0	19831	3017	3021	0	0	0	0	0	0	17085	17206	0	0	0	0	0	0	0	0	0	0	44546	45404	0	0	0	21547	22242	0	0	7801	0	0	2901	4900	11282	10356	12560	471	0	0	0	1023	1911	0	0	0																									0	0	0	0	0	0	467	484	0	0	
4231																																																																																																																																																														0	0	17932	0	0	0	0	0	0	0	0	6250	6189	0	0	0	0	0	0	0	0	0	0	42937	42935	0	0	0	9029	9061	6250	6189	100	0	0	0	100	0	0	7717	7433	0	0	0	0	11465	16004	0	215																									0	0	0	0	0	0	0	0	0	0	
4437																																																																																																																																																														0	0	25460	0	0	0	0	0	0	0	0	50578	51121	0	0	532	613	0	0	0	0	380	383	90627	92815	0	380	383	22430	23725	6000	6029	3256	0	0	1617	1639	10480	23330	38422	351	0	0	0	0	15350	2006	0	0																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	13535	0	0	0	0	9157	9249	0	0	202	203	0	0	1995	1963	0	0	0	0	0	0	61723	62395	0	0	0	24232	24672	496	498	1010	0	0	2133	1010	0	3226	24639	5080	0	0	0	0	6055	14211	595	5446																									0	0	0	0	0	0	2521	2564	0	0	
