"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	
49821																																																																																																																																																																																																																																																	
49858																																																																																																																																																																																																																																																	
49951																																																																																																																																																																																																																																																	
50144																																																																																																																																																																																																																																																	
50461																																																																																																																																																																																																																																																	
50546																																																																																																																																																																																																																																																	
50854																																																																																																																																																																																																																																																	
50872																																																																																																																																																																																																																																																	
50957																																																																																																																																																																																																																																																	
51253																																																																																																																																																																																																																																																	
51356																																																																																																																																																																																																																																																	
51459																																																																																																																																																																																																																																																	
51842																																																																																																																																																																																																																																																	
52719																																																																																																																																																																																																																																																	
52951																																																																																																																																																																																																																																																	
53033																																																																																																																																																																																																																																																	
53051																																																																																																																																																																																																																																																	
53752																																																																																																																																																																																																																																																	
54049																																																																																																																																																																																																																																																	
54058																																																																																																																																																																																																																																																	
54441																																																																																																																																																																																																																																																	
54656																																																																																																																																																																																																																																																	
54973																																																																																																																																																																																																																																																	
55336																																																																																																																																																																																																																																																	
55635																																																																																																																																																																																																																																																	
55653																																																																																																																																																																																																																																																	
55970																																																																																																																																																																																																																																																	
56258																																																																																																																																																																																																																																																	
56351																																																																																																																																																																																																																																																	
56548																																																																																																																																																																																																																																																	
56557																																																																																																																																																																																																																																																	
56717																																																																																																																																																																																																																																																	
57040																																																																																																																																																																																																																																																	
57228																																																																																																																																																																																																																																																	
57451																																																																																																																																																																																																																																																	
58177																																																																																																																																																																																																																																																	
58207																																																																																																																																																																																																																																																	
58225																																																																																																																																																																																																																																																	
58243																																																																																																																																																																																																																																																	
58355																																																																																																																																																																																																																																																	
58551																																																																																																																																																																																																																																																	
58636																																																																																																																																																																																																																																																	
58757																																																																																																																																																																																																																																																	
58971																																																																																																																																																																																																																																																	
59316																																																																																																																																																																																																																																																	
59352																																																																																																																																																																																																																																																	
59370																																																																																																																																																																																																																																																	
59754																																																																																																																																																																																																																																																	
60143	74277561	727108	0	0	68781193	8153448	6917919	1234322	0	1694570	987731	719584	0	0	10767606	6148216	4337100	7744	47864	318609	0	0	0	0	4793252	101874	132531	9999	3201519	14212133	6862004	1853939	46947474	3558555	3558555	724606	927989	8567	1897393	295692	147846	24950	9783	0	113113	42573	8515	7	834	0	7674	0	0	0	0	0	0	90	90	0	0	0	90	19040714	9520357	0	19455	113067	8227687	14961696	7971990	1975573	58671967	0	1594398	987787	58671967	68781193	426551	0	0	0	0	0	0	0	0	0	0	0	0	6034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036034	852270	28163	5633	0	0	1064197	0	0	0	0	0	0	0	0	1207	0	0	-12745	0	226682	0	0	0	3889	0	0	3889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1845515	0	0	1818678	26837	2600707	0	2600707	647330	0	0	0	0	0	647330	44179743	0	56393	438467	13629	43671254	0	318609	0	277098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200000	200000	0	40000	0	83743	3254071	0	0	0	0	0	0	0	0	1569	1569	0	0	0	1569	0	
60330																																																																																																																																																																																																																																																	
60545																																																																																																																																																																																																																																																	
60554																																																																																																																																																																																																																																																	
60648																																																																																																																																																																																																																																																	
61122																																																																																																																																																																																																																																																	
61355																																																																																																																																																																																																																																																	
61476																																																																																																																																																																																																																																																	
61757																																																																																																																																																																																																																																																	
61832																																																																																																																																																																																																																																																	
61953																																																																																																																																																																																																																																																	
62044																																																																																																																																																																																																																																																	
62110																																																																																																																																																																																																																																																	
62147																																																																																																																																																																																																																																																	
62772																																																																																																																																																																																																																																																	
63050																																																																																																																																																																																																																																																	
63069	45519605	399739	0	56526	30080272	3014121	2474249	529144	10728	4767544	2003558	2667026	77778	20095	9249191	7182709	2049921	13388	0	176569	450	40086	1691	3799	1951376	57348	43754	19385	1148528	11830376	6090625	7829249	18128263	568313	568313	0	3674	0	564639	17322	8661	0	0	0	8661	23165	4633	0	2103	0	1892	0	0	0	0	0	0	10287	10287	0	10287	0	0	7453502	3726751	1182	210	173521	3360736	11837866	6121311	8003028	22741552	0	1224262	4001514	22741552	30023746	128606	200000	200000	0	0	0	0	0	454	0	0	0	0	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92664	90596	0	0	92664	0	0	0	0	0	0	0	0	0	0	0	-913	0	3173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7784053	0	7284	7414961	361354	877483	0	877483	41574	0	0	4973	0	0	36601	17823992	0	111608	748437	302046	16583759	78142	130543	0	587621	0	9	0	0	0	0	0	16497	16497	0	25678	0	0	0	0	0	0	16944	0	16944	0	0	0	0	0	0	0	537182	994293	0	0	9	16944	0	0	638	0	19771	19771	0	0	0	0	0	
63201																																																																																																																																																																																																																																																	
63573																																																																																																																																																																																																																																																	
63733																																																																																																																																																																																																																																																	
63742																																																																																																																																																																																																																																																	
63751																																																																																																																																																																																																																																																	
64150																																																																																																																																																																																																																																																	
64543																																																																																																																																																																																																																																																	
64552																																																																																																																																																																																																																																																	
64730																																																																																																																																																																																																																																																	
65205																																																																																																																																																																																																																																																	
65241																																																																																																																																																																																																																																																	
65513	432184	47	0	0	198102	210006	203088	6918	0	136412	0	0	0	136412	15488	0	0	1048	14308	0	0	0	0	0	5137	381	0	0	4756	228454	6918	1048	195679	0	0	0	0	0	0	65	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029	515	0	0	0	515	228487	6918	1048	196194	0	1384	524	196194	198102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65188	0	24985	0	0	40203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65559																																																																																																																																																																																																																																																	
65746																																																																																																																																																																																																																																																	
65858																																																																																																																																																																																																																																																	
66154																																																																																																																																																																																																																																																	
66275																																																																																																																																																																																																																																																	
66677																																																																																																																																																																																																																																																	
67142																																																																																																																																																																																																																																																	
67151																																																																																																																																																																																																																																																	
67209																																																																																																																																																																																																																																																	
67254																																																																																																																																																																																																																																																	
67656																																																																																																																																																																																																																																																	
67870																																																																																																																																																																																																																																																	
68448																																																																																																																																																																																																																																																	
68671																																																																																																																																																																																																																																																	
68756																																																																																																																																																																																																																																																	
68831																																																																																																																																																																																																																																																	
68840																																																																																																																																																																																																																																																	
68859																																																																																																																																																																																																																																																	
68943																																																																																																																																																																																																																																																	
69333																																																																																																																																																																																																																																																	
69678																																																																																																																																																																																																																																																	
70058																																																																																																																																																																																																																																																	
70218																																																																																																																																																																																																																																																	
70414																																																																																																																																																																																																																																																	
70638																																																																																																																																																																																																																																																	
70955																																																																																																																																																																																																																																																	
71073																																																																																																																																																																																																																																																	
71318																																																																																																																																																																																																																																																	
71457																																																																																																																																																																																																																																																	
71859																																																																																																																																																																																																																																																	
72258																																																																																																																																																																																																																																																	
72351																																																																																																																																																																																																																																																	
72454																																																																																																																																																																																																																																																	
72678																																																																																																																																																																																																																																																	
73116																																																																																																																																																																																																																																																	
73152																																																																																																																																																																																																																																																	
73554																																																																																																																																																																																																																																																	
73956																																																																																																																																																																																																																																																	
74056																																																																																																																																																																																																																																																	
74140																																																																																																																																																																																																																																																	
74403																																																																																																																																																																																																																																																	
74449																																																																																																																																																																																																																																																	
75053																																																																																																																																																																																																																																																	
75259																																																																																																																																																																																																																																																	
75446																																																																																																																																																																																																																																																	
75455																																																																																																																																																																																																																																																	
75558																																																																																																																																																																																																																																																	
75633	106682933	674377	0	0	87882472	12137200	9328859	2695898	40820	2916871	458594	2458277	0	0	14109386	5173293	8487695	291400	11995	660469	0	305908	259807	0	10814424	360865	231959	22786	4477727	15321611	14334127	8097746	60927120	2346253	2346253	0	388009	0	1958244	282281	141141	0	50731	0	90409	19078	3816	0	0	0	3816	0	0	0	0	0	0	464924	464924	0	0	33571	431353	23201701	11600851	0	0	0	10924992	19623682	14824601	8131317	75999913	0	2964920	4065659	75999913	87882472	82093	404278	404278	0	0	0	0	0	0	0	3621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1701341	360353	0	0	1701341	0	0	0	0	0	0	0	0	0	34982	36641	0	0	145003	0	0	0	97585	0	0	70517	27068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11123570	0	54148	7418254	3651168	1852807	0	1849186	434515	0	0	8758	0	0	425757	52765705	0	0	47363	0	52718342	0	94754	0	4019746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3989404	2311584	0	0	0	0	0	0	0	0	4333678	4333678	4302071	0	0	0	0	
75651																																																																																																																																																																																																																																																	
76153																																																																																																																																																																																																																																																	
76443																																																																																																																																																																																																																																																	
76854																																																																																																																																																																																																																																																	
77150																																																																																																																																																																																																																																																	
77253																																																																																																																																																																																																																																																	
77422																																																																																																																																																																																																																																																	
77851																																																																																																																																																																																																																																																	
78157																																																																																																																																																																																																																																																	
78241																																																																																																																																																																																																																																																	
78559																																																																																																																																																																																																																																																	
79042																																																																																																																																																																																																																																																	
79127																																																																																																																																																																																																																																																	
79145																																																																																																																																																																																																																																																	
79257																																																																																																																																																																																																																																																	
79855																																																																																																																																																																																																																																																	
80020																																																																																																																																																																																																																																																	
80150																																																																																																																																																																																																																																																	
80374																																																																																																																																																																																																																																																	
80431																																																																																																																																																																																																																																																	
80552																																																																																																																																																																																																																																																	
80936																																																																																																																																																																																																																																																	
81175																																																																																																																																																																																																																																																	
81429																																																																																																																																																																																																																																																	
82033																																																																																																																																																																																																																																																	
82257																																																																																																																																																																																																																																																	
82350																																																																																																																																																																																																																																																	
82659																																																																																																																																																																																																																																																	
83151																																																																																																																																																																																																																																																	
83236																																																																																																																																																																																																																																																	
83375																																																																																																																																																																																																																																																	
83638	8457557	77944	3149	0	6751332	120672	96825	23846	0	0	0	0	0	0	2127648	627692	1080330	71353	315908	0	0	0	0	0	484915	14804	50888	589	402977	805566	1226400	953229	5186690	2785	2785	2785	0	0	0	15786	7893	4522	0	0	3371	188	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	773320	386660	0	0	0	386660	905556	1227800	953229	5611949	0	245560	476615	5611949	6748183	0	0	0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	18908	13457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896282	0	0	881287	14995	79058	0	79058	57487	0	0	0	0	0	57487	4710039	0	66245	71336	0	4452810	119648	0	0	15072	0	0	0	0	0	0	0	59145	59145	0	11803	0	0	0	0	0	0	255	255	0	51	0	0	0	0	0	0	15436	270236	0	0	0	0	0	0	0	0	92683	92683	92683	0	0	0	0	
83834																																																																																																																																																																																																																																																	
83852																																																																																																																																																																																																																																																	
83955																																																																																																																																																																																																																																																	
84046																																																																																																																																																																																																																																																	
84541																																																																																																																																																																																																																																																	
84804																																																																																																																																																																																																																																																	
85052																																																																																																																																																																																																																																																	
85258																																																																																																																																																																																																																																																	
85454																																																																																																																																																																																																																																																	
85472																																																																																																																																																																																																																																																	
85931																																																																																																																																																																																																																																																	
86349																																																																																																																																																																																																																																																	
86358																																																																																																																																																																																																																																																	
