"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
1669																																																																																																																																																								193	0	0	0							0	0		0		0			0					0																																																																		
1856																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
2161																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	1180	0	30		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
2732																																																																																																																																																								0	0	0	0							8655	0		401		0			0					0																																																																		
2750																																																																																																																																																								0	8900	0	0							0	0		0		0			0					0																																																																		
3252																																																																																																																																																								0	39000	0	0							0	0		15		221			0					0																																																																		
3458																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
3720																																																																																																																																																								0	5000	0	0							5806	0		338		0			0					0																													1843																				0																	
3971																																																																																																																																																								0	0	0	0							34727	0		2795		0			0					0																																																																		
4156																																																																																																																																																								0	0	0	0							2491	0		285		0			0					0																																																																		
4231																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
5069																																																																																																																																																								0	0	0	0							630	0		50		0			0					0																																																																		
5135																																																																																																																																																								0	0	0	0							0	1906		1476		0			0					0																																																																		
5210																																																																																																																																																								0	0	0	0							155695	0		0		9680			0					0																																																																		
5461																																																																																																																																																								0	24000	0	0							6109	0		635		4023			0					4331																																																																		
5751																																																																																																																																																								0	0	0	0							2094	0		436		0			0					0																																																																		
6039																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1551	2509	0	0		475		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
6329																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2557	0	0	440		5001		0	0	0	0	0	0	0	0	0	0	0	22639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
7009																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																													6000																				0																	
7045																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	451	2196	0	0		208		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
7072																																																																																																																																																								0	10000	0	0							5906	0		0		1914			0					0																																																																		
7456																																																																																																																																																								0	0	0	0							0	0		0		75			0					0																																																																		
7634																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
8033																																																																																																																																																								0	0	0	0							0	0		0		900			0					0																																																																		
8462																																																																																																																																																								0	0	0	0							0	0		0		314			0					0																																																																		
8631																																																																																																																																																								0	0	0	0							0	0		205		0			0					0																																																																		
9357																																																																																																																																																								0	0	0	0							1581	0		382		441			0					0																																																																		
9553																																																																																																																																																								0	0	0	0							95	0		75		0			0					0																																																																		
9807																																																																																																																																																								0	130000	0	0	0	0	40000	130000	0	0	75854	0	0	12815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009	0	0	0	0	0	40000	0	0	0	0			0	0	0	0	0	0	0	0	
9955																																																																																																																																																								0	0	0	0							2346	0		0		9			0					0																																																																		
10250																																																																																																																																																								0	0	0	0							13367	598		0		3145			0					0																																																																		
10849																																																																																																																																																								0	0	0	0							764	0		0		44			0					0																																																																		
11145																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7707	0	0	100		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
11640																																																																																																																																																								0	0	0	0							0	0		252		0			0					0																																																																		
11837																																																																																																																																																								0	0	0	0							299	260		22		0			0					0																																																																		
12030																																																																																																																																																								0	0	0	0							0	1840		2075		0			0					0																																																																		
12142																																																																																																																																																								274	0	0	0							1845	0		0		0			0					0																																																																		
12311	11461	0	0	209209	0	0	47265542	0	0	0	11490455	3249420	0	515003	24462	82986	3629	0	0	0	0	0	0	196845	47500	0	0	2819	2741000	2670879	0	0	0	0	0	0	0	0	0	0	6959415	9948	0	111249	12233784	9948	0	111249	432444	1673364	432444	1898681	26730517	0	0	0	1275580	23053	0	152731	1086119	23588	2007	149178	691341	0	0	0	59051	0	0	0	26263	42516724	2690774	0	0	519	2167	0			0	0	0	0	0	0	786981	2622018	0	159102	1270904	0	0	786981	2622018	0	0	0	0	44820	500820	241341	0	0	0	102580	1166366	1353072	416426	0	0	845216	162049	0	0	2495	0	0	0	0	0	0	0	0	182958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345007	0	0	2495			18053057	401377	1790373																																																																																										
12647																																																																																																																																																								0	0	0	0							3253	896		78		100			0					0																																																																		
12656																																																																																																																																																								75	0	0	0							44	0		0		0			0					0																																																																		
12946																																																																																																																																																								0	332510	0	0							0	7998		4026		0			0					0																													0																				0																	
13103																																																																																																																																																								0	0	0	0	0	0	208333	0	0	0	51761	0	0	1622	14	293	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208333	0	0	0	0	0	0	0	0	0	0	0	5339	0	0	0	5339	0	0	0	0	0	208333	0	0	0	0			0	0	0	0	0	0	0	0	
13251																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																													0																				3239																	
13457																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
14155																																																																																																																																																								0	824	0	0							2430	0		26		0			0					0																																																																		
14650																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
14753																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
14865																																																																																																																																																								0	19000	0	0							1065	5502		3343		0			0					0																													1698																				0																	
14977																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
16551																																																																																																																																																								0	2750	0	0							8791	2027		0		446			0					0																													7612																				0																	
16748																																																																																																																																																								0	0	0	0							5139	0		20		0			0					0																													26																				0																	
17110																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		5132		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
17147																																																																																																																																																								214	0	0	0	0	0	1786478	0	0	0	562674	0	0	5734	0	25960	5875	0	0	0	0	0	0	0	0	0	0	0	14703	0	0	0	0	0	0	0	0	0	0	0	65839	0	0	0	0	0	0	0	0	0	0	0	1867021	0	0	0	0	0	0	0	0	0	0	0	82017	0	0	0	84060	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
17259																																																																																																																																																								0	0	0	0							0	0		147		0			0					316																																																																		
