"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1557	0	0	0	0	0	0	11	5				0	294	53		52				0		0	0	0	0	0			0	0	1	0	25	0			111	1	0	0	0	0	0	0				10	0	43	4	
1669	0	0	0	0	0	0	12	0				1	72	1		0							0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				25	1	26	10	
1856	0	0	0	0	0	0	64	64				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2040	0	0	0	0	0	0	65	65				0	18	18		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2161	0	0	0	0	0	0	3	0				3	87	0		21				0		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	56	0	
2376	0	0	0	0	0	0	407	0		0		0	12	12		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	407	0	0	0	0		0	0	0	0	
2554	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2732	0	0	0	0	0	0	21	10				0	55	48		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	6	0	0	0	1				7	4	0	0	
2750	0	0	0	0	0	0	4	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	4	
3252	0	1	0	0	0	0	214	110				1	361	72		7				7		1	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	22	9				37	27	223	65	
3458	0	0	0	0	0	0	20	11				0	18	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				16	2	2	2	
3720	0	0	0	0	0	0	17	0				0	130	0		0				0		0	0	0	0	0			0	0	0	17	0	0			0	0	0	0	0	0	130	0				0	0	0	0	
3971	0	0	0	0	0	137	828	256				0	1416	2		237				237		0	0	0	0	6			0	0	238	18	211	42			0	8	9	11	0	0	0	11				0	0	915	143	
4156	0	0	0	0	0	0	7	4				0	22	0		0				0		0	0	0	0	0			0	0	3	0	22	0			0	0	0	0	0	0	0	0				0	0	0	0	
4231	0	2	0	0	0	0	22	0				6	53	0		0							0	0	0	0			0	0	0	0	44	0			0	0	0	0	0	0	0	0				6	9	3	5	
4839	0	0	0	2	0	0	5	0				0	1218	13		0				0		0	0	0	52	0			0	0	2	0	223	0			0	0	0	0	921	0	0	0				0	0	9	1	
5069	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
5135	0	0	0	0	0	0	25	0				3	369	334		14				14		3	0	0	0	0			8	0	18	0	4	0			0	0	0	0	0	0	0	0				9	4	0	0	
5210	0	0	0	0	0	0	124	1		0		8	170	0		69		0	0	0	0	0	0	0	0	0			0	0	22	20	17	0			0	0	0	0	0	0	0	61	0	0		0	0	84	12	
5461	0	0	0	0	0	0	12	0		0		0	4	0		0		0	0	0	0	0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	4	0	0		0	0	4	7	
5751	0	0	0	0	0	0	71	48				0	37	7		0				0		0	0	0	0	0			0	0	0	0	30	0			0	0	0	0	0	21	0	0				0	2	0	0	
6039	16	16	0	0	0	0	135	3				0	1008	0		0				0		0	0	0	0	0			0	0	1	0	6	57			21	0	0	0	300	1	589	107				5	2	14	5	
6141	0	0	0	0	0	0	24	0				0	112	0		0				0		0	0	0	41	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	71	23	
6329	0	0	0	0	0	0	726	80		0		0	3962	65		0		0	0	0	0	0	0	0	0	0			64	6	34	1	40	29			0	0	8	44	22	1	0	20	0	0		3154	403	580	137	
7009	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7045	0	0	0	0	0	0	23	0				0	171	0		0				0		0	0	0	0	0			0	2	1	0	81	0			0	0	0	0	0	0	0	0				89	18	1	2	
7072	0	0	0	0	0	0	4	0				0	104	0		0							0	0	0	0			0	0	4	0	85	0			0	0	0	0	14	0	5	0				0	0	0	0	
7157	0	0	0	0	0	0	2	0				0	38	34		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	2	0	0	
7456	0	0	0	0	0	0	2	0				0	39	37		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
7634	0	0	0	0	0	0	15	7				4	29	0		29							0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
8033	0	0	0	0	0	0	4	0				2	129	0		3							0	0	0	0			0	0	1	0	0	0			0	0	0	0	126	1	0	0				0	0	0	0	
8462	0	0	0	0	0	0	12	0				0	36	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				30	9	6	3	
8631	0	0	0	0	0	0	1	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	1	0	
9357	0	0	0	0	0	0	70	69		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	0	0	0	681	5		0		1	1611	0		0		0	0	0	0	0	0	0	0	0			0	0	10	1	140	27			8	100	1436	109	0	0	0	455	0	0		0	0	0	0	
9955	0	0	0	0	0	0	5	4				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
10250	0	0	0	14	0	0	499	368				21	53	13		30				0		0	0	0	0	0			0	0	22	56	0	0			0	0	7	6	0	0	0	11				0	0	3	1	
10849	0	0	0	0	0	0	0	0				0	824	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	824	0				0	0	0	0	
11145	0	0	0	0	0	0	16	0				0	244	0		0							0	0	0	0			0	0	10	0	153	0			0	0	0	0	45	0	0	0				13	0	33	6	
11640	0	0	0	0	0	0	31	4				24	67	0		54				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	3	9	0	
11837	0	0	0	0	0	0	4	0				0	2	0		2							0	0	0	0			0	0	0	4	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12030	2	888	0	0	0	0	4505	244				321	1536	603		88				23		256	0	0	0	0			0	0	870	83	357	0			0	0	9	146	186	1716	0	6				47	93	244	138	
12142	0	0	0	0	0	0	56	0				22	41	0		25							0	0	0	0			6	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	34	
12179	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
12311	27	0	478	830			51061		12696	0	0	1987	127235		0	13757	15512	0	0	673	0	17	1321	1024	8865	5360	0	0	14926	1059	3825	2754	8392	2147	0	9618	36	314	207	230	8635	1443	24	6292	0	0	111	34316	11654	9622	2489	
12647	0	0	0	0	0	0	2	0				1	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	2	0	
12656	0	0	0	0	0	0	2	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	1	1	0	0				2	0	0	1	
12937	0	0	0	0	0	0	7	0				0	0	0		0							0	0	0	3			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12946	54	0	1	1	0	0	662	408		0		0	1969	485		11		0	0	10	0	0	0	0	0	0			66	0	65	1	292	0			0	12	397	3	177	3	80	21	0	0		0	0	406	148	
13103	0	0	0	0	0	0	61	0		0		0	193	33		0		0	0	0	0	0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	2	0	0	0	0		109	53	51	4	
13251	0	0	0	0	0	0	117	111				0	2	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	6	
13457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14155	0	0	0	0	0	0	43	14				21	203	101		22				9		9	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	67	2				13	6	0	0	
14650	0	0	0	0	0	0	14	4				0	144	7		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	82	0	0	0				9	0	46	10	
14753	0	0	0	0	0	0	0	0				0	47	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	47	0	
14865	0	0	0	0	0	0	1163	25				0	741	741		0				0		0	0	0	0	0			0	0	8	12	0	0			0	0	0	3	0	1115	0	0				0	0	0	0	
14977	0	0	0	0	0	0	12	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	12	1	0	
16551	0	0	0	0	0	0	363	303				0	81	0		1				0		0	0	0	9	0			0	0	59	0	11	0			0	0	0	0	0	0	60	0				0	1	0	0	
16748	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	0	80	17	0	0	0	1994	502		0		161	2820	708		103		0	0	103	0	161	0	0	311	40			0	0	168	182	262	335			6	0	0	33	273	107	517	519	0	0		137	79	151	123	
17259	0	0	0	0	0	0	1	0				1	4	0		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17464	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
17950	0	0	0	0	0	0	10	5				0	117	86		0				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				14	1	17	0	
17978	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18050	0	0	0	0	0	0	16	2				0	134	17		0				0		0	0	0	0	0			0	0	0	0	54	0			0	0	0	0	0	0	0	0				20	1	43	13	
18135	0	0	0	0	0	0	18	0				0	36	20		0							0	0	0	0			0	0	0	14	0	12			0	0	0	0	0	0	0	0				0	0	4	4	
18827	0	0	0	0	0	0	24	1		0		3	77	1		0		0	0	0	0	0	0	0	26	0			0	0	9	0	33	1			0	0	0	0	0	0	3	10	0	0		0	0	13	1	
18836	0	1	0	0	0	0	61	0				0	129	2		0							0	0	0	0			0	0	0	0	24	0			0	0	0	0	0	5	0	0				27	3	76	52	
18854	0	0	0	0	0	0	24	5		0		0	438	239		0		0	0	0	0	0	0	0	0	0			0	0	11	0	31	0			0	0	0	0	168	3	0	0	0	0		0	5	0	0	
19356	0	0	0	0	0	0	5	1				0	14	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	14	4	
19936	0	0	75	0	0	0	73	2				2	131	0		6				0		0	0	0	0	0			0	0	0	0	47	0			0	0	0	15	0	52	0	0				0	0	3	2	
19972	0	0	0	0	0	0	0	0				0	183	0		0							0	0	0	0			0	0	0	0	183	0			0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	8	0				1	13	0		0				0		0	0	0	0	5			0	0	1	0	13	0			0	0	0	0	0	0	0	0				0	0	0	1	
20633	0	0	0	0	0	0	4	0				0	41	0		0							0	0	0	0			0	0	2	0	41	0			0	0	0	0	0	0	0	0				0	0	0	2	
20857	0	0	0	0	0	0	0	0				0	43	0		11				11		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	32	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	0	0	0	0	0	0	21	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	20	1	1	
21630	0	0	0	0	0	0	11	0				8	92	36		43							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				6	1	7	0	
21658	0	0	0	0	0	0	12	2				6	2	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	4	
22048	0	0	0	0	0	0	10	5				0	84	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				50	2	34	2	
22543	0	0	0	0	0	0	1	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	2	1	
22552	0	0	0	0	0	0	27	25				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
22730	0	0	0	0	0	0	55	0				0	123	3		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	16	120	39	
22936	0	0	0	0	0	0	39	11				2	15	10		5				0		0	0	0	0	1			0	0	6	3	0	0			0	0	0	0	0	0	0	16				0	0	0	0	
23456	0	0	0	0	0	0	4	1				3	75	2		69				69		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
23504	0	0	0	0	0	0	18	15		0		0	128	128		0		0	0	0	0	0	0	0	0	2			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
23643	0	0	0	0	0	0	58	1				0	88	0		34							0	0	0	0			0	0	0	0	1	0			0	0	2	0	0	0	0	0				40	40	11	17	
23755	0	0	0	0	0	0	9	0				0	13	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				10	2	3	6	
24006	0	0	0	0	0	0	654	651		0		0	367	19		0		0	0	0	0	0	0	0	0	0			0	0	0	0	237	0			108	0	0	0	0	0	0	0	0	0		0	3	3	0	
24378	0	0	0	0	0	0	4	0				0	0	0		0							0	0	0	0			0	0	0	4	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24453	0	0	0	0	0	0	2	1				1	60	0		2							0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	0	38	0	
24659	0	0	0	0	0	0	4	0				0	45	0		45				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24668	0	0	0	0	0	0	14	0		0		0	481	450		0		0	0	0	0	0	0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	31	6	
24949	0	0	0	0	0	0	182	18				9	92	0		0				0		0	0	0	0	1			13	0	23	1	25	0			0	0	0	110	26	11	21	4				0	1	7	4	
25357	0	0	0	0	0	0	17	0				15	60	0		46				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	14	2	
25647	0	0	0	0	0	0	0	0				0	59	0		0							0	0	0	0			0	0	0	0	0	59			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	293	0				0	0	0		0				0		0	0	0	0	30			0	0	0	0	0	0			0	0	0	0	0	141	0	122				0	0	0	0	
26242	0	0	0	0	0	0	74	0				0	108	0		0				0		0	0	0	0	0			19	1	0	0	3	0			0	0	0	0	0	0	0	0				1	1	85	72	
26457	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	277	78				0	751	711		0				0		0	0	0	0	0			0	0	147	0	0	0			0	9	0	3	0	15	0	0				4	5	36	20	
27070	0	0	0	0	0	0	0	0				0	40	0		0				0		0	0	0	0	0			8	0	0	0	32	0			0	0	0	0	0	0	0	0				0	0	0	0	
27548	0	0	0	0	0	0	223	64		0		39	423	205		75		0	0	0	0	0	0	0	42	33			0	0	9	72	84	14			0	0	3	0	0	0	0	0	0	0		0	0	0	6	
27614	0	0	0	0	0	0	26	0				0	50	0		0				0		0	0	0	0	0			0	0	12	5	46	1			0	0	0	0	0	3	0	0				0	4	3	2	
27847	16	0	0	0	0	0	49	31				2	304	0		0				0		2	0	0	0	0			0	0	3	0	92	0			0	0	0	0	178	0	0	2				0	5	18	6	
28013	0	0	178	278	0	0	443	63		0		2	317	15		0		0	0	0	0	0	0	0	0	0			0	0	0	65	0	112			0	0	0	0	12	35	0	0	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	2	0				0	0	0	0	
28255	0	0	0	0	0	0	6	0				2	10	0		9				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	4	
28406	0	0	0	0	0	0	83	9		0		0	92	0		0		0	0	0	0	0	0	0	0	0			0	0	74	0	52	0			0	0	0	0	0	0	0	0	0	0		19	0	21	0	
28675	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			1	0	0	0	0	0	0	0				0	0	0	0	
28732	0	0	0	0	0	0	0	0				0	2	2		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
29476	0	0	0	0	0	0	37	1				0	29	0		7				0		0	0	0	0	0			0	0	32	0	4	0			0	0	18	0	0	0	0	0				0	0	0	4	
29636	0	0	0	0	0	0	51	1		0		0	267	128		0		0	0	0	0	0	0	0	0	0			3	10	12	0	5	0			0	4	112	3	0	0	0	0	0	0		1	6	18	15	
29878	0	0	0	0	0	0	10	0		0		0	37	0		0		0	0	0	0	0	0	0	0	0			0	0	10	0	37	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30502	0	0	0	0	0	0	79	33		0		22	411	72		61		0	0	0	0	0	0	0	29	0			0	0	0	10	11	0			0	0	0	0	42	1	145	0	0	0		4	7	47	6	
30650	0	0	0	0	0	0	1	1				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30810	0	0	0	0	0	0	248165	657		0		0	1253281	1746		0		0	0	0	0	0	0	0	0	9			1094723	229073	2	3	65	204	242996		0	0	0	0	0	0	0	0	0	0		0	0	156543	18421	
31134	0	0	0	0	0	0	37	0				15	51	16		0				0		15	0	0	0	0			1	1	7	0	0	0			0	0	0	0	0	0	0	0				0	1	34	13	
31255	0	0	0	0	0	0	12	11		0		1	31	28		3		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	8	7				0	37	16		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	21	1	
31826	0	0	0	0	0	0	341	1				0	110	28		8							0	1	0	0			0	0	5	0	35	0			0	0	0	0	0	14	0	305				5	1	34	15	
31835	0	0	54	0	0	0	70	38				2	164	72		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	6	36	24	
32234	7	0	0	0	0	0	0	0				0	26	0		0				0		0	0	0	0	0			0	0	0	0	0	0			18	0	0	0	0	0	0	0				0	0	1	0	
32766	0	0	0	0	0	0	0	0				0	16	16		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
32971	0	0	0	0	0	0	37	1				0	151	0		0							0	0	0	2			0	0	18	1	106	23			0	0	0	0	0	0	0	0				0	2	22	13	
33147	0	0	0	0	0	0	13	1		0		2	736	686		0		0	0	0	0	2	0	0	0	2			0	0	0	0	0	35			0	2	0	0	0	0	0	0	0	0		11	2	4	4	
33259	0	0	0	0	0	0	737	173				0	2	0		0				0		0	0	0	0	0			0	0	27	0	0	0			0	0	0	27	0	205	0	305				0	0	2	0	
33268	0	0	0	0	0	0	1	0				1	5	0		5				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33370	0	0	0	0	0	0	0	0				0	175	0		0							0	0	0	0			0	0	0	0	175	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33857	0	0	0	0	0	0	7	2		0		1	1466	1304		0		0	0	0	0	0	0	0	0	0			0	0	0	0	13	0			0	0	0	0	3	0	0	0	0	0		95	3	51	1	
34425	0	0	0	0	0	0	199	1		0		0	579	0		0		0	0	0	0	0	0	0	16	0			0	0	96	10	175	57			0	0	71	0	45	72	0	0	0	0		0	1	215	19	
34434	0	0	0	0	0	0	35	0				0	299	275		0				0		0	0	0	0	0			0	0	1	1	0	0			0	0	0	0	0	0	0	0				11	10	13	23	
34452	0	0	0	0	0	0	0	0				0	44	0		0							0	0	0	0			0	0	0	0	44	0			0	0	0	0	0	0	0	0				0	0	0	0	
34537	0	28	0	11	0	0	1114	126		0		0	1219	616		0		0	0	0	0	0	0	0	152	22			1	8	167	38	35	0			0	3	0	160	0	9	102	391	0	0		90	21	223	130	
34555	504	44	0	0	0	0	58	0				1	521	0		0				0		1	0	0	0	0			0	0	0	0	13	0			0	0	0	0	0	0	0	2				2	4	2	7	
34742	0	0	0	0	0	0	2	1				0	39	0		0				0		0	0	0	0	0			0	0	0	0	30	0			0	0	0	0	0	0	0	0				0	0	9	1	
35057	0	0	0	0	0	0	10	0				0	8	0		0				0		0	0	0	0	0			0	0	1	3	0	0			0	0	0	0	0	3	0	0				0	0	8	3	
35301	0	0	0	0			0		0	0	0	0	301		0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	5	674	0	0	3152	96		0		0	11497	3211		0		0	0	0	0	0	0	0	69	25			0	0	2131	17	2685	73			100	0	0	0	309	193	5043	12	0	0		0	0	2	4	
35646	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	2	0				0	63	0		0							0	0	0	0			0	0	2	0	63	0			0	0	0	0	0	0	0	0				0	0	0	0	
