"IDRSSD"	RCONF066	RCONF067	RCONF068	RCONF069	RCONF070	RCONF071	RCONF072	RCONF073	RCONF670	RCONF671	RCONF672	RCONF673	RCONF674	RCONF675	RCONF676	RCONF677	RCONF678	RCONF679	RCONF680	RCONF681	RCONL191	RCONL192	RCONM288	RIADF184	RIADF560	
17464	15823	0	0	0	15197	0	4246	0	0	0	0	0	0	0	0	0	297	0	0	0	CONF	CONF	0	348	0	
17950																					CONF	CONF				
17978																					CONF	CONF				
18050																					CONF	CONF				
18135																					CONF	CONF				
18377																					CONF	CONF				
18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
18836																					CONF	CONF				
18854																					CONF	CONF				
19356																					CONF	CONF				
19730	4919	0	28390	0	29561	0	15454	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	707	0	
19936																					CONF	CONF				
19972																					CONF	CONF				
20053																					CONF	CONF				
20633																					CONF	CONF				
20857																					CONF	CONF				
21256																					CONF	CONF				
21359																					CONF	CONF				
21630																					CONF	CONF				
21658																					CONF	CONF				
22048																					CONF	CONF				
22543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
22552																					CONF	CONF				
22730																					CONF	CONF				
22936																					CONF	CONF				
23045																					CONF	CONF				
23456																					CONF	CONF				
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
23643																					CONF	CONF				
23755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
24006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
24378																					CONF	CONF				
24453																					CONF	CONF				
24659																					CONF	CONF				
24668																					CONF	CONF				
24949																					CONF	CONF				
25357																					CONF	CONF				
25647																					CONF	CONF				
26176																					CONF	CONF				
26242																					CONF	CONF				
26457																					CONF	CONF				
26765																					CONF	CONF				
27070																					CONF	CONF				
27548	13099	0	0	0	12827	0	3101	0	0	0	0	0	0	0	0	0	55	0	0	0	CONF	CONF	0	433	0	
27614																					CONF	CONF				
27847																					CONF	CONF				
28013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
28152																					CONF	CONF				
28255																					CONF	CONF				
28349																					CONF	CONF				
28406	9621	0	0	0	15012	0	3926	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	244	0	
28675																					CONF	CONF				
28732																					CONF	CONF				
29476																					CONF	CONF				
29636																					CONF	CONF				
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
30052																					CONF	CONF				
30502																					CONF	CONF				
30650																					CONF	CONF				
30810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
30874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	6	0	
31134																					CONF	CONF				
31255																					CONF	CONF				
31657																					CONF	CONF				
31826																					CONF	CONF				
31835																					CONF	CONF				
32234																					CONF	CONF				
32766																					CONF	CONF				
32971																					CONF	CONF				
33147																					CONF	CONF				
33259																					CONF	CONF				
33268																					CONF	CONF				
33370																					CONF	CONF				
33839																					CONF	CONF				
33857																					CONF	CONF				
34425																					CONF	CONF				
34434																					CONF	CONF				
34452																					CONF	CONF				
34537	29791	0	0	0	32487	0	18554	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	950	0	
34555																					CONF	CONF				
34742																					CONF	CONF				
34836																					CONF	CONF				
35057																					CONF	CONF				
35301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
35570	29956	0	0	0	33547	0	3852	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	832	1264	0	
35646																					CONF	CONF				
35879																					CONF	CONF				
36456																					CONF	CONF				
36933																					CONF	CONF				
37051																					CONF	CONF				
37341																					CONF	CONF				
37435	8740	0	0	0	8444	0	2317	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	462	0	
37640	21731	0	0	0	24102	0	8700	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	706	0	
37659																					CONF	CONF				
37743																					CONF	CONF				
37949																					CONF	CONF				
38740																					CONF	CONF				
39327																					CONF	CONF				
39756																					CONF	CONF				
40033																					CONF	CONF				
40350																					CONF	CONF				
40499	186242	293	49504	0	232520	541	65120	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	6642	0	
40855																					CONF	CONF				
41245																					CONF	CONF				
41553																					CONF	CONF				
41629																					CONF	CONF				
41825																					CONF	CONF				
41937																					CONF	CONF				
41955																					CONF	CONF				
42037																					CONF	CONF				
42354																					CONF	CONF				
42372																					CONF	CONF				
42420	22269	0	0	0	22183	0	5849	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	683	0	
42448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
42457																					CONF	CONF				
43052																					CONF	CONF				
43351																					CONF	CONF				
43856																					CONF	CONF				
43959																					CONF	CONF				
44040																					CONF	CONF				
44433																					CONF	CONF				
44741																					CONF	CONF				
44750																					CONF	CONF				
44929																					CONF	CONF				
45038																					CONF	CONF				
45047																					CONF	CONF				
45056																					CONF	CONF				
45430																					CONF	CONF				
45458																					CONF	CONF				
45551																					CONF	CONF				
45560	11991	0	0	0	13882	0	2422	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	462	0	
45775																					CONF	CONF				
46053																					CONF	CONF				
46941																					CONF	CONF				
47247	50089	0	0	0	48543	0	10240	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1369	0	
47256																					CONF	CONF				
47452																					CONF	CONF				
47500																					CONF	CONF				
48057																					CONF	CONF				
48150																					CONF	CONF				
48374	27195	4	0	0	25477	4	5318	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	887	0	
48440																					CONF	CONF				
49054																					CONF	CONF				
49148																					CONF	CONF				
49241																					CONF	CONF				
49344																					CONF	CONF				
49652																					CONF	CONF				
49821																					CONF	CONF				
49858																					CONF	CONF				
49951																					CONF	CONF				
50144																					CONF	CONF				
50461																					CONF	CONF				
50546																					CONF	CONF				
50854																					CONF	CONF				
50872																					CONF	CONF				
50957																					CONF	CONF				
51253																					CONF	CONF				
51356																					CONF	CONF				
51459																					CONF	CONF				
51842																					CONF	CONF				
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
52951																					CONF	CONF				
53033	0	0	0	0	53859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	9415	5	
53051																					CONF	CONF				
53752																					CONF	CONF				
54049																					CONF	CONF				
54058																					CONF	CONF				
54375	2080	0	0	0	2860	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	77	0	
54441																					CONF	CONF				
54656																					CONF	CONF				
54973	42708	0	0	0	39537	0	7900	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	72	1423	0	
55336																					CONF	CONF				
55635																					CONF	CONF				
55653																					CONF	CONF				
55970																					CONF	CONF				
56258																					CONF	CONF				
56351	10012	0	0	0	8367	0	4003	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	153	0	
56548																					CONF	CONF				
56557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
56717																					CONF	CONF				
57040																					CONF	CONF				
57228																					CONF	CONF				
57451																					CONF	CONF				
58177																					CONF	CONF				
58207																					CONF	CONF				
58225																					CONF	CONF				
58243	145463	0	0	0	168491	0	17561	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1808	2032	0	
58355																					CONF	CONF				
58551																					CONF	CONF				
58636																					CONF	CONF				
58757																					CONF	CONF				
58971	60388	126	0	0	64487	181	19533	42	0	0	0	0	0	0	0	0	95	0	0	0	CONF	CONF	0	1273	0	
59316																					CONF	CONF				
59352																					CONF	CONF				
59370																					CONF	CONF				
59754																					CONF	CONF				
60143	23618	0	0	0	26011	0	1474	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	408	0	
60330																					CONF	CONF				
60545																					CONF	CONF				
60554																					CONF	CONF				
60648																					CONF	CONF				
61122	2459	0	0	0	1801	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	81	0	
61355	17354	0	0	0	18070	0	2592	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	61	639	0	
61476																					CONF	CONF				
61757																					CONF	CONF				
61832																					CONF	CONF				
61953																					CONF	CONF				
62044																					CONF	CONF				
62110																					CONF	CONF				
62147																					CONF	CONF				
62772																					CONF	CONF				
63050																					CONF	CONF				
63069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	-28	0	
63201																					CONF	CONF				
63573																					CONF	CONF				
63733																					CONF	CONF				
63742																					CONF	CONF				
63751																					CONF	CONF				
64150	13443	18	0	0	14039	5	2782	13	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
64543																					CONF	CONF				
64552																					CONF	CONF				
64730																					CONF	CONF				
65205																					CONF	CONF				
65241																					CONF	CONF				
65513																					CONF	CONF				
65559																					CONF	CONF				
65746	11791	0	0	0	12387	0	3289	0	0	0	0	0	0	0	0	0	262	0	0	0	CONF	CONF	0	306	0	
65858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
66154																					CONF	CONF				
66275																					CONF	CONF				
66677																					CONF	CONF				
67142																					CONF	CONF				
67151																					CONF	CONF				
67209																					CONF	CONF				
67254																					CONF	CONF				
67311	10231	0	0	0	11531	0	5342	0	0	0	0	0	0	0	0	0	147	0	0	0	CONF	CONF	2625	1837	0	
67656																					CONF	CONF				
67870																					CONF	CONF				
68448																					CONF	CONF				
68671																					CONF	CONF				
68756																					CONF	CONF				
68831																					CONF	CONF				
68840																					CONF	CONF				
68859																					CONF	CONF				
68943																					CONF	CONF				
69333	4689	0	0	0	4474	0	1457	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	107	0	
69678																					CONF	CONF				
70058																					CONF	CONF				
70218																					CONF	CONF				
70414																					CONF	CONF				
70638																					CONF	CONF				
70955																					CONF	CONF				
71073																					CONF	CONF				
71318																					CONF	CONF				
71457																					CONF	CONF				
71859																					CONF	CONF				
72258																					CONF	CONF				
72351																					CONF	CONF				
72454																					CONF	CONF				
72678																					CONF	CONF				
73116																					CONF	CONF				
73152																					CONF	CONF				
73554																					CONF	CONF				
73956																					CONF	CONF				
74056																					CONF	CONF				
74140	4499	0	0	0	4445	0	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	163	0	
74403																					CONF	CONF				
74449																					CONF	CONF				
75053																					CONF	CONF				
75259	19126	0	0	0	17249	0	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	699	0	
75446																					CONF	CONF				
75455																					CONF	CONF				
75558																					CONF	CONF				
75633	196107	0	0	0	197883	0	87615	0	0	0	0	0	0	0	0	0	552	0	0	0	CONF	CONF	13069	8306	0	
75651																					CONF	CONF				
76153																					CONF	CONF				
76443																					CONF	CONF				
76854																					CONF	CONF				
77150																					CONF	CONF				
77253																					CONF	CONF				
77422																					CONF	CONF				
77851	10898	0	0	0	10461	0	1542	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	430	0	
78157																					CONF	CONF				
78241																					CONF	CONF				
78559																					CONF	CONF				
79042																					CONF	CONF				
79127																					CONF	CONF				
79145																					CONF	CONF				
79257																					CONF	CONF				
79855																					CONF	CONF				
80020																					CONF	CONF				
80150																					CONF	CONF				
80374																					CONF	CONF				
80431																					CONF	CONF				
80552																					CONF	CONF				
80936																					CONF	CONF				
81175																					CONF	CONF				
81429																					CONF	CONF				
82033																					CONF	CONF				
82257																					CONF	CONF				
82350																					CONF	CONF				
82659																					CONF	CONF				
83151																					CONF	CONF				
83236																					CONF	CONF				
83375	3292	0	0	0	5264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	132	0	
83638	1106	0	0	0	1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
83834																					CONF	CONF				
83852																					CONF	CONF				
83955																					CONF	CONF				
84046																					CONF	CONF				
84251																					CONF	CONF				
84541																					CONF	CONF				
84804																					CONF	CONF				
85052																					CONF	CONF				
85258																					CONF	CONF				
85454																					CONF	CONF				
85472	9590	0	0	0	8901	0	3386	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	986	235	0	
85931																					CONF	CONF				
86349																					CONF	CONF				
86358																					CONF	CONF				
86554																					CONF	CONF				
86675																					CONF	CONF				
87047																					CONF	CONF				
87159																					CONF	CONF				
87177																					CONF	CONF				
87234																					CONF	CONF				
87476																					CONF	CONF				
87579																					CONF	CONF				
88231	206944	167	3917	0	222223	158	79991	127	407	407	0	0	940	940	0	0	0	0	0	0	CONF	CONF	0	6314	0	
88240																					CONF	CONF				
88259																					CONF	CONF				
88352																					CONF	CONF				
88455																					CONF	CONF				
88530																					CONF	CONF				
88772																					CONF	CONF				
88950																					CONF	CONF				
89032																					CONF	CONF				
89135																					CONF	CONF				
89751																					CONF	CONF				
89854																					CONF	CONF				
89957																					CONF	CONF				
90047																					CONF	CONF				
90177																					CONF	CONF				
90328																					CONF	CONF				
90337																					CONF	CONF				
90579																					CONF	CONF				
90645																					CONF	CONF				
91101	10303	0	0	0	11247	0	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	23	0	
91156																					CONF	CONF				
91615																					CONF	CONF				
91651																					CONF	CONF				
91754																					CONF	CONF				
91950																					CONF	CONF				
92144																					CONF	CONF				
92676																					CONF	CONF				
92706																					CONF	CONF				
92902																					CONF	CONF				
93244																					CONF	CONF				
93543																					CONF	CONF				
93619																					CONF	CONF				
93758																					CONF	CONF				
94139																					CONF	CONF				
94522																					CONF	CONF				
94755																					CONF	CONF				
94858																					CONF	CONF				
95051																					CONF	CONF				
95659																					CONF	CONF				
95677																					CONF	CONF				
96553																					CONF	CONF				
97055																					CONF	CONF				
97279																					CONF	CONF				
97457																					CONF	CONF				
97804	17544	0	0	0	25090	0	4446	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	217	0	
97943																					CONF	CONF				
98351																					CONF	CONF				
98463																					CONF	CONF				
98717																					CONF	CONF				
99143																					CONF	CONF				
99255																					CONF	CONF				
99376	20572	0	0	0	19089	0	3842	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	500	1441	0	
99442																					CONF	CONF				
99536																					CONF	CONF				
99853																					CONF	CONF				
100236																					CONF	CONF				
100357																					CONF	CONF				
100562	26130	0	0	0	25763	0	2240	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	609	0	
100777																					CONF	CONF				
100843																					CONF	CONF				
101019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
101037																					CONF	CONF				
101439																					CONF	CONF				
101671																					CONF	CONF				
101738																					CONF	CONF				
101952																					CONF	CONF				
102155																					CONF	CONF				
102173																					CONF	CONF				
102333																					CONF	CONF				
102342																					CONF	CONF				
102539																					CONF	CONF				
102557																					CONF	CONF				
102874																					CONF	CONF				
103134																					CONF	CONF				
103255	43975	0	0	0	41780	0	5827	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1340	0	
103563																					CONF	CONF				
104234																					CONF	CONF				
104542																					CONF	CONF				
104971																					CONF	CONF				
105026																					CONF	CONF				
105222																					CONF	CONF				
105473	2644	0	0	0	3239	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	21	0	
105530																					CONF	CONF				
106359	5940	0	0	0	7266	0	1234	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	168	0	
106377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1	0	
106452																					CONF	CONF				
106676																					CONF	CONF				
107244	47321	0	0	0	45059	0	12631	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	589	0	
107459																					CONF	CONF				
107570																					CONF	CONF				
107758																					CONF	CONF				
108072																					CONF	CONF				
108269																					CONF	CONF				
108652																					CONF	CONF				
108746																					CONF	CONF				
108951																					CONF	CONF				
109136																					CONF	CONF				
109154																					CONF	CONF				
109453																					CONF	CONF				
109574																					CONF	CONF				
109659																					CONF	CONF				
110413																					CONF	CONF				
110936																					CONF	CONF				
110945																					CONF	CONF				
110972																					CONF	CONF				
111157																					CONF	CONF				
111205	1183	0	0	0	2664	0	4781	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	140	0	
111661																					CONF	CONF				
111942																					CONF	CONF				
111979																					CONF	CONF				
112163	13726	0	0	0	12609	0	4984	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	226	0	
112332																					CONF	CONF				
112444																					CONF	CONF				
112510																					CONF	CONF				
112556																					CONF	CONF				
112837	389938	0	14623	0	420058	0	156904	0	0	0	0	0	0	0	0	0	1133	0	0	0	CONF	CONF	593821	9635	832	
113003																					CONF	CONF				
113030																					CONF	CONF				
113441																					CONF	CONF				
113601																					CONF	CONF				
113740	16644	0	0	0	15842	0	2848	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	470	0	
113937																					CONF	CONF				
114149																					CONF	CONF				
114158																					CONF	CONF				
114251																					CONF	CONF				
114260	31478	0	0	0	27342	0	13655	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	663	0	
114457																					CONF	CONF				
114774	22969	0	0	0	21762	0	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
114840																					CONF	CONF				
114859																					CONF	CONF				
115100																					CONF	CONF				
115146																					CONF	CONF				
115575																					CONF	CONF				
116358																					CONF	CONF				
116554																					CONF	CONF				
116639																					CONF	CONF				
116732																					CONF	CONF				
116741																					CONF	CONF				
116871																					CONF	CONF				
117038																					CONF	CONF				
117074																					CONF	CONF				
117458																					CONF	CONF				
117672																					CONF	CONF				
117775																					CONF	CONF				
118156																					CONF	CONF				
118660																					CONF	CONF				
118736																					CONF	CONF				
119153																					CONF	CONF				
119528																					CONF	CONF				
119779	9668	0	0	0	9690	0	1175	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	40	0	
119872																					CONF	CONF				
120476																					CONF	CONF				
120542																					CONF	CONF				
120609																					CONF	CONF				
120953																					CONF	CONF				
121642	38362	0	0	0	38815	0	10250	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	815	0	
121651																					CONF	CONF				
121679																					CONF	CONF				
121914																					CONF	CONF				
122153																					CONF	CONF				
122546																					CONF	CONF				
122573																					CONF	CONF				
122854	0	0	49481	0	53265	0	8515	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
123075																					CONF	CONF				
123374																					CONF	CONF				
123646																					CONF	CONF				
124344																					CONF	CONF				
124830																					CONF	CONF				
125154																					CONF	CONF				
125471	107124	0	0	0	111040	0	27237	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	2273	2405	0	
125855	13479	0	0	0	15856	0	2828	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	319	0	
125873																					CONF	CONF				
125958																					CONF	CONF				
126012																					CONF	CONF				
126049																					CONF	CONF				
126375																					CONF	CONF				
126553	19720	0	0	0	25746	0	7209	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
126740																					CONF	CONF				
126834																					CONF	CONF				
127055																					CONF	CONF				
127224																					CONF	CONF				
127701																					CONF	CONF				
128258																					CONF	CONF				
128511																					CONF	CONF				
128904	34144	0	0	0	43392	0	12692	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	313	0	
129349																					CONF	CONF				
129358																					CONF	CONF				
129479																					CONF	CONF				
129732	839	0	0	0	894	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	20	0	
129853																					CONF	CONF				
129910	10526	0	0	0	10571	0	2815	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	145	0	
130345																					CONF	CONF				
130541	50413	0	0	0	55162	0	3168	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	2560	0	
130813																					CONF	CONF				
131034																					CONF	CONF				
131155																					CONF	CONF				
131173	13234	0	0	0	13620	0	1517	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	338	0	
131418																					CONF	CONF				
131436																					CONF	CONF				
131650	40799	0	0	0	46288	0	5918	0	0	0	0	0	0	0	0	0	2	0	0	0	CONF	CONF	508	1204	0	
131717																					CONF	CONF				
131940																					CONF	CONF				
132107																					CONF	CONF				
132152																					CONF	CONF				
132451																					CONF	CONF				
132554	13802	0	0	0	13126	0	1304	0	1551	1806	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	228	0	
132778																					CONF	CONF				
132938																					CONF	CONF				
133579																					CONF	CONF				
133850	11329	0	0	0	12463	0	2176	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	303	0	
133971																					CONF	CONF				
134156																					CONF	CONF				
134437																					CONF	CONF				
134455																					CONF	CONF				
134848																					CONF	CONF				
135836																					CONF	CONF				
135854																					CONF	CONF				
136048																					CONF	CONF				
136338																					CONF	CONF				
136459																					CONF	CONF				
136655																					CONF	CONF				
137205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
137447																					CONF	CONF				
137456																					CONF	CONF				
137559																					CONF	CONF				
137643																					CONF	CONF				
137652	135127	0	1929	0	127534	0	48632	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	218	4421	0	
137821																					CONF	CONF				
137915	3693	0	0	0	4376	0	699	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	81	0	
138051																					CONF	CONF				
138257																					CONF	CONF				
138556																					CONF	CONF				
138725																					CONF	CONF				
139133																					CONF	CONF				
139478																					CONF	CONF				
139553																					CONF	CONF				
139656	8649	0	0	0	8953	0	3200	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	185	0	
139740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	310	0	0	
139834																					CONF	CONF				
