"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1669																																																																																							
1856																																																																																							
2161																																																																																							
2376																																												0	0	20657	758	0	0	3299	0	3146009	25907	0	0	2097	0	258977	1748	0	0	0	0	18837	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5396	0	3444480	28608	0	0	
2732																																																																																							
2750																																																																																							
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
5069																																																																																							
5135																																																																																							
5210																																																																																							
5461																																																																																							
5751																																																																																							
6039																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												42460	0	265979	5658	0	0	69347	0	918711	21244	0	0	0	0	308710	750	0	0	131	0	33069	714	0	0	0	0	0	0	0	0	0	0	1091	11	0	0	4657	111938	0	1527560	33034	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12311	5017	385	1220849	18674	89	0	177303	15145	8551872	118815	7513	0	523602	4635	19726515	66726	2411	0	380207	28540	26786847	375665	2403	0	9251	1849	759316	62347	0	0	46412	2315	16549326	87284	0	0		1141792	52869	73594725	729511	12416	0																																												
12647																																																																																							
12656																																																																																							
12946																																																																																							
13103																																												0	0	52610	672	0	0	2075	67	534791	8042	0	0	0	0	747588	2931	0	0	1920	10	146690	2794	0	0	0	0	0	0	0	0	0	0	325608	1794	0	0	0	3995	77	1807287	16233	0	0	
13251																																																																																							
13457																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
17110																																																																																							
17147																																												0	0	668031	5081	2107	0	9371	124	3124208	23761	11070	0	2589	457	1752443	14041	1706	0	4310	1680	2590318	31321	1861	0	0	0	228	7	0	0	4	0	131014	4099	0	0	0	16274	2261	8266242	78310	16744	0	
17259																																																																																							
17950																																																																																							
17978																																																																																							
18050																																																																																							
18135																																																																																							
18827																																												0	0	108559	635	0	0	2082	0	375775	2463	120	0	1448	137	358214	1510	0	0	1659	1557	136376	737	0	0	0	0	0	0	0	0	0	0	119601	533	0	0	446	5189	1694	1098525	6324	120	0	
18836																																																																																							
18854																																																																																							
19356																																																																																							
19936																																																																																							
19972																																																																																							
20053																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
23456																																																																																							
23504																																												0	0	116313	998	0	0	11160	0	2183081	14919	0	0	0	0	500431	1908	338	0	21549	4689	650305	9392	0	0	0	0	0	0	0	0	0	0	25155	267	0	0	0	32709	4689	3475285	27484	338	0	
23643																																																																																							
23755																																																																																							
24006																																																																																							
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																												0	0	147256	1132	0	0	534	50	226189	2771	0	0	0	0	330205	1286	0	0	1035	250	598917	7399	0	0	0	0	0	0	0	0	0	0	11913	152	0	0	390	1569	300	1314480	13130	0	0	
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26457																																																																																							
26765																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	36537	392	0	0	18524	135	2827376	24272	5170	94	2532	4	396857	527	4885	744	61	4	54052	1595	7379	173	0	0	0	0	0	0	0	0	1775	126	0	0	0	21117	143	3316597	26912	17434	1011	
28152																																																																																							
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																																																																							
29878																																												310	0	66860	365	0	0	8139	700	438833	2403	0	0	28314	4203	1248585	4946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	1	0	0	568	36763	4903	1754410	8283	0	0	
30052																																																																																							
30502																																																																																							
30650																																																																																							
30810	0	0	963	0	0	0	0	0	0	0	0	0	234	1	1139952	3751	0	0	8	2	210362	3992	0	0	3108346	501556	70690349	2293032	0	0	444323	90799	15546806	381132	1340934	23448	0	3552911	592358	87588432	2681907	1340934	23448																																												
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34425																																																																																							
34434																																																																																							
34537																																												5070	16	321095	1838	157	0	10445	247	2289291	12750	10260	0	14615	517	1393041	7072	2364	0	5355	727	725015	7624	600	0	0	0	329	16	0	0	347	57	208305	2741	0	0	0	35832	1564	4937076	32041	13381	0	
34555																																																																																							
34742																																																																																							
35057																																																																																							
35301	0	0	0	0	0	0	0	0	1347000	1000	0	0	0	0	0	0	0	0	39000	3000	25617000	67000	0	0	0	0	0	0	0	0	0	0	95000	0	0	0	0	39000	3000	27059000	68000	0	0																																												
35570																																												0	0	293941	9011	0	0	29617	0	13936862	161615	3560	0	28125	1973	5787241	19359	628	0	6801	0	1294514	32679	0	0	0	0	0	0	0	0	128	0	366741	1390	69	0	1958	64671	1973	21679299	226012	4257	0	
35646																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																																																																							
37640																																												0	0	181906	284	504	0	4189	620	1467030	6949	7581	0	0	0	760739	402	5980	362	4087	2440	575154	3747	169	0	0	0	11101	90	0	0	0	0	38467	335	0	0	640	8276	3060	3034397	12447	14234	362	
37659																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39756																																																																																							
40033																																																																																							
40499																																												0	0	175668	1992	0	0	0	0	1170687	11944	0	0	28809	1051	1093271	2124	4235	0	16475	14	174480	2954	641	0	0	0	0	0	0	0	0	0	447998	1038	0	0	1927	45284	1065	3062104	21979	4876	0	
40855																																																																																							
41245																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41937																																																																																							
41955																																																																																							
42037																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												0	0	420281	2410	0	0	10825	488	2113415	18560	0	0	4102	4	1662118	3913	0	0	10417	1054	1200519	18893	0	0	0	0	12280	0	0	0	0	0	665591	4713	0	0	0	25344	1546	6074204	48489	0	0	
42448																																												0	0	108944	1188	0	0	0	0	428585	4757	0	0	0	0	489986	5165	200	40	660	480	247567	3776	1111	222	0	0	4189	67	0	0	0	0	35805	662	0	0	3805	660	480	1315076	19420	1311	262	
42457																																																																																							
43052																																																																																							
43351																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												0	0	167655	1321	0	0	1483	40	515009	4985	0	0	4004	205	482850	3816	0	0	1372	396	153154	1284	0	0	0	0	0	0	0	0	195	104	26518	252	0	0	365	7054	745	1345186	12023	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49652																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50872																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53051																																																																																							
53752																																																																																							
54058																																																																																							
54656																																																																																							
54973																																												0	0	86119	2245	0	0	877	7	808036	15408	0	0	32659	1406	3248901	8041	0	0	9370	905	628017	7477	0	0	0	0	0	0	0	0	558	504	269799	17047	0	0	0	43464	2822	5040872	50218	0	0	
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												0	0	148270	887	0	0	4926	5	459883	4625	0	0	23	0	435748	2802	0	0	3850	262	243448	3909	0	0	0	0	0	0	0	0	0	0	89601	1501	0	0	2159	8799	267	1376950	15883	0	0	
56548																																																																																							
56717																																																																																							
57040																																																																																							
57451																																																																																							
58225																																																																																							
58243																																												0	0	303375	1406	0	0	3422	0	1493341	9392	0	0	3362	0	1083485	3500	0	0	9333	649	1122539	22887	0	0	0	0	16460	94	0	0	0	0	79717	1308	0	0	20736	16117	649	4098917	59323	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												236	0	449456	13362	0	0	0	0	1495763	20545	0	0	3122	248	798206	17855	0	0	9592	879	1641507	38388	0	0	0	0	16045	486	0	0	92	92	114115	937	0	0	4064	13042	1219	4515092	95637	0	0	
59316																																																																																							
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143	0	0	3377000	18000	0	0	51000	2000	9183000	79000	0	0	25000	0	1880000	7000	0	0	158000	32000	34365000	484000	0	0	0	0	0	0	0	0	9000	0	2443000	30000	0	0	0	243000	34000	51248000	618000	0	0																																												
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												8329	1894	105461	1486	0	0	4171	10	291084	2675	0	0	3472	22	437160	3877	0	0	27	0	111440	1195	0	0	0	0	0	0	0	0	6	0	35681	312	0	0	500	16005	1926	980826	10045	0	0	
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
62772																																																																																							
63050																																																																																							
63069	0	0	2059828	44615	3058	187	0	0	7347949	58168	58115	2863	23300	0	12813068	56596	1986	6	72345	18529	17714385	215087	1105	1079	0	0	77177	1106	0	0	9790	1616	727739	6854	3	0	0	105435	20145	40740146	382426	64267	4135																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																																																																							
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67656																																																																																							
67870																																																																																							
68448																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
69333																																												506	140	66916	816	0	0	2303	62	438220	4896	0	0	5939	498	284060	3575	0	0	73	25	163005	1941	0	0	0	0	0	0	0	0	180	28	25525	461	0	0	0	9001	753	977726	11689	0	0	
69678																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71318																																												0	0	79783	569	0	0	1500	0	336332	2491	0	0	4629	0	406992	2141	655	0	3212	302	86222	740	0	0	0	0	0	0	0	0	163	5	4461	42	0	0	563	9504	307	913790	6546	655	0	
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												57	11	0	0	0	0	12124	115	507632	1297	0	0	8375	1171	352210	698	0	0	7789	36	231397	1156	0	0	0	0	0	0	0	0	0	0	72219	1020	0	0	2665	28345	1333	1163458	6836	0	0	
74403																																																																																							
74449																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	3816	1221	3033787	34845	2130	0	185503	19686	8714944	46342	64216	34829	269861	42848	11369932	16542	14738	618	369048	59169	57548015	442325	88983	3510	0	0	430829	17411	0	0	27424	0	5911499	35142	67	517	0	855652	122924	87009006	592607	170134	39474																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																												285	0	68558	345	0	0	12461	0	704839	7801	0	0	578	2	150004	450	46	0	3051	0	489386	8494	0	0	0	0	8223	136	0	0	0	0	26953	106	0	0	0	16375	2	1447963	17332	46	0	
78157																																																																																							
78241																																																																																							
78559																																																																																							
79042																																																																																							
79127																																																																																							
79145																																																																																							
79257																																																																																							
79855																																																																																							
80150																																																																																							
80374																																																																																							
80431																																																																																							
81175																																																																																							
82033																																																																																							
82257																																																																																							
82350																																																																																							
82659																																																																																							
83151																																																																																							
83236																																																																																							
83375																																																																																							
83638																																												0	0	263428	1499	0	0	1936	397	2874552	20491	0	0	5904	1130	424433	1612	0	0	19234	1722	2060965	23055	0	0	0	0	20795	3578	0	0	103	55	80441	101	0	0	0	27177	3304	5724614	50336	0	0	
83834																																																																																							
83852																																																																																							
83955																																																																																							
84046																																																																																							
84541																																																																																							
84804																																																																																							
85052																																																																																							
85454																																																																																							
85472																																												0	0	99697	867	0	0	14485	547	2919130	10858	12260	0	13185	0	2565219	2456	335	0	246	0	371841	1336	610	0	0	0	0	0	0	0	0	0	101490	164	76	0	408	27916	547	6057377	16089	13281	0	
85931																																																																																							
86349																																																																																							
86675																																																																																							
87047																																																																																							
87159																																																																																							
87234																																																																																							
87476																																																																																							
87579																																																																																							
88231																																																																																							
88259																																																																																							
88352																																																																																							
88455																																																																																							
88950																																																																																							
89032																																																																																							
89135																																																																																							
89854																																																																																							
89957																																																																																							
90047																																																																																							
90177																																																																																							
90328																																																																																							
90337																																																																																							
90579																																																																																							
91615																																																																																							
91754																																																																																							
91950																																																																																							
92144																																																																																							
92676																																																																																							
92706																																																																																							
92902																																																																																							
93244																																																																																							
93543																																																																																							
93619																																																																																							
94139																																																																																							
94522																																																																																							
94755																																																																																							
94858																																																																																							
95051																																																																																							
95677																																																																																							
96553																																																																																							
97055																																																																																							
97279																																																																																							
97457																																																																																							
97804																																																																																							
97943																																																																																							
98351																																																																																							
98463																																																																																							
98717																																																																																							
99143																																																																																							
99255																																																																																							
99376																																												0	0	21238	278	0	0	4771	771	306437	3302	0	0	4681	207	1062474	5988	0	0	6215	1424	477973	5063	0	0	0	0	0	0	0	0	0	0	16265	311	0	0	0	15667	2402	1884387	14942	0	0	
99442																																																																																							
99536																																																																																							
99853																																																																																							
