"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		13623																																																																																															
1669																																																																																																																																																		77427																																																																																															
1829																																																																																																																																																		100121																																																																																															
1856																																																																																																																																																		32300																																																																																															
2040																																																																																																																																																		57120																																																																																															
2161																																																																																																																																																		24100																																																																																															
2376																																																																																																																																																		236967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236967	0	0	236967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7717	0	0	7717	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																																																		3773																																																																																															
2732																																																																																																																																																		133204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132654	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133204	0	0	132654	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		12029																																																																																															
3177																																																																																																																																																		106245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106245	0	106245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		75915																																																																																															
3458																																																																																																																																																		10894																																																																																															
3720																																																																																																																																																		48834																																																																																															
3971																																																																																																																																																		62863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1021	61842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62863	0	1021	61842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		33759																																																																																															
4231																																																																																																																																																		51592																																																																																															
4437																																																																																																																																																		82650																																																																																															
4839																																																																																																																																																		77133																																																																																															
5069																																																																																																																																																		34320																																																																																															
5135																																																																																																																																																		37170																																																																																															
5210																																																																																																																																																		107977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1063	106914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107977	0	1063	106914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																		150041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4521	145520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150041	0	4521	145520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																		41773																																																																																															
6039																																																																																																																																																		11325																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		32241																																																																																															
7009																																																																																																																																																		307287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10804	296483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	179	0	0	307466	0	10983	296483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		102047																																																																																															
7072																																																																																																																																																		5578																																																																																															
7157																																																																																																																																																		18986																																																																																															
7456																																																																																																																																																		18283																																																																																															
7634																																																																																																																																																		12542																																																																																															
8033																																																																																																																																																		9374																																																																																															
8462																																																																																																																																																		103738																																																																																															
8631																																																																																																																																																		14129																																																																																															
9357																																																																																																																																																		49708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005	48703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49708	0	1005	48703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																		28546																																																																																															
9807																																																																																																																																																		48968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103554	0	0	103554	0	0	48968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152522	0	0	152522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3851	0	0	3851	0	0	0	0	0	0	0	0	0	0	0	92722	
9955																																																																																																																																																		36471																																																																																															
10250																																																																																																																																																		81942																																																																																															
10849																																																																																																																																																		51018																																																																																															
11145																																																																																																																																																		20360																																																																																															
11275																																																																																																																																																		5327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2267	0	0	2267	0	0	5327	0	0	0	0	0	0	112651	0	0	112651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120245	0	0	120245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4188	0	0	4188	0	0	0	0	0	0	2267	0	0	2267	0	0	
11640																																																																																																																																																		101184																																																																																															
11837																																																																																																																																																		44879																																																																																															
12030																																																																																																																																																		16596																																																																																															
12142																																																																																																																																																		73870																																																																																															
12179																																																																																																																																																		957																																																																																															
12311	10734448	305532	208680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164118	52411	0	198464	0	15136	8667584	2051728	0	0	0	0	0	393473	0	0	393473	0	36582	0	0	34019	2563	25146	0	322339	8339	0	0	0	0	0	11634153	77557	15136	9615879	2080695	0	0	0	0	0	27330	0	235565	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289677	27330	0	316452	555	18065	0	0	0	18065	146053	52411	0	198464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80887	0	0	80887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18065	80997	0	0	80887	110	10734448	305532	208680																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		2000																																																																																															
12946																																																																																																																																																		187947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	0	0	0	0	1640	185397	910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188837	0	1640	185397	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	
12955																																																																																																																																																		2																																																																																															
13103																																																																																																																																																		279185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279185	0	279185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1501	0	1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		5019																																																																																															
14052																																																																																																																																																		5203																																																																																															
14155																																																																																																																																																		12615																																																																																															
14650																																																																																																																																																		18																																																																																															
14753																																																																																																																																																		2889																																																																																															
14865																																																																																																																																																		11596																																																																																															
14977																																																																																																																																																		4750																																																																																															
16551																																																																																																																																																		39818																																																																																															
16748																																																																																																																																																		7726																																																																																															
16953																																																																																																																																																		9535																																																																																															
17110																																																																																																																																																		17591																																																																																															
