"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1557	0	0	0	0	0	0	0	0	8	0			0	0	37	0	0	0						0				0	0	0	0	0			0	0	8	0	30	0			0	0	0	0	0	0	0	0				7	0	0	0	
1669	0	0	0	0	0	0	0	0	41	0			0	3	113	16	0	0											0	0	0	0			0	0	11	0	47	0			0	0	0	0	0	0	0	0				4	0	46	27	
1829	0	0	0	0	68	0	0	0	7	0		0	0	0	140	0	0	0		0	0		0	0	0		0	0	0	0	0	5			4	0	0	1	0	3			0	0	0	0	59	0	0	0	0	0		0	0	6	1	
1856	0	0	0	0	0	0	0	0	2	2			0	0	8	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	8	0	0	0				0	0	0	0	
2040	0	0	0	0	0	0	0	0	72	3			0	0	248	226	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	15	21	53				0	0	1	1	
2161	0	0	0	0	0	0	0	0	7	0			0	6	29	0	0	14						0				0	0	0	0	0			1	0	0	0	5	0			0	0	0	0	0	0	0	0				0	0	9	1	
2376	0	0	0	0	0	0	0	0	10	3		0	0	0	767	0	0	0		0	0		0	0	0		0	0	0	0	75	0			0	0	0	0	0	0			0	0	0	0	485	1	207	6	0	0		0	0	0	0	
2554	0	0	0	0	0	0	0	0	4	4			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2732	0	0	0	3	0	0	0	0	61	44		0	0	0	100	100	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	9	0	3	0	1	0	0		0	1	0	0	
2750	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3177	0	0	0	0	0	0	0	0	2	0		0	0	0	348	0	0	0		0	0		0	0	0		0	0	0	0	96	2			0	0	0	0	144	0			0	0	25	0	83	0	0	0	0	0		0	0	0	0	
3252	0	2	0	0	0	0	0	0	229	86			0	2	946	190	0	388						388				2	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				24	18	344	120	
3458	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
3720	0	0	0	0	0	0	0	0	8	0			0	0	9	0	0	0						0				0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	0	0	0				0	1	9	4	
3971	0	0	0	0	604	77	0	0	751	49		0	0	0	1447	43	0	51		0	0		0	51	0		0	0	0	0	0	114			0	0	83	7	74	2			0	18	51	10	0	0	119	230	0	0		1	1	502	162	
4156	0	0	0	0	0	0	0	0	8	6			0	0	20	12	0	0						0				0	0	0	0	0			0	0	2	0	8	0			0	0	0	0	0	0	0	0				0	0	0	0	
4231	0	0	0	0	0	0	0	0	25	0			0	2	345	16	0	9											0	0	0	0			0	0	5	0	22	0			0	0	0	0	253	0	0	0				8	8	37	10	
4839	0	0	476	28	0	0	0	0	54	0		0	0	0	705	0	0	0		0	0		0	0	0		0	0	0	0	54	0			0	0	20	0	144	0			0	0	0	0	0	0	0	0	0	0		0	0	31	6	
5069	0	0	0	0	0	0	0	0	0	0		0	0	0	150	150	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
5135	0	0	14	0	0	0	0	0	71	16		0	0	10	203	113	0	26		0	0		0	0	0		0	0	0	0	0	0			1	0	40	0	27	0			0	0	0	0	0	0	0	0	0	0		22	5	0	0	
5210	0	0	0	0	0	0	0	0	201	30		0	0	14	460	122	0	99		0	0		0	0	0		0	0	0	0	9	0			0	0	4	10	39	6			0	91	135	41	0	0	0	0	0	0		0	0	50	11	
5461	0	0	0	0	0	0	0	0	109	0		0	0	0	98	0	0	0		0	0		0	0	0		0	0	0	0	0	26			0	0	3	50	0	5			0	0	0	16	25	0	0	6	0	0		0	0	68	8	
5751	0	0	0	0	0	0	0	0	36	33			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
6039	0	0	0	0	0	0	0	0	28	0			0	2	129	0	0	35						0				0	0	0	0	0			2	0	2	1	61	0			0	0	0	0	0	4	3	4				3	6	25	9	
6141	0	0	0	0	0	0	0	0	21	0			0	0	182	92	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	90	21	
6329	0	0	0	0	0	0	0	0	723	47		0	0	5	4369	119	0	0		0	0		0	0	0		0	5	0	0	10	10			4	16	3	0	110	0			10	0	5	97	0	5	0	17	0	0		3413	432	698	91	
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
7045	0	0	0	0	0	0	0	0	30	0			0	0	1082	0	0	0						0				0	0	0	0	0			4	1	0	0	64	0			0	0	0	0	0	0	887	0				80	28	47	1	
7072	0	0	0	0	0	0	0	0	30	23			0	0	108	0	0	0											0	0	0	0			0	0	2	0	100	0			0	0	6	0	0	0	0	0				0	0	2	5	
7157	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	1	0	0	
7456	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	0	0	72	30			0	20	372	0	0	332						0				0	0	0	0	0			0	0	5	0	0	0			0	0	0	17	0	0	40	0				0	0	0	0	
8033	0	0	0	0	0	0	0	0	48	30			0	1	20	8	0	3											0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	14	0	0				1	0	4	3	
8462	0	0	0	0	0	0	0	0	10	0			0	0	26	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	8	15	2	
8631	0	0	0	0	0	0	0	0	3	0			0	0	6	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	6	1	
9357	0	0	0	0	0	0	0	0	3	3		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	36	36	0	0	0	0	0	0	54	7			0	11	54	7	0	11						11				11	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	2	0	0	0	0	738	15		0	0	0	206	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	9	2	152	0			1	344	0	10	51	0	0	355	0	0		0	0	2	1	
9955	0	0	0	0	0	0	0	0	4	2			0	0	73	0	0	0						0				0	0	0	0	0			0	0	0	0	68	0			0	0	0	0	0	0	0	0				2	0	3	2	
10250	0	0	0	111	0	0	0	0	430	144		0	0	17	407	85	0	47		0	0		0	0	0		0	0	0	0	0	0			11	1	4	50	0	71			0	0	0	58	104	5	75	36	0	0		9	1	5	3	
10849	0	0	0	0	0	0	0	0	21	0		0	0	0	4	0	0	1		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	3	0			0	0	0	21	0	0	0	0	0	0		0	0	0	0	
11145	0	0	0	0	0	0	0	0	26	2			0	0	153	0	0	0											0	0	0	0			0	0	7	0	73	0			0	0	0	0	49	4	0	0				2	1	29	12	
11275	0	0	0	0	0	0	0	0	1937	69		0	0	20	844	0	0	52		0	0		0	0	0		0	0	0	0	282	660			0	0	131	942	446	40			0	0	0	83	0	19	19	0	0	0		0	1	5	12	
11640	0	0	0	0	0	0	0	0	497	82		0	0	325	51	5	0	45		0	0		0	0	0		0	300	0	0	0	0			0	0	60	0	0	0			0	0	0	27	0	0	0	0	0	0		1	2	0	1	
11837	0	0	0	0	0	0	0	0	1304	12			0	1	3	0	0	2											0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	1291				0	0	0	0	
12030	14	361	0	0	0	0	0	0	2873	231		0	0	193	4646	1740	0	133		0	0		0	12	0		0	73	0	0	0	0			0	0	579	27	1073	0			0	0	208	391	1098	692	0	35	0	0		160	104	220	260	
12142	0	0	0	0	0	0	0	0	87	0			0	76	151	0	0	97											0	0	0	0			16	8	0	0	0	0			0	0	0	0	0	0	0	0				0	0	38	3	
12179	0	0	0	0	0	0	0	0	2	0			0	0	3	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	2	
12311	126	1127	163	2045					97129		20517	0	0	2284	179101		0	17004	62093	0	0	0	0	0	0	0	0	21	2664	1196	17085	7966	0	0	12393	673	6268	4475	10717	2346	0	943	557	1931	578	10281	2120	3328	11046	16829	0	0	2039	38176	13524	3754	3821	
12647	0	0	0	0	0	0	0	0	1	0			0	0	8	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	1	
12656	0	23	0	0	0	0	0	0	24	0			0	0	52	0	0	49						49				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
12937	0	0	0	0	0	0	0	0	9	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	9				0	0	0	0	
12946	6	0	0	0	0	0	0	0	333	23		0	0	0	2382	1497	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	136	0	192	81			49	33	1	2	0	7	0	0	0	0		0	0	556	132	
12955	0	0	0	0	0	0	0	0	6	4			0	0	20	2	0	0											0	0	0	0			0	0	0	2	0	18			0	0	0	0	0	0	0	0				0	0	0	0	
13103	0	0	0	0	0	0	0	0	98	23		0	0	0	516	311	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	5	0	31	0			0	0	0	0	0	0	0	0	0	0		142	66	32	4	
13251	0	0	0	0	0	0	0	0	9	7			0	0	3	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	2	
13457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	0	0	2	0			0	0	51	0	0	0											0	0	0	0			0	0	2	0	0	0	0		0	0	0	0	0	0	50	0				0	0	1	0	
14155	0	0	0	0	0	0	0	0	27	7			0	13	110	0	0	12						0				0	0	7	0	0			0	0	0	2	92	0			3	0	0	0	0	0	2	0				0	2	1	3	
14650	0	0	0	0	0	0	0	0	36	25			0	0	49	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	5	43	6	
14753	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	0	200	0	0	0	0	0	0	461	0		0	0	5	19	0	0	4		0	0		0	4	0		0	5	0	0	0	0			0	0	243	5	0	0			0	0	0	4	10	0	0	0	0	0		0	4	5	0	
14977	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
16551	0	0	0	0	0	0	0	0	9	4		0	0	0	65	0	0	0		0	0		0	0	0		0	0	0	0	0	0			4	1	2	0	50	0			0	0	0	0	0	0	0	0	0	0		11	2	0	0	
16748	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	22	38	10	2	0	0	0	0	4224	1139		0	0	11	6461	2328	0	63		0	0		0	63	0		0	10	0	0	381	264			0	3	469	176	971	258			22	0	0	25	597	1106	1428	708	0	0		194	145	187	138	
17259	0	0	0	0	0	0	0	0	6	0			0	1	11	0	0	7											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	5	0	0	
17464	62	68	0	0	0	0	0	0	5325	1033		0	0	408	4502	2980	0	0		0	0		0	0	0		0	0	15	5	46	29			170	36	121	72	14	18			0	0	0	409	0	2774	40	21	0	0		0	37	1172	317	
17950	0	0	0	0	0	0	0	0	16	8		0	0	0	212	170	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	3	0	7	0			0	0	5	0	0	0	26	0	0	0		2	4	2	1	
17978	0	0	0	181	0	0	0	0	181	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
18050	0	0	0	0	0	0	0	0	67	14		0	0	0	123	28	0	2		0	0		0	2	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		7	7	86	46	
18135	0	0	0	0	0	0	0	0	47	16			0	0	177	133	0	0											0	0	1	0			0	0	13	14	9	28			0	0	0	0	0	0	0	0				0	0	6	4	
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	121	0	0	0	70	4		0	0	4	604	299	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	8	1	138	0			0	0	0	0	0	7	0	44	0	0		8	1	38	1	
18836	0	0	0	0	0	0	0	0	104	0			0	0	294	0	0	0											0	0	0	0			0	0	0	10	124	0			0	0	0	0	0	5	0	0				6	4	164	85	
18854	0	0	0	0	0	0	0	0	228	151		0	0	0	569	184	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	63	0	371	0			0	0	1	0	0	0	0	0	0	0		13	14	0	0	
19356	0	0	0	0	0	0	0	0	8	3			0	0	10	0	0	0											0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				9	0	0	5	
19730	0	0	23	0	0	0	0	0	508	205		0	0	23	8790	3221	0	118		0	0		0	0	0		0	0	0	3	67	16			0	0	27	44	164	29			230	108	4388	50	351	14	192	20	0	0		0	1	7	0	
19936	0	0	0	0	0	0	0	0	1331	15			0	2	242	0	0	6						0				0	0	0	0	0			0	0	0	1	32	0			0	0	0	15	200	1293	0	0				1	0	3	5	
19972	0	0	0	0	0	0	0	0	0	0			0	0	30	0	0	0											0	0	0	0			0	0	0	0	30	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	0	0	110	3			0	0	26	0	0	18						0				0	0	0	0	0			0	0	58	0	0	0			0	0	0	0	0	30	0	10				0	3	8	6	
20633	0	0	0	0	0	0	0	0	14	0		0	0	0	399	166	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	9	0	155	0			0	0	0	0	76	3	0	0	0	0		0	0	2	2	
20857	0	0	0	0	0	0	0	0	6	0			0	6	0	0	0	0						0				6	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	2	0				0	0	0	0	
21359	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
21630	0	0	0	0	0	0	0	0	16	0			0	10	111	27	0	55											0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				11	4	18	0	
21658	0	0	0	0	0	0	0	0	29	2			0	1	10	0	0	0						0				0	0	0	0	0			3	0	20	0	0	0			0	0	0	0	0	0	0	0				1	2	6	4	
22048	0	0	0	0	0	0	0	0	40	16			0	0	344	267	0	0											0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				54	22	23	1	
22543	0	0	0	0	0	0	0	0	2	0			0	0	21	0	0	0											0	0	19	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	1	2	
22552	0	0	0	0	0	0	0	0	27	17			0	0	45	0	0	0						0				0	0	0	0	0			0	0	4	0	45	0			0	0	0	0	0	0	0	6				0	0	0	0	
22730	0	0	0	0	0	0	0	0	84	0			0	0	166	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				15	1	151	83	
22936	0	0	0	0	0	0	0	0	226	115		0	0	6	250	170	0	14		0	0		0	8	0		0	2	0	0	11	0			0	0	56	27	53	0			0	0	0	0	0	0	0	20	0	0		0	0	2	2	
23456	0	0	0	0	0	0	0	0	2	0			0	0	35	4	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	24	0	0	0				7	0	0	2	
23504	0	0	0	0	0	0	0	0	146	30		0	0	0	732	674	0	0		0	0		0	0	0		0	0	0	0	56	2			0	0	0	0	0	0			0	0	0	0	0	109	0	0	0	0		0	0	2	5	
23643	0	0	0	0	0	0	0	0	233	69			0	0	552	127	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	303	0	0	0				72	58	50	106	
23755	0	0	0	0	0	0	0	0	10	3			0	0	112	85	0	0											0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				10	0	17	5	
24006	0	0	10	0	0	0	0	0	824	120		0	0	0	2236	1475	0	0		0	0		0	0	0		0	0	0	0	7	18			0	0	88	0	262	0			0	0	0	271	2	0	479	325	0	0		0	0	1	2	
24378	0	0	0	0	0	0	0	0	1	0			0	0	34	0	0	0											0	0	0	0			0	0	1	0	12	0	0		0	0	0	0	22	0	0	0				0	0	0	0	
24453	0	0	0	0	0	0	0	0	3	2		0	0	1	44	0	0	1		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	43	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
24659	0	0	0	30	0	0	0	0	103	2			0	0	126	115	0	0						0				0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	56	0	0				5	5	6	6	
24668	0	0	0	0	0	0	0	0	14	0		0	0	0	148	36	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	39	0	0	0	0	0		19	3	54	11	
24949	0	0	0	0	0	0	0	0	697	80		0	0	0	912	300	0	0		0	0		0	0	0		0	0	0	0	31	93			19	3	272	1	123	18			0	0	0	182	29	0	381	55	0	0		0	0	11	11	
25357	0	0	0	0	0	0	0	0	23	0		0	0	19	102	0	0	83		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	19	4	
25647	0	0	0	0	0	0	0	0	128	72			0	0	56	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	47	56	8				0	1	0	0	
26176	0	0	0	0	0	0	0	0	319	8		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	47	0	0	0			0	0	0	0	0	264	0	0	0	0		0	0	0	0	
26242	0	0	0	0	0	0	0	0	113	1		0	0	0	194	1	0	0		0	0		0	0	0		0	0	0	0	0	0			9	1	9	0	34	0			0	0	0	0	18	0	0	0	0	0		1	0	131	102	
26457	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	0	0	478	122		0	0	29	109	81	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	7	0			0	0	0	4	0	306	0	0	0	0		10	1	11	16	
27070	0	0	0	0	0	0	0	0	1	0		0	0	0	113	0	0	0		0	0		0	0	0		0	0	0	0	0	0			4	0	1	0	109	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
27548	0	0	0	0	0	0	0	0	509	96		0	0	67	1365	0	0	86		0	0		0	0	0		0	0	0	0	50	61			0	0	12	14	1022	19			0	0	0	11	92	244	60	0	0	0		18	1	18	3	
27614	0	0	0	0	0	0	0	0	63	5		0	0	0	98	0	0	0		0	0		0	0	0		0	0	0	0	18	0			0	0	50	2	71	0			0	0	0	0	0	0	0	0	0	0		2	0	7	6	
27847	190	0	0	0	0	0	0	0	50	11		0	0	3	317	0	0	0		0	0		0	0	0		0	3	0	0	0	0			0	0	10	0	10	0			0	0	0	0	33	0	0	3	0	0		33	4	51	19	
28013	0	0	277	0	0	0	0	0	174	3		0	0	5	959	66	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	1	20	0			0	0	0	0	596	163	0	0	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28255	0	0	0	0	0	0	0	0	7	3		0	0	3	11	0	0	8		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	3	1	
28406	0	0	0	0	0	0	0	0	136	36		0	0	0	3466	3099	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	100	0	0	0			0	0	0	0	321	0	0	0	0	0		7	0	39	0	
28675	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
28732	0	0	0	0	0	0	0	0	58	0			0	0	5	0	0	0											0	0	0	0			0	0	0	0	0	0			0	58	0	0	0	0	0	0				0	0	5	0	
29476	0	0	0	0	0	0	0	0	7	0			0	0	6	1	0	0						0				0	0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0				0	3	0	4	
29636	0	1	0	0	0	0	0	0	105	14		0	0	0	2563	5	0	0		0	0		0	0	0		0	0	0	0	0	0			14	7	20	0	48	72			0	6	0	4	2354	0	35	1	0	0		3	16	32	36	
