"IDRSSD"	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
1669																											3002	2991	42036	42140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																											0	0	3864	3884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7660	7792	
2161																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																											0	0	29325	29715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																											0	0	644	635	0	0	628	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																											0	0	2976	2942	0	0	12774	12901	0	0	138	138	0	0	18042	18076	0	0	0	0	0	0	1291	1285	0	0	0	0	
3458																											0	0	0	0	0	0	3159	3206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																											0	0	22665	22640	0	0	40199	40493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971																											0	0	7631	7999	0	0	21293	21684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																											0	0	14054	14064	0	0	6633	6698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																											0	0	0	0	0	0	22964	22958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135																											0	0	44134	43993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210																											4000	4008	113569	114249	15234	15273	63078	63950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	993	1015	0	0	0	0	
5461																											0	0	18828	18760	0	0	38626	39001	0	0	0	0	0	0	10830	10684	0	0	0	0	0	0	0	0	0	0	0	0	
5751																											0	0	2144	2127	0	0	1253	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018	1020	0	0	0	0	
6039																											0	0	8435	8440					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																											0	0	10019	10008					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																											0	0	542	535					0	0	0	0	0	0	627	619	0	0	0	0	0	0	0	0	0	0	0	0	
7072																											0	0	1000	999	0	0	11542	11583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																											0	0	0	0	0	0	728	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																											0	0	0	0	1	1	5953	5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																											0	0	3094	3087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																											0	0	42157	42349	0	0	39732	39901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																											0	0	9500	9483	0	0	2501	2493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																											0	0	34411	34643	0	0	8946	8918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1830	1829	0	0	0	0	
9553																											0	0	295	294	0	0	20186	20131	0	0	0	0	0	0	138	136	0	0	0	0	0	0	0	0	0	0	0	0	
9807																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																											0	0	4295	4334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																											0	0	8429	8520	0	0	67603	68402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																											0	0	8172	8314	0	0	47878	47779	0	0	43	39	0	0	13144	13289	0	0	0	0	0	0	0	0	0	0	0	0	
11145																											0	0	2295	2289					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																											0	0	13588	13547	0	0	2831	2834	0	0	0	0	0	0	28562	28890	0	0	0	0	0	0	0	0	0	0	0	0	
11837																											0	0	12852	13023	0	0	30309	30334	0	0	0	0	0	0	2117	2031	0	0	0	0	0	0	0	0	0	0	0	0	
12030																											0	0	10988	10958	0	0	0	0	0	0	0	0	403	401	5391	5425	0	0	0	0	0	0	0	0	0	0	0	0	
12142																											0	0	10079	10021	7	7	32564	32766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311																																																							
12647																											560	566	0	0					0	0	0	0	0	0	0	0	0	0	0	0	517	518	0	0	0	0	0	0	
12656																											445	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																											0	0	39281	39056	0	0	53974	54633	0	0	87	81	0	0	1881	1964	0	0	0	0	0	0	0	0	0	0	0	0	
13103																											0	0	30451	30528					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																											0	0	302	302	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																											0	0	938	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																											1000	1000	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																											0	0	0	0	311	322	513	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865																											0	0	11624	11885	0	0	2366	2364	0	0	0	0	0	0	2961	2948	0	0	0	0	0	0	956	951	0	0	0	0	
14977																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551																											0	0	3832	3931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16748																											0	0	799	806	0	0	1167	1193	0	0	0	0	0	0	229	231	0	0	0	0	0	0	3244	3268	0	0	0	0	
17110																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147																											15620	15583	37033	37353					0	0	0	0	0	0	78614	79379	0	0	0	0	0	0	0	0	0	0	0	0	
17259																											0	0	748	747	0	0	350	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																											0	0	12782	12918	0	0	3273	3315	0	0	0	0	0	0	29613	30019	0	0	0	0	0	0	1567	1586	0	0	0	0	
17978																											67083	66989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050																											0	0	998	1000	1828	1861	103713	104422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18135																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827																											0	0	7999	7925					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																											0	0	2025	2037	0	0	1420	1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18854																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																											0	0	0	0	0	0	8661	8538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																											0	0	15386	15371	1789	1790	20525	20701	0	0	0	0	0	0	0	0	0	0	0	0	563	563	0	0	0	0	0	0	
19972																											0	0	0	0	105	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																											0	0	1497	1492	0	0	3172	3183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633																											0	0	2567	2608	0	0	14623	14740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20857																											0	0	0	0	0	0	2083	2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																											0	0	2337	2346	0	0	27	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359																											0	0	222	226	0	0	3841	3889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658																											0	0	3200	3219					0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	332	0	0	0	0	
22048																											0	0	6829	6756	0	0	7736	7707	0	0	0	0	0	0	871	874	0	0	0	0	0	0	0	0	0	0	0	0	
22543																											0	0	3733	3758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552																											0	0	0	0	0	0	88	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																											0	0	6989	7066	0	0	16936	17149	0	0	0	0	0	0	12761	12735	0	0	0	0	0	0	3643	3633	0	0	0	0	
23456																											0	0	0	0	0	0	18461	18874	0	0	0	0	0	0	358	359	0	0	0	0	0	0	0	0	0	0	0	0	
23504																											0	0	5000	4995					0	0	0	0	17215	17235	13656	13609	0	0	0	0	27337	27384	102722	104156	0	0	0	0	
23643																											0	0	26564	26514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755																											0	0	0	0	0	0	18080	18081	0	0	0	0	0	0	3893	3858	0	0	0	0	0	0	0	0	0	0	0	0	
24006																											51446	51563	19404	19387	95609	96442	19489	19386	0	0	0	0	44899	45250	4286	4288	0	0	0	0	7474	7745	0	0	0	0	0	0	
24378																											0	0	0	0	0	0	6659	6674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453																											0	0	5205	5227	0	0	855	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3142	3201	0	0	0	0	
24659																											500	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668																											0	0	0	0	0	0	30509	30259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																											0	0	500	499	0	0	6487	6619	0	0	0	0	0	0	6440	6592	0	0	0	0	0	0	22496	22592	0	0	0	0	
25357																											0	0	0	0	2021	2092	22148	22304	0	0	0	0	0	0	0	0	0	0	0	0	1657	1641	2137	2119	0	0	0	0	
25647																											0	0	1500	1493					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26176																											0	0	3014	3050	0	0	7793	7957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26457																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																											0	0	39125	38482	0	0	76337	76721	0	0	0	0	0	0	2468	2461	0	0	0	0	0	0	0	0	0	0	0	0	
27070																											0	0	6625	6650	0	0	30734	30693	0	0	0	0	0	0	4993	4982	0	0	0	0	0	0	2029	2045	0	0	1588	1613	
27548																											0	0	19423	19562					0	0	2007	1968	0	0	2576	2611	0	0	0	0	0	0	3606	3725	0	0	18979	19196	
27614																											0	0	5416	5391	0	0	73828	69549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																											0	0	1993	2004	167	176	42127	42640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28013																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28152																											0	0	3600	3693					0	0	0	0	0	0	2813	2820	0	0	0	0	0	0	0	0	0	0	0	0	
28675																											0	0	1925	1960					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																											0	0	997	1000	0	0	4304	4310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636																											0	0	97399	97111	0	0	69927	69660	0	0	0	0	0	0	53851	53338	0	0	0	0	0	0	0	0	0	0	0	0	
29878																											0	0	30320	31942					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502																											0	0	16438	16439					0	0	0	0	0	0	8362	8429	0	0	0	0	0	0	1427	1415	0	0	0	0	
30650																											0	0	0	0	0	0	4141	4115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810																																																							
31134																											0	0	1000	999					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																											0	0	796	783					0	0	0	0	0	0	22783	23090	0	0	0	0	0	0	0	0	0	0	0	0	
31657																											0	0	0	0	59291	59184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826																											0	0	500	500					0	0	0	0	0	0	165	163	0	0	0	0	0	0	0	0	0	0	0	0	
31835																											0	0	10332	10289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234																											0	0	0	0	0	0	10019	10023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	278	0	0	0	0	
32766																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971																											0	0	0	0	2	2	698	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	635	0	0	0	0	
33147																											0	0	0	0	0	0	3019	3070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259																											0	0	14234	14152	0	0	0	0	0	0	0	0	0	0	1025	1042	0	0	0	0	0	0	0	0	0	0	0	0	
33268																											0	0	545	545					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33370																											1000	1000	0	0	497	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839																											0	0	1100	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857																											0	0	6056	6179					0	0	0	0	0	0	0	0	0	0	0	0	0	0	2916	2882	0	0	0	0	
34425																											0	0	30116	30089	0	0	23782	23808	0	0	0	0	0	0	245	246	0	0	0	0	0	0	12356	12463	0	0	0	0	
34434																											0	0	1687	1699	0	0	9492	9390	0	0	0	0	0	0	1019	1036	0	0	0	0	0	0	247	252	0	0	0	0	
34537																											0	0	9814	10014					0	0	239364	238218	80313	82363	162338	164264	0	0	0	0	6502	6484	0	0	0	0	22322	23099	
34555																											0	0	2513	2526					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742																											0	0	3108	3106	0	0	13865	14057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1012	1012	0	0	0	0	
35057																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301																																																							
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16274	16400	0	0					46110	71838	0	0	39161	39029	5093	5108	0	0	0	0	107900	109837	305915	305779	0	0	0	0	
35646																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879																											0	0	8078	8170	0	0	4627	4714	0	0	0	0	0	0	1569	1588	0	0	0	0	0	0	569	557	0	0	0	0	
36456																											0	0	4899	5007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																											0	0	3108	3151	0	0	8281	8166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																											0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																											0	0	2448	2374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																											0	0	36617	36552	5478	5529	63728	63788	0	0	0	0	0	0	53218	53216	0	0	0	0	0	0	56861	56870	0	0	0	0	
37640																											0	0	0	0					0	0	0	0	0	0	14317	14655	0	0	0	0	0	0	0	0	0	0	0	0	
37659																											0	0	250	250					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																											0	0	11727	11709	0	0	23541	23849	0	0	13547	13532	0	0	0	0	0	0	0	0	0	0	1919	1906	0	0	0	0	
38740																											0	0	0	0	0	0	13178	13472	0	0	0	0	0	0	9357	9542	0	0	0	0	0	0	565	567	0	0	0	0	
39327																											2997	2998	14527	14564	0	0	23304	23480	0	0	0	0	0	0	5754	5751	0	0	0	0	0	0	0	0	0	0	0	0	
39756																											0	0	1988	1999					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																											0	0	3051	3078	4	5	1850	1871	0	0	262	279	0	0	3392	3418	0	0	0	0	0	0	0	0	0	0	0	0	
40499																											5308	5432	47455	47927					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	735	739	0	0	0	0	0	0	0	0	0	0	0	0	
41245																											0	0	200	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553																											0	0	41981	41601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																											0	0	1999	2018	0	0	3623	3708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																											0	0	9468	9466					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41955																											0	0	1771	1746	0	0	297	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037																											0	0	1029	1014	0	0	2104	2103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																											0	0	10071	10141	0	0	33031	33218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																											0	0	11371	11291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7332	7370	0	0	0	0	
42420																											0	0	1000	1000					0	0	0	0	0	0	0	0	0	0	0	0	63372	63273	186317	189133	0	0	0	0	
42448																											0	0	32503	32578					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																											0	0	0	0	0	0	490	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052																											0	0	3067	3072	0	0	4341	4453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																											0	0	0	0	0	0	28	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																											0	0	501	507	0	0	3163	3169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43959																											0	0	13380	13416	0	0	29404	29529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																											0	0	5521	5476	0	0	29303	29157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																											0	0	4627	4540					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741																											0	0	38914	40319	0	0	1066	1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																											0	0	5344	5336	0	0	1529	1518	0	0	0	0	0	0	251	248	0	0	0	0	0	0	0	0	0	0	0	0	
44929																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																											0	0	14004	14017					0	0	0	0	0	0	1922	1920	0	0	0	0	0	0	934	951	0	0	0	0	
45047																											0	0	16260	16265	0	0	6714	6700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056																											0	0	3720	3747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																											0	0	2000	1996	0	0	21187	21388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458																											0	0	1780	1791	0	0	4750	4839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	428	0	0	0	0	
45551																											0	0	35548	36061	0	0	24489	24692	0	0	0	0	0	0	9604	9538	0	0	0	0	0	0	1630	1664	0	0	0	0	
45560																											27986	27945	6403	6335					0	0	0	0	0	0	2261	2271	0	0	0	0	0	0	5005	5000	0	0	0	0	
45775																											0	0	8394	8393	0	0	6413	6380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																											0	0	7563	7666	0	0	18449	18611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941																											0	0	2420	2415	0	0	8199	8227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247																											0	0	1380	1410					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47256																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452																											0	0	0	0	0	0	409	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500																											0	0	3770	3881	0	0	8837	8944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48057																											0	0	7526	7528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150																											0	0	1590	1604	0	0	1024	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48374																											0	0	53533	53502					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48440																											0	0	0	0	0	0	10704	10894	0	0	0	0	0	0	3916	4077	0	0	0	0	0	0	0	0	0	0	0	0	
49054																											0	0	1978	1990	0	0	2137	2139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49148																											0	0	0	0	0	0	27773	27828	0	0	0	0	0	0	1290	1279	0	0	0	0	0	0	0	0	0	0	0	0	
49241																											13494	13587	21211	21448	1718	1688	1159	1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49652																											0	0	12509	12629	0	0	3984	3967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49858																											0	0	0	0	0	0	3568	3533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
