"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
1669																																																																	48795	2119	2119	16.3239%	28.9233%	27.6672%	46676	168705	285937	-751	0			20.9233%			1600	27.6672%	1	0	45925	0	0	0	-751	0	0	0	0		0	0	46676	0	0	0	0	0	0	46676	0	0	0	0	0	0	0	0	0	2119	0	0	0	0	285937	45076										
1856																																																																	14964	575	575	13.1251%	29.1906%	28.0690%	14389	51263	109630	-1256	0			21.1906%			14232	28.0690%	1	0	13231	98	0	0	-1256	0	0	0	0		0	0	14389	0	0	0	0	0	0	14389	0	0	0	0	0	0	0	0	0	575	0	98	0	0	109728	255										
2040																																																																	25214	1712	1712	12.0711%	18.5589%	17.2988%	23502	135859	194697	-247	0			10.5589%			4750	17.2988%	1	0	23255	0	0	0	-247	0	0	0	0		0	0	23502	0	0	0	0	0	0	23502	0	0	0	0	0	0	0	0	0	1712	0	0	0	0	194697	18752										
2161																																																																	17862	1349	1349	10.4948%	16.5630%	15.3121%	16513	107843	157345	2	0			8.5630%			2356	15.3121%	1	0	16515	0	0	0	2	0	0	0	0		0	0	16513	0	0	0	0	0	0	16513	0	0	0	0	0	0	0	0	0	1349	0	0	0	0	157345	14157										
2376																																																																	527995	28639	28639	12.2520%	14.5188%	13.7313%	499356	3636625	4075715	6745	0			6.5188%			46872	13.7313%	1	0	506101	0	0	0	-582		7630	-303	0		0	0	499356	0	0	0	0	0	0	499356	0	0	0	0	0	0	0	0	0	28639	0	0		0	4075715	452484										
2554																																																																	1563	156	156	9.5151%	10.9723%	9.8771%	1407	14245	14787	-90	0			2.9723%			1400	9.8771%	1	0	1606	289	0	0	-90	0	0	0	0		0	0	1407	0	0	0	0	0	0	1407	0	0	0	0	0	0	0	0	0	156	0	289	0	0	15076	296										
2732																																																																	99038	4934	4934	15.9287%	21.1695%	20.1148%	94104	467834	590784	-138	0			13.1695%			5789	20.1148%	1	0	95078	0	1112	0	-138	0	0	0	0		0	0	94104	0	0	0	0	0	0	94104	0	0	0	0	0	0	0	0	0	4934	0	1112	0	0	591896	89427										
2750																																																																	7899	644	644	12.0485%	15.3881%	14.1335%	7255	51332	60215	-287	0			7.3881%			6816	14.1335%	1	0	7187	0	0	0	-287	219	0	0	0		0	0	7255	0	0	0	0	0	0	7255	0	0	0	0	0	0	0	0	0	644	0	0	0	0	60215	658										
3252																																																																	27695	1540	1540	13.2572%	23.0342%	21.7534%	26155	120234	197289	-698	0			15.0342%			500	21.7534%	1	0	25457	0	0	0	-698	0	0	0	0		0	0	26155	0	0	0	0	0	0	26155	0	0	0	0	0	0	0	0	0	1540	0	0	0	0	197289	25655										
3458																																																																	5286	366	366	9.1431%	12.4268%	11.5664%	4920	42537	53811	-37	0			4.4268%			1201	11.5664%	1	0	4883	0	0	0	-37		0	0	0		0	0	4920	0	0	0	0	0	0	4920	0	0	0	0	0	0	0	0	0	366	0	0		0	53811	3719										
3720																																																																	40290	1685	1685	14.4318%	23.3712%	22.3937%	38605	172392	267500	-1366	0			15.3712%			21000	22.3937%	1	0	37239	0	0	0	-1366	0	0	0	0		0	0	38605	0	0	0	0	0	0	38605	0	0	0	0	0	0	0	0	0	1685	0	0	0	0	267500	17605										
3971																																																																	94105	251	256	12.0692%	13.3664%	13.3300%	93849	704041	777591	434	0			5.3664%			100968	13.3300%	1	0	102386	247	7853	3	434	0	0	0	0		0	0	93849	0	0	0	0	0	0	93849	0	0	0	0	0	0	0	0	0	256	0	8103	5	0	785694	984										
4156																																																																	23405	1851	1851	9.5066%	14.6574%	13.4982%	21554	159680	226726	-726	0			6.6574%			7857	13.4982%	1	0	22611	1783	0	0	-726	0	0	0	0		0	0	21554	0	0	0	0	0	0	21554	0	0	0	0	0	0	0	0	0	1851	0	1783	0	0	228509	15480										
4231																																																																	17896	593	593	15.8561%	37.7951%	36.5428%	17303	47350	109125	-1053	0			29.7951%			12600	36.5428%	1	0	16297	0	0	47	-1053	0	0	0	0		0	0	17303	0	0	0	0	0	0	17303	0	0	0	0	0	0	0	0	0	593	0	47	0	0	109172	4750										
5069																																																																	199881	4524	4524	40.5555%	55.8456%	54.5816%	195357	357917	481703	1272	0			47.8456%			8629	54.5816%	1	0	196656	0	0	0	1272	27	0	0	0		0	0	195357	0	0	0	0	0	0	195357	0	0	0	0	0	0	0	0	0	4524	0	0	0	0	481703	186755										
5135																																																																	75441	4370	4370	13.5723%	21.6169%	20.3647%	71071	348991	523646	-809	0			13.6169%			25042	20.3647%	1	0	71303	1042	0	0	-810		0	0	0		0	0	71071	0	0	0	0	0	0	71071	0	0	0	0	0	0	0	0	0	4370	0	1042		0	524688	47070										
5210																																																																	168260	14045	14045	9.4396%	14.0671%	12.8929%	154215	1196126	1633710	-9217	-7566			6.0671%			48151	12.8929%	1	0	156651	10275	1378	0	-1651		0	-7566	0		0	0	154215	0	0	0	0	0	0	154215	0	0	0	0	0	0	0	0	0	14045	0	11653		0	1637797	117717										
5461																																																																	69263	6004	6004	9.4942%	14.4282%	13.1775%	63259	480053	666290	-2031	0			6.4282%			6300	13.1775%	1	0	61332	0	104	0	-2031	0	0	0	0		0	0	63259	0	0	0	0	0	0	63259	0	0	0	0	0	0	0	0	0	6004	0	104	0	0	666394	57063										
5751																																																																	35092	1922	1922	16.8161%	22.8434%	21.5922%	33170	153620	197251	-98	0			14.8434%			9352	21.5922%	1	0	34294	1089	133	0	-98	0	0	0	0		0	0	33170	0	0	0	0	0	0	33170	0	0	0	0	0	0	0	0	0	1922	0	1222	0	0	198473	25040										
6039																																																																	32971	2687	2687	11.0889%	15.3555%	14.1041%	30284	214718	273102	-170	0			7.3555%			31037	14.1041%	1	0	30114	0	0	0	-170	0	0	0	0		0	0	30284	0	0	0	0	0	0	30284	0	0	0	0	0	0	0	0	0	2687	0	0	0	0	273102	-753										
6329																																																																	79757	8151	8151	9.4386%	12.2978%	11.0410%	71606	648546	758650	-74	0			4.2978%			40000	11.0410%	1	0	72559	0	0	1027	-74	0	0	0	0		0	0	71606	0	0	0	0	0	0	71606	0	0	0	0	0	0	0	0	0	8151	0	1027	0	0	759677	32633										
7009																																																																	73859	0	776	10.6736%	22.4008%	22.1654%	73083	329716	684706	901	0			14.4008%			1052	22.1654%	1	0	73984	0	0	0	901	0	0	0	0		0	0	73083	0	0	0	0	0	0	73083	0	0	0	0	0	0	0	0	0	776	0	0	776	0	684706	72031										
7045																																																																	22589	1241	1241	10.0342%	22.7604%	21.5100%	21348	99247	212752	-2322	0			14.7604%			2425	21.5100%	1	0	19026	0	0	0	-2322	0	0	0	0		0	0	21348	0	0	0	0	0	0	21348	0	0	0	0	0	0	0	0	0	1241	0	0	0	0	212752	18923										
7072																																																																	30362	1962	1962	9.1027%	14.3800%	13.4507%	28400	211141	311997	-534	0			6.3800%			4060	13.4507%	1	0	35333	3707	966	2794	-523		0	-11	0		0	0	28400	0	0	0	0	0	0	28400	0	0	0	0	0	0	0	0	0	1962	0	7467		0	319464	31807										
7456																																																																	9577	816	816	9.5388%	12.5526%	11.4831%	8761	76295	91846	1	0			4.5526%			6750	11.4831%	1	0	8762	0	0	0	1	0	0	0	0		0	0	8761	0	0	0	0	0	0	8761	0	0	0	0	0	0	0	0	0	816	0	0	0	0	91846	2011										
7634																																																																	10835	624	624	14.4646%	21.8703%	20.6108%	10211	49542	70593	-237	0			13.8703%			8260	20.6108%	1	0	9974	0	0	0	-237	0	0	0	0		0	0	10211	0	0	0	0	0	0	10211	0	0	0	0	0	0	0	0	0	624	0	0	0	0	70593	1951										
8033																																																																	39757	1418	1418	13.7100%	20.9799%	20.2317%	38339	189500	279642	-71	0			12.9799%			8000	20.2317%	1	0	38268	0	0	0	-71		0	0	0		0	0	38339	0	0	0	0	0	0	38339	0	0	0	0	0	0	0	0	0	1418	0	0		0	279642	30339										
8462																																																																	24242	966	966	13.4874%	31.4219%	30.1698%	23276	77150	172576	-1359	0			23.4219%			700	30.1698%	1	0	21917	0	0	0	-1359	0	0	0	0		0	0	23276	0	0	0	0	0	0	23276	0	0	0	0	0	0	0	0	0	966	0	0	0	0	172576	22576										
8631																																																																	7390	427	427	10.5342%	18.6715%	17.5927%	6963	39579	66099	-149	0			10.6715%			1300	17.5927%	1	0	6814	0	0	0	-149	0	0	0	0		0	0	6963	0	0	0	0	0	0	6963	0	0	0	0	0	0	0	0	0	427	0	0	0	0	66099	5663										
9357																																																																	56703	4065	4065	11.8701%	16.7182%	15.5197%	52638	339170	443450	-1380	0			8.7182%			55160	15.5197%	1	0	85791	28667	5852	0	-1380	14	0	0	0		0	0	52638	0	0	0	0	0	0	52638	0	0	0	0	0	0	0	0	0	4065	0	34519	0	0	477969	32011										
9553																																																																	17415	1209	1209	9.6380%	14.3111%	13.3176%	16206	121689	168147	-799	0			6.3111%			2100	13.3176%	1	0	15407	0	0	0	-613	0	0	0	-186		0	0	16206	0	0	0	0	0	0	16206	0	0	0	0	0	0	0	0	0	1209	0	0	0	0	168147	14106										
9807																																																																	372560	19513	19513	15.0701%	18.1282%	17.1787%	353047	2055141	2342700	-565	0			10.1282%			132272	17.1787%	1	0	352482	0	0	0	-565		0	0	0		0	0	353047	0	0	0	0	0	0	353047	0	0	0	0	0	0	0	0	0	19513	0	0		0	2342700	220775										
9955																																																																	21202	1287	1287	13.3915%	20.6940%	19.4378%	19915	102455	148714	-330	0			12.6940%			3133	19.4378%	1	0	19585	0	0	0	-330	0	0	0	0		0	0	19915	0	0	0	0	0	0	19915	0	0	0	0	0	0	0	0	0	1287	0	0	0	0	148714	16782										
10250																																																																	43140	3533	3533	9.1636%	14.5151%	13.3264%	39607	297207	432221	-1790	0			6.5151%			32500	13.3264%	1	0	37817	0	0	0	-1790	0	0	0	0		0	0	39607	0	0	0	0	0	0	39607	0	0	0	0	0	0	0	0	0	3533	0	0	0	0	432221	7107										
10849																																																																	25664	1347	1347	8.9920%	17.3655%	16.4541%	24317	147787	270428	-2328	0			9.3655%			15391	16.4541%	1	0	23365	694	0	546	-2328		0	0	0		0	0	24453	0	0	0	0	136	136	24317	0	0	0	0	136	0	0	0	0	1347	0	1240		0	271668	10302										
11145																																																																	26126	2452	2452	9.1042%	12.8588%	11.6520%	23674	203176	260034	-145	0			4.8588%			14000	11.6520%	1	0	23979	450	0	0	-145	0	0	0	0		0	0	23674	0	0	0	0	0	0	23674	0	0	0	0	0	0	0	0	0	2452	0	450	0	0	260484	10124										
11640																																																																	49502	3419	3419	12.6933%	18.1102%	16.8593%	46083	273338	363051	-1178	0			10.1102%			42495	16.8593%	1	0	44905	0	0	0	-1178	0	0	0	0		0	0	46083	0	0	0	0	0	0	46083	0	0	0	0	0	0	0	0	0	3419	0	0	0	0	363051	3588										
11837																																																																	15059	678	678	14.3734%	27.8175%	26.5651%	14381	54135	100053	-1065	0			19.8175%			12000	26.5651%	1	0	13316	0	0	0	-1065	0	0	0	0		0	0	14381	0	0	0	0	0	0	14381	0	0	0	0	0	0	0	0	0	678	0	0	0	0	100053	2381										
12030																																																																	61529	3192	3192	15.7973%	24.5697%	23.2951%	58337	250426	369285	-39	0			16.5697%			600	23.2951%	1	0	58298	0	0	0	-39	0	0	0	0		0	0	58337	0	0	0	0	0	0	58337	0	0	0	0	0	0	0	0	0	3192	0	0	0	0	369285	57737										
12142																																																																	26659	1686	1686	11.1714%	18.5571%	17.3835%	24973	143659	223544	-3611	0			10.5571%			15900	17.3835%	1	0	21362	0	0	0	-1371		0	-2240	0		0	0	24973	0	0	0	0	0	0	24973	0	0	0	0	0	0	0	0	0	1686	0	0		0	223544	9073										
12179																																																																	7953	121	121	17.8560%	28.1582%	27.7298%	7832	28244	43862	-4	0			20.1582%			0	27.7298%	1	0	7827	0	0	0	-5	0	0	0	0		0	0	7832	0	0	0	0	0	0	7832	0	0	0	0	0	0	0	0	0	121	0	0	0	0	43862	7831										
12311	11504451	867770	1892828	9.2273%	13.4214%	11.2132%	9611623	85717266	104165177	-594302	0			5.2132%			9079259	10.1874%	0	10329746	1895330	254834	32724	-255532		-39	-231757	-106972		8805	0	8732353	0	0	0	0	0	0	8732353	780000	0	99270	879270	0	879270	1025058	0	0	1892828	0	2191693		0	106356870	1844789																												1																																															
12647																																																																	18444	1073	1073	10.8918%	17.0327%	16.0418%	17371	108286	159487	0	0			9.0327%			17306	16.0418%	1	0	18176	0	805	0	0	0	0	0	0		0	0	17371	0	0	0	0	0	0	17371	0	0	0	0	0	0	0	0	0	1073	0	805	0	0	160292	870										
12656																																																																	2005	114	114	11.1986%	22.1010%	20.8444%	1891	9072	16886	0	0			14.1010%			460	20.8444%	1	0	1891	0	0	0	0	0	0	0	0		0	0	1891	0	0	0	0	0	0	1891	0	0	0	0	0	0	0	0	0	114	0	0	0	0	16886	1431										
12937																																																																	37466	2013	2013	16.7486%	23.2831%	22.0321%	35453	160915	211677	0	0			15.2831%			6000	22.0321%	1	0	35453	0	0	0	0		0	0	0		0	0	35453	0	0	0	0	0	0	35453	0	0	0	0	0	0	0	0	0	2013	0	0		0	211677	29453										
12946																																																																	163569	15517	15517	10.0719%	13.2078%	11.9548%	148052	1238431	1469946	-3768	0			5.2078%			59757	11.9548%	1	0	159460	14164	1012	0	-3768		0	0	0		0	0	148052	0	0	0	0	0	0	148052	0	0	0	0	0	0	0	0	0	15517	0	15176		0	1485122	103471										
13103																																																																	268272	15697	24762	11.5861%	13.3606%	12.1274%	243510	2007939	2101747	4632	6595			5.3606%			34519	12.1225%	1	0	269902	8106	13752	0	11227	0	0	-6595	0		0	0	243412	0	0	0	0	0	0	243412	0	0	98	98	0	98	0	0	23	24762	0	21858	9042	0	2130200	230751										
13251																																																																	5671	395	395	11.0610%	17.9821%	16.7296%	5276	31537	47699	-10	0			9.9821%			2000	16.7296%	1	0	5266	0	0	0	-10	0	0	0	0		0	0	5276	0	0	0	0	0	0	5276	0	0	0	0	0	0	0	0	0	395	0	0	0	0	47699	3276										
13457																																																																	6294	93	93	26.5590%	53.9563%	53.1590%	6201	11665	23348	-32	0			45.9563%			5902	53.1590%	1	0	6169	0	0	0	-32	0	0	0	0		0	0	6201	0	0	0	0	0	0	6201	0	0	0	0	0	0	0	0	0	93	0	0	0	0	23348	299										
14155																																																																	24909	2379	2379	10.2306%	13.1219%	11.8686%	22530	189828	220221	-97	0			5.1219%			336	11.8686%	1	0	22433	0	0	0	-97	0	0	0	0		0	0	22530	0	0	0	0	0	0	22530	0	0	0	0	0	0	0	0	0	2379	0	0	0	0	220221	22194										
14650																																																																	4841	338	338	14.0469%	18.0130%	16.7553%	4503	26875	32057	0	0			10.0130%			500	16.7553%	1	0	4593	90	0	0	0	0	0	0	0		0	0	4503	0	0	0	0	0	0	4503	0	0	0	0	0	0	0	0	0	338	0	90	0	0	32147	4093										
14753																																																																	5382	353	1330	9.0726%	19.1496%	14.4174%	4052	28105	44662	-34	0			8.4174%			1577	14.4174%	1	0	4018	0	0	0	-34	0	0	0	0		0	0	4052	0	0	0	0	0	0	4052	0	0	0	0	0	0	977	0	0	1330	0	0	0	0	44662	2475										
